"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Castanea"	"Celtis"	"Cephalanthus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Indeterminable"	"Juglans"	"Larix"	"Liquidambar"	"Morus"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Platanus"	"Poaceae"	"Populus"	"Quercus"	"Rhamnus"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Salix"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"
314	321	"Bucyrus Bog"	40.79722	-82.93333	28	"AWI"	28	8693	10768	9798	0	0	1.68539325842697	0.280898876404494	0	0	0.280898876404494	4.21348314606742	0	0	10.3932584269663	0.842696629213483	0	5.89887640449438	0	1.12359550561798	0	7.30337078651685	1.96629213483146	0.561797752808989	0	0.280898876404494	4.49438202247191	7.86516853932584	0	0	1.40449438202247	0.842696629213483	0.561797752808989	41.0112359550562	0	0	0.280898876404494	0	0.280898876404494	0	0	0	8.14606741573034	0.280898876404494
314	321	"Bucyrus Bog"	40.79722	-82.93333	37	"AWI"	37	9022	11034	10115	0	0	0.748129675810474	0	0	0	1.74563591022444	1.74563591022444	0	0	0	0.249376558603491	0	3.49127182044888	0	0.249376558603491	0	7.48129675810474	1.99501246882793	0	0	0	0	23.1920199501247	0.249376558603491	7.73067331670823	0	0.498753117206983	0.498753117206983	36.9077306733167	0	0	0	0	0.249376558603491	0	0.498753117206983	0	12.2194513715711	0.249376558603491
314	321	"Bucyrus Bog"	40.79722	-82.93333	47	"AWI"	47	9435	11298	10462	0.353982300884956	0	1.76991150442478	0	0.176991150442478	0	0.884955752212389	0.707964601769911	0	0.176991150442478	0	0.353982300884956	0	0.353982300884956	0	0.176991150442478	0	0	0.530973451327434	0	0.176991150442478	0	0	3.89380530973451	1.23893805309735	73.9823008849557	0	0.884955752212389	0.176991150442478	6.90265486725664	0	0	0	0.176991150442478	0.176991150442478	0	0	0.353982300884956	6.54867256637168	0
314	321	"Bucyrus Bog"	40.79722	-82.93333	62	"AWI"	62	10264	11639	10931	0.975609756097561	0	3.65853658536585	0	0	0	0.975609756097561	0.975609756097561	0	0	0	0.24390243902439	0	3.17073170731707	0	0.24390243902439	0.24390243902439	0	0	0	2.68292682926829	0	0	2.68292682926829	3.41463414634146	64.8780487804878	0	1.21951219512195	0.24390243902439	10.9756097560976	0	0.24390243902439	0	0	0.731707317073171	0	0.24390243902439	0.24390243902439	1.95121951219512	0
314	321	"Bucyrus Bog"	40.79722	-82.93333	70	"AWI"	70	10700	11848	11214	1.70454545454545	0	0.568181818181818	0.284090909090909	0.568181818181818	0	1.42045454545455	1.13636363636364	0	0	0	0.568181818181818	0	7.10227272727273	0	0	0	5.11363636363636	0.284090909090909	0	1.98863636363636	0	0	2.27272727272727	12.2159090909091	44.6022727272727	0.568181818181818	2.55681818181818	0	7.95454545454545	0	0.284090909090909	0	0	1.70454545454545	0	0	1.42045454545455	5.68181818181818	0
314	321	"Bucyrus Bog"	40.79722	-82.93333	78	"AWI"	78	10944	12137	11514	2.36686390532544	0	1.77514792899408	0.29585798816568	0.29585798816568	0	3.25443786982249	0.591715976331361	0	0.29585798816568	0	1.18343195266272	0	4.14201183431953	0	0	0	4.73372781065089	0.591715976331361	0	2.07100591715976	0	0	4.43786982248521	17.1597633136095	37.2781065088757	0.29585798816568	0.29585798816568	1.18343195266272	10.9467455621302	0.29585798816568	0	0.591715976331361	0	1.18343195266272	0	0	0.887573964497041	3.84615384615385	0
314	321	"Bucyrus Bog"	40.79722	-82.93333	82	"AWI"	82	11026	12354	11661	2.96052631578947	0	1.64473684210526	0	0.657894736842105	0	1.31578947368421	0.657894736842105	0	0	0	1.31578947368421	0	2.96052631578947	0	0	0	0	0.328947368421053	0	3.61842105263158	0	0	3.28947368421053	26.6447368421053	36.8421052631579	0	2.63157894736842	0.328947368421053	8.22368421052632	0	0	0	0	0.657894736842105	0	0	0.657894736842105	5.26315789473684	0
314	321	"Bucyrus Bog"	40.79722	-82.93333	86	"AWI"	86	11166	12512	11811	3.17460317460317	0	0.952380952380952	0	0.634920634920635	0	1.58730158730159	1.26984126984127	0	0	0	0.952380952380952	0	5.07936507936508	0	0	0	0	0	0	2.53968253968254	0	0	4.12698412698413	28.2539682539683	33.6507936507937	0	1.58730158730159	0	9.52380952380952	0	0	0	0	0.317460317460317	0	0.317460317460317	0.634920634920635	5.3968253968254	0
314	321	"Bucyrus Bog"	40.79722	-82.93333	90	"AWI"	90	11306	12615	11978	1.92926045016077	0	1.28617363344051	0	0.643086816720257	0	2.2508038585209	1.28617363344051	0	0	0	1.60771704180064	0	2.2508038585209	0	0	0	0	1.28617363344051	0	1.92926045016077	0	0	3.53697749196141	21.5434083601286	33.1189710610932	0.321543408360129	3.85852090032154	2.57234726688103	11.2540192926045	0	0	0.321543408360129	0.321543408360129	0.964630225080386	0	0	1.60771704180064	6.10932475884244	0
314	321	"Bucyrus Bog"	40.79722	-82.93333	94	"AWI"	94	11383	12772	12141	2.36406619385343	0	1.41843971631206	0	2.12765957446809	0	2.12765957446809	1.18203309692671	0	0	0	1.6548463356974	0	6.14657210401891	0	0	0.236406619385343	4.25531914893617	0.945626477541371	0	2.83687943262411	0	0	5.67375886524823	31.2056737588652	15.6028368794326	0	2.36406619385343	0.709219858156028	13.7115839243499	0	0	0	0.236406619385343	1.18203309692671	0.472813238770686	0.236406619385343	0.236406619385343	3.07328605200946	0
