"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Asteraceae"	"Cupressaceae"	"Cyperaceae"	"Ericales"	"Gentianaceae"	"Isoëtes"	"Picea"	"Pinus"	"Poaceae"	"Ranunculaceae"	"Rosaceae"	"Tsuga"
1618	1670	"Louise Pond"	52.946308	-131.764478	2.5	"AWI"	2.5	-97	152	7.5	0	0	5.96252129471891	0	0.511073253833049	0.681431005110733	0.681431005110733	25.7240204429302	1.36286201022147	0.170357751277683	0	0	64.9063032367973
1618	1670	"Louise Pond"	52.946308	-131.764478	15	"AWI"	15	3	912	285	3.90532544378698	0	3.78698224852071	0.236686390532544	0.591715976331361	0.118343195266272	1.18343195266272	28.7573964497041	1.42011834319527	0.236686390532544	0	0.236686390532544	59.5266272189349
1618	1670	"Louise Pond"	52.946308	-131.764478	25	"AWI"	25	103	1223	547	6.74019607843137	0.612745098039216	4.41176470588235	0.735294117647059	3.06372549019608	0.245098039215686	0.980392156862745	26.9607843137255	1.96078431372549	0.490196078431373	1.10294117647059	0.367647058823529	52.328431372549
1618	1670	"Louise Pond"	52.946308	-131.764478	35	"AWI"	35	284	1450	821	0	0	5.16431924882629	0.469483568075117	1.09546165884194	0.312989045383412	1.09546165884194	27.2300469483568	2.03442879499218	0	0	0	62.5978090766823
1618	1670	"Louise Pond"	52.946308	-131.764478	45	"AWI"	45	487	1685	1078	0	0	2.23123732251521	1.41987829614604	0.811359026369168	0.405679513184584	1.21703853955375	29.0060851926978	1.82555780933063	0.405679513184584	0	0	62.6774847870183
1618	1670	"Louise Pond"	52.946308	-131.764478	55	"AWI"	55	716	1897	1333	8.98021308980213	0	1.21765601217656	1.36986301369863	2.89193302891933	0.30441400304414	0.45662100456621	24.8097412480974	2.58751902587519	0.60882800608828	1.21765601217656	0	55.5555555555556
1618	1670	"Louise Pond"	52.946308	-131.764478	65	"AWI"	65	951	2083	1594	11.4093959731544	0	2.51677852348993	1.1744966442953	1.51006711409396	0.167785234899329	2.01342281879195	23.6577181208054	3.52348993288591	0.335570469798658	2.18120805369128	0.671140939597315	50.8389261744966
1618	1670	"Louise Pond"	52.946308	-131.764478	75	"AWI"	75	1321	2208	1832	0	0	2.40770465489567	0	1.92616372391653	0.481540930979133	0	28.892455858748	0.642054574638844	0	0	0.642054574638844	65.008025682183
1618	1670	"Louise Pond"	52.946308	-131.764478	85	"AWI"	85	1754	2381	2075	8.30449826989619	0	3.63321799307958	0	1.03806228373702	0	0.346020761245675	28.3737024221453	0.865051903114187	0.173010380622837	0	0	57.2664359861592
1618	1670	"Louise Pond"	52.946308	-131.764478	95	"AWI"	95	1956	2784	2336	6.48298217179903	0	2.59319286871961	0.648298217179903	0.810372771474878	0.162074554294976	0.324149108589951	25.1215559157212	1.94489465153971	0	0	0	61.9124797406807
1618	1670	"Louise Pond"	52.946308	-131.764478	105	"AWI"	105	2101	3234	2574	0	0	1.57170923379175	0.589390962671906	1.57170923379175	0.392927308447937	0.589390962671906	25.7367387033399	0.785854616895874	0	0	0	68.762278978389
1618	1670	"Louise Pond"	52.946308	-131.764478	115	"AWI"	115	2268	3594	2840	8.77483443708609	0.33112582781457	2.31788079470199	0.496688741721854	1.98675496688742	0.33112582781457	0.662251655629139	26.3245033112583	0.662251655629139	0.993377483443709	0	0.496688741721854	56.6225165562914
1618	1670	"Louise Pond"	52.946308	-131.764478	125	"AWI"	125	2477	3790	3108	12.5960061443932	0.460829493087558	3.68663594470046	0.460829493087558	2.1505376344086	0.614439324116744	0.460829493087558	21.505376344086	1.38248847926267	0.153609831029186	1.0752688172043	1.0752688172043	54.3778801843318
