"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Cyperaceae"	"Ericales"	"Indeterminable"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Ranunculaceae"	"Rosaceae"	"Salix"	"Saxifragaceae"
262	268	"Banks Island 74MS12"	72.36667	-119.83333	55	"AWI"	55	3949	5188	4478	7.69230769230769	0	0	16.9871794871795	0	0.961538461538462	30.4487179487179	0	2.24358974358974	9.93589743589744	0.32051282051282	0	20.8333333333333	0	0	0	7.05128205128205	3.52564102564103
262	268	"Banks Island 74MS12"	72.36667	-119.83333	60	"AWI"	60	4191	5829	4872	6.42201834862385	0	0	15.5963302752294	0	2.75229357798165	34.5565749235474	0	2.75229357798165	3.97553516819572	0.917431192660551	0	22.3241590214067	0	0.917431192660551	0	5.5045871559633	4.28134556574923
262	268	"Banks Island 74MS12"	72.36667	-119.83333	65	"AWI"	65	4504	6314	5295	6.54761904761905	0	0	16.0714285714286	2.67857142857143	2.08333333333333	33.0357142857143	0	1.48809523809524	4.46428571428571	4.46428571428571	0	21.1309523809524	0	0	0	5.95238095238095	2.08333333333333
262	268	"Banks Island 74MS12"	72.36667	-119.83333	70	"AWI"	70	4809	6790	5723	1.82926829268293	0	0.914634146341463	24.6951219512195	2.4390243902439	1.82926829268293	26.5243902439024	0	3.35365853658537	4.8780487804878	4.8780487804878	0	20.4268292682927	0	0	4.57317073170732	2.13414634146341	1.52439024390244
262	268	"Banks Island 74MS12"	72.36667	-119.83333	75	"AWI"	75	5137	7183	6150	9.75609756097561	1.8970189701897	0	22.7642276422764	0.813008130081301	0	24.390243902439	0	2.1680216802168	9.75609756097561	9.75609756097561	0.813008130081301	13.0081300813008	0	0	0	1.6260162601626	3.2520325203252
262	268	"Banks Island 74MS12"	72.36667	-119.83333	80	"AWI"	80	5528	7575	6575	6.26959247648903	0	1.56739811912226	20.3761755485893	1.56739811912226	0	28.2131661442006	0	3.44827586206897	7.83699059561129	7.83699059561129	0.313479623824451	19.1222570532915	0	0	0	1.56739811912226	1.88087774294671
262	268	"Banks Island 74MS12"	72.36667	-119.83333	85	"AWI"	85	5951	7914	6993	5.06756756756757	0	0	15.2027027027027	0	0	34.1216216216216	0	2.36486486486486	7.09459459459459	7.09459459459459	0	23.6486486486486	0	0	0	2.02702702702703	3.37837837837838
262	268	"Banks Island 74MS12"	72.36667	-119.83333	90	"AWI"	90	6348	8211	7415	4.82315112540193	0	0	16.0771704180064	5.14469453376206	0.964630225080386	30.5466237942122	0	2.89389067524116	6.43086816720257	6.43086816720257	0	20.9003215434084	0	0	0	2.2508038585209	3.53697749196141
262	268	"Banks Island 74MS12"	72.36667	-119.83333	95	"AWI"	95	6853	8492	7833	6.46900269541779	0.808625336927224	0	12.9380053908356	2.69541778975741	2.42587601078167	31.266846361186	0	2.15633423180593	4.85175202156334	4.85175202156334	0	25.8760107816712	0	0	0	1.61725067385445	4.04312668463612
262	268	"Banks Island 74MS12"	72.36667	-119.83333	100	"AWI"	100	7503	8747	8250	4.43686006825939	0	0	14.6757679180887	0	1.02389078498294	41.296928327645	0	3.07167235494881	4.43686006825939	4.43686006825939	0	16.7235494880546	0	0.68259385665529	0	3.7542662116041	5.46075085324232
262	268	"Banks Island 74MS12"	72.36667	-119.83333	105	"AWI"	105	8169	9038	8592	6.53950953678474	0	0	13.0790190735695	1.90735694822888	0	28.3378746594005	0	2.99727520435967	7.35694822888283	7.35694822888283	0	18.5286103542234	3.26975476839237	1.36239782016349	0	6.26702997275204	2.99727520435967
262	268	"Banks Island 74MS12"	72.36667	-119.83333	110	"AWI"	110	8368	9452	8851	3.81679389312977	0	0	18.5750636132316	1.78117048346056	1.27226463104326	36.6412213740458	1.78117048346056	3.30788804071247	3.81679389312977	3.81679389312977	0	16.030534351145	3.05343511450382	0	0	3.30788804071247	2.79898218829517
262	268	"Banks Island 74MS12"	72.36667	-119.83333	115	"AWI"	115	8577	9780	9118	3.32326283987915	0	0	22.6586102719033	0	0	41.3897280966767	1.20845921450151	2.41691842900302	2.11480362537764	2.11480362537764	0	20.2416918429003	0	0	0	4.53172205438066	0
262	268	"Banks Island 74MS12"	72.36667	-119.83333	120	"AWI"	120	8773	10066	9389	3.89221556886228	0	0	19.1616766467066	0	0	35.9281437125749	0	3.89221556886228	2.69461077844311	2.69461077844311	0	24.251497005988	0	0	0	7.48502994011976	0
262	268	"Banks Island 74MS12"	72.36667	-119.83333	125	"AWI"	125	9036	10355	9671	4.41176470588235	0	0	19.7058823529412	2.05882352941176	0	34.7058823529412	0	1.47058823529412	1.47058823529412	1.47058823529412	0	22.6470588235294	0	0	0	8.23529411764706	3.82352941176471
262	268	"Banks Island 74MS12"	72.36667	-119.83333	130	"AWI"	130	9325	10628	9940	3.26409495548961	2.07715133531157	0	22.8486646884273	1.48367952522255	0	27.0029673590504	2.07715133531157	2.67062314540059	4.74777448071217	4.74777448071217	0	19.5845697329377	0	0	0	6.23145400593472	3.26409495548961
262	268	"Banks Island 74MS12"	72.36667	-119.83333	135	"AWI"	135	9625	10881	10205	4.60122699386503	2.76073619631902	0	15.6441717791411	0	0	20.5521472392638	1.84049079754601	2.76073619631902	2.14723926380368	2.14723926380368	0	36.1963190184049	0	0	0	6.74846625766871	4.60122699386503
262	268	"Banks Island 74MS12"	72.36667	-119.83333	140	"AWI"	140	9915	11232	10488	5.46623794212219	2.2508038585209	0	14.7909967845659	0	0	18.6495176848875	0	3.53697749196141	2.89389067524116	2.89389067524116	0	37.2990353697749	0	0	0	6.7524115755627	5.46623794212219
262	268	"Banks Island 74MS12"	72.36667	-119.83333	145	"AWI"	145	10131	11861	10812	4.55927051671733	2.43161094224924	0	12.4620060790274	0	0	21.580547112462	0	0.911854103343465	4.86322188449848	4.86322188449848	0	34.9544072948328	0	0	0	10.0303951367781	3.3434650455927
262	268	"Banks Island 74MS12"	72.36667	-119.83333	150	"AWI"	150	10373	12384	11144	0.862068965517241	2.58620689655172	0	8.9080459770115	0	0	25.5747126436782	0	2.29885057471264	2.58620689655172	2.58620689655172	0	44.5402298850575	0	0.28735632183908	0	6.03448275862069	3.73563218390805
262	268	"Banks Island 74MS12"	72.36667	-119.83333	155	"AWI"	155	10587	12831	11495	1.56739811912226	3.44827586206897	0	10.9717868338558	0	0	26.0188087774295	0	3.44827586206897	2.19435736677116	2.19435736677116	0	44.2006269592476	0	0	0	5.95611285266458	0
262	268	"Banks Island 74MS12"	72.36667	-119.83333	160	"AWI"	160	10813	13328	11846	5.34591194968553	2.83018867924528	0	11.6352201257862	0	0	26.7295597484277	0	2.51572327044025	1.57232704402516	1.57232704402516	0	42.4528301886792	0	0	0	5.34591194968553	0
262	268	"Banks Island 74MS12"	72.36667	-119.83333	165	"AWI"	165	11064	13795	12196	2.24358974358974	0	0	12.1794871794872	2.24358974358974	0	21.474358974359	0	2.24358974358974	1.92307692307692	1.92307692307692	0	53.525641025641	0	0	0	0	2.24358974358974
