"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Geraniaceae"	"Juglans"	"Lamiaceae"	"Phellodendron"	"Picea"	"Pinus"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Salix"	"Saxifragaceae"	"Syringa"	"Tilia"	"Ulmus"
966	997	"Gurskii Peat [Site 4381]"	50.06667	137.08333	5	"AWI"	5	-64	658	165	2.92682926829268	0	0	0.48780487804878	0.975609756097561	0	0	0	0	0	0	1.95121951219512	4.39024390243902	0	0	0	0	0	0	15.1219512195122	66.3414634146341	0	0	0	6.82926829268293	0	0	0	0	0	0	0.975609756097561
966	997	"Gurskii Peat [Site 4381]"	50.06667	137.08333	15	"AWI"	15	130	1597	692	4.97237569060773	0	0	0	0	0.552486187845304	0	0	0	0	0	1.10497237569061	2.76243093922652	0	0	0	0	0	0	14.9171270718232	66.8508287292818	1.65745856353591	0	0	4.97237569060773	0	0	0	0	0.552486187845304	0	1.65745856353591
966	997	"Gurskii Peat [Site 4381]"	50.06667	137.08333	25	"AWI"	25	454	2213	1245	1.3953488372093	0	0	0.465116279069767	0	0.465116279069767	0	0	0	0	0	0	6.97674418604651	0	0	0	0	0	0	14.4186046511628	70.6976744186046	0.465116279069767	0	0	3.25581395348837	0	0	0	0	0	1.3953488372093	0.465116279069767
966	997	"Gurskii Peat [Site 4381]"	50.06667	137.08333	35	"AWI"	35	926	2668	1814	4.3956043956044	0	0	1.83150183150183	1.0989010989011	34.7985347985348	0	0	0.366300366300366	0	0	13.5531135531136	9.52380952380952	0	0	0	0	0	0	10.6227106227106	0	1.83150183150183	0	0	8.05860805860806	4.76190476190476	5.49450549450549	0.366300366300366	1.0989010989011	0	0.366300366300366	1.83150183150183
966	997	"Gurskii Peat [Site 4381]"	50.06667	137.08333	45	"AWI"	45	1599	3056	2360	0.662251655629139	0	0	0	0	17.2185430463576	0	0	3.3112582781457	0	0	13.9072847682119	5.29801324503311	0	0	0	0.662251655629139	0	0	17.8807947019868	0	2.64900662251656	0	0	32.4503311258278	2.64900662251656	0	0.662251655629139	0	0	0	2.64900662251656
966	997	"Gurskii Peat [Site 4381]"	50.06667	137.08333	55	"AWI"	55	2175	3476	2882	7.05128205128205	1.92307692307692	0	0.641025641025641	0	7.69230769230769	0	0	0.641025641025641	0	0	15.3846153846154	3.2051282051282	0	0	0	0.641025641025641	0	0	18.5897435897436	0	1.92307692307692	0	0.641025641025641	36.5384615384615	0	0	0	0	0	1.28205128205128	3.84615384615385
966	997	"Gurskii Peat [Site 4381]"	50.06667	137.08333	65	"AWI"	65	2564	4124	3340	3.30188679245283	0	0	0.471698113207547	0	15.0943396226415	0.471698113207547	0	1.88679245283019	0	0	20.2830188679245	6.60377358490566	0	0	0	0.471698113207547	0	0	15.0943396226415	0	15.0943396226415	0	0	11.7924528301887	0.943396226415094	2.35849056603774	1.41509433962264	0	0	0	4.71698113207547
966	997	"Gurskii Peat [Site 4381]"	50.06667	137.08333	85	"AWI"	85	3405	5048	4251	0.763358778625954	0	0	0	0	19.0839694656489	0	0	0	0	0.763358778625954	16.030534351145	0	0	0	0	0.763358778625954	0	0	27.4809160305344	0	12.2137404580153	0	0	12.2137404580153	0	0	0	0	0	0	10.6870229007634
966	997	"Gurskii Peat [Site 4381]"	50.06667	137.08333	95	"AWI"	95	3911	5410	4700	0.505050505050505	0	0	0	0	5.05050505050505	0	0	1.51515151515152	0	0	6.56565656565657	8.58585858585858	0	0	0	2.02020202020202	0	0.505050505050505	13.1313131313131	0	5.05050505050505	1.01010101010101	0	38.3838383838384	0.505050505050505	0	0	0	0	2.02020202020202	15.1515151515152
966	997	"Gurskii Peat [Site 4381]"	50.06667	137.08333	105	"AWI"	105	4552	5750	5155	0.483091787439614	0	0	0	0	11.5942028985507	0	0	0	0	0.483091787439614	12.0772946859903	7.2463768115942	0	0	0	0	0	0	18.3574879227053	0	2.41545893719807	0	0	40.0966183574879	0.966183574879227	0	1.44927536231884	0	0	0	4.83091787439614
966	997	"Gurskii Peat [Site 4381]"	50.06667	137.08333	125	"AWI"	125	5351	6905	6101	1.3215859030837	0	0	0	0	3.08370044052863	0	0	0	0	0	3.52422907488987	12.7753303964758	0	0	0	2.6431718061674	0	0	4.84581497797357	0	0	0	0	58.5903083700441	0.440528634361234	0	0	0	0	0.440528634361234	12.3348017621145
966	997	"Gurskii Peat [Site 4381]"	50.06667	137.08333	135	"AWI"	135	5759	7349	6595	0	0	0	0	0	1.70454545454545	0	0	0.568181818181818	0	0	3.40909090909091	6.25	0	0	0	7.95454545454545	0	0	9.09090909090909	0	1.13636363636364	0	0	55.1136363636364	0	0	0	0	0.568181818181818	0	14.2045454545455
966	997	"Gurskii Peat [Site 4381]"	50.06667	137.08333	145	"AWI"	145	6299	7726	7075	0	0	0	0	0	8.05860805860806	0	0	0	0	0	29.3040293040293	7.32600732600733	0	0	0	1.46520146520147	0	0	3.2967032967033	0	1.83150183150183	0	0	41.3919413919414	0	0	0.366300366300366	0	0	0	6.95970695970696
966	997	"Gurskii Peat [Site 4381]"	50.06667	137.08333	155	"AWI"	155	6885	8053	7535	4.54545454545455	0	0	1.81818181818182	0	12.7272727272727	0	0	0.909090909090909	0	0	1.81818181818182	4.54545454545455	0	0	0	0	0	0	13.6363636363636	0	0.909090909090909	0	0	40.9090909090909	0	0	0	0	0	0	18.1818181818182
966	997	"Gurskii Peat [Site 4381]"	50.06667	137.08333	165	"AWI"	165	7234	8452	7916	0	0	0	0	0	12.258064516129	0	0	0	0	0.645161290322581	6.45161290322581	8.38709677419355	0	0	0	3.87096774193548	0	0	0	0	1.93548387096774	0	0	49.6774193548387	0	0	0	0	0.645161290322581	0	16.1290322580645
966	997	"Gurskii Peat [Site 4381]"	50.06667	137.08333	195	"AWI"	195	8221	9565	8903	0	0	0	0	0	1.63934426229508	0	0	1.09289617486339	0	0.546448087431694	6.01092896174863	16.3934426229508	0	1.09289617486339	0	6.55737704918033	0	0	5.46448087431694	0	2.18579234972678	0	0.546448087431694	38.7978142076503	0	0	0	0	0	0.546448087431694	19.1256830601093
966	997	"Gurskii Peat [Site 4381]"	50.06667	137.08333	205	"AWI"	205	8552	9849	9223	0.735294117647059	0	0	0	0	13.2352941176471	0	0	0	0	0	13.9705882352941	5.14705882352941	1.47058823529412	0.735294117647059	0	1.47058823529412	0	0	5.14705882352941	0	3.67647058823529	0	0	39.7058823529412	0	0	0	0.735294117647059	0	0	13.9705882352941
966	997	"Gurskii Peat [Site 4381]"	50.06667	137.08333	215	"AWI"	215	8803	10160	9508	0.757575757575758	0	0	0	0	10.6060606060606	0	0	0	0	0	8.33333333333333	6.81818181818182	1.51515151515152	0	0	1.51515151515152	0	0	13.6363636363636	0	3.03030303030303	0	0	25.7575757575758	0	0	0	0	0	0	28.030303030303
966	997	"Gurskii Peat [Site 4381]"	50.06667	137.08333	225	"AWI"	225	9058	10469	9769	0.840336134453782	1.68067226890756	0	0	0	11.7647058823529	1.68067226890756	0	0	0	0	5.04201680672269	8.40336134453782	0	0	0	0	0.840336134453782	0	32.7731092436975	0	0.840336134453782	0	0	0.840336134453782	0	0	0	0	0	0	35.2941176470588
966	997	"Gurskii Peat [Site 4381]"	50.06667	137.08333	235	"AWI"	235	9309	10749	10024	3.8961038961039	1.2987012987013	0	1.2987012987013	0	16.8831168831169	2.5974025974026	0	0	0	0	0	19.4805194805195	0	0	0	0	0	0	12.987012987013	0	3.8961038961039	0	0	3.8961038961039	0	0	0	0	0	0	33.7662337662338
966	997	"Gurskii Peat [Site 4381]"	50.06667	137.08333	245	"AWI"	245	9568	11008	10276	2.17391304347826	0	0	0	1.08695652173913	4.34782608695652	0	0	0	0	0	8.69565217391304	32.6086956521739	0	0	0	0	0	0	10.8695652173913	0	3.26086956521739	0	0	1.08695652173913	1.08695652173913	0	0	0	0	0	34.7826086956522
966	997	"Gurskii Peat [Site 4381]"	50.06667	137.08333	255	"AWI"	255	9845	11262	10533	1.2987012987013	0	0	2.5974025974026	0	22.0779220779221	0	0	0	0	0	12.987012987013	42.8571428571429	0	0	1.2987012987013	0	0	0	0	0	6.49350649350649	0	0	1.2987012987013	0	0	0	0	0	0	9.09090909090909
966	997	"Gurskii Peat [Site 4381]"	50.06667	137.08333	265	"AWI"	265	10129	11559	10827	0	0	0	5.88235294117647	2.94117647058824	14.7058823529412	0	0	0	0	0	23.5294117647059	14.7058823529412	0	0	0	0	0	0	17.6470588235294	0	0	0	0	2.94117647058824	0	0	0	0	0	0	17.6470588235294
966	997	"Gurskii Peat [Site 4381]"	50.06667	137.08333	275	"AWI"	275	10395	11902	11136	0	0	22.7272727272727	0.649350649350649	0	16.2337662337662	0.649350649350649	0	0	0.649350649350649	0	20.7792207792208	8.44155844155844	0	0	0	0	0	0.649350649350649	21.4285714285714	0	7.79220779220779	0	0	0	0	0	0	0	0	0	0
966	997	"Gurskii Peat [Site 4381]"	50.06667	137.08333	285	"AWI"	285	10669	12198	11435	0	0	6.83962264150943	0	1.17924528301887	2.83018867924528	4.00943396226415	0	3.06603773584906	0.235849056603774	0	41.5094339622642	9.43396226415094	0	0	0	0	0	0	0	13.6792452830189	6.36792452830189	0	0	0	0.707547169811321	9.43396226415094	0	0	0	0	0.707547169811321
966	997	"Gurskii Peat [Site 4381]"	50.06667	137.08333	295	"AWI"	295	10982	12477	11743	0	0.167224080267559	11.371237458194	0	1.17056856187291	0.668896321070234	0	41.6387959866221	0	0	0	35.1170568561873	5.35117056856187	0	0	0	0	0	0	3.67892976588629	0	0.668896321070234	0	0	0	0	0	0	0	0	0	0.167224080267559
966	997	"Gurskii Peat [Site 4381]"	50.06667	137.08333	305	"AWI"	305	11300	12743	12055	0	0	11.913357400722	0	0.36101083032491	0.72202166064982	0.72202166064982	0	1.44404332129964	0	0	70.7581227436823	8.30324909747292	0.36101083032491	0	0	0	0	0	3.24909747292419	0	0.36101083032491	0	0.36101083032491	0	0.36101083032491	0.72202166064982	0	0	0	0	0.36101083032491
