"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Celastraceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cupressaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hippophaë"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Linaceae"	"Olea"	"Oleaceae"	"Ostrya.Carpinus"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Quercus.ilex"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
335	342	"Selle di Carnino"	44.15	7.69444	35	"AWI"	35	81	645	324	2.53164556962025	0	0.421940928270042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.5822784810127	0	0	0	0	0.421940928270042	0	0	0	0	0	0	0	0.421940928270042	0	0	0	2.9535864978903	0	0	0.843881856540084	62.0253164556962	0	0	0	1.68776371308017	0	0.843881856540084	0	0	0	0	0	0	0.421940928270042	0.421940928270042	0	0	0	0	0	0.421940928270042
335	342	"Selle di Carnino"	44.15	7.69444	40	"AWI"	40	144	682	385	4.79041916167665	0.598802395209581	0.598802395209581	0	0	0	0	0	3.59281437125748	0.598802395209581	0	0	0	2.9940119760479	0	0	0	0	1.79640718562874	0	2.39520958083832	0	0	0	0	0	0	0	0	0	0	2.9940119760479	0	0	1.79640718562874	0	0	0	8.98203592814371	0	0	0	61.0778443113772	0	0	0	0	0	4.19161676646707	0	0	0	0	0	0	1.19760479041916	1.19760479041916	0	0	0	0.598802395209581	0.598802395209581	0
335	342	"Selle di Carnino"	44.15	7.69444	45	"AWI"	45	193	730	454	6.33802816901408	0	0	0	0	0	0	0.704225352112676	0	0	0	0	0	0	0	0	0	0	0	0	0	8.45070422535211	0	0	0	0	0.704225352112676	0	0	0	0	1.40845070422535	0	0.704225352112676	0	0	0	0	4.22535211267606	0	0	1.40845070422535	71.1267605633803	0	0	0	0	0	2.11267605633803	0.704225352112676	0	0	0	0	0.704225352112676	0.704225352112676	0	0	0	0	0.704225352112676	0	0
335	342	"Selle di Carnino"	44.15	7.69444	50	"AWI"	50	234	802	517	5.66037735849057	0	0.754716981132076	0.377358490566038	0	2.26415094339623	0	0	1.50943396226415	0	0	0	0	0.377358490566038	0	0	0	0	0.377358490566038	0	0	4.15094339622642	0	0	0	0	1.50943396226415	0	0	0.377358490566038	0	0.754716981132076	0	0	0	0	0	4.52830188679245	0	0	0	1.13207547169811	68.3018867924528	0	0	0	4.15094339622642	0	2.64150943396226	0.754716981132076	0	0	0	0	0	0	0	0	0.377358490566038	0	0	0	0
335	342	"Selle di Carnino"	44.15	7.69444	60	"AWI"	60	303	947	634	27.6470588235294	0	1.17647058823529	1.76470588235294	1.76470588235294	2.35294117647059	0	0.588235294117647	0.588235294117647	0	0	0	0	0	0	0	0	0	0.588235294117647	0	0	42.3529411764706	0	0	0	0	0	0	0	1.17647058823529	0	1.76470588235294	0	0	0	0	0	0	3.52941176470588	0	0	0	0	0	0	0	9.41176470588235	0	1.76470588235294	0.588235294117647	0	0	0	0	0.588235294117647	0	0	1.17647058823529	0	0	0	1.17647058823529	0
335	342	"Selle di Carnino"	44.15	7.69444	65	"AWI"	65	366	1038	691	40	0	1.46341463414634	0.975609756097561	0.48780487804878	1.95121951219512	4.8780487804878	0.48780487804878	0	0	0	0	0	0	0	0	0	0	1.46341463414634	0	0.975609756097561	3.41463414634146	0	0	0	0	0.48780487804878	0	0	0.48780487804878	0	1.46341463414634	0	0	0.48780487804878	0	0	0.48780487804878	0	0.48780487804878	0	1.95121951219512	0	0	0	0	31.219512195122	0	4.8780487804878	0.48780487804878	0	0	0	0	0	0.48780487804878	0	0	0	0.48780487804878	0	0.48780487804878	0
335	342	"Selle di Carnino"	44.15	7.69444	70	"AWI"	70	403	1176	745	53.0612244897959	0	5.10204081632653	2.04081632653061	2.04081632653061	2.04081632653061	8.16326530612245	1.02040816326531	0	0	0	0	0	0	0	0	0	0	5.10204081632653	0	0	1.02040816326531	0	0	0	1.02040816326531	2.04081632653061	0	0	1.02040816326531	0	1.02040816326531	0	0	0	0	0	1.02040816326531	0	0	0	1.02040816326531	0	0	0	0	0	1.02040816326531	6.12244897959184	0	0	0	0	0	1.02040816326531	0	1.02040816326531	0	0	2.04081632653061	2.04081632653061	0	0
335	342	"Selle di Carnino"	44.15	7.69444	75	"AWI"	75	433	1319	797	53.2967032967033	0	1.0989010989011	0.549450549450549	1.0989010989011	1.0989010989011	0	1.64835164835165	0.549450549450549	0	0	0	0	0	0	0	0	0	2.1978021978022	0	0	6.04395604395604	0	0	0	0	5.49450549450549	0	0	0.549450549450549	0	2.74725274725275	0	0	0	0.549450549450549	0	0	0	0	0.549450549450549	0.549450549450549	0	0	0	0	12.0879120879121	1.64835164835165	5.49450549450549	0	0	0	0	0	0	1.0989010989011	0	0	0.549450549450549	0	0.549450549450549	0.549450549450549	0
335	342	"Selle di Carnino"	44.15	7.69444	80	"AWI"	80	455	1480	848	59.2274678111588	0	1.28755364806867	0.858369098712446	0.858369098712446	0	3.43347639484979	0.858369098712446	0	0	0	0	0	0	0	0	0	0	0.858369098712446	0	0	2.57510729613734	0	0	0	0	1.71673819742489	0	0	0	0	1.71673819742489	0	0	0.429184549356223	0	0	0	0	0.429184549356223	0	1.28755364806867	0	0	0	0	18.4549356223176	0	3.43347639484979	0	0	0	0	0	0.429184549356223	0.858369098712446	0	0.858369098712446	0	0.429184549356223	0	0	0
335	342	"Selle di Carnino"	44.15	7.69444	85	"AWI"	85	479	1668	900	51.1764705882353	0	4.11764705882353	0	0.588235294117647	4.70588235294118	8.82352941176471	1.76470588235294	0.588235294117647	0	0	0	0	0.588235294117647	0	0	0	0	0	0	0.588235294117647	3.52941176470588	0	0	0	0	5.29411764705882	0	0	0.588235294117647	0	0	0	0	0.588235294117647	0	0	0	0	0	0	2.94117647058824	0	0	0	0	0	2.35294117647059	8.23529411764706	0	0	0	0	0	0.588235294117647	0.588235294117647	0	0	0	1.17647058823529	0	1.17647058823529	0
