"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Caryophyllaceae"	"Castanea"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Ilex"	"Indeterminable"	"Isoëtes"	"Juglans"	"Juniperus"	"Larix"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Salix"	"Saxifragaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Viburnum"
300	306	"Lac Boucané"	47.45778	-69.45278	255	"AWI"	255	9809	10727	10347	0.619195046439629	0	0	0	3.09597523219814	0.928792569659443	42.1052631578947	0	0	0.309597523219814	0.619195046439629	0.309597523219814	0	0	0	0	0	0	2.78637770897833	0	0	0	0	3.40557275541796	0	0.309597523219814	25.077399380805	16.4086687306502	0.309597523219814	0	0	2.78637770897833	0	0.309597523219814	0	0.309597523219814	0	0	0	0	0	0.309597523219814	0
300	306	"Lac Boucané"	47.45778	-69.45278	260	"AWI"	260	9948	11012	10509	0	0	3.15091210613599	0.165837479270315	1.16086235489221	0	75.6218905472637	0.165837479270315	0	0	0	2.48756218905473	0.33167495854063	0	0	0	0	0	0	0	0	0	0	0.66334991708126	0	0	0	5.97014925373134	1.16086235489221	0	2.32172470978441	2.48756218905473	0	0	0	3.81426202321725	0	0	0	0	0	0.497512437810945	0
300	306	"Lac Boucané"	47.45778	-69.45278	265	"AWI"	265	10071	11287	10667	0	0	0	0.29940119760479	5.98802395209581	0	22.7544910179641	0	0.29940119760479	0	0	15.8682634730539	0	0.29940119760479	0.29940119760479	0	0	0	2.9940119760479	0	0	0	0	0	0	0	5.08982035928144	17.0658682634731	10.7784431137725	0	0	1.19760479041916	0.898203592814371	0.29940119760479	0	13.1736526946108	0	0	0.898203592814371	0	1.49700598802395	0.29940119760479	0
300	306	"Lac Boucané"	47.45778	-69.45278	270	"AWI"	270	10193	11513	10826	0	0	9.9009900990099	0.99009900990099	4.45544554455445	2.97029702970297	11.8811881188119	0	3.96039603960396	0	0	25.7425742574257	0	0	0.495049504950495	0	0	0	0	0	0	0	0	0	0	0	0	19.3069306930693	12.8712871287129	0	0	3.46534653465347	0	0	0	1.48514851485149	0.495049504950495	0	0.495049504950495	0	0	1.48514851485149	0
300	306	"Lac Boucané"	47.45778	-69.45278	280	"AWI"	280	10457	12028	11161	0	0	7.28291316526611	0.560224089635854	10.3641456582633	6.1624649859944	12.3249299719888	0	2.24089635854342	0	0	17.3669467787115	0	0	0.280112044817927	0	0	0	0	0	0	0	0	0.280112044817927	0	0	0	22.1288515406162	13.1652661064426	0	0	1.12044817927171	0	0.280112044817927	0	4.20168067226891	0.280112044817927	0	0	0	1.68067226890756	0.280112044817927	0
300	306	"Lac Boucané"	47.45778	-69.45278	300	"AWI"	300	10972	12892	11834	0	0	2.15827338129496	0	3.9568345323741	2.51798561151079	6.11510791366906	0	0.359712230215827	0	0	13.6690647482014	0	0	0.359712230215827	0	1.07913669064748	0	0	0	0	0	0	0	0.359712230215827	0	0	33.0935251798561	16.5467625899281	0	0	2.51798561151079	0	0.719424460431655	0	14.0287769784173	0.359712230215827	0	0	0	0.359712230215827	1.79856115107914	0
300	306	"Lac Boucané"	47.45778	-69.45278	320	"AWI"	320	11529	13741	12507	0	0	0	1.61290322580645	16.1290322580645	0	46.7741935483871	0	0	0	0	12.9032258064516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.2903225806452	0	0	6.45161290322581	0	0	0	0	0	0	0	0	0	4.83870967741935	0
300	306	"Lac Boucané"	47.45778	-69.45278	10	"AWI"	10	26	1087	381	1.98807157057654	0	3.97614314115308	0	0	0	75.1491053677932	0	0	0	0	0.198807157057654	0	0	0	2.18687872763419	0	0	0	0.198807157057654	0	1.39165009940358	0	0	0	0	0	13.1212723658052	0.198807157057654	0	0	0.795228628230616	0	0	0	0	0	0	0	0	0.596421471172962	0.198807157057654	0
300	306	"Lac Boucané"	47.45778	-69.45278	30	"AWI"	30	678	2274	1366	1.88172043010753	0	3.76344086021505	0	0.268817204301075	0	86.8279569892473	0	0	0	0	0	0	0	0	2.95698924731183	0.537634408602151	0.268817204301075	0	0.537634408602151	0	0	0.268817204301075	0.268817204301075	0	0	0	0	0	0	0	0.806451612903226	0	0	0	0	0	0	0	0.537634408602151	0.268817204301075	0.806451612903226	0
300	306	"Lac Boucané"	47.45778	-69.45278	40	"AWI"	40	1065	2790	1876	1.86721991701245	0	2.0746887966805	0	0.20746887966805	0	69.9170124481328	0	0	0	0	0.20746887966805	0	0	0	2.28215767634855	0	0	0	1.03734439834025	0.20746887966805	4.5643153526971	0	0	0	0	0	15.3526970954357	0	0	0	1.03734439834025	0	0	0.20746887966805	0.20746887966805	0	0	0	0	0.622406639004149	0.20746887966805	0
