"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Celtis"	"Cornus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Indeterminable"	"Juglans"	"Larix"	"Morus"	"Myrica"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Platanus"	"Poaceae"	"Populus"	"Quercus"	"Rosaceae"	"Salix"	"Sarcobataceae"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"	"Vitaceae"
1590	1639	"Little Bass Lake"	47.284892	-93.601798	1282	"AWI"	1282	-53	74	9	0.27027027027027	0	7.56756756756757	0	0	3.51351351351351	0	15.6756756756757	0	0	0.540540540540541	0	0	0	0	0	1.08108108108108	4.86486486486486	6.75675675675676	0	0	0	0	0	1.35135135135135	1.35135135135135	0	0.810810810810811	0	0	1.08108108108108	1.89189189189189	36.2162162162162	0	5.94594594594595	1.35135135135135	6.21621621621622	0	1.35135135135135	0	0.27027027027027	0	0	0.540540540540541	1.35135135135135	0
1590	1639	"Little Bass Lake"	47.284892	-93.601798	1300	"AWI"	1300	82	552	250	0.842696629213483	0	4.21348314606742	0	0	1.68539325842697	0	21.0674157303371	0	0	0	0	0	0	0	0	1.12359550561798	1.40449438202247	1.12359550561798	0	0	0.280898876404494	0	0	0.280898876404494	0.561797752808989	0	0.842696629213483	0	0	1.40449438202247	3.08988764044944	53.9325842696629	0.280898876404494	2.24719101123596	0.561797752808989	3.08988764044944	0.280898876404494	1.12359550561798	0	0.280898876404494	0.280898876404494	0	0	0	0
1590	1639	"Little Bass Lake"	47.284892	-93.601798	1320	"AWI"	1320	267	926	562	0.597014925373134	0	5.37313432835821	0	0	3.28358208955224	0	22.9850746268657	0	0	0	0	0	0	0	0	0.895522388059702	1.49253731343284	1.49253731343284	0	0	0.298507462686567	0	0	1.49253731343284	0	0	0.298507462686567	0	0	1.19402985074627	2.38805970149254	48.6567164179104	0.298507462686567	0.895522388059702	1.19402985074627	4.77611940298508	0	0.895522388059702	0	0	0.597014925373134	0.298507462686567	0.597014925373134	0	0
1590	1639	"Little Bass Lake"	47.284892	-93.601798	1340	"AWI"	1340	519	1249	878	2.07100591715976	0	6.80473372781065	0	0	0.887573964497041	0	25.7396449704142	0	0.29585798816568	0	0	0	0	0	0	0.887573964497041	0	2.07100591715976	0	0	0	0	0	0.591715976331361	0.591715976331361	0.887573964497041	1.18343195266272	0	0	3.84615384615385	1.4792899408284	39.3491124260355	0	3.55029585798817	1.18343195266272	5.32544378698225	0.29585798816568	0	0	0	0	0	2.36686390532544	0.591715976331361	0
1590	1639	"Little Bass Lake"	47.284892	-93.601798	1350	"AWI"	1350	667	1369	1038	3.03030303030303	0	2.69360269360269	0	0	1.68350168350168	0	21.8855218855219	0	0	0	0	0	0	0	0	0.673400673400673	2.35690235690236	1.01010101010101	0	0	0	0	0	0.673400673400673	0.673400673400673	0	0.673400673400673	0	0	1.68350168350168	2.02020202020202	50.8417508417508	0.336700336700337	1.68350168350168	1.68350168350168	3.7037037037037	0.336700336700337	0.673400673400673	0	0.673400673400673	0.336700336700337	0	0.673400673400673	0	0
1590	1639	"Little Bass Lake"	47.284892	-93.601798	1355	"AWI"	1355	762	1412	1113	1.02389078498294	0	4.43686006825939	0	0	2.38907849829352	0	21.8430034129693	0	0	0	0	0	0	0	0	0.341296928327645	4.09556313993174	0.341296928327645	0	0	0	0	0	0	0.341296928327645	0	0.341296928327645	0	0	2.04778156996587	2.04778156996587	47.098976109215	0	1.36518771331058	4.09556313993174	5.46075085324232	0	0.68259385665529	0	0	0.341296928327645	0	1.02389078498294	0.68259385665529	0
1590	1639	"Little Bass Lake"	47.284892	-93.601798	1360	"AWI"	1360	821	1484	1193	0.305810397553517	0	5.81039755351682	0	0	1.22324159021407	0	17.737003058104	0	0	0	0	0	0	0	0	0.917431192660551	1.52905198776758	2.75229357798165	0	0	0	0	0	0.917431192660551	0.611620795107034	0	0.917431192660551	0	0	0.305810397553517	2.14067278287462	27.217125382263	0	1.52905198776758	1.8348623853211	33.6391437308869	0	0.305810397553517	0	0	0.305810397553517	0	0	0	0
1590	1639	"Little Bass Lake"	47.284892	-93.601798	1365	"AWI"	1365	946	1526	1269	1.44927536231884	0	6.3768115942029	0	0	2.31884057971015	0	15.6521739130435	0	0	0	0	0	0.289855072463768	0	0	1.44927536231884	0.289855072463768	2.31884057971015	0	0	0	0	0	1.73913043478261	0.579710144927536	0	0.869565217391304	0	0	2.02898550724638	0	51.304347826087	0.289855072463768	2.60869565217391	2.89855072463768	4.63768115942029	0	1.73913043478261	0	0	0	0	1.15942028985507	0	0
1590	1639	"Little Bass Lake"	47.284892	-93.601798	1370	"AWI"	1370	1026	1597	1346	0	0	4.74452554744525	0	0	1.09489051094891	0	19.3430656934307	0	0	0	0	0	0	0	0	0	0.364963503649635	4.74452554744525	0	0	0	0	0	1.45985401459854	0.364963503649635	0	1.45985401459854	0	0	1.82481751824817	1.09489051094891	52.9197080291971	0.72992700729927	1.45985401459854	3.64963503649635	2.18978102189781	0	0.72992700729927	0	0	0.364963503649635	0	0.72992700729927	0.72992700729927	0
1590	1639	"Little Bass Lake"	47.284892	-93.601798	1380	"AWI"	1380	1319	1697	1480	0.845070422535211	0	5.91549295774648	0	0.28169014084507	1.12676056338028	0	15.7746478873239	0	0	0	0	0	0	0	0	0.563380281690141	3.38028169014084	1.40845070422535	0	0	0.28169014084507	0	0	1.40845070422535	0.845070422535211	0	0.28169014084507	0	0	1.97183098591549	3.09859154929577	52.112676056338	0	1.69014084507042	0.845070422535211	5.35211267605634	0.563380281690141	0.563380281690141	0	0	0	0	1.40845070422535	0.28169014084507	0
