"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Betulaceae"	"Caprifoliaceae"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Indeterminable"	"Isoëtes"	"Juglans"	"Larix"	"Liliaceae"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Poaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Salix"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"
977	1008	"Harrie Lake"	52.93333	-66.95	830	"AWI"	830	3065	3656	3366	9.48275862068965	0	18.9655172413793	0	0	0	28.448275862069	8.62068965517241	0	0	0	2.58620689655172	0	0.862068965517241	0	0	2.58620689655172	10.3448275862069	0.862068965517241	2.58620689655172	0	0	0.862068965517241	0	0	12.9310344827586	0	0	0.862068965517241	0	0	0	0	0	0	0
977	1008	"Harrie Lake"	52.93333	-66.95	860	"AWI"	860	3443	4020	3693	5.75221238938053	0	13.716814159292	0	0.442477876106195	0	44.2477876106195	7.9646017699115	0	0	0	4.86725663716814	0	0.442477876106195	0	0.884955752212389	1.76991150442478	3.98230088495575	0	5.30973451327434	0.442477876106195	0.884955752212389	0	0	0	7.52212389380531	0.442477876106195	0	0.442477876106195	0	0	0.442477876106195	0	0.442477876106195	0	0
977	1008	"Harrie Lake"	52.93333	-66.95	880	"AWI"	880	3589	4326	3926	8.72093023255814	0	25.5813953488372	0.581395348837209	1.16279069767442	0	38.3720930232558	8.13953488372093	0	0	0	0.581395348837209	0	0.581395348837209	0	0.581395348837209	1.74418604651163	4.06976744186047	0	1.74418604651163	0	0	0	0.581395348837209	0	6.3953488372093	0.581395348837209	0.581395348837209	0	0	0	0	0	0	0	0
977	1008	"Harrie Lake"	52.93333	-66.95	900	"AWI"	900	3776	4538	4164	14.8148148148148	0	16.6666666666667	0	0.617283950617284	0	42.5925925925926	3.7037037037037	0	1.23456790123457	0	0	0	0	0	0	1.85185185185185	7.40740740740741	0	2.46913580246914	0	0	0	0	0	6.17283950617284	0.617283950617284	0	0.617283950617284	0	0	0.617283950617284	0	0	0.617283950617284	0
977	1008	"Harrie Lake"	52.93333	-66.95	930	"AWI"	930	4216	4785	4507	15.625	0	16.6666666666667	0	1.04166666666667	0	29.1666666666667	5.20833333333333	0	1.04166666666667	0	3.125	0	0	0	0	3.125	4.16666666666667	0	7.29166666666667	0	1.04166666666667	0	1.04166666666667	0	11.4583333333333	0	0	0	0	0	0	0	0	0	0
977	1008	"Harrie Lake"	52.93333	-66.95	950	"AWI"	950	4443	4934	4693	10.9677419354839	0	9.67741935483871	0	0	0	45.8064516129032	7.74193548387097	0	0	0	3.87096774193548	0	0.645161290322581	0	0	1.93548387096774	9.67741935483871	0	1.93548387096774	0	0	0	0	0	5.16129032258065	0.645161290322581	0	0	0	0	1.93548387096774	0	0	0	0
977	1008	"Harrie Lake"	52.93333	-66.95	990	"AWI"	990	4702	5223	4965	10.6870229007634	0	24.4274809160305	0	0	0	41.2213740458015	7.63358778625954	0	0	0	3.05343511450382	0	0	0	0	3.05343511450382	2.29007633587786	0	0.763358778625954	0	0	0	0	0	6.10687022900763	0	0	0	0	0	0.763358778625954	0	0	0	0
977	1008	"Harrie Lake"	52.93333	-66.95	1020	"AWI"	1020	4908	5410	5156	23.8993710691824	0	28.3018867924528	0	0.628930817610063	0	0	8.80503144654088	0	0	0	5.66037735849057	0	0	0	0	9.43396226415094	9.43396226415094	0	3.14465408805031	0	0	0	0	0	10.062893081761	0	0	0	0.628930817610063	0	0	0	0	0	0
977	1008	"Harrie Lake"	52.93333	-66.95	1050	"AWI"	1050	5128	5687	5394	18.9393939393939	0	17.4242424242424	0	0	0	46.2121212121212	7.57575757575758	0	0	0	0.757575757575758	0	0	0	0	0	3.03030303030303	0	3.03030303030303	0	0	0	0.757575757575758	0	0	0	0	0	0	0	1.51515151515152	0	0	0	0.757575757575758
977	1008	"Harrie Lake"	52.93333	-66.95	1070	"AWI"	1070	5277	5899	5564	13.2231404958678	0	13.2231404958678	0.413223140495868	0	0	47.1074380165289	8.67768595041322	0	0	0	2.06611570247934	0	0	0	0	2.89256198347107	3.30578512396694	0	0.413223140495868	0	0.413223140495868	0	0	0	6.61157024793388	0.413223140495868	0.413223140495868	0	0	0	0.826446280991736	0	0	0	0
977	1008	"Harrie Lake"	52.93333	-66.95	1080	"AWI"	1080	5353	5997	5647	20.3125	0	0	0.78125	0.78125	0	50	14.0625	0	0	0	3.90625	0	0	0	0	3.90625	2.34375	0	0.78125	0	0	0	0	0	0	0	0.78125	0	0	0	1.5625	0	0	0	0.78125
977	1008	"Harrie Lake"	52.93333	-66.95	1090	"AWI"	1090	5513	6099	5745	19.3396226415094	0	13.6792452830189	0	0	0	44.3396226415094	2.35849056603774	0	0	0	0.943396226415094	0	0	0	0	4.71698113207547	5.18867924528302	0	1.88679245283019	0	0.471698113207547	0	0	0	6.60377358490566	0.471698113207547	0	0	0	0	0	0	0	0	0
977	1008	"Harrie Lake"	52.93333	-66.95	1100	"AWI"	1100	5637	6215	5864	12.8571428571429	0	44.2857142857143	0.476190476190476	0	0	0	10.4761904761905	0	0	0	2.85714285714286	0	0	0	0	8.09523809523809	5.71428571428571	0	3.33333333333333	0	0.952380952380952	0	0	0	8.09523809523809	0	0.952380952380952	0	0	0.476190476190476	0.952380952380952	0	0	0	0.476190476190476
977	1008	"Harrie Lake"	52.93333	-66.95	1103	"AWI"	1103	5656	6268	5893	6.66666666666667	0	19.1666666666667	0	0	0	55	9.58333333333333	0.416666666666667	0	0	1.66666666666667	0	0	0	0	3.33333333333333	1.66666666666667	0	1.66666666666667	0	0	0	0	0	0	0.833333333333333	0	0	0	0	0	0	0	0	0
977	1008	"Harrie Lake"	52.93333	-66.95	1111	"AWI"	1111	5858	6428	6104	4.66101694915254	0	31.7796610169492	0	0	0	41.5254237288136	8.05084745762712	0	0.423728813559322	0	1.69491525423729	0	0	0	0	4.66101694915254	5.50847457627119	0	1.27118644067797	0	0	0	0	0	0	0	0	0	0.423728813559322	0	0	0	0	0	0
977	1008	"Harrie Lake"	52.93333	-66.95	1115	"AWI"	1115	5935	6531	6234	1.72711571675302	0	64.594127806563	0	0	0.345423143350604	0	11.5716753022453	0	0	0	3.45423143350604	0	0.172711571675302	0	0	2.41796200345423	3.79965457685665	0.518134715025907	2.59067357512953	0	0.690846286701209	0	0	0	5.00863557858376	1.55440414507772	0.345423143350604	0.172711571675302	0.345423143350604	0	0.690846286701209	0	0	0	0
977	1008	"Harrie Lake"	52.93333	-66.95	1125	"AWI"	1125	6064	6945	6542	0.458715596330275	0	69.2660550458716	0	0.229357798165138	0.458715596330275	0	5.04587155963303	0	0	0	2.98165137614679	0.229357798165138	0.688073394495413	0	0	6.42201834862385	4.58715596330275	0	2.98165137614679	0	0.229357798165138	0	0	0	3.89908256880734	1.37614678899083	0.458715596330275	0	0	0	0.688073394495413	0	0	0	0
977	1008	"Harrie Lake"	52.93333	-66.95	1132	"AWI"	1132	6297	7061	6708	1.63934426229508	0	0	0	0	0	0	21.3114754098361	0	0	0	11.4754098360656	0	1.63934426229508	0	0	13.1147540983607	13.1147540983607	0	1.63934426229508	0	1.63934426229508	0	3.27868852459016	0	22.9508196721311	1.63934426229508	0	0	0	0	6.55737704918033	0	0	0	0
977	1008	"Harrie Lake"	52.93333	-66.95	1144	"AWI"	1144	6472	7495	6952	4.78723404255319	0	28.7234042553192	0	0	1.06382978723404	0	6.91489361702128	0	0	0	12.7659574468085	0	0	0	0	15.9574468085106	0.531914893617021	0	0	0	0.531914893617021	0	0.531914893617021	0	23.936170212766	0.531914893617021	0	0	0	0	3.72340425531915	0	0	0	0
977	1008	"Harrie Lake"	52.93333	-66.95	1152	"AWI"	1152	6567	7726	7079	1.75438596491228	0	25.1461988304094	0	0	0	10.5263157894737	8.7719298245614	0.584795321637427	0	0	0.584795321637427	0	0.584795321637427	0	1.75438596491228	29.8245614035088	0.584795321637427	0	0.584795321637427	0	0	0	0.584795321637427	0	14.6198830409357	0.584795321637427	0	0.584795321637427	0	0	2.92397660818713	0	0	0	0
977	1008	"Harrie Lake"	52.93333	-66.95	1167	"AWI"	1167	6679	8162	7276	4.73684210526316	0	0	0.526315789473684	0.526315789473684	1.57894736842105	14.2105263157895	15.2631578947368	1.57894736842105	0	0	3.68421052631579	0	0	0	0	27.3684210526316	0	0	0	0	0	0	1.57894736842105	0	24.7368421052632	1.05263157894737	2.10526315789474	0	0	0	1.05263157894737	0	0	0	0
