"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acacia"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Banksia"	"Boraginaceae"	"Brassicaceae"	"Bursaria"	"Callitris"	"Campanulaceae"	"Caryophyllaceae"	"Casuarina"	"Casuarina (<25 µm)"	"Celastraceae"	"Codonocarpus"	"Connaraceae"	"Convolvulaceae"	"Cyperaceae"	"Dodonaea"	"Elaeocarpus"	"Ericales"	"Eucalyptus"	"Euphorbiaceae"	"Exocarpos"	"Fabaceae"	"Gentianaceae"	"Geraniaceae"	"Goodeniaceae"	"Hakea"	"Haloragaceae"	"Hypericaceae"	"Hypoxidaceae"	"Indeterminable"	"Kunzea"	"Lamiaceae"	"Leptospermum"	"Leucopogon"	"Liliaceae"	"Melaleuca"	"Myrtaceae"	"Onagraceae"	"Orobanchaceae"	"Phyllanthaceae"	"Pinus"	"Pittosporum"	"Plantaginaceae"	"Poaceae (<40 µm)"	"Poaceae (>40 µm)"	"Podocarpus"	"Polygalaceae"	"Polygonaceae"	"Polyscias"	"Pomaderris"	"Proteaceae"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Rutaceae"	"Scrophulariaceae"	"Solanaceae"	"Stylidiaceae"	"Thymelaeaceae"	"Urticaceae"	"Violaceae"	"Vitaceae"	"Winteraceae"
247	252	"Bega Swamp"	-36.51667	149.5	36.89	"AWI"	36.89	249.12	795.69	502.25	2	120	8	0	0	0	0	0	1	0	0	1	0	0	7	0	0	0	5	0	101	0	0	1	0	0	1	0	0	1	1	0	0	0	0	3	4	1	2	1	0	8	0	1	0	0	0	0	0	287	0	0	0	0	0	4	0	1	0	0	0	0	1	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	37.4	"AWI"	37.4	254.4	810.8	514.6	0	114	8	7	0	0	81	0	0	0	0	1	0	0	11	0	0	0	1	0	69	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	2	0	0	0	0	3	0	0	0	0	0	0	0	174	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	37.8	"AWI"	37.8	258.8	823.6	524.2	2	103	4	9	0	0	0	1	0	2	0	2	0	0	6	0	0	0	2	0	64	1	0	2	0	2	0	0	0	3	0	0	0	0	0	0	1	0	0	1	0	4	1	0	0	0	0	0	0	216	0	0	0	0	0	4	0	1	0	0	0	0	0	5	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	38.42	"AWI"	38.42	265.2	842.6	537.82	2	92	6	0	0	0	0	0	1	0	0	5	0	0	11	0	0	0	2	0	103	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4	2	0	2	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	40.2	"AWI"	40.2	295.6	896.4	581.4	5	136	10	0	0	0	0	0	1	0	0	1	0	0	12	0	0	0	4	0	109	0	0	1	0	0	0	0	0	4	0	0	0	0	0	3	1	0	1	3	0	0	0	1	0	0	0	0	0	239	0	0	0	0	0	3	0	6	0	0	0	0	0	0	0	0	0	1	0	0
247	252	"Bega Swamp"	-36.51667	149.5	40.71	"AWI"	40.71	337.93	905.07	600.27	1	82	10	0	0	0	128	0	3	0	0	2	0	0	6	0	0	0	3	0	108	3	0	5	0	0	1	0	0	1	0	0	0	0	0	4	0	0	0	0	0	9	0	1	0	0	0	0	0	296	0	0	0	1	0	7	0	13	0	0	0	1	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	41.31	"AWI"	41.31	386.8	917.75	622.47	1	74	7	0	0	0	0	0	0	0	0	2	0	0	5	0	0	0	5	0	47	0	0	1	0	0	0	0	0	1	0	0	0	0	0	7	3	0	4	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	42.11	"AWI"	42.11	448.49	937.86	652.62	3	87	11	0	0	0	0	0	1	1	0	0	0	0	8	0	0	1	8	0	68	3	0	4	0	0	0	0	0	0	1	0	0	0	0	10	0	0	12	0	0	2	7	1	0	0	0	0	0	298	0	0	0	1	1	3	1	8	0	0	0	1	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	42.4	"AWI"	42.4	465.6	945.4	664.8	0	127	8	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	6	0	39	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	1	0	3	0	0	3	0	0	0	0	0	0	0	129	0	0	0	0	0	5	0	2	0	0	0	0	0	0	0	0	1	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	42.75	"AWI"	42.75	486.25	954.5	679.5	1	93	4	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	2	0	29	3	0	2	0	0	0	0	0	0	1	0	0	0	0	3	0	0	2	0	0	0	1	0	0	0	0	0	0	100	0	0	0	0	0	4	0	6	0	0	0	1	0	0	0	0	0	0	0	1
247	252	"Bega Swamp"	-36.51667	149.5	43.04	"AWI"	43.04	502.6	962.28	691.68	2	117	5	0	0	0	40	0	0	0	0	0	0	0	4	0	0	0	0	0	27	0	0	2	0	0	1	0	0	1	0	0	0	0	0	6	0	0	0	0	0	7	4	1	0	0	0	0	0	122	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	43.43	"AWI"	43.43	518.2	974.76	708.06	1	142	9	0	0	0	95	0	0	0	0	0	0	0	3	0	0	0	4	0	68	2	0	4	0	0	0	0	0	1	0	0	0	0	0	12	0	0	1	0	0	0	4	4	0	0	0	0	0	182	0	0	0	0	0	6	0	9	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	43.89	"AWI"	43.89	536.6	989.48	727.38	0	86	10	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	8	0	57	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	0	6	1	0	2	3	0	0	0	0	0	0	187	0	0	0	0	1	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	44.34	"AWI"	44.34	551.2	1006.6	746.28	2	84	6	0	0	0	0	0	0	0	0	2	0	0	7	0	0	0	4	0	79	1	0	4	0	0	0	0	0	2	0	0	0	0	0	10	3	0	2	0	0	2	0	2	0	0	0	1	0	235	3	0	0	0	1	5	0	9	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	44.85	"AWI"	44.85	566.5	1027	767.7	4	118	19	0	0	0	0	0	1	0	0	1	0	0	6	0	0	0	5	0	98	0	0	5	0	0	0	0	0	2	0	0	0	0	0	7	3	0	0	0	0	7	0	0	0	0	0	1	0	302	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	45.28	"AWI"	45.28	578.28	1054	784.64	1	98	9	0	0	0	0	0	2	0	0	2	0	0	1	0	0	0	3	0	48	1	0	3	0	0	0	0	0	0	2	0	0	0	0	2	1	0	1	0	0	0	2	1	0	0	0	1	0	175	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	45.74	"AWI"	45.74	590.24	1088.5	802.12	3	113	20	0	0	0	0	0	2	0	0	0	0	0	7	0	0	0	6	0	89	0	0	2	0	0	0	0	0	2	2	0	0	0	0	7	14	0	0	0	0	2	0	1	0	0	0	1	0	280	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	1	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	46.16	"AWI"	46.16	599.56	1120.16	818.88	3	78	14	0	0	0	120	0	3	0	0	1	0	0	3	0	1	0	4	0	73	1	0	4	0	0	0	0	0	1	0	0	0	0	0	5	19	0	2	0	0	6	0	0	0	0	0	0	0	234	0	0	0	0	0	3	1	4	0	0	0	0	0	0	0	0	0	0	0	2
247	252	"Bega Swamp"	-36.51667	149.5	46.65	"AWI"	46.65	607.4	1157.4	839.95	3	102	9	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	5	0	62	1	0	1	0	0	1	0	0	0	1	0	0	0	0	3	0	0	9	0	0	0	2	2	0	0	0	0	0	206	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	47.11	"AWI"	47.11	615.42	1191.81	859.07	0	97	3	0	0	0	0	0	0	0	0	1	0	0	14	0	0	0	0	0	66	0	0	5	0	0	0	0	0	2	0	0	0	0	0	7	5	0	11	0	0	0	3	1	0	0	0	0	0	212	0	0	1	0	0	4	1	3	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	47.63	"AWI"	47.63	626.86	1228.73	878.31	0	121	2	0	0	0	81	0	1	1	0	1	0	0	4	0	0	0	2	0	40	0	0	6	0	0	0	0	0	2	0	0	0	0	0	2	0	0	19	0	0	0	0	1	0	0	0	0	0	181	0	0	0	0	0	6	0	2	0	0	0	0	0	1	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	48.17	"AWI"	48.17	638.4	1271.83	898.12	2	123	10	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	5	0	56	0	0	13	0	0	0	0	0	0	0	0	0	0	0	4	12	0	1	1	0	3	7	0	0	0	0	0	0	183	0	0	1	0	0	6	2	6	0	0	0	0	2	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	48.55	"AWI"	48.55	646	1309.45	911.8	0	134	9	0	0	0	0	0	1	0	0	0	0	0	15	0	0	0	10	0	70	0	0	7	0	0	4	0	0	3	0	0	0	0	0	6	0	0	0	0	0	10	0	2	0	0	0	0	0	206	0	0	0	0	0	5	0	3	0	0	0	1	0	0	0	1	0	0	0	1
247	252	"Bega Swamp"	-36.51667	149.5	48.94	"AWI"	48.94	653.8	1348.06	925.84	0	104	14	0	0	0	0	0	2	0	2	0	0	0	11	0	0	0	4	0	64	1	0	2	0	0	0	0	0	3	0	0	0	0	0	8	0	0	3	0	0	5	0	1	0	0	0	0	0	229	0	0	1	0	0	5	0	2	0	0	0	2	0	0	0	0	0	1	0	0
247	252	"Bega Swamp"	-36.51667	149.5	49.68	"AWI"	49.68	663.84	1414.52	951.8	0	79	15	0	0	0	0	0	0	0	0	0	0	0	10	0	1	0	2	0	93	2	0	8	0	0	0	0	0	3	3	0	0	0	0	7	8	2	3	0	0	6	0	3	0	0	0	1	0	333	0	0	0	0	0	25	1	1	0	0	0	1	0	0	0	0	0	1	0	1
247	252	"Bega Swamp"	-36.51667	149.5	50.28	"AWI"	50.28	708.32	1464.28	997.16	4	86	30	0	0	0	0	2	1	0	2	1	0	0	16	0	0	0	8	0	121	3	0	11	0	0	0	0	0	1	0	0	0	0	0	5	4	0	8	0	2	4	9	1	0	0	0	1	0	284	0	0	0	0	0	8	1	3	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	50.85	"AWI"	50.85	790.4	1507.6	1066.7	3	95	16	0	0	0	0	1	1	0	1	2	0	0	46	0	0	0	4	0	107	7	0	6	0	3	0	0	0	1	2	0	0	1	0	13	15	0	0	0	0	7	7	1	0	0	0	0	0	350	1	0	0	0	0	11	0	3	0	0	0	1	1	0	0	0	0	0	0	1
247	252	"Bega Swamp"	-36.51667	149.5	51.44	"AWI"	51.44	873.16	1555.08	1137.8	2	127	21	0	0	0	0	0	2	0	0	1	0	0	25	0	0	0	8	0	113	6	0	3	0	0	0	0	0	2	0	0	0	0	0	17	0	0	12	3	9	13	0	0	0	1	0	0	0	266	2	0	0	0	3	8	0	2	0	0	0	3	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	52.16	"AWI"	52.16	971.799999999999	1615.08	1224.36	5	99	14	0	0	0	0	0	2	0	1	0	0	0	16	0	0	0	3	0	115	2	0	4	0	0	0	0	0	3	0	0	0	1	0	9	7	0	2	0	1	23	0	2	0	0	0	0	0	244	0	0	0	0	0	14	1	1	0	0	0	3	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	52.85	"AWI"	52.85	1061.5	1675.8	1307.85	4	106	12	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	6	0	62	2	0	5	0	0	1	0	0	0	0	0	0	2	0	7	13	0	7	2	0	6	0	1	0	0	0	0	0	225	0	0	0	0	0	12	0	7	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	53.43	"AWI"	53.43	1133.03	1726.84	1378.89	3	75	5	0	0	0	0	0	3	0	0	1	0	0	26	0	0	0	5	0	51	5	0	2	0	0	0	0	0	1	0	0	0	0	0	9	4	0	3	1	0	8	3	0	0	0	1	0	0	183	0	0	0	0	0	17	0	2	0	0	0	1	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	54.08	"AWI"	54.08	1211.6	1784.68	1458.84	7	92	8	0	0	0	0	0	2	0	1	0	0	0	16	0	0	0	0	0	58	0	0	7	0	0	0	0	0	0	1	0	0	0	0	4	8	0	5	0	0	3	0	0	0	0	0	0	0	216	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	54.67	"AWI"	54.67	1282.4	1841.32	1531.41	2	70	9	0	0	0	0	0	0	0	0	1	0	0	11	0	0	0	1	0	55	1	0	6	0	0	0	0	0	0	2	0	0	0	0	7	6	0	5	0	0	1	0	0	0	0	0	1	0	142	0	1	0	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	55.27	"AWI"	55.27	1351.43	1902.7	1604.67	1	90	9	0	0	0	0	0	4	0	0	0	0	0	22	0	0	0	1	0	81	3	0	7	0	0	0	0	0	4	2	1	0	0	0	3	5	0	6	2	0	7	0	0	0	0	0	0	0	159	0	0	1	0	0	14	1	0	0	0	0	0	0	0	0	0	0	0	0	1
247	252	"Bega Swamp"	-36.51667	149.5	55.93	"AWI"	55.93	1423.37	1975.3	1684.53	12	115	14	0	0	0	0	0	2	0	0	2	0	0	19	7	0	0	7	0	87	5	0	9	0	0	0	0	0	5	4	0	0	0	0	3	30	0	10	1	0	10	0	0	0	0	0	0	0	264	0	0	1	0	0	17	1	1	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	56.42	"AWI"	56.42	1474.68	2036.34	1743.82	4	83	8	0	0	0	0	0	0	0	0	1	0	0	12	0	0	0	4	0	64	2	0	11	0	0	1	0	0	1	1	1	0	0	0	8	40	0	9	0	0	3	0	0	0	0	0	0	0	166	1	0	1	0	0	17	0	2	0	0	0	0	0	0	0	0	0	0	0	1
247	252	"Bega Swamp"	-36.51667	149.5	57.13	"AWI"	57.13	1546.96	2128.98	1829.47	8	93	18	0	0	0	0	0	1	0	1	3	0	0	19	0	0	0	5	0	102	5	0	16	0	0	0	0	0	1	4	0	0	0	0	19	15	0	22	0	0	8	7	1	0	0	0	1	0	284	0	0	1	0	0	7	0	2	0	0	0	0	0	0	0	0	0	0	0	1
247	252	"Bega Swamp"	-36.51667	149.5	57.78	"AWI"	57.78	1606.76	2223.88	1906.82	7	98	10	0	0	0	0	1	1	0	0	0	0	0	10	0	0	0	1	0	75	3	0	9	0	0	0	0	0	2	1	0	0	0	0	5	20	0	6	0	0	3	0	1	0	0	0	0	0	195	0	0	0	0	0	16	2	2	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	58.37	"AWI"	58.37	1662.15	2311.5	1977.4	3	106	15	0	0	0	0	0	3	0	0	0	0	0	27	0	0	0	4	0	87	1	0	10	0	0	0	0	0	4	1	0	0	1	0	4	14	0	7	0	0	8	2	2	0	0	0	0	0	212	0	0	0	0	0	18	1	2	0	0	0	0	0	0	0	0	0	1	0	1
247	252	"Bega Swamp"	-36.51667	149.5	58.93	"AWI"	58.93	1715.35	2395.5	2044.6	0	103	13	0	0	0	0	0	1	0	0	0	0	0	17	0	0	0	8	0	84	4	0	14	0	0	0	0	0	4	1	0	0	0	0	4	21	0	7	0	0	6	0	2	0	0	0	0	0	215	0	0	0	0	0	10	0	5	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	59.53	"AWI"	59.53	1770.23	2491.33	2113.95	4	110	8	0	0	0	0	2	4	0	0	1	0	0	11	0	0	0	2	0	60	3	0	7	0	0	0	0	0	0	1	0	0	0	0	1	7	0	15	0	0	6	0	0	0	0	0	1	0	177	0	0	0	0	1	17	0	4	0	0	0	1	0	0	0	0	0	0	0	1
247	252	"Bega Swamp"	-36.51667	149.5	60.12	"AWI"	60.12	1824.76	2569.28	2174.24	1	81	9	14	0	0	0	1	0	0	0	0	0	0	7	0	0	0	1	0	76	2	0	13	0	0	0	0	0	1	0	1	0	0	0	1	4	0	5	0	0	2	0	0	0	1	0	0	0	126	0	0	0	0	0	14	0	3	0	0	0	0	0	0	0	1	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	60.76	"AWI"	60.76	1887.48	2581.44	2207.52	5	104	8	9	0	0	0	1	3	0	0	0	0	0	13	0	0	0	2	0	74	9	1	8	0	0	1	0	0	2	0	0	0	0	0	2	7	0	9	0	0	4	0	0	0	0	0	0	0	181	0	0	0	0	0	11	2	1	0	0	0	0	0	0	0	0	0	0	0	1
247	252	"Bega Swamp"	-36.51667	149.5	61.09	"AWI"	61.09	1919.55	2587.44	2224.77	3	72	4	0	0	0	14	1	0	0	0	0	0	0	2	0	0	0	2	0	31	3	0	0	0	0	0	0	0	1	0	0	0	0	0	3	13	0	1	0	0	1	0	0	0	0	0	1	0	43	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	61.82	"AWI"	61.82	1988.9	2599.12	2263.46	3	65	10	0	0	0	0	0	2	0	0	0	0	0	13	0	0	0	4	0	95	3	0	11	0	0	0	0	0	2	0	0	0	0	0	1	7	0	8	0	0	1	0	0	0	0	0	0	0	165	0	0	0	0	0	12	1	2	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	62.56	"AWI"	62.56	2059.76	2612.08	2304.92	2	71	15	9	0	0	0	1	2	0	0	0	0	0	17	0	0	0	4	0	101	5	0	11	0	0	2	0	0	1	0	1	4	0	0	4	3	0	6	2	0	1	1	1	0	0	0	1	0	185	0	0	0	0	0	30	0	4	0	0	0	0	0	0	0	0	0	0	0	3
247	252	"Bega Swamp"	-36.51667	149.5	63.13	"AWI"	63.13	2113.44	2622.6	2336.89	5	98	10	5	0	0	0	2	1	0	1	5	0	0	10	0	1	0	1	0	116	4	0	22	0	0	0	0	0	2	0	4	2	0	0	8	7	0	6	0	0	5	2	0	0	0	0	1	0	204	0	0	1	0	1	17	0	1	0	0	0	1	0	0	0	1	0	0	0	1
247	252	"Bega Swamp"	-36.51667	149.5	63.82	"AWI"	63.82	2174.16	2636.4	2373.46	4	97	7	13	0	0	0	0	3	1	0	2	0	0	10	0	0	0	3	0	91	7	0	12	0	0	0	0	0	2	7	2	4	0	0	6	0	1	16	0	0	4	0	0	0	0	0	0	0	185	1	0	0	0	0	20	0	2	0	0	0	0	0	0	0	0	0	0	0	2
247	252	"Bega Swamp"	-36.51667	149.5	64.44	"AWI"	64.44	2220.8	2649.24	2408.08	2	92	7	9	0	0	0	0	2	0	0	0	0	0	11	0	0	0	2	0	83	7	0	17	0	0	0	0	0	1	1	0	0	0	0	4	1	1	9	0	0	1	0	1	0	0	0	0	0	192	1	0	0	0	0	20	1	1	0	0	0	0	0	0	0	0	0	0	0	2
247	252	"Bega Swamp"	-36.51667	149.5	65.01	"AWI"	65.01	2260.52	2661.19	2440.58	3	104	13	15	0	0	0	2	5	0	0	0	0	0	16	0	0	0	0	0	107	4	0	15	0	0	0	0	0	3	0	1	6	1	0	2	19	0	5	0	0	0	0	1	0	0	0	0	0	223	1	0	0	0	0	17	1	2	0	0	0	0	0	0	0	0	0	0	0	1
247	252	"Bega Swamp"	-36.51667	149.5	65.66	"AWI"	65.66	2294.32	2673.54	2478.28	4	114	5	9	0	0	35	0	3	0	0	0	0	0	11	0	0	1	1	0	80	2	0	19	0	0	0	0	0	4	0	0	0	0	0	4	1	0	8	0	0	0	0	0	0	0	0	1	0	170	1	0	0	0	0	24	2	1	0	0	0	0	1	0	0	0	0	0	0	3
247	252	"Bega Swamp"	-36.51667	149.5	66.29	"AWI"	66.29	2323.31	2688.12	2516.27	2	123	8	7	0	0	0	1	1	1	0	0	0	0	28	0	0	0	0	0	70	8	0	14	0	0	0	0	0	2	1	0	0	1	0	5	4	0	9	0	0	3	0	2	0	0	0	0	0	196	0	0	0	0	0	16	1	6	0	0	0	1	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	66.62	"AWI"	66.62	2336.18	2697.36	2537.06	1	65	2	0	0	0	0	0	1	0	0	0	0	0	8	0	0	1	2	0	30	1	0	5	0	0	0	0	0	1	0	0	0	0	0	7	2	0	5	0	0	0	0	1	0	0	0	0	0	87	0	0	0	0	0	11	0	1	0	0	0	0	0	0	0	0	0	0	0	2
247	252	"Bega Swamp"	-36.51667	149.5	66.91	"AWI"	66.91	2347.49	2705.48	2555.33	0	88	7	11	0	0	0	0	0	0	0	0	0	0	14	0	0	0	3	0	49	2	0	5	0	0	0	0	0	2	2	0	2	0	0	5	1	0	3	0	0	4	3	1	0	0	0	0	0	143	0	0	0	0	0	12	0	2	0	0	0	0	0	0	0	0	0	1	0	0
247	252	"Bega Swamp"	-36.51667	149.5	68.01	"AWI"	68.01	2380.23	2757.71	2622.57	2	22	6	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	24	2	0	4	0	0	0	0	0	1	1	0	0	0	0	2	3	0	6	0	1	0	0	3	0	0	0	0	0	77	0	0	1	0	0	11	0	1	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	68.36	"AWI"	68.36	2388.28	2782.56	2642.52	1	55	3	0	0	0	0	0	1	1	0	0	0	0	4	0	0	0	2	0	42	1	0	5	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	1	0	1	0	0	0	0	0	41	0	0	1	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	68.92	"AWI"	68.92	2401.16	2822.32	2674.44	3	74	3	0	0	0	0	0	0	0	1	0	0	0	11	0	0	0	1	0	48	0	0	5	0	0	0	0	0	1	1	0	0	1	0	2	4	0	5	1	1	6	0	0	0	0	0	0	0	147	0	0	0	0	0	12	0	5	0	0	0	2	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	69.49	"AWI"	69.49	2416.23	2872.1	2705.46	2	60	7	7	0	0	0	0	0	0	0	0	0	0	21	0	0	0	1	0	55	0	0	4	0	0	0	0	0	0	1	0	0	1	0	4	1	1	0	0	0	1	1	0	0	0	0	2	0	110	0	0	0	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	69.85	"AWI"	69.85	2425.95	2904.5	2724.9	1	68	6	0	0	0	0	1	0	0	0	0	0	0	12	0	0	0	4	0	52	2	0	6	0	3	0	0	0	0	0	0	2	0	0	1	1	0	1	0	0	0	0	2	0	0	0	0	0	145	0	0	0	0	0	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	70.26	"AWI"	70.26	2436.76	2921.64	2737.42	1	86	7	0	0	0	0	0	1	0	0	1	0	0	7	0	0	1	0	0	46	2	0	3	0	0	0	0	0	1	1	0	0	0	0	9	1	0	4	0	0	2	0	0	0	0	0	1	0	109	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	70.64	"AWI"	70.64	2446.64	2926.96	2743.88	2	63	1	4	0	0	0	1	0	0	1	1	0	0	7	0	0	0	1	0	42	1	0	7	0	0	0	0	0	1	0	0	0	0	0	2	2	0	4	0	1	1	0	2	0	0	0	0	0	96	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	1
247	252	"Bega Swamp"	-36.51667	149.5	71.76	"AWI"	71.76	2471.2	2941.12	2762.92	1	41	8	9	0	0	0	0	0	0	0	1	0	0	11	0	0	0	0	0	28	0	0	5	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	2	2	0	1	0	0	0	0	0	129	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	1
247	252	"Bega Swamp"	-36.51667	149.5	72.43	"AWI"	72.43	2485.46	2950.45	2774.74	1	99	7	0	0	0	0	0	1	0	0	1	0	0	8	0	0	0	0	0	53	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	1	1	4	4	0	0	0	0	0	106	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	73.16	"AWI"	73.16	2500.88	2962.52	2788.04	2	62	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	48	2	0	5	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	1	0	5	2	0	0	0	0	0	116	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	73.83	"AWI"	73.83	2512.94	2977.26	2800.77	0	89	10	0	0	0	48	1	1	0	0	0	0	0	17	0	0	0	5	0	77	2	0	3	0	0	0	0	0	0	0	0	2	0	0	5	0	1	3	0	0	2	0	2	0	0	0	0	0	188	0	0	0	0	0	13	0	1	0	0	0	1	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	74.44	"AWI"	74.44	2522.6	2992.44	2812.8	0	98	5	0	0	0	0	0	1	0	0	0	0	0	22	0	0	0	2	0	68	1	0	0	0	0	0	0	0	1	1	0	2	1	0	2	0	0	1	1	1	0	0	6	0	0	0	0	0	178	0	0	0	0	1	14	1	1	0	0	0	1	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	75.05	"AWI"	75.05	2531.7	3008.45	2824.95	2	49	6	0	0	0	0	0	2	0	0	0	0	0	9	0	0	0	2	0	29	1	0	3	0	0	0	0	0	0	2	0	0	2	0	6	1	0	0	0	0	2	0	3	0	0	0	0	0	108	0	0	0	0	0	6	0	1	0	0	0	0	0	1	0	0	0	0	1	0
247	252	"Bega Swamp"	-36.51667	149.5	75.97	"AWI"	75.97	2544.58	3035.13	2842.43	0	85	3	0	0	0	0	0	1	0	0	0	0	0	11	0	0	0	3	0	41	0	0	3	0	0	0	0	0	0	0	0	0	1	0	4	0	0	1	0	0	0	2	2	0	0	0	0	0	131	0	0	0	0	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0
