"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Ceanothus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Malvaceae"	"Onagraceae"	"Picea"	"Pinus"	"Poaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Pseudotsuga"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Sarcobataceae"	"Scrophulariaceae"	"Thalictrum"
997	1030	"Hedrick Pond"	43.75	-110.6	0	"AWI"	0	-144	19	-57	0.869565217391304	0	0	0.579710144927536	0	17.9710144927536	0	0	0	0	0	3.18840579710145	0	0	0	0	0.869565217391304	0	0	0	0	0	0.869565217391304	72.463768115942	2.60869565217391	0	0	0	0.289855072463768	0	0	0	0	0	0	0	0	0.289855072463768	0	0
997	1030	"Hedrick Pond"	43.75	-110.6	10	"AWI"	10	-81	382	61	1.32450331125828	0	0.33112582781457	3.3112582781457	0	29.4701986754967	0	0.33112582781457	0	0	0	1.98675496688742	0	0	0	0	0.993377483443709	0	0	0	0	0	2.98013245033113	51.6556291390728	5.29801324503311	0	0	0	0.993377483443709	0.33112582781457	0	0	0	0	0.33112582781457	0	0.33112582781457	0.33112582781457	0	0
997	1030	"Hedrick Pond"	43.75	-110.6	30	"AWI"	30	81	814	352	1.30293159609121	0	0	1.95439739413681	0	18.8925081433225	0	0	0	0	0.325732899022801	1.62866449511401	0	0.651465798045603	0	0	0.651465798045603	0.651465798045603	0	0	0	0	2.28013029315961	67.1009771986971	3.25732899022801	0	0	0	0.325732899022801	0	0	0	0	0	0	0	0	0.977198697068404	0	0
997	1030	"Hedrick Pond"	43.75	-110.6	40	"AWI"	40	169	989	499	1.02564102564103	0.256410256410256	0.256410256410256	1.79487179487179	0	17.9487179487179	0	0.256410256410256	0	0	0	2.82051282051282	0	0	0	0	0	0	0	0	0	0	0.769230769230769	65.3846153846154	7.43589743589744	0	0	0	0.256410256410256	0	0	0	0	0	0.769230769230769	0	0	1.02564102564103	0	0
997	1030	"Hedrick Pond"	43.75	-110.6	50	"AWI"	50	277	1151	641	0.90293453724605	0	0.225733634311512	3.38600451467269	0	27.765237020316	0	0	0	0	0	3.16027088036117	0	0	0	0	1.12866817155756	0.225733634311512	0	0	0	0.225733634311512	2.03160270880361	51.9187358916479	7.2234762979684	0	0	0	0.451467268623025	0.225733634311512	0	0	0	0	0.451467268623025	0	0	0.677200902934537	0	0
997	1030	"Hedrick Pond"	43.75	-110.6	60	"AWI"	60	388	1304	789	0.91324200913242	0.45662100456621	0.228310502283105	3.65296803652968	0.228310502283105	27.8538812785388	0	0.228310502283105	0	0	0	2.05479452054794	0	0	0	0	1.14155251141552	0.228310502283105	0	0	0	0	1.59817351598174	55.0228310502283	3.42465753424658	0	0	0	0.684931506849315	0	0	0	0	0.228310502283105	0.228310502283105	0	0	1.82648401826484	0	0
997	1030	"Hedrick Pond"	43.75	-110.6	70	"AWI"	70	505	1446	936	1.03734439834025	0	0.259336099585062	2.59336099585062	0	17.8941908713693	0	0.259336099585062	0	0	0	1.55601659751037	0	0	0	0	0.518672199170124	0.518672199170124	0	0	0	0	3.11203319502075	68.6203319502075	1.81535269709544	0	0	0	0.778008298755187	0.259336099585062	0	0	0	0	0.259336099585062	0	0	0.518672199170124	0	0
997	1030	"Hedrick Pond"	43.75	-110.6	80	"AWI"	80	620	1576	1083	0.884955752212389	0	0	2.06489675516224	0	17.1091445427729	0	0	0	0	0	2.65486725663717	0	0	0	0	0.589970501474926	0.294985250737463	0	0	0	0	1.76991150442478	67.8466076696165	5.30973451327434	0	0	0	0.589970501474926	0	0	0	0	0	0.589970501474926	0	0	0.294985250737463	0	0
997	1030	"Hedrick Pond"	43.75	-110.6	90	"AWI"	90	738	1720	1230	0.826446280991736	0	0	2.75482093663912	0.275482093663912	23.1404958677686	0	0	0	0	0	0.550964187327824	0	0	0	0	0.550964187327824	0	0	0	0	0	3.58126721763085	62.2589531680441	5.23415977961433	0	0	0	0.275482093663912	0	0	0	0	0	0	0	0	0.550964187327824	0	0
997	1030	"Hedrick Pond"	43.75	-110.6	100	"AWI"	100	885	1840	1380	0.240384615384615	0	0.240384615384615	4.32692307692308	0	19.7115384615385	0	0	0	0	0	3.125	0	0	0	0	1.68269230769231	0.480769230769231	0	0	0	0	0.240384615384615	55.0480769230769	11.2980769230769	0	0.480769230769231	0	0	0.961538461538462	0.240384615384615	0	0	0.240384615384615	0.961538461538462	0	0	0.721153846153846	0	0
997	1030	"Hedrick Pond"	43.75	-110.6	110	"AWI"	110	1057	1939	1530	0.527704485488127	0	0.263852242744063	5.80474934036939	0	22.6912928759894	0	1.05540897097625	0	0.263852242744063	0	2.37467018469657	0	0.263852242744063	0	0	2.37467018469657	0.79155672823219	0	0	0	0	2.63852242744063	51.1873350923483	7.38786279683377	0	0	0	0	0	0	0	0	0	0.79155672823219	0	0	1.31926121372032	0	0.263852242744063
997	1030	"Hedrick Pond"	43.75	-110.6	120	"AWI"	120	1233	2044	1685	1.05820105820106	0.264550264550265	0	2.91005291005291	0	13.2275132275132	0	0	0	0	0	1.32275132275132	0	0	0	0	0.793650793650794	0.264550264550265	0	0	0	0	0	72.7513227513228	6.61375661375661	0	0	0	0.264550264550265	0	0	0	0	0.264550264550265	0	0	0.264550264550265	0	0	0
997	1030	"Hedrick Pond"	43.75	-110.6	130	"AWI"	130	1427	2148	1836	0.819672131147541	0	0.546448087431694	3.82513661202186	0	18.3060109289618	0	0.273224043715847	0	0	0	7.37704918032787	0	0	0	0	0.546448087431694	0	0	0	0	0	1.91256830601093	53.2786885245902	9.56284153005464	0	0	0	1.36612021857923	0	0	0	0	0	0.546448087431694	0	0.273224043715847	1.09289617486339	0	0.273224043715847
997	1030	"Hedrick Pond"	43.75	-110.6	150	"AWI"	150	1875	2315	2119	1.28205128205128	0	0	3.07692307692308	0.256410256410256	14.8717948717949	0	0	0	0	0	19.4871794871795	0	0	0	0	0.769230769230769	0.512820512820513	0	0	0	0	1.28205128205128	47.1794871794872	9.74358974358974	0	0	0	0	0.512820512820513	0	0	0	0.512820512820513	0	0	0	0.256410256410256	0	0.256410256410256
997	1030	"Hedrick Pond"	43.75	-110.6	160	"AWI"	160	2041	2490	2272	0.943396226415094	0	0	2.20125786163522	0	16.3522012578616	0	0	0	0	0	9.43396226415094	0	0	0	0	0.314465408805031	0.314465408805031	0	0	0	0	4.08805031446541	55.0314465408805	7.54716981132075	0	0	0	0.628930817610063	0	0	0	0	0.314465408805031	1.88679245283019	0	0	0.943396226415094	0	0
997	1030	"Hedrick Pond"	43.75	-110.6	170	"AWI"	170	2129	2818	2406	1.63551401869159	0	0.233644859813084	2.80373831775701	0	19.1588785046729	0	0	0	0	0	2.33644859813084	0	0	0	0	0.700934579439252	0.233644859813084	0	0	0	0	1.86915887850467	59.8130841121495	8.8785046728972	0	0	0	0	0	0	0	0	0	1.16822429906542	0	0	1.16822429906542	0	0
997	1030	"Hedrick Pond"	43.75	-110.6	180	"AWI"	180	2220	3061	2556	0.742574257425743	0	0	1.73267326732673	0	14.1089108910891	0	0	0	0	0	3.71287128712871	0	0	0	0	2.72277227722772	0.247524752475248	0	0	0	0.247524752475248	1.98019801980198	65.0990099009901	6.93069306930693	0	0	0	0.742574257425743	0.495049504950495	0	0	0	0.247524752475248	0.495049504950495	0	0	0	0	0.495049504950495
997	1030	"Hedrick Pond"	43.75	-110.6	190	"AWI"	190	2316	3272	2705	2.22222222222222	0	0.277777777777778	2.22222222222222	0	13.6111111111111	0	0.277777777777778	0	0.277777777777778	0	3.33333333333333	0	0	0	0	0	0.555555555555556	0	0	0	0.277777777777778	2.5	67.5	3.88888888888889	0	0	0	0.555555555555556	0	0	0	0	0.555555555555556	0.555555555555556	0	0	1.11111111111111	0	0.277777777777778
