"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Carya"	"Caryophyllaceae"	"Cornus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Fagus"	"Fraxinus"	"Indeterminable"	"Isoëtes"	"Juglans"	"Larix"	"Myrica"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Platanus"	"Poaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhus"	"Rumex"	"Salix"	"Sarcobataceae"	"Tilia"	"Tsuga"	"Ulmus"
1669	1725	"McNearney Lake"	46.426206	-84.95451	0.25	"AWI"	0.25	-48.25	31.25	-4.75	0.961538461538462	0	4.80769230769231	0.961538461538462	2.88461538461538	0	37.5	0	1.92307692307692	0	0	0.961538461538462	0	0	4.80769230769231	0	1.92307692307692	0	0	0.961538461538462	0	5.76923076923077	5.76923076923077	0	0	0	0.961538461538462	16.3461538461538	0	0	0	0	0	0	10.5769230769231	2.88461538461538
1669	1725	"McNearney Lake"	46.426206	-84.95451	1.75	"AWI"	1.75	-25	40.25	8.75	1.08695652173913	0	3.26086956521739	1.08695652173913	2.17391304347826	0	40.2173913043478	0	1.08695652173913	0	0	1.08695652173913	0	1.08695652173913	5.43478260869565	0	2.17391304347826	0	0	1.08695652173913	0	6.52173913043478	10.8695652173913	0	0	0	1.08695652173913	10.8695652173913	0	0	0	1.08695652173913	0	0	8.69565217391304	1.08695652173913
1669	1725	"McNearney Lake"	46.426206	-84.95451	2.75	"AWI"	2.75	-10.75	48.75	19.25	0	0	5.42635658914729	0	1.55038759689922	0	44.9612403100775	0	0	0	0	0.775193798449612	1.55038759689922	0	10.077519379845	0	1.55038759689922	0.775193798449612	0	0	0	3.10077519379845	10.077519379845	0	0	0	0	7.75193798449612	0	0	0	0	0	0	10.077519379845	2.32558139534884
1669	1725	"McNearney Lake"	46.426206	-84.95451	3.75	"AWI"	3.75	3.5	57.75	30.25	0.4149377593361	0	2.9045643153527	0	0.829875518672199	0	29.4605809128631	0	0.4149377593361	0	0	0	0	0	9.12863070539419	0	2.4896265560166	0.4149377593361	0	0.4149377593361	0	0.829875518672199	4.9792531120332	31.5352697095436	0	0	0	5.80912863070539	0	0	0	0.4149377593361	0	0	8.71369294605809	1.2448132780083
1669	1725	"McNearney Lake"	46.426206	-84.95451	4.75	"AWI"	4.75	12.25	71.25	42	0	0	0.709219858156028	0	0	0	29.7872340425532	0.709219858156028	0.709219858156028	0	0	0.709219858156028	0.709219858156028	0	7.80141843971631	0	1.41843971631206	0.709219858156028	0	0.709219858156028	0.709219858156028	1.41843971631206	7.09219858156028	31.2056737588652	0.709219858156028	0	0	4.25531914893617	0.709219858156028	0	0	0	0	0	8.51063829787234	1.41843971631206
1669	1725	"McNearney Lake"	46.426206	-84.95451	5.75	"AWI"	5.75	23	81	52.5	1.0752688172043	0	5.37634408602151	0	1.0752688172043	0	49.4623655913978	0	0	0	0	0	0	0	9.67741935483871	0	2.1505376344086	1.0752688172043	0	0	0	1.0752688172043	11.8279569892473	0	0	0	1.0752688172043	8.60215053763441	0	0	0	0	0	0	6.45161290322581	1.0752688172043
1669	1725	"McNearney Lake"	46.426206	-84.95451	6.75	"AWI"	6.75	31.25	92.75	61.75	0.909090909090909	0	3.63636363636364	0	1.81818181818182	0	44.5454545454545	0	0	0	0	0	0	0	7.27272727272727	0	1.81818181818182	0	0	0.909090909090909	0	0.909090909090909	11.8181818181818	0	0.909090909090909	0	3.63636363636364	8.18181818181818	0	0	0	0	0	0	7.27272727272727	6.36363636363636
1669	1725	"McNearney Lake"	46.426206	-84.95451	7.75	"AWI"	7.75	37.5	105	70.75	0.617283950617284	0	3.08641975308642	0	2.46913580246914	0	31.4814814814815	0	0	0	0.617283950617284	0	0.617283950617284	0	2.46913580246914	0	2.46913580246914	0	0	0	0	1.85185185185185	6.79012345679012	30.8641975308642	0	0	0	7.40740740740741	0	0.617283950617284	0	0	0	0	8.64197530864197	0
1669	1725	"McNearney Lake"	46.426206	-84.95451	8.75	"AWI"	8.75	42.75	116.25	78.25	0.671140939597315	0	2.01342281879195	0	1.34228187919463	0	36.241610738255	0	0	0	0	0	0	0	3.35570469798658	0	0	1.34228187919463	0	0	0	0.671140939597315	7.38255033557047	34.8993288590604	0	0	0	4.69798657718121	0	0	0	0	0	0	6.04026845637584	1.34228187919463
1669	1725	"McNearney Lake"	46.426206	-84.95451	9.75	"AWI"	9.75	47	129.5	84.5	1.58102766798419	0	1.97628458498024	0	0	0	33.596837944664	0	0.395256916996047	0	0	0	0.790513833992095	0.790513833992095	1.18577075098814	0	1.18577075098814	1.18577075098814	0	0	0	1.18577075098814	5.53359683794466	33.596837944664	0	0	0	5.92885375494071	0	0	0	0.395256916996047	0	0	10.2766798418972	0.395256916996047
1669	1725	"McNearney Lake"	46.426206	-84.95451	10.75	"AWI"	10.75	52.5	139.75	92	1.04529616724739	4.8780487804878	1.74216027874564	0	1.39372822299652	0	38.3275261324042	0	0	0	0	0	0	0	2.09059233449477	0	1.04529616724739	0	0	0	0	0.696864111498258	4.8780487804878	31.0104529616725	0	0	0.348432055749129	3.83275261324042	0	0	0	0	0	0	6.96864111498258	1.74216027874564
1669	1725	"McNearney Lake"	46.426206	-84.95451	11.75	"AWI"	11.75	57	151	98.5	1.91387559808612	0	1.43540669856459	0	1.43540669856459	0	35.8851674641148	0	0.478468899521531	0	0	0	1.91387559808612	0.956937799043062	0.478468899521531	0	3.34928229665072	0	0	0.478468899521531	0	0.478468899521531	2.39234449760766	31.1004784688995	0	0	0.478468899521531	7.6555023923445	0	0	0	0	0	0	9.09090909090909	0.478468899521531
1669	1725	"McNearney Lake"	46.426206	-84.95451	12.75	"AWI"	12.75	62.5	162.25	106	1.35746606334842	0	0.904977375565611	0	1.35746606334842	0	31.2217194570136	0	0.452488687782805	0	0	0	0	0	2.71493212669683	0	0.904977375565611	0.904977375565611	0	0.452488687782805	0	0	5.88235294117647	42.5339366515837	0	0	0	4.07239819004525	0	0	0	0	0	0	6.78733031674208	0.452488687782805
1669	1725	"McNearney Lake"	46.426206	-84.95451	16.75	"AWI"	16.75	83	200.5	135.25	1.0752688172043	0	0.716845878136201	0	0.716845878136201	0	31.8996415770609	0	0	0	0	0	0	0.716845878136201	0	0	1.4336917562724	2.1505376344086	0	0.3584229390681	0	1.0752688172043	3.2258064516129	38.7096774193548	0	0	0.716845878136201	5.37634408602151	0	0	0.3584229390681	0	0	0.3584229390681	9.31899641577061	1.7921146953405
1669	1725	"McNearney Lake"	46.426206	-84.95451	20.75	"AWI"	20.75	106.25	238	164.25	1.0989010989011	0	3.84615384615385	0	1.0989010989011	0	36.8131868131868	0	0.549450549450549	0	0	0.549450549450549	0	0	0.549450549450549	0	0.549450549450549	1.0989010989011	0	0	0	1.0989010989011	1.64835164835165	39.5604395604396	0	0	0	6.04395604395604	0	0	0	0	0	0	4.3956043956044	1.0989010989011
1669	1725	"McNearney Lake"	46.426206	-84.95451	24.75	"AWI"	24.75	129.75	273.5	193.25	0.829875518672199	0	2.0746887966805	0	0.4149377593361	0	24.4813278008299	0	0.4149377593361	0	0	0	0.829875518672199	0	0.829875518672199	0	1.2448132780083	1.2448132780083	0	0	0	0.4149377593361	1.2448132780083	57.6763485477178	0	0	0	4.5643153526971	0.4149377593361	0	0	0	0	0	2.9045643153527	0.4149377593361
1669	1725	"McNearney Lake"	46.426206	-84.95451	28.75	"AWI"	28.75	154.5	303.25	222.25	1.92307692307692	0	0	0	1.92307692307692	0	46.1538461538462	0	0	0	0	0	0	0	0	3.84615384615385	1.92307692307692	0	0	0	0	3.84615384615385	1.92307692307692	0	0	0	0	19.2307692307692	0	1.92307692307692	0	0	9.61538461538462	0	7.69230769230769	0
