"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Carya"	"Celtis"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ephedraceae"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Indeterminable"	"Juglans"	"Lamiaceae"	"Larix"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Sarcobataceae"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
1220	1255	"Jewell Site"	42.26	-93.7	33	"AWI"	33	140	3747	1067	0	0	0.177619893428064	42.9840142095915	0.177619893428064	2.4866785079929	0	0.355239786856128	0	0	0.88809946714032	0	0.177619893428064	0.710479573712256	13.6767317939609	0	0	0	0	0	2.4866785079929	0	0	0	1.24333925399645	0.355239786856128	2.13143872113677	0	1.24333925399645	11.190053285968	0	0	10.6571936056838	5.86145648312611	0	0	0	0	0.88809946714032	0	0.177619893428064	0	0	0	2.13143872113677	0	0
1220	1255	"Jewell Site"	42.26	-93.7	47	"AWI"	47	351	4027	1773	0	0	0	81.2086874409821	0	0.84985835694051	0	0.0944287063267233	0	0	0.188857412653447	0	0	0	5.94900849858357	0	0	0	0	0.188857412653447	0.944287063267233	0	0	0	0.188857412653447	0	1.88857412653447	0	0.944287063267233	3.96600566572238	0	0	2.36071765816808	0.0944287063267233	0.377714825306893	0	0	0.0944287063267233	0.188857412653447	0	0	0	0	0	0.472143531633617	0	0
1220	1255	"Jewell Site"	42.26	-93.7	70	"AWI"	70	914	4760	2674	0	0.543478260869565	0.543478260869565	37.1376811594203	0.181159420289855	2.17391304347826	0	0.181159420289855	0	0	0.72463768115942	0.36231884057971	0.36231884057971	0.72463768115942	25.1811594202899	0	0	0	0	0	4.89130434782609	0	0	0	0.181159420289855	0.36231884057971	3.26086956521739	0	0.36231884057971	11.231884057971	0	0	10.5072463768116	0.181159420289855	0	0	0	0	0	0	0	0	0.181159420289855	0	0.543478260869565	0.181159420289855	0
1220	1255	"Jewell Site"	42.26	-93.7	90	"AWI"	90	1466	5328	3401	0.165562913907285	0	0.827814569536424	46.3576158940397	0	2.64900662251656	0	0.496688741721854	0	0	0.165562913907285	0	0	0	25.6622516556291	0	0	0	0	0.496688741721854	2.1523178807947	0	0	0	0.165562913907285	0	2.64900662251656	0	0.662251655629139	8.27814569536424	0	0	8.11258278145695	0.165562913907285	0.165562913907285	0	0	0.165562913907285	0.165562913907285	0	0	0	0	0.165562913907285	0.33112582781457	0	0
1220	1255	"Jewell Site"	42.26	-93.7	110	"AWI"	110	2223	5727	4208	0	0	0.134048257372654	41.0187667560322	0	2.81501340482574	12.1983914209115	0	0.134048257372654	0	0	0	0.134048257372654	0	25.6032171581769	0	0	0	0	0	1.87667560321716	0	0	0	0	0	3.08310991957105	0	0.938337801608579	5.89812332439678	0	0	4.28954423592493	0	0	0	0	0.268096514745308	0.804289544235925	0	0	0	0	0	0.402144772117962	0.268096514745308	0.134048257372654
1220	1255	"Jewell Site"	42.26	-93.7	130	"AWI"	130	3319	6080	4993	0	0	0.130548302872063	48.8250652741514	0	1.43603133159269	0	0.130548302872063	0	0	0.391644908616188	0.130548302872063	0	0	31.7232375979112	0	0	0	0	0.391644908616188	1.56657963446475	0.391644908616188	0.130548302872063	0	0.261096605744125	0	2.61096605744125	0	0.522193211488251	6.26631853785901	0	0	4.04699738903394	0	0	0	0	0	0.391644908616188	0	0.130548302872063	0	0	0	0.522193211488251	0	0
1220	1255	"Jewell Site"	42.26	-93.7	152	"AWI"	152	4513	6490	5803	0	0	0.150829562594268	60.3318250377074	0	3.16742081447964	8.1447963800905	0	0	0	0.452488687782805	0	0	0	13.7254901960784	0	0	0	0	0	1.20663650075415	0	0	0	0	0.452488687782805	1.65912518853695	0	1.05580693815988	4.07239819004525	0	0	4.82654600301659	0	0	0.150829562594268	0	0	0.150829562594268	0	0	0	0	0	0.301659125188537	0	0.150829562594268
1220	1255	"Jewell Site"	42.26	-93.7	174	"AWI"	174	6037	6813	6475	0	0	0.146842878120411	58.7371512481645	0	2.6431718061674	8.81057268722467	0	0	0	0.587371512481645	0	0.146842878120411	0	12.7753303964758	0	0	0	0.146842878120411	0	0.293685756240822	0	0	0	0.293685756240822	0.293685756240822	1.90895741556535	0	0.440528634361234	6.31424375917768	0	0	4.69897209985316	0	0	0	0	0	0.587371512481645	0.146842878120411	0	0	0	0	1.02790014684288	0	0
1220	1255	"Jewell Site"	42.26	-93.7	186	"AWI"	186	6363	6966	6679	0	0	0.169779286926995	44.8217317487267	0	5.77249575551783	0	0.509337860780985	0	0	0	0.169779286926995	0	0.33955857385399	20.0339558573854	0.33955857385399	0	0.67911714770798	0.169779286926995	0	2.37691001697793	0	0	0	1.18845500848896	0.169779286926995	3.73514431239389	0	0.33955857385399	7.80984719864177	0	0	9.16808149405773	0	0	0	0	0.33955857385399	0.509337860780985	0.169779286926995	0	0	0	0.169779286926995	1.01867572156197	0	0
1220	1255	"Jewell Site"	42.26	-93.7	198	"AWI"	198	6476	7395	6866	0.156494522691706	0	0	20.0312989045383	0	5.63380281690141	24.5696400625978	0.469483568075117	0	0	0.312989045383412	0.312989045383412	0.156494522691706	0	19.0923317683881	0.156494522691706	0	0	0	0	1.09546165884194	0.312989045383412	0	0	0.625978090766823	0.312989045383412	3.44287949921753	0	0.312989045383412	11.1111111111111	0	0	8.60719874804382	0	0	0	0	0	0.782472613458529	0.312989045383412	0	0	0	0.156494522691706	1.72143974960876	0	0.312989045383412
