"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Celtis"	"Cephalanthus"	"Cornus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Ilex"	"Indeterminable"	"Isoëtes"	"Juglans"	"Lamiaceae"	"Leitneria"	"Liliaceae"	"Liquidambar"	"Magnolia"	"Morus"	"Myrica"	"Nyssa"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnaceae"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
940	969	"Goshen Springs"	31.72111	-86.13417	40	"AWI"	40	-145	23	-56	0	0	4.59363957597173	1.41342756183746	0	0	0	0	0.353356890459364	0	4.59363957597173	0	0	0	0	0.353356890459364	0	0	2.12014134275618	0	0	0	0	0	14.1342756183746	0	0	0.353356890459364	0.353356890459364	0	2.12014134275618	0	0	3.53356890459364	7.77385159010601	1.76678445229682	2.47349823321555	0	0	22.2614840989399	0	4.9469964664311	0	0	24.0282685512367	0	0	0	0	0	0	1.06007067137809	0	0	0	0	1.76678445229682	0	0	0
940	969	"Goshen Springs"	31.72111	-86.13417	45	"AWI"	45	-74	339	63	0	0	2.5	0.416666666666667	0.416666666666667	0.833333333333333	0	0.416666666666667	0	0	5.83333333333333	0	0.833333333333333	0	0.833333333333333	0	0	0	7.91666666666667	0	0	0.416666666666667	0	0	10.4166666666667	0	0	0	0.833333333333333	0	2.08333333333333	2.08333333333333	0	2.08333333333333	1.66666666666667	3.33333333333333	2.5	0	0	14.1666666666667	0.416666666666667	11.25	0	0	23.75	0	0.416666666666667	0	0	0.833333333333333	0	2.91666666666667	0	0	0	0	0.833333333333333	0	0	0
940	969	"Goshen Springs"	31.72111	-86.13417	50	"AWI"	50	-14	579	189	0	0	0.290697674418605	0.581395348837209	0	0	0	0.290697674418605	0	0	1.45348837209302	0	0	0	0.581395348837209	0	0.290697674418605	0	2.90697674418605	1.16279069767442	0	0.290697674418605	0	0.290697674418605	3.19767441860465	0	0	0	0.872093023255814	0	2.03488372093023	2.03488372093023	0	1.45348837209302	0.581395348837209	0.290697674418605	0	0	62.2093023255814	0	0.290697674418605	0	0	0	17.4418604651163	0	0	0	0	0	0.290697674418605	0.581395348837209	0	0	0	0	0.581395348837209	0	0	0
940	969	"Goshen Springs"	31.72111	-86.13417	55	"AWI"	55	34	750	321	0	0	1.04166666666667	0.520833333333333	0.260416666666667	0	0	0.260416666666667	0	0	1.04166666666667	0	0	0	0	0	0	0.260416666666667	5.98958333333333	0	0	0.260416666666667	0	0	5.98958333333333	0	0	0	0	0	1.82291666666667	1.30208333333333	0	1.5625	1.30208333333333	3.38541666666667	1.04166666666667	0	51.5625	0.260416666666667	0	2.86458333333333	0	0.260416666666667	16.40625	0	0.260416666666667	0	0	0.260416666666667	0	1.30208333333333	0	0	0.260416666666667	0	0.520833333333333	0	0	0
940	969	"Goshen Springs"	31.72111	-86.13417	60	"AWI"	60	121	867	458	0	0	0.304878048780488	0	0	0	0	0	0	0	0.914634146341463	0	0.304878048780488	0	0	0	0	0	0.914634146341463	0	0	0.304878048780488	0	0	5.79268292682927	0	0	0	0	0	1.21951219512195	3.35365853658537	0	0	0.609756097560976	0	0.914634146341463	0	66.1585365853659	0.304878048780488	0	0	0	0	18.2926829268293	0	0	0	0	0	0	0.609756097560976	0	0	0	0	0	0	0	0
940	969	"Goshen Springs"	31.72111	-86.13417	65	"AWI"	65	243	982	587	0	0	0	0	0.87719298245614	0	0	0	0	0	2.63157894736842	0	4.3859649122807	0	0.87719298245614	0	0	0	0.87719298245614	0	0	1.75438596491228	0	0	14.9122807017544	0	0	0	0	0	3.50877192982456	7.01754385964912	0	1.75438596491228	0	8.7719298245614	2.63157894736842	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
940	969	"Goshen Springs"	31.72111	-86.13417	75	"AWI"	75	475	1182	860	0	0	0	0	0	0	0	0	0	0	4.86111111111111	0	2.08333333333333	0	0	0	0	0	2.77777777777778	0	0	0.694444444444444	0	0	12.5	0.694444444444444	0	0	0	0	0.694444444444444	31.9444444444444	0	0.694444444444444	1.38888888888889	0	0	0	0	0	0	0	0	0	40.2777777777778	0	0	0	0	0	0	0.694444444444444	0	0	0	0	0.694444444444444	0	0	0
940	969	"Goshen Springs"	31.72111	-86.13417	85	"AWI"	85	801	1374	1123	0	0	1.14285714285714	0.571428571428571	0	0	0	0	0	0	5.14285714285714	0	0.571428571428571	0	0	0	0.571428571428571	0	4.57142857142857	0	0	2.28571428571429	0	0	18.2857142857143	0	0	0	1.14285714285714	0	3.42857142857143	14.8571428571429	0	0	1.14285714285714	0	0.571428571428571	0	0	0	0	0	0	1.14285714285714	41.1428571428571	0	0	0	0	0	0	0.571428571428571	0	0	0	0	2.85714285714286	0	0	0
940	969	"Goshen Springs"	31.72111	-86.13417	95	"AWI"	95	1216	1913	1473	0	0	0	0	0	0	0	0	0	0	3.42465753424658	0	1.36986301369863	0	0	0	0	0.684931506849315	6.84931506849315	0	0	2.05479452054794	0	0	17.8082191780822	0.684931506849315	0	0	0	0	3.42465753424658	11.6438356164384	0	2.05479452054794	0	1.36986301369863	2.73972602739726	0	0	0	0	0	0	0	44.5205479452055	0	0	0	0	0	0	1.36986301369863	0	0	0	0	0	0	0	0
940	969	"Goshen Springs"	31.72111	-86.13417	105	"AWI"	105	1458	2995	2035	0	0	0	0	0	1.6260162601626	0	1.6260162601626	0	0	3.2520325203252	0	2.4390243902439	0	0	0.813008130081301	0	0	5.69105691056911	0	0	0	0	0	18.6991869918699	0	0	0	0	0	4.0650406504065	13.8211382113821	0	2.4390243902439	0.813008130081301	0	0.813008130081301	0	0	0	0	0	0	0	41.4634146341463	0	0	0	0	0	0	0	0	0	0.813008130081301	0	1.6260162601626	0	0	0
