"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Caryophyllaceae"	"Cornus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Isoëtes"	"Onagraceae"	"Picea"	"Pinus"	"Poaceae"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"
24	24	"Alexander Lake"	53.33333	-60.58333	0	"AWI"	0	3713	4602	4185	18.2203389830508	4.66101694915254	0	0	0	13.135593220339	0	0	0	0	0.847457627118644	0.847457627118644	0	61.4406779661017	0.847457627118644	0	0	0	0	0
24	24	"Alexander Lake"	53.33333	-60.58333	10	"AWI"	10	3839	4696	4286	16.8103448275862	3.87931034482759	0	0	0	10.7758620689655	0	0	0	0	0	1.29310344827586	0	66.3793103448276	0.862068965517241	0	0	0	0	0
24	24	"Alexander Lake"	53.33333	-60.58333	20	"AWI"	20	3953	4809	4385	12.5301204819277	7.71084337349398	0	0	0	16.3855421686747	0	0	0.240963855421687	0	0	1.20481927710843	0	61.6867469879518	0.240963855421687	0	0	0	0	0
24	24	"Alexander Lake"	53.33333	-60.58333	30	"AWI"	30	4071	4921	4486	10.4166666666667	5.41666666666667	0	0	0	14.1666666666667	0	0	0.833333333333333	0	0.416666666666667	0	0	68.3333333333333	0	0	0	0	0	0.416666666666667
24	24	"Alexander Lake"	53.33333	-60.58333	40	"AWI"	40	4221	5024	4588	12.4610591900312	6.54205607476635	0	0	0	18.0685358255452	0	0	0.623052959501558	0	0.311526479750779	0	0	61.993769470405	0	0	0	0	0	0
24	24	"Alexander Lake"	53.33333	-60.58333	50	"AWI"	50	4342	5173	4698	10.5919003115265	5.60747663551402	0	0	0	14.3302180685358	0	0	0.623052959501558	0	0.311526479750779	0.623052959501558	0	66.6666666666667	0.623052959501558	0.311526479750779	0	0	0	0.311526479750779
24	24	"Alexander Lake"	53.33333	-60.58333	60	"AWI"	60	4476	5303	4846	20.8029197080292	6.2043795620438	0	0	0	10.2189781021898	0	0	0.364963503649635	0	0.364963503649635	0.72992700729927	0	60.948905109489	0.364963503649635	0	0	0	0	0
24	24	"Alexander Lake"	53.33333	-60.58333	70	"AWI"	70	4556	5565	4990	13.0434782608696	7.2463768115942	0	0	0	14.4927536231884	0	0.483091787439614	0	0	0.966183574879227	0	0	63.2850241545894	0	0.483091787439614	0	0	0	0
24	24	"Alexander Lake"	53.33333	-60.58333	80	"AWI"	80	4700	5724	5169	14.3382352941176	6.25	0	0	0	15.4411764705882	0	0	1.10294117647059	0	0.367647058823529	0.735294117647059	0	61.7647058823529	0	0	0	0	0	0
24	24	"Alexander Lake"	53.33333	-60.58333	90	"AWI"	90	4825	5945	5342	16.1643835616438	3.28767123287671	0	0	0	12.6027397260274	0	0	0.273972602739726	0	0	0.547945205479452	0	66.8493150684932	0.273972602739726	0	0	0	0	0
24	24	"Alexander Lake"	53.33333	-60.58333	100	"AWI"	100	4953	6095	5522	11.9047619047619	6.19047619047619	0	0	0	15.7142857142857	0	0	1.42857142857143	0	0.476190476190476	0.476190476190476	0	63.3333333333333	0.476190476190476	0	0	0	0	0
24	24	"Alexander Lake"	53.33333	-60.58333	110	"AWI"	110	5118	6254	5693	15.2542372881356	6.44067796610169	0	0.338983050847458	0	11.864406779661	0	0	0.338983050847458	0	0	1.01694915254237	0	63.728813559322	0	0.338983050847458	0	0	0.338983050847458	0.338983050847458
24	24	"Alexander Lake"	53.33333	-60.58333	120	"AWI"	120	5251	6388	5876	15.7142857142857	4.57142857142857	0	0	0	15.4285714285714	0	0	0	0	0.285714285714286	1.71428571428571	0	62	0.285714285714286	0	0	0	0	0
24	24	"Alexander Lake"	53.33333	-60.58333	130	"AWI"	130	5480	6503	6043	12.1052631578947	6.05263157894737	0	0	0	16.5789473684211	0	0	0.526315789473684	0	0.263157894736842	0.789473684210526	0	63.1578947368421	0.263157894736842	0	0	0	0	0.263157894736842
24	24	"Alexander Lake"	53.33333	-60.58333	140	"AWI"	140	5638	6642	6218	16.6666666666667	3.7037037037037	0	0	0	19.4444444444444	0	0	0.308641975308642	0	0	1.54320987654321	0	57.4074074074074	0.617283950617284	0	0	0	0	0.308641975308642
24	24	"Alexander Lake"	53.33333	-60.58333	150	"AWI"	150	5885	6717	6378	12.9449838187702	3.88349514563107	0	0	0	30.7443365695793	0	0	1.29449838187702	0	0	1.94174757281553	0	48.5436893203884	0.647249190938511	0	0	0	0	0
24	24	"Alexander Lake"	53.33333	-60.58333	160	"AWI"	160	6017	6820	6511	16.0606060606061	16.3636363636364	0.303030303030303	0	0	44.5454545454545	0	0	0.909090909090909	0	0	0	0	19.0909090909091	2.42424242424242	0	0	0	0	0.303030303030303
