"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araceae"	"Artemisia"	"Asteraceae"	"Betula"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ericales"	"Myrica"	"Picea"	"Pinus"	"Poaceae"	"Pseudotsuga"	"Rosaceae"	"Salix"	"Tsuga"
1649	1705	"Marion Lake"	49.30833	-122.54722	2.5	"AWI"	2.5	-99	74	-8	0.745341614906832	0	48.4472049689441	0.248447204968944	0	1.36645962732919	0	0.372670807453416	2.85714285714286	0.62111801242236	19.5031055900621	0	0.62111801242236	0.745341614906832	0.62111801242236	5.71428571428571	3.97515527950311	0.62111801242236	2.85714285714286	0.496894409937888	10.1863354037267
1649	1705	"Marion Lake"	49.30833	-122.54722	7.5	"AWI"	7.5	-67.5	195	109	1.00806451612903	0	39.7177419354839	0.201612903225806	0	0.604838709677419	0.201612903225806	0.806451612903226	0.403225806451613	0.201612903225806	33.8709677419355	0	0.201612903225806	0.403225806451613	0.201612903225806	4.03225806451613	2.01612903225806	1.61290322580645	2.82258064516129	0.806451612903226	10.8870967741935
1649	1705	"Marion Lake"	49.30833	-122.54722	12.5	"AWI"	12.5	-54.5	330.5	230	2	0	36.6666666666667	0	0	1.55555555555556	0.666666666666667	0.666666666666667	2.88888888888889	0.666666666666667	22	0	0.444444444444444	0.888888888888889	0.444444444444444	4.44444444444444	0.444444444444444	2.66666666666667	1.77777777777778	0.222222222222222	21.5555555555556
1649	1705	"Marion Lake"	49.30833	-122.54722	17.5	"AWI"	17.5	-39.5	479	350	0.869565217391304	0	30	0.652173913043478	0	1.73913043478261	0.434782608695652	0	0.652173913043478	0.217391304347826	31.5217391304348	0	0.217391304347826	1.73913043478261	0.869565217391304	4.1304347826087	0	2.82608695652174	1.95652173913044	0	22.1739130434783
1649	1705	"Marion Lake"	49.30833	-122.54722	22.5	"AWI"	22.5	-24.5	629.5	469	1.04493207941484	0	20.4806687565308	0	0	0.940438871473354	0.417972831765935	0.417972831765935	0.417972831765935	0.417972831765935	35.423197492163	1.56739811912226	0.731452455590387	1.04493207941484	1.88087774294671	10.0313479623824	0.104493207941484	3.03030303030303	0.313479623824451	0.104493207941484	21.6300940438871
1649	1705	"Marion Lake"	49.30833	-122.54722	27.5	"AWI"	27.5	-10	782.5	586	1.05519480519481	0	19.8051948051948	0	0	0.568181818181818	0.0811688311688312	0.162337662337662	0.487012987012987	0.649350649350649	46.1038961038961	0.487012987012987	0.324675324675325	0.811688311688312	1.13636363636364	7.71103896103896	0.243506493506494	2.84090909090909	0.405844155844156	0.162337662337662	16.9642857142857
1649	1705	"Marion Lake"	49.30833	-122.54722	32.5	"AWI"	32.5	102.5	857.5	660	1.18811881188119	0	18.4158415841584	0	0	0.99009900990099	0.099009900990099	0.198019801980198	0.495049504950495	0.495049504950495	47.1287128712871	0.495049504950495	0	0.594059405940594	1.38613861386139	6.63366336633663	0.198019801980198	3.46534653465347	0	0.099009900990099	18.1188118811881
1649	1705	"Marion Lake"	49.30833	-122.54722	37.5	"AWI"	37.5	291	878	698	1.56826568265683	0	22.8782287822878	0.0922509225092251	0	1.56826568265683	0.18450184501845	0.276752767527675	0.738007380073801	0.461254612546125	38.929889298893	0.18450184501845	0.3690036900369	0.3690036900369	1.8450184501845	7.93357933579336	0.276752767527675	2.30627306273063	0.461254612546125	0.0922509225092251	19.4649446494465
1649	1705	"Marion Lake"	49.30833	-122.54722	42.5	"AWI"	42.5	469.5	917	736.5	1.5852885225111	0.126823081800888	18.5795814838301	0.0634115409004439	0	2.34622701331642	0.126823081800888	0.0634115409004439	0.507292327203551	0.317057704502219	42.5491439441978	0.443880786303107	0.190234622701332	0.82435003170577	1.77552314521243	7.35573874445149	0.507292327203551	2.85351934051997	0.126823081800888	0.126823081800888	19.5307545973367
1649	1705	"Marion Lake"	49.30833	-122.54722	47.5	"AWI"	47.5	609.5	981	781	1.32200188857413	0	20.1133144475921	0.188857412653447	0	2.45514636449481	0.0944287063267233	0.28328611898017	0.944287063267233	0.188857412653447	40.2266288951841	0.755429650613787	0	1.88857412653447	1.41643059490085	7.55429650613787	0.472143531633617	3.58829084041549	0.377714825306893	0.0944287063267233	18.0358829084042
1649	1705	"Marion Lake"	49.30833	-122.54722	52.5	"AWI"	52.5	673.5	1059.5	832.5	0.85995085995086	0	19.1646191646192	0.122850122850123	0	2.08845208845209	0	0.245700245700246	0.368550368550369	0.122850122850123	39.1891891891892	0.122850122850123	0.122850122850123	1.47420147420147	1.35135135135135	6.14250614250614	0.122850122850123	4.66830466830467	0.491400491400491	0	23.3415233415233
1649	1705	"Marion Lake"	49.30833	-122.54722	57.5	"AWI"	57.5	699.5	1174	883.5	1.90355329949239	0	16.6243654822335	0	0	3.17258883248731	0	0	0.634517766497462	0	47.2081218274112	0.380710659898477	0	1.14213197969543	0.888324873096447	5.58375634517767	0.253807106598985	2.79187817258883	1.01522842639594	0.253807106598985	18.1472081218274
1649	1705	"Marion Lake"	49.30833	-122.54722	62.5	"AWI"	62.5	734.5	1242	933	1.77902621722846	0	20.4119850187266	0.0936329588014981	0	1.21722846441948	0.187265917602996	0.0936329588014981	0.655430711610487	0.0936329588014981	44.6629213483146	0.655430711610487	0.187265917602996	0.936329588014981	0.749063670411985	4.68164794007491	0.187265917602996	3.37078651685393	0.468164794007491	0.187265917602996	19.3820224719101
1649	1705	"Marion Lake"	49.30833	-122.54722	67.5	"AWI"	67.5	763	1301.5	983.5	1.73469387755102	0	16.4285714285714	0	0	2.04081632653061	0	0.102040816326531	0.306122448979592	0.102040816326531	43.6734693877551	0.612244897959184	0.204081632653061	0.510204081632653	0.612244897959184	6.83673469387755	0.306122448979592	3.16326530612245	0.306122448979592	0.204081632653061	22.8571428571429
1649	1705	"Marion Lake"	49.30833	-122.54722	72.5	"AWI"	72.5	782.5	1379.5	1030.5	1.29032258064516	0	17.8494623655914	0.10752688172043	0	1.29032258064516	0	0.10752688172043	0.10752688172043	0	46.989247311828	0.21505376344086	0.21505376344086	0.21505376344086	0.860215053763441	5.80645161290323	0.10752688172043	3.44086021505376	0.21505376344086	0	21.1827956989247
1649	1705	"Marion Lake"	49.30833	-122.54722	77.5	"AWI"	77.5	797	1466.5	1077.5	1.02040816326531	0	21.3265306122449	0.306122448979592	0	1.22448979591837	0.102040816326531	0.204081632653061	0.612244897959184	0	46.2244897959184	0.714285714285714	0.510204081632653	0.510204081632653	1.02040816326531	7.55102040816327	0.102040816326531	1.93877551020408	0.408163265306122	0.204081632653061	16.0204081632653
1649	1705	"Marion Lake"	49.30833	-122.54722	82.5	"AWI"	82.5	815.5	1571.5	1123.5	1.59045725646123	0.596421471172962	20.9741550695825	0	0	1.49105367793241	0.099403578528827	0.198807157057654	0.795228628230616	0.397614314115308	45.3280318091451	0.795228628230616	0.099403578528827	0.497017892644135	1.19284294234592	7.05765407554672	0	1.88866799204771	0.795228628230616	0.099403578528827	16.10337972167
1649	1705	"Marion Lake"	49.30833	-122.54722	87.5	"AWI"	87.5	827.5	1677.5	1166.5	1.17955439056356	0	25.8191349934469	0	0	2.88335517693316	0.262123197903014	0	0.786369593709043	0.393184796854522	46.3958060288336	0.786369593709043	0	0.917431192660551	0.786369593709043	5.11140235910878	0.262123197903014	1.70380078636959	0.786369593709043	0.262123197903014	11.6644823066841
1649	1705	"Marion Lake"	49.30833	-122.54722	92.5	"AWI"	92.5	880	1735.5	1215.5	0.683176771989752	0	26.2169086251067	0.170794192997438	0	2.2203245089667	0.085397096498719	0.170794192997438	0.85397096498719	0.170794192997438	45.0042698548249	1.11016225448335	0	0.939368061485909	0.512382578992314	5.80700256191289	0.256191289496157	1.7933390264731	0.683176771989752	0.170794192997438	13.1511528608027
1649	1705	"Marion Lake"	49.30833	-122.54722	97.5	"AWI"	97.5	932	1778.5	1271.5	0.851063829787234	0.531914893617021	23.6170212765957	0	0	1.80851063829787	0.212765957446809	0.106382978723404	1.06382978723404	0.106382978723404	44.7872340425532	0.851063829787234	0.319148936170213	0.957446808510638	0.74468085106383	6.70212765957447	0	1.48936170212766	0.531914893617021	0.212765957446809	15.1063829787234
1649	1705	"Marion Lake"	49.30833	-122.54722	105	"AWI"	105	989	1855	1356	1.09151973131822	0	23.4256926952141	0	0	2.60285474391268	0	0.0839630562552477	1.17548278757347	0.251889168765743	33.2493702770781	0.671704450041982	0.167926112510495	1.17548278757347	0.923593618807725	10.4114189756507	0.503778337531486	2.77078085642317	0.587741393786734	0.335852225020991	20.5709487825357
1649	1705	"Marion Lake"	49.30833	-122.54722	115	"AWI"	115	1036	1989	1460	1.68421052631579	0	23.7894736842105	0.105263157894737	0	1.26315789473684	0.105263157894737	0	0.736842105263158	0.105263157894737	39.8947368421053	0.526315789473684	0	0.631578947368421	1.05263157894737	9.57894736842105	0.105263157894737	3.05263157894737	0.736842105263158	0.105263157894737	16.5263157894737
1649	1705	"Marion Lake"	49.30833	-122.54722	125	"AWI"	125	1153	2082	1564	2.32288037166086	0	19.7444831591173	0	0	1.85830429732869	0.232288037166086	0.232288037166086	1.27758420441347	0.232288037166086	33.2171893147503	0.232288037166086	0.116144018583043	1.16144018583043	1.74216027874564	10.68524970964	0.232288037166086	3.83275261324042	0.232288037166086	0.116144018583043	22.5319396051103
1649	1705	"Marion Lake"	49.30833	-122.54722	135	"AWI"	135	1247	2153	1670	3.29896907216495	0	26.5979381443299	0	0	3.09278350515464	0.206185567010309	0	0.206185567010309	0.206185567010309	27.8350515463918	0	0	2.06185567010309	0.824742268041237	13.6082474226804	0.206185567010309	3.09278350515464	1.03092783505155	0	17.7319587628866
1649	1705	"Marion Lake"	49.30833	-122.54722	145	"AWI"	145	1305	2268	1779	2.1889400921659	0	24.1935483870968	0	0	1.036866359447	0.230414746543779	0	0.921658986175115	0.230414746543779	32.4884792626728	0.345622119815668	0.345622119815668	0.576036866359447	1.61290322580645	9.44700460829493	0.115207373271889	3.45622119815668	0.460829493087558	0.115207373271889	22.2350230414747
1649	1705	"Marion Lake"	49.30833	-122.54722	155	"AWI"	155	1454	2362	1875	3.56200527704486	0	22.6912928759894	0	0	1.45118733509235	0.263852242744063	0	0.659630606860158	0.131926121372032	34.8284960422164	0	0.263852242744063	0.923482849604222	1.58311345646438	7.9155672823219	0	3.82585751978892	0.263852242744063	0.131926121372032	21.5039577836412
1649	1705	"Marion Lake"	49.30833	-122.54722	165	"AWI"	165	1612	2435	1973	3.14285714285714	0.428571428571429	23.7142857142857	0	0	1	0.142857142857143	0	0.428571428571429	0.142857142857143	29.8571428571429	0.142857142857143	0.285714285714286	0.285714285714286	1.57142857142857	10.8571428571429	0.142857142857143	4	0	0	23.8571428571429
