"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Isoëtes"	"Larix"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Thalictrum"	"Ulmus"
1557	1599	"Lake LR1"	58.58333	-75.25	1	"AWI"	1	-96	103	-1	11.9429590017825	0.17825311942959	1.06951871657754	0	47.7718360071301	0	0	0	0	9.44741532976827	6.23885918003565	0	0	4.45632798573975	0	0.17825311942959	0	0	0	13.5472370766488	2.13903743315508	0	1.06951871657754	0	0	0	0	0	1.7825311942959	0.17825311942959	0
1557	1599	"Lake LR1"	58.58333	-75.25	5	"AWI"	5	-28	617	266	15.8964879852126	0	1.29390018484288	0	38.2624768946396	0	0	0	0.184842883548983	12.0147874306839	8.68761552680222	0	0	6.09981515711645	0	0	0	0	0	12.1996303142329	1.1090573012939	0	2.03327171903882	0	0	0	0	0	2.2181146025878	0	0
1557	1599	"Lake LR1"	58.58333	-75.25	10	"AWI"	10	21	1299	597	12.2302158273381	0.179856115107914	0.719424460431655	0	39.7482014388489	0	0	0.179856115107914	0.179856115107914	11.3309352517986	7.19424460431655	0	0	7.19424460431655	0	0	0	0	0	14.9280575539568	0	0	2.51798561151079	0	0	0	0	0	3.41726618705036	0.179856115107914	0
1557	1599	"Lake LR1"	58.58333	-75.25	14	"AWI"	14	794	1462	1092	14.7482014388489	0	1.2589928057554	0	37.0503597122302	0	0	0	0.179856115107914	9.89208633093525	6.65467625899281	0	0	7.55395683453237	0	0	0.179856115107914	0.359712230215827	0	18.1654676258993	0.539568345323741	0.179856115107914	1.43884892086331	0	0	0	0	0	1.79856115107914	0	0
1557	1599	"Lake LR1"	58.58333	-75.25	18	"AWI"	18	1214	2015	1584	15.7534246575342	0.342465753424658	1.02739726027397	0	38.8698630136986	0	0	0	0.171232876712329	10.958904109589	7.70547945205479	0	0	8.04794520547945	0.171232876712329	0	0	0.171232876712329	0	12.8424657534247	0	0	1.88356164383562	0	0	0	0	0	1.54109589041096	0.342465753424658	0.171232876712329
1557	1599	"Lake LR1"	58.58333	-75.25	20	"AWI"	20	1305	2417	1833	11.8518518518519	0	1.2962962962963	0	40.7407407407407	0	0	0	0.185185185185185	9.81481481481481	7.40740740740741	0	0	5.55555555555556	0	0	0	0	0	16.8518518518519	0.925925925925926	0	2.96296296296296	0	0	0	0	0	2.40740740740741	0	0
1557	1599	"Lake LR1"	58.58333	-75.25	22	"AWI"	22	1732	2658	2185	11.71875	0	0.9375	0	41.875	0.15625	0	0	0	10.625	6.71875	0.15625	0	6.25	0	0	0.3125	0.15625	0	14.6875	0.9375	0	1.5625	0.3125	0	0.15625	0	0.15625	3.125	0	0.15625
1557	1599	"Lake LR1"	58.58333	-75.25	24	"AWI"	24	2115	2923	2541	13.3223684210526	0	1.15131578947368	0	34.375	0	0	0	0.328947368421053	12.1710526315789	7.56578947368421	0	0	11.8421052631579	0	0	0.164473684210526	0	0	15.7894736842105	0	0	1.48026315789474	0	0	0	0	0	1.80921052631579	0	0
1557	1599	"Lake LR1"	58.58333	-75.25	26	"AWI"	26	2439	3228	2906	10.8414239482201	0	1.29449838187702	0	35.1132686084142	0.161812297734628	0	0	0.323624595469256	11.9741100323625	8.57605177993528	0	0	7.92880258899676	0	0	0.485436893203883	0	0	19.0938511326861	0	0.161812297734628	1.29449838187702	0	0	0	0	0	2.58899676375405	0.161812297734628	0
1557	1599	"Lake LR1"	58.58333	-75.25	32	"AWI"	32	3014	4087	3704	11.9424460431655	0.143884892086331	0.719424460431655	0	34.1007194244604	0	0	0	0.287769784172662	10.3597122302158	7.19424460431655	0	0	9.7841726618705	0.143884892086331	0	0	0	0	20.5755395683453	0	0.143884892086331	1.72661870503597	0	0	0	0.575539568345324	0	1.8705035971223	0	0.431654676258993
