"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Caryophyllaceae"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Elaeagnus"	"Fraxinus"	"Indeterminable"	"Juglans"	"Larix"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Poaceae"	"Populus"	"Quercus"	"Rosaceae"	"Salix"	"Sarcobataceae"	"Tsuga"	"Ulmus"
524	538	"Cummins Pond"	48.4075	-89.34667	200	"AWI"	200	5859	7022	6597	6	0	6	0	4	0	46	0	0	0	0	6	0	0	0	6	0	0	2	0	2	4	0	2	0	6	0	2	0	0	8
524	538	"Cummins Pond"	48.4075	-89.34667	210	"AWI"	210	6182	7141	6810	11.6279069767442	0	6.97674418604651	0	0	0	34.8837209302326	0	0	0	0	9.30232558139535	0	0	0	2.32558139534884	0	2.32558139534884	0	0	0	18.6046511627907	0	0	0	4.65116279069767	0	0	2.32558139534884	0	6.97674418604651
524	538	"Cummins Pond"	48.4075	-89.34667	220	"AWI"	220	6712	7213	6991	1.70940170940171	0	11.965811965812	2.56410256410256	1.70940170940171	0	46.1538461538462	0	0	2.56410256410256	1.70940170940171	14.5299145299145	0	0	0	5.12820512820513	0	0	0	0	0	0.854700854700855	0	5.12820512820513	0.854700854700855	3.41880341880342	0	0	0	0	1.70940170940171
524	538	"Cummins Pond"	48.4075	-89.34667	230	"AWI"	230	6962	7355	7172	3	0	14	1	0	0	48	0	0	2	0	7	0	0	0	3	0	0	0	0	2	10	0	1	0	6	0	0	0	0	3
524	538	"Cummins Pond"	48.4075	-89.34667	240	"AWI"	240	7034	7695	7314	1.96078431372549	0	12.7450980392157	0.980392156862745	3.92156862745098	0	34.3137254901961	0	0	0	0.980392156862745	16.6666666666667	0	0	0	2.94117647058824	0	3.92156862745098	0.980392156862745	0	0	5.88235294117647	0	1.96078431372549	0.980392156862745	7.84313725490196	0	0	0	0	3.92156862745098
524	538	"Cummins Pond"	48.4075	-89.34667	250	"AWI"	250	7135	7843	7459	1.70648464163823	0	4.43686006825939	0.68259385665529	0.68259385665529	0	7.84982935153584	0	0	0.341296928327645	0.341296928327645	0.341296928327645	0	0	0	0.341296928327645	0	1.36518771331058	0	0	0	3.7542662116041	74.7440273037543	0.341296928327645	0	2.04778156996587	0	0	0.341296928327645	0	0.68259385665529
524	538	"Cummins Pond"	48.4075	-89.34667	260	"AWI"	260	7236	8028	7601	4.34782608695652	0	20.2898550724638	1.44927536231884	2.17391304347826	0	50	0	0	0	0	1.44927536231884	0	0	0	1.44927536231884	0	1.44927536231884	0	0	0	10.8695652173913	0	2.17391304347826	0	1.44927536231884	0	0	0.72463768115942	0	2.17391304347826
524	538	"Cummins Pond"	48.4075	-89.34667	265	"AWI"	265	7289	8087	7682	6.38297872340426	0	17.7304964539007	0.709219858156028	3.54609929078014	0	29.7872340425532	0	0	0	0	2.12765957446809	0	0	0	1.41843971631206	0	4.9645390070922	0	0	0	24.822695035461	0	0.709219858156028	0.709219858156028	2.83687943262411	0	0.709219858156028	0	0	3.54609929078014
524	538	"Cummins Pond"	48.4075	-89.34667	270	"AWI"	270	7331	8174	7756	1.77514792899408	0	17.7514792899408	1.77514792899408	3.55029585798817	0	29.585798816568	0	0	0	2.9585798816568	0.591715976331361	0	0	0	2.9585798816568	0	2.9585798816568	0	0	1.18343195266272	28.4023668639053	0	0.591715976331361	1.77514792899408	2.9585798816568	0	0.591715976331361	0	0	0.591715976331361
524	538	"Cummins Pond"	48.4075	-89.34667	290	"AWI"	290	7615	8400	8055	4.32098765432099	0	24.6913580246914	2.46913580246914	4.93827160493827	0	34.5679012345679	0	0	0	0	1.85185185185185	0	0	0	0	0	1.23456790123457	0	0	2.46913580246914	19.1358024691358	0	0	0.617283950617284	1.23456790123457	0	0	0	0	2.46913580246914
524	538	"Cummins Pond"	48.4075	-89.34667	300	"AWI"	300	7795	8470	8208	2.47524752475248	0	20.2970297029703	2.47524752475248	3.46534653465347	0	34.1584158415842	0.495049504950495	0	0.99009900990099	0	0.99009900990099	0	0	0	1.98019801980198	0	2.47524752475248	0	0	0.99009900990099	20.7920792079208	0	0.495049504950495	0.495049504950495	4.45544554455445	0	0.495049504950495	0	0	2.47524752475248
524	538	"Cummins Pond"	48.4075	-89.34667	310	"AWI"	310	7932	8558	8339	0.806451612903226	0	13.7096774193548	1.61290322580645	2.41935483870968	0	31.4516129032258	0	0	0	0.806451612903226	1.61290322580645	0	0	0	3.2258064516129	0	3.2258064516129	0	0	1.61290322580645	32.258064516129	0	1.61290322580645	0	3.2258064516129	0	0	0	0	2.41935483870968
524	538	"Cummins Pond"	48.4075	-89.34667	320	"AWI"	320	8041	8671	8445	0.72463768115942	0	1.44927536231884	1.44927536231884	2.17391304347826	0	14.4927536231884	0	0	0	0	2.89855072463768	0	0	0	2.89855072463768	0	1.44927536231884	0	0	0	63.768115942029	0	1.44927536231884	0	4.34782608695652	0	0.72463768115942	0.72463768115942	0	1.44927536231884
524	538	"Cummins Pond"	48.4075	-89.34667	330	"AWI"	330	8095	8742	8503	0	0	0.636942675159236	1.91082802547771	3.82165605095541	0	17.1974522292994	0	0	0	0	1.91082802547771	0	0	0	0.636942675159236	0	0	0	0	0	68.1528662420382	0	0.636942675159236	0	3.18471337579618	0	0	0	0	1.91082802547771
524	538	"Cummins Pond"	48.4075	-89.34667	340	"AWI"	340	8161	8831	8556	0	0	1.67597765363128	0	5.02793296089385	0	9.49720670391061	0.558659217877095	0	0	0	1.11731843575419	0	0	0	2.23463687150838	0	3.35195530726257	0	0	0.558659217877095	68.1564245810056	0	0.558659217877095	0	4.46927374301676	0	0	0	0	2.79329608938547
524	538	"Cummins Pond"	48.4075	-89.34667	350	"AWI"	350	8223	8906	8616	0	0	0	0.657894736842105	3.94736842105263	0	6.57894736842105	0	0	0	0.657894736842105	2.63157894736842	0	0	0	3.28947368421053	0	7.23684210526316	0	0	0	63.1578947368421	0	1.31578947368421	0.657894736842105	4.60526315789474	0	1.97368421052632	0	0	3.28947368421053
524	538	"Cummins Pond"	48.4075	-89.34667	360	"AWI"	360	8300	8973	8676	1.28205128205128	0	0.641025641025641	2.56410256410256	6.41025641025641	0	17.9487179487179	0	0	0	0.641025641025641	5.12820512820513	0	0	0	5.12820512820513	0	0.641025641025641	0	0	0	44.8717948717949	0	3.84615384615385	0	7.69230769230769	0	0	0.641025641025641	0	2.56410256410256
524	538	"Cummins Pond"	48.4075	-89.34667	370	"AWI"	370	8366	9042	8738	0	0	3.36134453781513	1.68067226890756	6.72268907563025	0	10.9243697478992	1.68067226890756	0	0	0	2.52100840336134	0	0	0	3.36134453781513	0	0	0	0	0	53.781512605042	0	1.68067226890756	0	8.40336134453782	0	1.68067226890756	0	0	4.20168067226891
524	538	"Cummins Pond"	48.4075	-89.34667	380	"AWI"	380	8438	9102	8805	0.684931506849315	0	2.05479452054794	1.36986301369863	3.42465753424658	0	12.3287671232877	0.684931506849315	0	0	0	2.05479452054794	0	0	0	5.47945205479452	0	0.684931506849315	0	0	0	60.958904109589	0	0.684931506849315	0	6.16438356164384	0	0	0.684931506849315	0	2.73972602739726
524	538	"Cummins Pond"	48.4075	-89.34667	400	"AWI"	400	8576	9234	8934	0	0	0.680272108843537	3.40136054421769	6.12244897959184	0	4.76190476190476	0.680272108843537	0	0	2.04081632653061	5.4421768707483	0	0	0	8.84353741496599	0	1.36054421768707	0	0	0	44.8979591836735	0	8.16326530612245	1.36054421768707	6.12244897959184	0	0	0.680272108843537	0.680272108843537	4.76190476190476
524	538	"Cummins Pond"	48.4075	-89.34667	410	"AWI"	410	8660	9285	9001	0	0	5.55555555555556	2.77777777777778	1.66666666666667	0	5	0.555555555555556	0	0	0.555555555555556	2.77777777777778	0	0	0	2.77777777777778	0	1.11111111111111	0	0	0.555555555555556	65	0	3.33333333333333	1.11111111111111	3.33333333333333	0	0.555555555555556	0	0	3.33333333333333
524	538	"Cummins Pond"	48.4075	-89.34667	420	"AWI"	420	8726	9342	9064	0	0	2.1551724137931	3.44827586206897	12.9310344827586	0	7.75862068965517	0.431034482758621	0	0	2.1551724137931	6.03448275862069	0	0	0	3.44827586206897	0	4.31034482758621	0	0	0	34.051724137931	0	0.431034482758621	5.17241379310345	9.48275862068965	0	0.862068965517241	0	0	7.32758620689655
524	538	"Cummins Pond"	48.4075	-89.34667	430	"AWI"	430	8799	9399	9128	1.36054421768707	0	0.680272108843537	0	6.12244897959184	0	7.48299319727891	0	0	0	0.680272108843537	6.80272108843537	0.680272108843537	0	0	3.40136054421769	0	1.36054421768707	0	0	0.680272108843537	57.1428571428571	0	2.04081632653061	1.36054421768707	4.08163265306122	0	0	0	0	6.12244897959184
524	538	"Cummins Pond"	48.4075	-89.34667	440	"AWI"	440	8886	9449	9190	1.26582278481013	0	1.26582278481013	0.632911392405063	3.79746835443038	0	5.06329113924051	0	0	0	0.632911392405063	3.79746835443038	0	0	0	5.69620253164557	0	1.26582278481013	0	0	0	51.2658227848101	0	0.632911392405063	2.53164556962025	10.126582278481	0.632911392405063	0	0	0	11.3924050632911
524	538	"Cummins Pond"	48.4075	-89.34667	455	"AWI"	455	9056	9537	9342	0	0	7.20720720720721	4.5045045045045	5.40540540540541	0	18.018018018018	0	0	0	0	2.7027027027027	0.45045045045045	0	0	5.40540540540541	0	0.900900900900901	0	0.45045045045045	0	50.4504504504504	0	0.45045045045045	0.45045045045045	1.35135135135135	0	0	0	0	2.25225225225225
524	538	"Cummins Pond"	48.4075	-89.34667	460	"AWI"	460	9103	9683	9395	1.13636363636364	0	1.13636363636364	3.97727272727273	7.95454545454545	0	6.25	1.13636363636364	0	0	0.568181818181818	5.11363636363636	0.568181818181818	0	0	9.65909090909091	0	0	0	0	1.70454545454545	37.5	0	1.13636363636364	0.568181818181818	15.3409090909091	0	0.568181818181818	0	0	5.68181818181818
524	538	"Cummins Pond"	48.4075	-89.34667	470	"AWI"	470	9356	10029	9685	0	0	0	3.78378378378378	7.56756756756757	0	5.94594594594595	0.540540540540541	0	0	1.62162162162162	12.972972972973	0.540540540540541	0	0	2.16216216216216	0	2.16216216216216	0	0	0	40.5405405405405	0	2.16216216216216	5.40540540540541	7.02702702702703	0	1.08108108108108	0	0	6.48648648648649
524	538	"Cummins Pond"	48.4075	-89.34667	480	"AWI"	480	9545	10638	10132	0	0	0.896860986547085	6.72645739910314	1.79372197309417	0	4.03587443946188	0	0.448430493273543	0	0.896860986547085	11.2107623318386	0.896860986547085	0.448430493273543	0	3.58744394618834	0	0.896860986547085	0	0	0	59.1928251121076	0	1.79372197309417	1.79372197309417	3.1390134529148	0	0.448430493273543	0	0	1.79372197309417
