"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Berberidaceae"	"Boraginaceae"	"Buddleja"	"Caprifoliaceae"	"Cyperaceae"	"Embothrium"	"Ephedraceae"	"Ericales"	"Grossulariaceae"	"Gunneraceae"	"Indeterminable"	"Liliaceae"	"Misodendraceae"	"Nothofagus"	"Oxalidaceae"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Ranunculaceae"	"Rhamnaceae"	"Rosaceae"	"Schinus"	"Verbenaceae"
522	536	"Cueva Milodon"	-51.58333	-72.63333	1	"AWI"	1	11993	13041	12582	0	0	0	0	0	0	0	0	8.51063829787234	0	4.25531914893617	2.12765957446809	0	0	21.2765957446809	0	0	0	0	0	0	44.6808510638298	0	0	0	0	19.1489361702128	0	0
522	536	"Cueva Milodon"	-51.58333	-72.63333	2	"AWI"	2	12279	13611	12953	0	7.01754385964912	0	4.67836257309941	0.389863547758285	0.194931773879142	0	0	7.01754385964912	0	0	18.1286549707602	0	0.194931773879142	0.389863547758285	0.389863547758285	0	0	0.194931773879142	0.779727095516569	0.194931773879142	59.4541910331384	0	0.194931773879142	0	0	0.779727095516569	0	0
522	536	"Cueva Milodon"	-51.58333	-72.63333	3	"AWI"	3	12558	14150	13216	0	15.6862745098039	0.280112044817927	26.3305322128852	0.280112044817927	0	0	0	2.80112044817927	0.280112044817927	0	10.3641456582633	0	0	3.0812324929972	0	0	0.280112044817927	0	0.280112044817927	0.280112044817927	35.5742296918768	0.560224089635854	0	0	0	2.80112044817927	1.12044817927171	0
522	536	"Cueva Milodon"	-51.58333	-72.63333	4	"AWI"	4	12856	14294	13458	0.401606425702811	0	0	0	0	4.81927710843374	0	0.401606425702811	1.60642570281124	0	0.401606425702811	0	0.401606425702811	0.401606425702811	0	0	0	0	0	0.401606425702811	0	88.7550200803213	0	0	0.803212851405622	0	1.20481927710843	0.401606425702811	0
522	536	"Cueva Milodon"	-51.58333	-72.63333	5	"AWI"	5	13026	14522	13695	0.600600600600601	0	0.3003003003003	12.6126126126126	0	0	0	0.600600600600601	3.003003003003	0	0.3003003003003	1.2012012012012	0	0	2.1021021021021	0.600600600600601	0	0	0	0.600600600600601	0.600600600600601	69.3693693693694	5.70570570570571	0.3003003003003	0.3003003003003	0	1.8018018018018	0	0
522	536	"Cueva Milodon"	-51.58333	-72.63333	6	"AWI"	6	13333	14875	14047	0.184162062615101	0	0	13.2596685082873	0	0	0	0	2.39410681399632	0	0.184162062615101	0.184162062615101	0	0	0.920810313075507	0	0	0	0	0.552486187845304	0	81.5837937384899	0.184162062615101	0	0	0	0.368324125230203	0.184162062615101	0
522	536	"Cueva Milodon"	-51.58333	-72.63333	7	"AWI"	7	13507	15390	14390	0	0	0	11.5853658536585	0	0	0	0	1.21951219512195	0	0	15.4471544715447	0	0	0.40650406504065	0	0	0.203252032520325	0	0.203252032520325	0	66.6666666666667	0.203252032520325	0	0.40650406504065	0	3.65853658536585	0	0
522	536	"Cueva Milodon"	-51.58333	-72.63333	8	"AWI"	8	13900	15915	14900	0	0	0	18.3150183150183	0	0	0.732600732600733	0	2.1978021978022	0	0	0	0	0	0.732600732600733	1.46520146520147	0	0	0	0	0	71.4285714285714	1.0989010989011	0	0	0	2.93040293040293	0	1.0989010989011
522	536	"Cueva Milodon"	-51.58333	-72.63333	9	"AWI"	9	14315	16547	15594	0.488997555012225	9.7799511002445	0	0	0	0	0	0	3.66748166259169	0	0.733496332518337	0.488997555012225	0.488997555012225	0	3.66748166259169	0.244498777506112	0.244498777506112	0.244498777506112	0	1.46699266503667	0.244498777506112	74.8166259168704	0.488997555012225	0	0	0.733496332518337	2.20048899755501	0	0
