"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Agathis"	"Arecaceae"	"Casuarinaceae"	"Cunoniaceae"	"Dacrydium"	"Elaeocarpaceae"	"Eucalyptus"	"Myrtaceae"	"Phyllocladus"	"Poaceae"	"Podocarpus"	"Rutaceae"	"Urticaceae"
1628	1683	"Lynch's Crater"	-17.3667	145.6881	425	"AWI"	425	23349	25973	24350	0	0.480769230769231	45.1923076923077	0	0	0	17.3076923076923	0	0	35.0961538461538	0.961538461538462	0.480769230769231	0.480769230769231
1628	1683	"Lynch's Crater"	-17.3667	145.6881	450	"AWI"	450	24522	26886	25607	0	0	37.6518218623482	0	0	0	19.4331983805668	0	0	41.2955465587045	1.61943319838057	0	0
1628	1683	"Lynch's Crater"	-17.3667	145.6881	475	"AWI"	475	25334	28008	26890	0	0	69.4117647058823	0	0	0	16.4705882352941	0	0	12.9411764705882	1.17647058823529	0	0
1628	1683	"Lynch's Crater"	-17.3667	145.6881	500	"AWI"	500	26089	29345	28171	0	0	59.3023255813954	0	0	0	24.4186046511628	0	0	15.1162790697674	1.16279069767442	0	0
1628	1683	"Lynch's Crater"	-17.3667	145.6881	525	"AWI"	525	26799	30873	29435	0	0	61.3095238095238	0	0	0	22.0238095238095	0	0	16.0714285714286	0.595238095238095	0	0
1628	1683	"Lynch's Crater"	-17.3667	145.6881	550	"AWI"	550	28444	31381	29941	0	0	57.6687116564417	0	0.613496932515337	0	24.5398773006135	0.613496932515337	0	15.9509202453988	0.613496932515337	0	0
1628	1683	"Lynch's Crater"	-17.3667	145.6881	575	"AWI"	575	29447	32043	30488	0	0	44.1988950276243	0	0	0	27.6243093922652	1.65745856353591	0	26.5193370165746	0	0	0
1628	1683	"Lynch's Crater"	-17.3667	145.6881	600	"AWI"	600	29823	33002	31041	0.206398348813209	0	7.63673890608875	0	0.103199174406605	0	6.39834881320949	0.412796697626419	0	85.1393188854489	0	0	0.103199174406605
1628	1683	"Lynch's Crater"	-17.3667	145.6881	625	"AWI"	625	30022	34244	31554	1.19760479041916	0	36.5269461077844	0	0	0	39.5209580838323	1.19760479041916	0	17.3652694610778	3.59281437125748	0	0.598802395209581
1628	1683	"Lynch's Crater"	-17.3667	145.6881	650	"AWI"	650	31508	34954	32833	0.847457627118644	0	30.9322033898305	0	0	0.423728813559322	24.1525423728814	1.27118644067797	0	40.6779661016949	1.27118644067797	0.423728813559322	0
1628	1683	"Lynch's Crater"	-17.3667	145.6881	675	"AWI"	675	33020	35630	34311	0	0	35.2272727272727	0	0.568181818181818	1.70454545454545	29.5454545454545	1.70454545454545	0	25.5681818181818	2.84090909090909	1.70454545454545	1.13636363636364
1628	1683	"Lynch's Crater"	-17.3667	145.6881	700	"AWI"	700	34152	37089	35721	0.308641975308642	0	10.3395061728395	0	0	0	7.71604938271605	0.617283950617284	0	78.7037037037037	2.31481481481481	0	0
1628	1683	"Lynch's Crater"	-17.3667	145.6881	725	"AWI"	725	35047	39058	37115	0.549450549450549	0	8.42490842490843	0	0.183150183150183	0	11.5384615384615	0.915750915750916	0	75.4578754578755	2.93040293040293	0	0
1628	1683	"Lynch's Crater"	-17.3667	145.6881	750	"AWI"	750	35810	40054	38024	0.72202166064982	0	28.5198555956679	0	0.36101083032491	0	11.5523465703971	1.44404332129964	0	50.9025270758123	6.13718411552347	0	0.36101083032491
1628	1683	"Lynch's Crater"	-17.3667	145.6881	775	"AWI"	775	36467	40354	38636	0.276243093922652	0	5.52486187845304	0	0	0	3.77532228360958	0.184162062615101	0	88.5819521178637	1.38121546961326	0.0920810313075506	0.184162062615101
1628	1683	"Lynch's Crater"	-17.3667	145.6881	800	"AWI"	800	36962	40720	39283	0.978473581213307	0	7.43639921722114	0	0.391389432485323	0	6.0665362035225	0.391389432485323	0	78.2778864970646	5.87084148727984	0.391389432485323	0.195694716242661
1628	1683	"Lynch's Crater"	-17.3667	145.6881	825	"AWI"	825	37405	41206	39933	0.377358490566038	0	6.54088050314465	0	0.251572327044025	0	4.40251572327044	0.251572327044025	0	84.2767295597484	3.89937106918239	0	0
1628	1683	"Lynch's Crater"	-17.3667	145.6881	850	"AWI"	850	37823	41658	40432	3.83480825958702	0	7.07964601769912	0	0.884955752212389	0	12.3893805309735	0.589970501474926	0	61.9469026548673	12.9793510324484	0	0.294985250737463
1628	1683	"Lynch's Crater"	-17.3667	145.6881	875	"AWI"	875	38332	41707	40727	6.51340996168582	0	7.66283524904215	0	0.383141762452107	0	12.6436781609195	3.44827586206897	0	56.3218390804598	11.8773946360153	0.766283524904214	0.383141762452107
1628	1683	"Lynch's Crater"	-17.3667	145.6881	900	"AWI"	900	38683	41783	41048	9.58083832335329	0	16.1676646706587	0	1.79640718562874	0	12.5748502994012	1.19760479041916	0	34.7305389221557	22.1556886227545	0.598802395209581	1.19760479041916
1628	1683	"Lynch's Crater"	-17.3667	145.6881	925	"AWI"	925	39016	41875	41392	8.29875518672199	0	12.0331950207469	0	0.829875518672199	0	14.9377593360996	2.4896265560166	0	46.8879668049792	13.2780082987552	0.829875518672199	0.4149377593361
1628	1683	"Lynch's Crater"	-17.3667	145.6881	950	"AWI"	950	39298	42030	41703	7.90960451977401	0	11.2994350282486	0	1.12994350282486	0.564971751412429	15.2542372881356	14.1242937853107	0	31.0734463276836	16.9491525423729	0.564971751412429	1.12994350282486
1628	1683	"Lynch's Crater"	-17.3667	145.6881	975	"AWI"	975	39407	42062	41819	9.87654320987654	0	15.4320987654321	0.617283950617284	0.617283950617284	1.23456790123457	13.5802469135802	5.55555555555556	0	29.6296296296296	23.4567901234568	0	0
1628	1683	"Lynch's Crater"	-17.3667	145.6881	1000	"AWI"	1000	39547	42155	41957	9.3167701863354	0	11.1801242236025	0	1.24223602484472	1.24223602484472	14.9068322981366	8.69565217391304	0	26.0869565217391	24.223602484472	1.24223602484472	1.86335403726708
1628	1683	"Lynch's Crater"	-17.3667	145.6881	1025	"AWI"	1025	39675	42684	42054	5.36585365853659	0	21.9512195121951	0	0.48780487804878	0	5.85365853658537	1.46341463414634	0	38.0487804878049	26.8292682926829	0	0
1628	1683	"Lynch's Crater"	-17.3667	145.6881	1050	"AWI"	1050	39786	43335	42126	4.04040404040404	0	14.6464646464646	0	0.505050505050505	0	10.6060606060606	2.02020202020202	0	45.4545454545455	22.7272727272727	0	0
1628	1683	"Lynch's Crater"	-17.3667	145.6881	1075	"AWI"	1075	39886	43751	42189	6.17977528089888	0	22.4719101123595	0	0	0	11.2359550561798	5.61797752808989	0	27.5280898876405	26.4044943820225	0	0.561797752808989
1628	1683	"Lynch's Crater"	-17.3667	145.6881	1100	"AWI"	1100	39969	44649	42235	14.3790849673203	0	15.0326797385621	0	0	0.65359477124183	11.7647058823529	3.92156862745098	0	25.4901960784314	27.4509803921569	0	1.30718954248366
1628	1683	"Lynch's Crater"	-17.3667	145.6881	1125	"AWI"	1125	40061	45644	42279	10.8843537414966	0	17.687074829932	0	0.680272108843537	0	20.4081632653061	0	0	21.7687074829932	25.1700680272109	1.36054421768707	2.04081632653061
1628	1683	"Lynch's Crater"	-17.3667	145.6881	1150	"AWI"	1150	40153	46611	42325	10.1123595505618	0	19.6629213483146	0	1.68539325842697	0	11.2359550561798	0.561797752808989	0	27.5280898876405	25.8426966292135	1.12359550561798	2.24719101123596
1628	1683	"Lynch's Crater"	-17.3667	145.6881	1175	"AWI"	1175	40697	46926	43048	16.1676646706587	0	22.7544910179641	0	1.19760479041916	0	8.98203592814371	0	0	23.3532934131737	26.3473053892216	0.598802395209581	0.598802395209581
1628	1683	"Lynch's Crater"	-17.3667	145.6881	1200	"AWI"	1200	41222	47387	43869	12.3456790123457	0	22.2222222222222	1.23456790123457	0	0	7.40740740740741	4.93827160493827	0	29.6296296296296	22.2222222222222	0	0
1628	1683	"Lynch's Crater"	-17.3667	145.6881	1225	"AWI"	1225	41738	47815	44610	2.32558139534884	0	26.7441860465116	0	0	2.32558139534884	20.9302325581395	5.81395348837209	0	10.4651162790698	30.2325581395349	0	1.16279069767442
1628	1683	"Lynch's Crater"	-17.3667	145.6881	1250	"AWI"	1250	42178	48595	45257	19.4444444444444	0	27.0833333333333	0	0.694444444444444	0	15.9722222222222	3.47222222222222	0	12.5	18.0555555555556	2.08333333333333	0.694444444444444
1628	1683	"Lynch's Crater"	-17.3667	145.6881	1275	"AWI"	1275	42917	49051	45904	23.2394366197183	0	31.6901408450704	0	0	0	9.15492957746479	2.11267605633803	0	14.7887323943662	19.0140845070423	0	0
1628	1683	"Lynch's Crater"	-17.3667	145.6881	1300	"AWI"	1300	43774	49326	46549	25	0	25	0	0.925925925925926	0	12.037037037037	0.925925925925926	0	16.6666666666667	17.5925925925926	0	1.85185185185185
1628	1683	"Lynch's Crater"	-17.3667	145.6881	1325	"AWI"	1325	44407	49635	47268	7.43801652892562	0	34.7107438016529	0	3.30578512396694	0	7.43801652892562	0.826446280991736	0	26.4462809917355	18.1818181818182	0	1.65289256198347
1628	1683	"Lynch's Crater"	-17.3667	145.6881	1350	"AWI"	1350	44765	50126	48008	14.8387096774194	0.645161290322581	30.9677419354839	0	1.29032258064516	0	7.74193548387097	0.645161290322581	0	16.1290322580645	27.0967741935484	0.645161290322581	0
1628	1683	"Lynch's Crater"	-17.3667	145.6881	1375	"AWI"	1375	45820	50623	48701	10.9756097560976	0	32.9268292682927	0	0.609756097560976	0	5.48780487804878	1.82926829268293	0	28.0487804878049	17.6829268292683	0.609756097560976	1.82926829268293
1628	1683	"Lynch's Crater"	-17.3667	145.6881	1425	"AWI"	1425	48863	51627	50217	7.93650793650794	0	19.047619047619	3.17460317460317	6.34920634920635	1.58730158730159	19.047619047619	12.6984126984127	0	0	25.3968253968254	3.17460317460317	1.58730158730159
1628	1683	"Lynch's Crater"	-17.3667	145.6881	1450	"AWI"	1450	49279	53308	50936	13.6752136752137	0	9.4017094017094	0	1.70940170940171	1.70940170940171	10.2564102564103	5.12820512820513	0	20.5128205128205	29.9145299145299	5.12820512820513	2.56410256410256
1628	1683	"Lynch's Crater"	-17.3667	145.6881	1475	"AWI"	1475	49691	55104	51666	18.5483870967742	0	16.9354838709677	0.806451612903226	2.41935483870968	2.41935483870968	12.9032258064516	4.03225806451613	0	8.06451612903226	29.8387096774194	2.41935483870968	1.61290322580645
1628	1683	"Lynch's Crater"	-17.3667	145.6881	1500	"AWI"	1500	50313	55830	52567	15.5038759689922	0	17.0542635658915	0	3.87596899224806	1.55038759689922	7.75193798449612	8.52713178294574	0	20.9302325581395	16.2790697674419	5.42635658914729	3.10077519379845
1628	1683	"Lynch's Crater"	-17.3667	145.6881	1525	"AWI"	1525	50642	56895	53465	11.4754098360656	0	13.1147540983607	0.819672131147541	1.63934426229508	2.45901639344262	8.19672131147541	13.9344262295082	0	19.672131147541	21.3114754098361	0.819672131147541	6.55737704918033
1628	1683	"Lynch's Crater"	-17.3667	145.6881	1550	"AWI"	1550	50942	58358	54310	25	0	25.6756756756757	0.675675675675676	1.35135135135135	2.02702702702703	6.08108108108108	5.40540540540541	0	21.6216216216216	7.43243243243243	0	4.72972972972973
1628	1683	"Lynch's Crater"	-17.3667	145.6881	1575	"AWI"	1575	51190	60059	55135	13.9705882352941	0.735294117647059	15.4411764705882	0	0.735294117647059	2.94117647058824	10.2941176470588	8.08823529411765	0	25	13.9705882352941	0	8.82352941176471
1628	1683	"Lynch's Crater"	-17.3667	145.6881	1600	"AWI"	1600	52234	60418	56032	14.5161290322581	0	16.1290322580645	0	0.806451612903226	6.45161290322581	11.2903225806452	9.67741935483871	0	20.9677419354839	6.45161290322581	0.806451612903226	12.9032258064516
1628	1683	"Lynch's Crater"	-17.3667	145.6881	1625	"AWI"	1625	52856	60839	56971	18.0327868852459	0	4.0983606557377	0	0.819672131147541	8.19672131147541	7.37704918032787	14.7540983606557	0	17.2131147540984	8.19672131147541	2.45901639344262	18.8524590163934
1628	1683	"Lynch's Crater"	-17.3667	145.6881	1650	"AWI"	1650	53322	61426	57971	11.7647058823529	0	10.2941176470588	0	0	12.5	11.0294117647059	7.35294117647059	0	18.3823529411765	8.08823529411765	2.20588235294118	18.3823529411765
1628	1683	"Lynch's Crater"	-17.3667	145.6881	1675	"AWI"	1675	53725	62271	58873	13.3333333333333	0	18.0952380952381	0.952380952380952	0	2.85714285714286	12.3809523809524	4.76190476190476	0	12.3809523809524	9.52380952380952	1.9047619047619	23.8095238095238
1628	1683	"Lynch's Crater"	-17.3667	145.6881	1700	"AWI"	1700	55435	62579	59702	11.2068965517241	0	12.9310344827586	0	0	4.31034482758621	20.6896551724138	6.89655172413793	0	9.48275862068965	13.7931034482759	2.58620689655172	18.1034482758621
1628	1683	"Lynch's Crater"	-17.3667	145.6881	1725	"AWI"	1725	57365	62781	60495	6.42857142857143	0	21.4285714285714	0	0.714285714285714	1.42857142857143	13.5714285714286	8.57142857142857	0	24.2857142857143	16.4285714285714	0	7.14285714285714
1628	1683	"Lynch's Crater"	-17.3667	145.6881	1750	"AWI"	1750	59190	63120	61298	14.2857142857143	0	13.5714285714286	0	0.714285714285714	4.28571428571429	16.4285714285714	5	0	21.4285714285714	12.1428571428571	0	12.1428571428571
1628	1683	"Lynch's Crater"	-17.3667	145.6881	1775	"AWI"	1775	60509	63648	62173	6.61764705882353	0	14.7058823529412	0.735294117647059	0	2.94117647058824	29.4117647058824	9.55882352941176	0	16.9117647058824	8.08823529411765	0	11.0294117647059
1628	1683	"Lynch's Crater"	-17.3667	145.6881	1800	"AWI"	1800	61451	64279	62945	6	1.33333333333333	15.3333333333333	0	2	0.666666666666667	11.3333333333333	8.66666666666667	0	18.6666666666667	27.3333333333333	0	8.66666666666667
1628	1683	"Lynch's Crater"	-17.3667	145.6881	1825	"AWI"	1825	61978	65457	63602	13.953488372093	0	16.2790697674419	0	0	0	17.8294573643411	7.75193798449612	0	17.8294573643411	19.3798449612403	0.775193798449612	6.2015503875969
1628	1683	"Lynch's Crater"	-17.3667	145.6881	1850	"AWI"	1850	62266	67303	64183	15.2317880794702	0	17.8807947019868	0	0.662251655629139	0.662251655629139	25.8278145695364	3.3112582781457	0	13.2450331125828	16.5562913907285	0.662251655629139	5.96026490066225
1628	1683	"Lynch's Crater"	-17.3667	145.6881	1875	"AWI"	1875	62482	69345	64738	16.9014084507042	0	18.3098591549296	0	2.11267605633803	0.704225352112676	19.7183098591549	5.63380281690141	0	16.1971830985916	17.6056338028169	1.40845070422535	1.40845070422535
1628	1683	"Lynch's Crater"	-17.3667	145.6881	1900	"AWI"	1900	62859	70738	65371	10.0671140939597	0	17.4496644295302	0	1.34228187919463	0	44.2953020134228	0	0	13.4228187919463	10.0671140939597	0	3.35570469798658
1628	1683	"Lynch's Crater"	-17.3667	145.6881	1925	"AWI"	1925	63329	71381	66118	9.46745562130178	0	27.810650887574	0	1.18343195266272	0.591715976331361	13.0177514792899	3.55029585798817	0	27.2189349112426	13.6094674556213	1.77514792899408	1.77514792899408
