"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Ilex"	"Indeterminable"	"Isoëtes"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Viburnum"
1647	1703	"Lac Marcotte"	47.07778	-71.42278	0	"AWI"	0	-145	21	-67	7.60667903525046	0	5.19480519480519	0	0	0	0	0	67.1614100185529	0	0	0	0	0	0	1.2987012987013	1.85528756957328	0	0	0	2.22634508348794	0.742115027829314	0	0.185528756957328	5.75139146567718	0	0	0	0	0.185528756957328	0	0	0	0	0	0	2.41187384044527	0	0	0	1.2987012987013	0	0	0	0	0.185528756957328	0	0	0	0.185528756957328	0	0	2.5974025974026	1.11317254174397	0
1647	1703	"Lac Marcotte"	47.07778	-71.42278	10	"AWI"	10	-39	1251	335	3.32850940665702	0	7.52532561505065	0	0	0.289435600578871	0	0	70.3328509406657	0	0	0.289435600578871	0	0.144717800289436	0	0.289435600578871	3.32850940665702	0	0	0	1.30246020260492	0.723589001447178	0	0	3.76266280752533	0.434153400868307	0.434153400868307	0	0	0.144717800289436	0	0	0	0	0	0	2.0260492040521	0	0	0	1.88133140376266	0	0	0	0	0	0	0	0	0	0	0	2.60492040520984	1.15774240231548	0
1647	1703	"Lac Marcotte"	47.07778	-71.42278	20	"AWI"	20	173	1913	854	3.23159784560144	0	6.28366247755835	0	0	0.718132854578097	0	0	70.3770197486535	0	0	0	0	0	0	0.179533213644524	3.41113105924596	0	0	0	3.23159784560144	0	0	0	4.84739676840215	0	0	0	0.179533213644524	0	0	0.179533213644524	0	0	0	0	2.33393177737881	0	0	0	1.07719928186715	0	0	0	0.179533213644524	0	0	0.179533213644524	0	0	0	0	2.69299820466786	0.897666068222621	0
1647	1703	"Lac Marcotte"	47.07778	-71.42278	30	"AWI"	30	441	2501	1366	8.25688073394496	0	3.6697247706422	0	0	0	0	0	58.4097859327217	0	0	0	0	0	0	0	2.44648318042813	0	0	0	2.75229357798165	0	0	0	7.64525993883792	0	0.611620795107034	0	0.611620795107034	0.611620795107034	0	0.611620795107034	7.3394495412844	0	0	0	2.75229357798165	0	0	0	2.44648318042813	0	0	0	0	1.22324159021407	0	0	0	0	0	0	0.305810397553517	0.305810397553517	0
1647	1703	"Lac Marcotte"	47.07778	-71.42278	40	"AWI"	40	822	3019	1878	3.61111111111111	0	6.11111111111111	0	0	0	0	0	70.2777777777778	0	0	0.555555555555556	0	0	0	0	4.44444444444444	0	0	0	4.72222222222222	0	0	0	3.61111111111111	0.277777777777778	0	0	0.277777777777778	0	0	0	0	0	0	0	1.11111111111111	0	0	0	1.11111111111111	0	0	0	0	0	0	0	0	0	0	0	3.05555555555556	0.833333333333333	0
1647	1703	"Lac Marcotte"	47.07778	-71.42278	50	"AWI"	50	1268	3431	2385	3.03571428571429	0	6.25	0	0	0	0	0	75.3571428571429	0	0	0	0	0	0	0.535714285714286	2.32142857142857	0	0	0	2.32142857142857	1.07142857142857	0	0	3.03571428571429	0	0	0	0.535714285714286	0.178571428571429	0	0.535714285714286	0	0	0	0	0.535714285714286	0	0	0	1.07142857142857	0	0	0	0	0	0	0	0	0.178571428571429	0	0.178571428571429	2.14285714285714	0.714285714285714	0
1647	1703	"Lac Marcotte"	47.07778	-71.42278	60	"AWI"	60	1714	3817	2881	4.14507772020725	0	6.99481865284974	0	0	0.259067357512953	0	0	73.8341968911917	0	0	0	0	0	0	0.518134715025907	3.10880829015544	0	0	0	2.84974093264249	0	0	0	1.81347150259067	0	0	0	0.518134715025907	1.29533678756477	0	0	0	0	0	0	1.29533678756477	0	0	0	1.81347150259067	0	0	0	0	0	0	0	0	0	0	0.259067357512953	1.03626943005181	0.259067357512953	0
1647	1703	"Lac Marcotte"	47.07778	-71.42278	70	"AWI"	70	2234	4161	3353	5.26315789473684	0	4.54545454545455	0	0	0.239234449760766	0	0	74.6411483253589	0	0	0.239234449760766	0	0	0	0	0.717703349282297	0	0	0	3.82775119617225	0.717703349282297	0	0	3.11004784688995	0.239234449760766	0	0.239234449760766	0.239234449760766	0.239234449760766	0	0.239234449760766	0	0	0	0	1.67464114832536	0	0	0	0.956937799043062	0	0	0	0	0	0	0	0	0.239234449760766	0	0	1.67464114832536	0.956937799043062	0
1647	1703	"Lac Marcotte"	47.07778	-71.42278	80	"AWI"	80	2854	4461	3855	0.798722044728434	0	5.11182108626198	0	0	0.319488817891374	0	0	80.3514376996805	0	0	0.159744408945687	0.159744408945687	0	0	0.479233226837061	1.59744408945687	0	0	0	1.59744408945687	0.638977635782748	0	0.479233226837061	1.75718849840256	0	0	0	0.319488817891374	0	0	0.159744408945687	0	0	0	0	0.958466453674121	0	0	0	2.71565495207668	0	0	0	0.159744408945687	0	0	0	0	0.638977635782748	0	0	0.958466453674121	0.638977635782748	0
1647	1703	"Lac Marcotte"	47.07778	-71.42278	90	"AWI"	90	3738	4706	4314	2.46913580246914	0	7.71604938271605	0	0	0.308641975308642	0	0	73.1481481481482	0	0	0.308641975308642	0	0	0	0	1.54320987654321	0	0	0	2.16049382716049	1.54320987654321	0	0	1.85185185185185	0.617283950617284	0	0	0	0.308641975308642	0	0.308641975308642	0	0	0	0	1.54320987654321	0	0	0	2.77777777777778	0	0	0	0	0	0	0.308641975308642	0	0	0	0	1.23456790123457	1.85185185185185	0
1647	1703	"Lac Marcotte"	47.07778	-71.42278	100	"AWI"	100	4306	5228	4706	4.11255411255411	0	5.62770562770563	0	0	0.216450216450216	0	0	62.5541125541125	0	0	0	0	0	0	0.865800865800866	2.38095238095238	0	0	0	1.2987012987013	0.649350649350649	0	0	1.08225108225108	0	0	0	0.649350649350649	0.865800865800866	0	0	3.24675324675325	12.5541125541126	0	0	0.865800865800866	0	0	0	1.2987012987013	0	0	0	0	0	0	0	0	0	0	0.216450216450216	0.649350649350649	0.865800865800866	0
