"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acacia"	"Amaranthaceae (<20 µm)"	"Amaranthaceae (>20 µm)"	"Angophora"	"Apiaceae"	"Asphodelaceae"	"Asteliaceae"	"Asteraceae"	"Atherosperma"	"Banksia"	"Bossiaea"	"Brassicaceae"	"Bursaria"	"Callitris"	"Campanulaceae"	"Caryophyllaceae"	"Casuarina"	"Connaraceae"	"Cyperaceae"	"Dodonaea"	"Elaeocarpaceae"	"Ericales"	"Eriostemon"	"Eucalyptus"	"Fabaceae"	"Gentianaceae"	"Grevillea"	"Gyrostemonaceae"	"Hakea"	"Hibbertia"	"Indeterminable"	"Kunzea"	"Lamiaceae"	"Leptospermum"	"Lomatia"	"Loranthaceae"	"Myoporaceae"	"Onagraceae"	"Orobanchaceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Poaceae (<20 µm)"	"Poaceae (>35 µm)"	"Poaceae (>40 µm)"	"Poaceae (20-25 µm)"	"Poaceae (25-30 µm)"	"Poaceae (30-35 µm)"	"Podocarpus"	"Polyscias"	"Pomaderris"	"Ranunculaceae"	"Restionaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Rutaceae"	"Stylidiaceae"	"Thymelaeaceae"	"Tsuga"	"Urticaceae"	"Winteraceae"	"Xyridaceae"
279	285	"Blue Lake"	-36.41667	148.31667	211	"AWI"	211	2819	3483	3164	0	0.643086816720257	1.92926045016077	0	2.89389067524116	0	0.964630225080386	0	0	0	0	0.321543408360129	0	0.321543408360129	0	0.321543408360129	3.21543408360129	0	3.53697749196141	0.643086816720257	0	0	0	17.6848874598071	0	0	0	0	0	0	4.82315112540193	0	0	0.964630225080386	0	0	0	0	0	0	0	1.60771704180064	0.321543408360129	1.60771704180064	0	4.18006430868167	10.6109324758842	3.21543408360129	0.321543408360129	0	1.92926045016077	0.321543408360129	0.964630225080386	0	0	0	0	0	0	36.6559485530547	0	0	0
279	285	"Blue Lake"	-36.41667	148.31667	230	"AWI"	230	3162	3878	3475	0	4.9079754601227	0.613496932515337	0	3.68098159509202	0	0	0	0	0.613496932515337	0	0	0	0	0	0	3.68098159509202	0	4.29447852760736	0.613496932515337	0	0	0	22.6993865030675	0	0	0	0	0	0	2.45398773006135	0	0.613496932515337	3.68098159509202	0	0	0	0	0	0	0	4.29447852760736	4.29447852760736	1.22699386503067	0	11.0429447852761	7.97546012269939	3.06748466257669	1.84049079754601	0	0	0.613496932515337	0.613496932515337	0.613496932515337	0	0	0	0	0.613496932515337	15.3374233128834	0.613496932515337	0	0
279	285	"Blue Lake"	-36.41667	148.31667	249	"AWI"	249	3406	4397	3849	0	1.87793427230047	0.469483568075117	0	0	0	1.40845070422535	5.63380281690141	0	0	0	0	0	0.938967136150235	0	0.469483568075117	2.8169014084507	0	2.8169014084507	0	0	0	0	20.18779342723	0	0	0	0	0	0	3.75586854460094	0	0	1.40845070422535	0	0	0	0	0	0	0	7.04225352112676	0	5.16431924882629	0	5.16431924882629	4.69483568075117	6.10328638497653	0.938967136150235	0	0.938967136150235	0	0	0	0	0	0	0	0	28.169014084507	0	0	0
279	285	"Blue Lake"	-36.41667	148.31667	260	"AWI"	260	3524	4791	4060	0	3.35570469798658	1.34228187919463	0	0	0	3.35570469798658	0	0	0	0	0	0	0	0	0	2.68456375838926	0	3.35570469798658	0.671140939597315	0	0	0.671140939597315	24.1610738255034	0	0.671140939597315	0	0	0	0	2.68456375838926	0.671140939597315	0	3.35570469798658	0	0	0.671140939597315	0	0.671140939597315	0	0	4.02684563758389	0	1.34228187919463	0	13.4228187919463	8.7248322147651	3.35570469798658	0	0	4.02684563758389	0.671140939597315	2.01342281879195	0	0	0	0	0	0	13.4228187919463	0	0.671140939597315	0
279	285	"Blue Lake"	-36.41667	148.31667	268	"AWI"	268	3665	4877	4229	0.947867298578199	1.8957345971564	3.7914691943128	0	2.3696682464455	0	0	0	0	0	0	0	0	0.4739336492891	0	0.4739336492891	1.4218009478673	0	6.16113744075829	0	0	0	0	16.5876777251185	0	0	0	0	0	0	3.3175355450237	0	0	1.4218009478673	0	0	0	0	0.4739336492891	0	0	6.63507109004739	0	1.8957345971564	0	2.8436018957346	6.63507109004739	3.3175355450237	0.4739336492891	0.4739336492891	0.4739336492891	0	3.7914691943128	0	0	0	0.4739336492891	0	0	33.6492890995261	0	0	0
279	285	"Blue Lake"	-36.41667	148.31667	280	"AWI"	280	3783	5125	4479	0.476190476190476	2.38095238095238	2.38095238095238	0	0	0	2.85714285714286	7.61904761904762	0	0	0	0	0	0.476190476190476	0	0	3.80952380952381	0	6.19047619047619	0	0	0	0	20	0	0	0	0	0	0	1.9047619047619	0.476190476190476	0	1.42857142857143	0	0	0	0	0	0	0	2.85714285714286	0.476190476190476	4.76190476190476	0	7.14285714285714	9.52380952380952	6.66666666666667	0	0	5.23809523809524	0	0	0	0	0.476190476190476	0	0	0	12.3809523809524	0	0.476190476190476	0
279	285	"Blue Lake"	-36.41667	148.31667	287	"AWI"	287	4007	5192	4618	0.980392156862745	0.980392156862745	2.45098039215686	0	0	0	1.96078431372549	0	0	0	0	0.490196078431373	0	0	0	0.490196078431373	0	0	1.47058823529412	0	0	0	0	18.1372549019608	0	0	0	0	0	0	2.94117647058824	0	0.490196078431373	0.980392156862745	0	0	0	0	0.490196078431373	0	0	7.84313725490196	0	1.47058823529412	0	4.41176470588235	7.35294117647059	7.84313725490196	0.490196078431373	0	0.980392156862745	0.490196078431373	0	0	0	0.490196078431373	0.490196078431373	0	0	35.7843137254902	0	0.490196078431373	0
279	285	"Blue Lake"	-36.41667	148.31667	300	"AWI"	300	4231	5365	4896	0	1.34228187919463	2.01342281879195	0	0	0	3.35570469798658	0	0.671140939597315	0	0	0	0	0	0	0	3.35570469798658	0	6.04026845637584	0	0	0	0	22.8187919463087	0	0	0	0	0	0	0.671140939597315	0	0	0.671140939597315	0	0	0	0	0	0	0	6.04026845637584	0.671140939597315	2.01342281879195	0	4.02684563758389	12.751677852349	8.05369127516778	1.34228187919463	0	4.02684563758389	0	0.671140939597315	0	0	0	0	0	0	18.7919463087248	0	0.671140939597315	0
279	285	"Blue Lake"	-36.41667	148.31667	306	"AWI"	306	4431	5452	5007	0.332225913621262	1.32890365448505	1.32890365448505	0	0	0	2.99003322259136	0	0	0	0	0.332225913621262	0	0	0	0.664451827242525	1.99335548172757	0	2.32558139534884	0.332225913621262	0	0	0.332225913621262	19.2691029900332	0	0	0	0	0	0	2.99003322259136	0	0	0.996677740863787	0	0	0	0	0	0	0	1.66112956810631	0.664451827242525	1.66112956810631	0	4.31893687707641	7.64119601328904	4.31893687707641	0.664451827242525	0	1.32890365448505	0	0	0	0.664451827242525	0	0	0	0.332225913621262	40.8637873754153	0.332225913621262	0.332225913621262	0
279	285	"Blue Lake"	-36.41667	148.31667	320	"AWI"	320	4936	5606	5312	0.65359477124183	1.96078431372549	1.30718954248366	0	0	0	1.96078431372549	0	0	0.65359477124183	0	0	0	1.30718954248366	0	1.30718954248366	1.96078431372549	0	2.61437908496732	1.30718954248366	0	0	0	24.8366013071895	0	0	0	0	0	0	1.96078431372549	0	0	5.88235294117647	0	0	0	0	0	0	0	5.22875816993464	0.65359477124183	3.92156862745098	0	7.18954248366013	10.4575163398693	7.18954248366013	0.65359477124183	0	4.57516339869281	1.30718954248366	1.30718954248366	0	0	0	0	0	0	9.80392156862745	0	0	0
279	285	"Blue Lake"	-36.41667	148.31667	325	"AWI"	325	5012	5759	5420	0	0.490196078431373	1.47058823529412	0	0	0	1.96078431372549	0	0	0	0	0	0	0.490196078431373	0.490196078431373	0	3.43137254901961	0	3.43137254901961	0	0	0	0	19.6078431372549	0	0	0	0	0	0	2.45098039215686	0	0	1.96078431372549	0	0	0	0	0	0	0	4.41176470588235	0	1.47058823529412	0	2.45098039215686	5.3921568627451	5.3921568627451	1.96078431372549	0	2.94117647058824	0.490196078431373	0	0	0	0	0	0	0	39.7058823529412	0	0	0
279	285	"Blue Lake"	-36.41667	148.31667	340	"AWI"	340	5334	6655	6061	0	1.27388535031847	0	0	0	0	0.636942675159236	0	0	0	0	0	0	1.91082802547771	0	0	0.636942675159236	0	3.18471337579618	0.636942675159236	0	0	0	20.3821656050955	0	0	0	0	0	0	3.18471337579618	0	0.636942675159236	1.27388535031847	0	0	0	0	0	0	0	5.73248407643312	2.54777070063694	1.27388535031847	0	9.55414012738854	8.9171974522293	4.45859872611465	0.636942675159236	0	13.3757961783439	0.636942675159236	0	0	0	0	0	0	0	18.4713375796178	0	0.636942675159236	0
279	285	"Blue Lake"	-36.41667	148.31667	344	"AWI"	344	5387	6965	6234	0	1.45348837209302	1.74418604651163	0	0	0	0.581395348837209	0	0	0	0	0	0	0.290697674418605	0	0.290697674418605	1.16279069767442	0	2.03488372093023	3.19767441860465	0	0	0	19.4767441860465	0	0	0	0	0	0	2.61627906976744	0	0.290697674418605	1.74418604651163	0	0	0	0	0	0	0	3.19767441860465	0	1.16279069767442	0	5.81395348837209	7.26744186046512	3.77906976744186	0.581395348837209	0	2.90697674418605	0.290697674418605	0	0	0	0	0	0	0	39.8255813953488	0	0.290697674418605	0
279	285	"Blue Lake"	-36.41667	148.31667	360	"AWI"	360	6312	7343	6873	0	1.79640718562874	2.39520958083832	0	0	0	4.19161676646707	0	0	0	0	0	0	0	0	0.598802395209581	2.39520958083832	0	2.9940119760479	1.19760479041916	0	0	0	25.1497005988024	0	0	0	0	0	0	3.59281437125748	0	0.598802395209581	3.59281437125748	0	0	0	0	0	0	0	3.59281437125748	0	3.59281437125748	0	1.79640718562874	14.3712574850299	4.79041916167665	0	0	4.19161676646707	2.39520958083832	0.598802395209581	0	0	0	0	0	0	15.5688622754491	0	0.598802395209581	0
279	285	"Blue Lake"	-36.41667	148.31667	363	"AWI"	363	6450	7384	7001	0	1.38888888888889	3.24074074074074	0	3.7037037037037	0	0.462962962962963	0	0	0	0	0.462962962962963	0	0.462962962962963	0	0	2.77777777777778	0	3.7037037037037	0.462962962962963	0	0	0.462962962962963	20.3703703703704	0	0.462962962962963	0	0	0	0	3.24074074074074	0.925925925925926	0	0.925925925925926	0	0	0	0	0	0	0	5.55555555555556	0	1.85185185185185	0	6.01851851851852	7.87037037037037	4.16666666666667	0.462962962962963	0	3.7037037037037	0.462962962962963	0.462962962962963	0	0	0.462962962962963	0	0	0	25.9259259259259	0	0	0
279	285	"Blue Lake"	-36.41667	148.31667	378	"AWI"	378	6786	7609	7370	0	1.9047619047619	1.9047619047619	0	0	0	1.9047619047619	6.19047619047619	0	0.476190476190476	0	0	0	0	0	0.476190476190476	4.28571428571429	0	7.14285714285714	0.476190476190476	0	0	0	19.5238095238095	0	0	0.476190476190476	0	0	0	1.42857142857143	0	0	0.476190476190476	0	0	0	0	0	0	0	5.23809523809524	0	2.38095238095238	0	10	10.952380952381	8.09523809523809	0	0	2.85714285714286	1.9047619047619	2.38095238095238	0	0	0	0	0	0	9.52380952380952	0	0	0
279	285	"Blue Lake"	-36.41667	148.31667	382	"AWI"	382	6820	7653	7394	0.421940928270042	2.53164556962025	1.26582278481013	0	0	0	3.37552742616034	0	0	0	0	0	0	0	0	0	3.37552742616034	0	3.37552742616034	0.421940928270042	0	0	0.421940928270042	16.8776371308017	0	0	0	0.421940928270042	0	0	1.68776371308017	0	0	3.79746835443038	0	0	0	0	0	0	0	2.53164556962025	3.37552742616034	0.421940928270042	0	11.3924050632911	9.70464135021097	4.21940928270042	0.421940928270042	0	3.79746835443038	0.843881856540084	0	0	0	0	0	0	0	21.9409282700422	2.9535864978903	0.421940928270042	0
279	285	"Blue Lake"	-36.41667	148.31667	400	"AWI"	400	6996	7835	7521	0.581395348837209	1.16279069767442	1.16279069767442	0	0	0	2.90697674418605	6.3953488372093	0	0	0	0	0	0	0	1.16279069767442	1.74418604651163	0	3.48837209302326	0.581395348837209	0	0	0	21.5116279069767	0	0	0	0	0	0	1.74418604651163	0	0.581395348837209	1.16279069767442	0	0	0.581395348837209	0	0	0	0	2.32558139534884	0	0.581395348837209	0	6.3953488372093	13.953488372093	4.06976744186047	2.32558139534884	0	3.48837209302326	0.581395348837209	2.32558139534884	0	0	0	0	0	0	17.4418604651163	1.74418604651163	0	0
279	285	"Blue Lake"	-36.41667	148.31667	402	"AWI"	402	7011	7848	7536	0	1.59574468085106	1.59574468085106	0	0	0	3.19148936170213	0	0	0	0	0	0	0	0	0.531914893617021	2.12765957446809	0.531914893617021	6.38297872340426	1.59574468085106	0	0	0	21.2765957446809	0	0	0	0	0	0	3.19148936170213	0.531914893617021	0	2.65957446808511	0	0	0	0	0	0.531914893617021	0	6.91489361702128	0	1.06382978723404	0	2.65957446808511	5.31914893617021	2.65957446808511	0.531914893617021	0	8.51063829787234	0.531914893617021	0	0	0	0	0	0	0	25.531914893617	0	0.531914893617021	0
279	285	"Blue Lake"	-36.41667	148.31667	420	"AWI"	420	7179	8007	7671	0	2.39520958083832	1.79640718562874	0	0	0	4.19161676646707	0	0	0	0	0	0	0.598802395209581	0	0	4.79041916167665	0	7.78443113772455	1.79640718562874	0	0	0	26.3473053892216	0	0	0	0	0	0	1.19760479041916	0	0	2.9940119760479	0	0	0	0	0	0	0	1.79640718562874	1.79640718562874	2.39520958083832	0	8.98203592814371	8.98203592814371	5.98802395209581	0	0	10.7784431137725	1.19760479041916	0	0	0	0	0	0	0	4.19161676646707	0	0	0
279	285	"Blue Lake"	-36.41667	148.31667	421	"AWI"	421	7191	8013	7680	0.285714285714286	2	1.14285714285714	0	0	0	0.857142857142857	0	0	0	0.285714285714286	0	0	0	0.285714285714286	0	2.28571428571429	0	3.71428571428571	1.14285714285714	0.285714285714286	0	0.285714285714286	15.4285714285714	0	0.285714285714286	0	0.285714285714286	0	0	7.14285714285714	0	0	2	0	0	0	0	0.285714285714286	0	0	4	0	0.857142857142857	0	2	5.14285714285714	4	0.571428571428571	0	11.1428571428571	0.571428571428571	1.14285714285714	0	0	0	0	0	0	32.5714285714286	0	0	0
279	285	"Blue Lake"	-36.41667	148.31667	440	"AWI"	440	7414	8160	7823	0	0.675675675675676	0	0	0	0	2.02702702702703	0	0	0	0	0	0	1.35135135135135	0	0.675675675675676	4.05405405405405	0	4.72972972972973	2.02702702702703	0	0	0	25.6756756756757	0	0	0	0	0	0	1.35135135135135	0.675675675675676	0.675675675675676	4.72972972972973	0	0	0	0	0	0	0	3.37837837837838	1.35135135135135	1.35135135135135	0	10.8108108108108	12.8378378378378	8.10810810810811	0.675675675675676	0	6.08108108108108	0.675675675675676	1.35135135135135	0	0	0	0	0	0	4.05405405405405	0	0.675675675675676	0
279	285	"Blue Lake"	-36.41667	148.31667	460	"AWI"	460	7659	8292	7981	0	1.73410404624277	1.15606936416185	0.578034682080925	0	0	2.89017341040462	4.6242774566474	0	0	0.578034682080925	0	0	1.73410404624277	0	0.578034682080925	4.6242774566474	0	8.67052023121387	0.578034682080925	0	0	0	26.5895953757225	0	0	0	0	0	0	1.15606936416185	0	1.15606936416185	0.578034682080925	0	0	0	0	0	0	0	2.3121387283237	1.15606936416185	3.46820809248555	0	5.78034682080925	5.78034682080925	4.04624277456647	0	0	13.8728323699422	0.578034682080925	0	0	0	0	0	0	0	4.6242774566474	0	1.15606936416185	0
279	285	"Blue Lake"	-36.41667	148.31667	480	"AWI"	480	7941	8545	8205	0.529100529100529	0.529100529100529	2.11640211640212	0	0	0	2.11640211640212	0	0	0	0.529100529100529	0.529100529100529	0	1.05820105820106	0	0	2.64550264550265	0	8.46560846560847	1.05820105820106	0.529100529100529	0	0	33.8624338624339	0	0.529100529100529	0	0	0	0	1.05820105820106	0	0.529100529100529	3.17460317460317	0	0	0	0	0	0	0	5.29100529100529	1.05820105820106	1.58730158730159	0	9.52380952380952	11.6402116402116	4.76190476190476	0.529100529100529	0	2.11640211640212	1.05820105820106	0	0	0	0	0	0	0	2.64550264550265	0	0.529100529100529	0
279	285	"Blue Lake"	-36.41667	148.31667	500	"AWI"	500	8318	8899	8538	0.947867298578199	0.4739336492891	0.947867298578199	0	0	0	2.8436018957346	9.95260663507109	0	0	0	0.947867298578199	0	0.4739336492891	0	0.947867298578199	3.7914691943128	0	3.3175355450237	0	0	0	0	26.0663507109005	0	0	0	0	0	0	1.4218009478673	0	0	1.4218009478673	0	0	0	0	0.4739336492891	0	0	2.8436018957346	0.4739336492891	2.8436018957346	0	8.05687203791469	12.7962085308057	6.63507109004739	0.947867298578199	0	0	0.4739336492891	0.4739336492891	0	0	0	0	0	0	9.95260663507109	0.4739336492891	0	0
279	285	"Blue Lake"	-36.41667	148.31667	520	"AWI"	520	8583	10103	9157	0.357142857142857	3.92857142857143	2.14285714285714	0	0	0	1.07142857142857	12.1428571428571	0	0	0	0	0	0.357142857142857	0	0.357142857142857	3.92857142857143	0	3.57142857142857	0	0	0	0	26.7857142857143	0	0.357142857142857	0	0	0	0	1.07142857142857	0.357142857142857	0	1.42857142857143	0	0.357142857142857	0.357142857142857	0	0	0	0	4.64285714285714	0.714285714285714	1.42857142857143	0	12.5	9.64285714285714	2.14285714285714	1.07142857142857	0	0.714285714285714	1.07142857142857	0	0	0	0	0	0	0.357142857142857	6.78571428571429	0.357142857142857	0	0
279	285	"Blue Lake"	-36.41667	148.31667	540	"AWI"	540	9834	11239	10682	0	7.45614035087719	1.31578947368421	0	0	0	0	13.1578947368421	0	0.87719298245614	0	0.87719298245614	0	1.31578947368421	0	0	3.94736842105263	0	5.26315789473684	0	0	0	0	21.9298245614035	0	0	0	0.43859649122807	0	0	1.31578947368421	0	0	1.75438596491228	0	0	0	0	0	0	0	4.3859649122807	2.19298245614035	0.43859649122807	0	10.9649122807018	12.280701754386	3.07017543859649	0	0	0.87719298245614	0	0.43859649122807	0	0	0.43859649122807	0	0	0	5.26315789473684	0	0	0
279	285	"Blue Lake"	-36.41667	148.31667	560	"AWI"	560	10651	12788	11862	0	12.751677852349	3.35570469798658	0	0	0	0.671140939597315	0	0	0	0	0	0	0	0	0.671140939597315	4.02684563758389	0	2.68456375838926	0.671140939597315	0	0	0	23.489932885906	0	0	0	0	0	0	0.671140939597315	0	0.671140939597315	1.34228187919463	0	0	0	0	0	0	0	2.68456375838926	6.04026845637584	0.671140939597315	0	15.4362416107383	10.738255033557	3.35570469798658	0.671140939597315	0	0	0	0.671140939597315	0	0	0	0	0	0	6.71140939597315	0	1.34228187919463	0.671140939597315
279	285	"Blue Lake"	-36.41667	148.31667	580	"AWI"	580	11355	13864	12613	0.284900284900285	4.55840455840456	1.42450142450142	0	0	0	0	12.2507122507123	0.284900284900285	0	0	1.42450142450142	0	1.99430199430199	0	0.284900284900285	5.12820512820513	0	1.42450142450142	0.284900284900285	0	0	0	25.9259259259259	0	0	0	0.854700854700855	0	0	2.84900284900285	0	0	1.70940170940171	0	0	0.854700854700855	0	0.56980056980057	0	0	0.854700854700855	2.84900284900285	1.42450142450142	0	11.965811965812	9.68660968660969	2.27920227920228	1.42450142450142	0	0	0	0.284900284900285	0	0	0	0	0	0.284900284900285	6.26780626780627	0	0.56980056980057	0
279	285	"Blue Lake"	-36.41667	148.31667	600	"AWI"	600	12225	14614	13390	0	7.28476821192053	5.29801324503311	0	0	0	0	0	0	0.662251655629139	0	0.662251655629139	0	3.97350993377483	0	0	6.62251655629139	0	1.98675496688742	0	0	0	0	25.8278145695364	0	0	0	0	0	0.662251655629139	5.29801324503311	0	0	3.3112582781457	0	0	0	0	0	0	0	1.32450331125828	0.662251655629139	1.32450331125828	0	13.2450331125828	11.2582781456954	1.98675496688742	0	0	0	0.662251655629139	0.662251655629139	0	0	0	0	0	0	7.28476821192053	0	0	0
279	285	"Blue Lake"	-36.41667	148.31667	620	"AWI"	620	13120	15180	14153	0	4.52488687782805	4.07239819004525	0	0	0	0	0	0	0	0	1.35746606334842	0	0.452488687782805	0	0.904977375565611	5.88235294117647	0.452488687782805	2.71493212669683	0	0	0	0	32.1266968325792	0	0	0	0	0	0.452488687782805	2.71493212669683	0	0	3.16742081447964	0	0	0	0	0.452488687782805	0	0	0.904977375565611	3.16742081447964	0.452488687782805	0	14.027149321267	10.4072398190045	4.07239819004525	0.452488687782805	0	0	0	0.452488687782805	0	0	0	0	0	0	6.33484162895928	0.452488687782805	0	0
