"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Carya"	"Caryophyllaceae"	"Cornus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Elaeagnus"	"Ericales"	"Fabaceae"	"Fraxinus"	"Indeterminable"	"Juglans"	"Larix"	"Myrica"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Poaceae"	"Populus"	"Quercus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sarcobataceae"	"Thalictrum"	"Tilia"	"Ulmus"
1113	1147	"Indian Lake"	50.91667	-90.45	615	"AWI"	615	6361	7052	6787	3.87722132471729	0	11.9547657512116	0.161550888529887	0	2.26171243941842	0	11.3085621970921	0.161550888529887	0	0	0	0.484652665589661	0.646203554119548	0.161550888529887	0	0	0.161550888529887	0	0	0.161550888529887	0	0.484652665589661	0.161550888529887	0.323101777059774	36.9951534733441	27.9483037156704	0.484652665589661	0.161550888529887	0.969305331179321	0	0	0.161550888529887	0.807754442649435	0	0	0.161550888529887	0
1113	1147	"Indian Lake"	50.91667	-90.45	685	"AWI"	685	6895	7450	7211	3.14735336194564	0	4.86409155937053	0.429184549356223	0	1.43061516452074	0	7.15307582260372	0	0	0	0	0.429184549356223	1.28755364806867	0.715307582260372	0	0	0	0	0	0.286123032904149	0	1.85979971387697	0.286123032904149	0	16.4520743919886	60.0858369098712	0.429184549356223	0.143061516452074	0.429184549356223	0	0	0.143061516452074	0	0	0	0	0.429184549356223
1113	1147	"Indian Lake"	50.91667	-90.45	695	"AWI"	695	6946	7503	7268	2.30813618003462	0	9.34795152914022	0.807847663012118	0	2.19272937103289	1.8465089440277	15.002885170225	0	0	0	0	0.230813618003462	1.5002885170225	1.15406809001731	0	0	0	0	0	0.346220427005193	0	1.03866128101558	0.346220427005193	0.807847663012118	15.9261396422389	41.6041546451241	1.03866128101558	1.61569532602424	1.15406809001731	0	0	0	0.577034045008656	0.230813618003462	0	0	0.923254472013849
1113	1147	"Indian Lake"	50.91667	-90.45	705	"AWI"	705	7061	7531	7322	2.90037831021438	0	6.4312736443884	0.378310214375788	0	1.76544766708701	2.01765447667087	11.7276166456494	0	0	0	0.126103404791929	0.630517023959647	2.39596469104666	0.882723833543506	0	0	0	0	0	0.378310214375788	0	2.26986128625473	1.00882723833544	0.126103404791929	11.7276166456494	51.828499369483	0.882723833543506	0.630517023959647	0.756620428751576	0	0	0	0.126103404791929	0.504413619167718	0	0	0.504413619167718
1113	1147	"Indian Lake"	50.91667	-90.45	715	"AWI"	715	7135	7575	7380	1.8450184501845	0	6.45756457564576	0.55350553505535	0.18450184501845	2.9520295202952	0	19.7416974169742	0	0	0	0	0.18450184501845	0.738007380073801	0.3690036900369	0	0	0	0	0	0.18450184501845	0	1.66051660516605	0.55350553505535	0.18450184501845	16.6051660516605	45.2029520295203	0.738007380073801	0.55350553505535	0.922509225092251	0	0	0	0.18450184501845	0	0	0	0.18450184501845
1113	1147	"Indian Lake"	50.91667	-90.45	725	"AWI"	725	7252	7621	7442	2.18487394957983	0	5.88235294117647	0.504201680672269	0	1.17647058823529	1.34453781512605	13.9495798319328	0	0	0	0	0.840336134453782	1.51260504201681	0.504201680672269	0	0	0	0	0	0.168067226890756	0	1.34453781512605	1.00840336134454	0.504201680672269	12.9411764705882	52.7731092436975	1.00840336134454	1.34453781512605	0.672268907563025	0	0	0	0	0	0	0	0.336134453781513
1113	1147	"Indian Lake"	50.91667	-90.45	735	"AWI"	735	7329	7686	7508	1.52403282532239	0	7.15123094958968	0.82063305978898	0	2.81359906213365	2.69636576787808	21.9226260257913	0	0	0	0	0.703399765533412	1.64126611957796	1.52403282532239	0	0	0	0	0	0.586166471277843	0	1.52403282532239	0.351699882766706	0.468933177022274	10.0820633059789	42.672919109027	1.28956623681125	0.586166471277843	1.05509964830012	0	0	0.117233294255569	0.117233294255569	0.117233294255569	0	0	0.234466588511137
1113	1147	"Indian Lake"	50.91667	-90.45	750	"AWI"	750	7421	7844	7625	1.44230769230769	0	5.92948717948718	0.480769230769231	0	3.36538461538462	0	17.4679487179487	0	0	0	0	0.641025641025641	1.12179487179487	1.76282051282051	0	0	0	0	0	0.480769230769231	0	1.44230769230769	0.480769230769231	0.32051282051282	13.6217948717949	48.7179487179487	0.801282051282051	0.641025641025641	0.641025641025641	0	0	0	0.32051282051282	0	0	0	0.32051282051282
1113	1147	"Indian Lake"	50.91667	-90.45	770	"AWI"	770	7542	8088	7791	2.12981744421907	0	6.08519269776876	1.11561866125761	0	2.6369168356998	0	16.1257606490872	0	0	0	0	0.304259634888438	1.92697768762677	1.41987829614604	0	0	0	0	0	0.304259634888438	0	1.3184584178499	0.50709939148073	0.202839756592292	9.33062880324544	52.2312373225152	2.02839756592292	0.709939148073022	0.811359026369168	0	0	0	0.304259634888438	0.101419878296146	0.202839756592292	0	0.202839756592292
1113	1147	"Indian Lake"	50.91667	-90.45	790	"AWI"	790	7694	8260	7976	1.06666666666667	0	7.73333333333333	1.86666666666667	0	2.4	0	16.2666666666667	0	0	0	0	0.266666666666667	2.26666666666667	1.46666666666667	0	0	0	0	0	0.533333333333333	0	1.2	0.4	0.4	9.06666666666667	51.3333333333333	1.73333333333333	0.533333333333333	0.666666666666667	0	0	0	0.4	0.133333333333333	0	0	0.266666666666667
1113	1147	"Indian Lake"	50.91667	-90.45	810	"AWI"	810	7948	8359	8129	3.7037037037037	0	6.38569604086845	1.02171136653895	0	1.53256704980843	2.55427841634738	17.1136653895275	0	0	0	0.127713920817369	0.893997445721584	2.68199233716475	1.78799489144317	0	0	0	0	0	0.127713920817369	0	2.42656449553001	0.383141762452107	0.127713920817369	14.4316730523627	40.7407407407407	0.893997445721584	1.27713920817369	0.638569604086845	0	0	0	0.893997445721584	0.127713920817369	0.127713920817369	0	0
1113	1147	"Indian Lake"	50.91667	-90.45	825	"AWI"	825	8135	9047	8502	1.12936344969199	0	5.54414784394251	1.02669404517454	0	1.54004106776181	0	14.3737166324435	0	0	0	0	0	1.3347022587269	0.308008213552361	0	0	0	0	0	0.102669404517454	0	1.02669404517454	0.102669404517454	0.102669404517454	7.70020533880904	63.0390143737166	0.718685831622177	1.12936344969199	0.308008213552361	0	0	0	0.205338809034908	0	0	0	0.308008213552361
1113	1147	"Indian Lake"	50.91667	-90.45	835	"AWI"	835	8181	9703	8762	0.900900900900901	0	7.72200772200772	0.900900900900901	0	0.900900900900901	0	17.5032175032175	0	0	0	0	0.257400257400257	1.41570141570142	0.128700128700129	0	0	0	0	0	0	0	0.900900900900901	0.128700128700129	0.257400257400257	10.03861003861	56.1132561132561	0.900900900900901	1.02960102960103	0	0	0	0	0.643500643500644	0.128700128700129	0	0	0.128700128700129
1113	1147	"Indian Lake"	50.91667	-90.45	840	"AWI"	840	8348	9789	8909	1.62162162162162	0	7.02702702702703	0.540540540540541	0	1.35135135135135	0	16.3513513513514	0	0	0	0	0	0.405405405405405	0.405405405405405	0	0	0	0	0	0.27027027027027	0	0.675675675675676	0	0	15.5405405405405	53.7837837837838	0.405405405405405	1.08108108108108	0.135135135135135	0	0	0	0	0	0	0	0.405405405405405
