"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Aquifoliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Cannabaceae"	"Carya"	"Cornus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Indeterminable"	"Isoëtes"	"Juglans"	"Larix"	"Morus"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Salix"	"Sarcobataceae"	"Taxus"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"	"Vitaceae"
1562	1607	"Lake Six"	48.4	-81.31667	1	"AWI"	1	-122	67	-30	2.40480961923848	0.400801603206413	8.81763527054108	0	0	0.601202404809619	0	18.0360721442886	0	0	0	0	2.00400801603206	3.2064128256513	0	0	0	2.40480961923848	0	0	3.80761523046092	0	0	0	0.400801603206413	17.0340681362725	35.2705410821643	0	0.200400801603206	2.40480961923848	0.601202404809619	1.20240480961924	0.200400801603206	0	0	0	0	0	0.200400801603206	0	0.200400801603206	0.601202404809619	0	0
1562	1607	"Lake Six"	48.4	-81.31667	10	"AWI"	10	18	435	187	2.47933884297521	0.206611570247934	4.75206611570248	0.619834710743802	0	0.619834710743802	0	13.4297520661157	0	0	0	0.413223140495868	1.65289256198347	1.2396694214876	0.826446280991736	0.206611570247934	0	1.65289256198347	0	0	2.27272727272727	0	1.03305785123967	0	0.206611570247934	22.7272727272727	40.9090909090909	0	0	1.8595041322314	0.619834710743802	1.2396694214876	0	0	0	0.413223140495868	0	0	0	0	0.413223140495868	0.206611570247934	0	0
1562	1607	"Lake Six"	48.4	-81.31667	20	"AWI"	20	202	754	439	2.38611713665944	0.216919739696312	9.11062906724512	0.433839479392625	0	0.650759219088937	0	17.1366594360087	0	0	0	0	1.08459869848156	2.60303687635575	0.867678958785249	0.433839479392625	0	1.51843817787419	0	0	2.38611713665944	0	0.650759219088937	0.216919739696312	0	20.824295010846	32.9718004338395	0	0.216919739696312	3.03687635574837	1.51843817787419	1.08459869848156	0	0	0	0	0.216919739696312	0	0	0	0	0.433839479392625	0	0
1562	1607	"Lake Six"	48.4	-81.31667	30	"AWI"	30	404	1044	692	2.19298245614035	0	9.21052631578947	0.219298245614035	0	0.219298245614035	0	16.0087719298246	0	0	0	0	0.87719298245614	1.97368421052632	0.87719298245614	0.219298245614035	0	0	0	0	1.97368421052632	0	0.219298245614035	0	0.219298245614035	22.5877192982456	38.3771929824561	0	0.219298245614035	1.31578947368421	0	1.75438596491228	0	0	0	0.219298245614035	0	0	0	0	0.657894736842105	0.657894736842105	0	0
1562	1607	"Lake Six"	48.4	-81.31667	40	"AWI"	40	618	1311	942	3.38645418326693	0	5.97609561752988	0.398406374501992	0	0.398406374501992	0	17.9282868525896	0	0	0	0	2.98804780876494	1.79282868525896	0	0.199203187250996	0	3.18725099601594	0	0	2.98804780876494	0	0.796812749003984	0	0.597609561752988	19.1235059760956	33.4661354581673	0	0.199203187250996	2.58964143426295	0.99601593625498	1.19521912350598	0.199203187250996	0	0	0.597609561752988	0	0	0	0	0	0.796812749003984	0	0.199203187250996
1562	1607	"Lake Six"	48.4	-81.31667	50	"AWI"	50	838	1575	1194	1.67464114832536	0.239234449760766	10.5263157894737	0.717703349282297	0	0.478468899521531	0	14.8325358851675	0	0	0	0.717703349282297	0.478468899521531	2.15311004784689	0	0	0	0	0	0	1.67464114832536	0	0.956937799043062	0	0.478468899521531	19.6172248803828	37.5598086124402	0	0.478468899521531	1.67464114832536	1.91387559808612	2.39234449760766	0	0	0	0.956937799043062	0	0	0.239234449760766	0	0	0.239234449760766	0	0
1562	1607	"Lake Six"	48.4	-81.31667	60	"AWI"	60	1072	1835	1451	2.37068965517241	0.431034482758621	6.89655172413793	0	0	0.646551724137931	0	16.3793103448276	0	0.21551724137931	0	0.21551724137931	1.50862068965517	2.1551724137931	0	0.21551724137931	0	0.862068965517241	0	0	2.37068965517241	0	1.29310344827586	0	0.21551724137931	20.6896551724138	39.0086206896552	0	0	1.72413793103448	0.862068965517241	1.07758620689655	0	0	0	0.21551724137931	0	0	0	0	0	0.431034482758621	0.21551724137931	0
1562	1607	"Lake Six"	48.4	-81.31667	70	"AWI"	70	1314	2091	1705	2.33918128654971	0.389863547758285	9.74658869395711	0	0	0.194931773879142	0	16.9590643274854	0	0	0.194931773879142	0.389863547758285	1.75438596491228	2.14424951267056	0.779727095516569	0.389863547758285	0	0.194931773879142	0	0	2.72904483430799	0	0.389863547758285	0	0.194931773879142	19.4931773879142	35.672514619883	0	0.389863547758285	1.75438596491228	1.16959064327485	1.16959064327485	0	0	0	0	0	0	0.389863547758285	0	0	1.16959064327485	0	0
1562	1607	"Lake Six"	48.4	-81.31667	80	"AWI"	80	1565	2333	1957	1.66320166320166	0.623700623700624	5.40540540540541	0.207900207900208	0	0.207900207900208	0	14.5530145530146	0	0	0	0.415800415800416	2.91060291060291	2.28690228690229	0	0.207900207900208	0	2.49480249480249	0	0	1.24740124740125	0	0.415800415800416	0	0	19.95841995842	41.5800415800416	0	0.415800415800416	1.45530145530146	0.623700623700624	1.66320166320166	0	0	0.207900207900208	0.623700623700624	0	0	0	0	0	0.415800415800416	0.207900207900208	0.207900207900208
1562	1607	"Lake Six"	48.4	-81.31667	90	"AWI"	90	1828	2574	2205	2.88288288288288	0	7.92792792792793	0.36036036036036	0	0.36036036036036	0	14.954954954955	0	0	0	0.36036036036036	1.98198198198198	2.7027027027027	0.720720720720721	0.18018018018018	0	0.18018018018018	0	0	1.44144144144144	0	1.8018018018018	0	0.18018018018018	20.7207207207207	37.4774774774775	0	0.18018018018018	2.7027027027027	0.540540540540541	1.44144144144144	0	0	0	0.18018018018018	0	0	0	0	0	0.720720720720721	0	0
