"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Euphorbiaceae"	"Fabaceae"	"Larix"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
1402	1439	"Karasye Lake"	53.03	70.22	130	"AWI"	130	1985	2733	2387	0	0	5.38461538461539	0	32.3076923076923	0	0	0	0	0	0	0	0.384615384615385	0	0.384615384615385	0	52.3076923076923	0.384615384615385	0	2.69230769230769	0	0.384615384615385	0.384615384615385	0.769230769230769	0	0	0	0	4.61538461538462	0	0	0	0
1402	1439	"Karasye Lake"	53.03	70.22	140	"AWI"	140	2143	2974	2600	0	0	8.69565217391304	0	36.3636363636364	1.97628458498024	0	3.16205533596838	0	0.395256916996047	0	0	0	0	0	0	39.5256916996047	0.395256916996047	0	1.97628458498024	0	0	0.395256916996047	2.76679841897233	0	0.395256916996047	0	0	2.37154150197628	1.18577075098814	0.395256916996047	0	0
1402	1439	"Karasye Lake"	53.03	70.22	150	"AWI"	150	2270	3129	2730	0	0	5.90405904059041	0	28.7822878228782	0	0	0.3690036900369	0	0	0	0	0.3690036900369	0	0	0	56.4575645756458	0	0	2.5830258302583	0	0.3690036900369	1.1070110701107	0.3690036900369	0	0.3690036900369	0	0	2.5830258302583	0.738007380073801	0	0	0
1402	1439	"Karasye Lake"	53.03	70.22	160	"AWI"	160	2359	3381	2848	0	0	4.84429065743945	0	22.4913494809689	0	0	1.3840830449827	0	0	0	0	0	1.03806228373702	0	0	62.6297577854671	0	0	5.19031141868512	0	0	0	0.69204152249135	0	0	0	0	1.3840830449827	0	0.346020761245675	0	0
1402	1439	"Karasye Lake"	53.03	70.22	170	"AWI"	170	2513	3501	2976	0	0	8.05369127516778	0.335570469798658	34.8993288590604	0	0	0	0	0	0	0	0	0.335570469798658	0	0.335570469798658	48.6577181208054	0.671140939597315	0	1.00671140939597	0	0	0.335570469798658	0.671140939597315	0	0.671140939597315	0	0.335570469798658	2.68456375838926	1.00671140939597	0	0	0
1402	1439	"Karasye Lake"	53.03	70.22	180	"AWI"	180	2615	3663	3107	0	0	20.7792207792208	0	67.5324675324675	0	0	0	0	1.2987012987013	0	0	0	0	0	0	0	0	0	5.19480519480519	0	0	1.2987012987013	0	0	1.2987012987013	1.2987012987013	0	0	1.2987012987013	0	0	0
1402	1439	"Karasye Lake"	53.03	70.22	190	"AWI"	190	2754	3800	3234	0	0	5.95744680851064	1.27659574468085	28.0851063829787	0	0	0	0	0.425531914893617	0	0	0	0	0	0.425531914893617	59.1489361702128	0	0	1.70212765957447	0	0	0.425531914893617	0.851063829787234	0	0.425531914893617	0	0	0	0.851063829787234	0.425531914893617	0	0
1402	1439	"Karasye Lake"	53.03	70.22	200	"AWI"	200	2878	3922	3365	0	0	7.69230769230769	0.452488687782805	20.8144796380091	0	0	3.61990950226244	0.904977375565611	0	0	0	0	0	0	0	53.8461538461538	0	0	5.42986425339367	0	0	0	1.80995475113122	0	0.452488687782805	0	0	1.80995475113122	3.16742081447964	0	0	0
1402	1439	"Karasye Lake"	53.03	70.22	210	"AWI"	210	2980	4069	3498	0	0	17.2413793103448	1.14942528735632	62.0689655172414	0	0	1.14942528735632	0	0	0	0	0	1.14942528735632	0	0	0	0	0	6.89655172413793	0	0	1.14942528735632	1.14942528735632	0	0	0	0	1.14942528735632	6.89655172413793	0	0	0
1402	1439	"Karasye Lake"	53.03	70.22	215	"AWI"	215	3050	4112	3568	0	0	4.88888888888889	0.444444444444444	27.1111111111111	0	0	0	0.444444444444444	0	0	0	0	0	0.444444444444444	0	58.6666666666667	0	0	2.66666666666667	0	0	0.444444444444444	1.33333333333333	0	0.888888888888889	0	0	1.77777777777778	0.444444444444444	0.444444444444444	0	0
1402	1439	"Karasye Lake"	53.03	70.22	225	"AWI"	225	3148	4307	3706	0	0	4.92610837438424	0	26.1083743842365	0	0	3.44827586206897	0	0	0	0	0	0	0	0	61.0837438423645	0	0	1.97044334975369	0	0	0.492610837438424	0	0	0	0	0	1.97044334975369	0	0	0	0
1402	1439	"Karasye Lake"	53.03	70.22	235	"AWI"	235	3258	4501	3839	0	0	7.07964601769912	0	30.0884955752212	0	0	2.65486725663717	0	0	0	0	0	0	0	0.442477876106195	54.8672566371681	0	0	2.21238938053097	0	0	0	1.32743362831858	0	0	0	0	0.884955752212389	0.442477876106195	0	0	0
1402	1439	"Karasye Lake"	53.03	70.22	245	"AWI"	245	3372	4633	3982	0	1.14942528735632	5.17241379310345	0	24.7126436781609	0	25.5747126436782	0	0	0	0	0	0	0.28735632183908	0	0.28735632183908	38.5057471264368	0	0	3.44827586206897	0	0	0.862068965517241	0	0	0	0	0	0	0	0	0	0
1402	1439	"Karasye Lake"	53.03	70.22	255	"AWI"	255	3480	4825	4117	0	0	6.86695278969957	0	33.4763948497854	0	0	4.29184549356223	0.858369098712446	0	0	0	0	1.28755364806867	0	0.429184549356223	46.3519313304721	0	0	1.28755364806867	0	0	0	2.14592274678112	0	0.429184549356223	0.429184549356223	0	1.28755364806867	0.858369098712446	0	0	0
1402	1439	"Karasye Lake"	53.03	70.22	265	"AWI"	265	3636	4950	4260	0	0	4.98084291187739	0	24.1379310344828	0	0	2.68199233716475	0	0	0	0	0.766283524904214	1.14942528735632	0	0.766283524904214	60.1532567049808	0	0	2.29885057471264	0	0	0.383141762452107	0	0	1.14942528735632	0	0	0	1.53256704980843	0	0	0
1402	1439	"Karasye Lake"	53.03	70.22	275	"AWI"	275	3735	5127	4398	0	0	5.70175438596491	0	21.4912280701754	0	0	0.87719298245614	0	0.43859649122807	0	0	0.87719298245614	0.43859649122807	0	0	68.4210526315789	0	0	0.87719298245614	0	0	0	0.43859649122807	0	0	0	0	0	0.43859649122807	0	0	0
1402	1439	"Karasye Lake"	53.03	70.22	285	"AWI"	285	4023	5252	4611	0	0	4.72813238770686	0.236406619385343	33.806146572104	0.472813238770686	20.5673758865248	0.236406619385343	0.236406619385343	0	0	0	0	0	0	0	37.5886524822695	0	0	0.236406619385343	0	0	0.472813238770686	0	0	0.236406619385343	0.709219858156028	0	0.236406619385343	0.236406619385343	0	0	0
1402	1439	"Karasye Lake"	53.03	70.22	295	"AWI"	295	4198	5424	4834	0	0	12.6126126126126	0	30.6306306306306	0	0	0	0	0	0	0	0	0.45045045045045	0	0	52.7027027027027	0	0	1.8018018018018	0	0	0.45045045045045	0	0	0.45045045045045	0.45045045045045	0	0	0.45045045045045	0	0	0
1402	1439	"Karasye Lake"	53.03	70.22	305	"AWI"	305	4592	5615	5109	0	0	10.989010989011	0	79.1208791208791	0	0	1.0989010989011	0	0	0	0	0	0	0	1.0989010989011	0	2.1978021978022	0	2.1978021978022	0	0	0	0	0	1.0989010989011	0	0	1.0989010989011	1.0989010989011	0	0	0
1402	1439	"Karasye Lake"	53.03	70.22	315	"AWI"	315	4978	5822	5441	0.492610837438424	0	3.44827586206897	0	18.7192118226601	0	0	0	0	0	0	0	0	0	0	0.492610837438424	69.4581280788177	0	0	3.44827586206897	0.985221674876847	0	0.492610837438424	0	0	0.492610837438424	0.492610837438424	0	0.985221674876847	0	0.492610837438424	0	0
1402	1439	"Karasye Lake"	53.03	70.22	325	"AWI"	325	5266	6139	5741	0	2	19	0	58	0	0	0	1	0	0	2	0	0	0	1	0	0	0	13	0	0	0	0	0	1	1	0	0	2	0	0	0
1402	1439	"Karasye Lake"	53.03	70.22	330	"AWI"	330	5460	6190	5859	0	0	6.87361419068736	0.221729490022173	27.9379157427938	0	0	0	0	0	0	0	0	0	0	0	58.980044345898	0	0	3.99113082039911	0	0	0.221729490022173	0.221729490022173	0	0.665188470066519	0	0	0	0.886917960088692	0	0	0
1402	1439	"Karasye Lake"	53.03	70.22	335	"AWI"	335	5587	6285	5981	0	0	17.9591836734694	0.816326530612245	59.5918367346939	0	0	0	0.408163265306122	0	0	1.63265306122449	0	0	0	0.408163265306122	0	0.408163265306122	0	11.8367346938776	0.408163265306122	0	0	0	0	1.63265306122449	1.22448979591837	0	0.408163265306122	3.26530612244898	0	0	0
1402	1439	"Karasye Lake"	53.03	70.22	340	"AWI"	340	5644	6494	6096	0	0	9.29368029739777	1.11524163568773	26.7657992565056	0	54.275092936803	0	0.371747211895911	0	0	0	0	0	0	0	0	0.371747211895911	0	2.97397769516729	0.743494423791822	0	0	0	0	2.23048327137546	0.371747211895911	0	1.11524163568773	0.371747211895911	0	0	0
1402	1439	"Karasye Lake"	53.03	70.22	345	"AWI"	345	5695	6776	6196	0	0	22.8915662650602	0.803212851405622	55.421686746988	0	0	0	1.60642570281124	0	0	0	1.60642570281124	0.401606425702811	0	0	0	0	0	11.6465863453815	0	0	0	0	0	3.6144578313253	0.401606425702811	0	0	1.60642570281124	0	0	0
