"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Carya"	"Castanea"	"Celtis"	"Cephalanthus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Ilex"	"Indeterminable"	"Isoëtes"	"Juglans"	"Larix"	"Liquidambar"	"Morus"	"Myrica"	"Nyssa"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnaceae"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Salix"	"Sambucus"	"Sarcobataceae"	"Taxus"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"	"Viburnum"
317	324	"Burden Lake"	42.600272	-73.563624	4	"AWI"	4	-65	252	75	0	0	1.99004975124378	0	0	0	20.3980099502488	0	0.165837479270315	2.65339966832504	4.64344941956882	0	0.165837479270315	0.33167495854063	0	0	0	9.95024875621891	0	0.165837479270315	3.64842454394693	0	0	0	0	0	1.49253731343284	0	2.81923714759536	0.829187396351575	7.46268656716418	0	0.33167495854063	0.33167495854063	0	30.514096185738	0	0	0	0	0	0	0	0	0	0.33167495854063	0.33167495854063	9.78441127694859	1.65837479270315	0	0
317	324	"Burden Lake"	42.600272	-73.563624	20	"AWI"	20	123	1166	576	0.28328611898017	0	2.8328611898017	0	0.28328611898017	0	14.4475920679887	0	0	2.8328611898017	8.21529745042493	0	0	0.28328611898017	0.28328611898017	1.41643059490085	0	8.78186968838527	4.24929178470255	0	0.28328611898017	0	0	0	0	0	0.28328611898017	0	1.98300283286119	0.84985835694051	12.4645892351275	0	0	0.28328611898017	0.28328611898017	25.2124645892351	0	0	0	0.56657223796034	0	0.28328611898017	0	0	0	0	0.28328611898017	12.4645892351275	0.84985835694051	0	0
317	324	"Burden Lake"	42.600272	-73.563624	50	"AWI"	50	1154	1590	1405	0	0	3.28947368421053	0	0.328947368421053	0	18.0921052631579	0	0	1.97368421052632	7.56578947368421	0	0	0	0.328947368421053	0.328947368421053	0	9.86842105263158	3.94736842105263	0	0.986842105263158	0.657894736842105	0	0	0	0	0	0	4.27631578947368	0.328947368421053	0	0	0	0.328947368421053	0.328947368421053	31.9078947368421	0	0	0.328947368421053	0	0	0	0	0	0	0	0	13.4868421052632	1.64473684210526	0	0
317	324	"Burden Lake"	42.600272	-73.563624	80	"AWI"	80	1441	2072	1725	0	0	6.35179153094463	0	0	0	14.6579804560261	0	0	3.58306188925081	2.11726384364821	0	0	0.325732899022801	0	0.977198697068404	0	8.30618892508143	0	0	1.1400651465798	0.651465798045603	0	0.162866449511401	0	0	0	0	1.62866449511401	0.488599348534202	18.0781758957655	0	0.325732899022801	0.488599348534202	0.325732899022801	25.7328990228013	0	0	0.162866449511401	0	0	0	0	0	0	0.162866449511401	0	13.0293159609121	1.30293159609121	0	0
317	324	"Burden Lake"	42.600272	-73.563624	120	"AWI"	120	1821	2458	2154	0	0	3.6036036036036	0	0	0	14.2342342342342	0	0	1.98198198198198	2.7027027027027	0	0	0.18018018018018	0	1.26126126126126	0	11.5315315315315	1.62162162162162	0.18018018018018	0.900900900900901	0	0	0	0	0	0	0	2.16216216216216	0	15.6756756756757	0	0.720720720720721	0	0.18018018018018	25.7657657657658	0	0	0	0	0	0	0	0	0	0.18018018018018	0.36036036036036	15.6756756756757	1.08108108108108	0	0
317	324	"Burden Lake"	42.600272	-73.563624	150	"AWI"	150	2182	2665	2446	0.341296928327645	0	4.43686006825939	0	0	0	15.6996587030717	0	0	1.02389078498294	2.38907849829352	0	0	0	0	2.04778156996587	0	16.382252559727	0	0.341296928327645	2.38907849829352	0	0	0	0	0	0.341296928327645	0.341296928327645	3.7542662116041	0.68259385665529	0	0	0.68259385665529	0.341296928327645	0.341296928327645	30.3754266211604	0	0	0	0	0	0	0	0	0	0	0.341296928327645	15.6996587030717	2.04778156996587	0	0
317	324	"Burden Lake"	42.600272	-73.563624	180	"AWI"	180	2402	2884	2636	0	0	2.90909090909091	0	0	0	9.81818181818182	0	0	1.81818181818182	1.63636363636364	0	0	0	0.363636363636364	0.363636363636364	0	9.27272727272727	3.63636363636364	0.363636363636364	1.45454545454545	0	0	0	0	0	0	0.181818181818182	2.72727272727273	0	22.9090909090909	0	0.909090909090909	0	0	26.7272727272727	0	0	0.181818181818182	0	0	0	0	0	0	0	0.363636363636364	12.1818181818182	2.18181818181818	0	0
317	324	"Burden Lake"	42.600272	-73.563624	220	"AWI"	220	2640	3132	2870	0	0	4.4	0	0.2	0	9.8	0	0	4	1.6	0	0	0.2	0	1.2	0	13.8	0	0	1.4	0	0	0	0	0	0	0.2	3.6	0.2	17.2	0	1.2	0	0.6	30.2	0.2	0	0	0	0	0	0	0	0	0	0.2	7.8	2	0	0
317	324	"Burden Lake"	42.600272	-73.563624	250	"AWI"	250	2849	3304	3047	0	0	2.49307479224377	0	0	0	9.97229916897507	0	0	2.21606648199446	0.554016620498615	0	0	0	1.10803324099723	0.554016620498615	0	16.0664819944598	0	0	1.38504155124654	0	0	0	0	0.277008310249307	0	0.277008310249307	3.04709141274238	0.277008310249307	18.005540166205	0	0.277008310249307	0	1.38504155124654	33.7950138504155	0	0	0	0	0	0	0	0	0	0.277008310249307	0.277008310249307	6.37119113573407	1.38504155124654	0	0
317	324	"Burden Lake"	42.600272	-73.563624	280	"AWI"	280	3019	3615	3281	0.154798761609907	0	4.3343653250774	0	0.154798761609907	0	11.4551083591331	0.154798761609907	0	3.25077399380805	0	0	0.154798761609907	0.464396284829721	0.464396284829721	0.309597523219814	0	12.6934984520124	0	0	0.928792569659443	0.309597523219814	0	0.309597523219814	0	0	0	0	3.56037151702786	0.154798761609907	13.4674922600619	0.154798761609907	0.309597523219814	0.154798761609907	1.23839009287926	37.7708978328173	0	0	0	0	0	0	0	0	0	0.464396284829721	0	4.79876160990712	2.78637770897833	0	0
