"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alchornea"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Arecaceae"	"Asteraceae"	"Brassicaceae"	"Calceolariaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castilla"	"Cecropia"	"Celastraceae"	"Celtis"	"Cyperaceae"	"Dodonaea"	"Drimys"	"Ephedraceae"	"Ericales"	"Escallonia"	"Euphorbiaceae"	"Ficus"	"Gentianaceae"	"Geraniaceae"	"Hedyosmum"	"Hypericaceae"	"Indeterminable"	"Isoëtes (<20 µm)"	"Isoëtes (>20 µm)"	"Juglans"	"Juncaceae"	"Lamiaceae"	"Loranthaceae"	"Malvaceae"	"Melastomataceae"	"Moraceae"	"Myrica"	"Myrsine"	"Papaveraceae"	"Piperaceae"	"Plantaginaceae"	"Poaceae"	"Podocarpus"	"Polygonaceae"	"Polylepis"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Solanaceae"	"Styloceras"	"Thalictrum"	"Trema"	"Urticaceae"	"Verbenaceae"	"Weinmannia"
1621	1674	"Laguna Pomacocha"	-11.75	-75.25	608	"AWI"	608	-139	31	-54	0	6.89655172413793	15.5172413793103	3.44827586206897	0	0	1.72413793103448	0	0	0	0	0	3.44827586206897	0	0	0	0	3.44827586206897	0	0	0	0	0	0	0	0	22.4137931034483	0	15.5172413793103	0	0	0	0	0	0	0	0	5.17241379310345	3.44827586206897	10.3448275862069	0	0	0	0	3.44827586206897	0	0	0	1.72413793103448	0	0	0	0	0	3.44827586206897	0	0
1621	1674	"Laguna Pomacocha"	-11.75	-75.25	628	"AWI"	628	303	1596	809	0	2.32558139534884	8.13953488372093	3.48837209302326	0	0	0	0	0	3.48837209302326	1.16279069767442	1.16279069767442	9.30232558139535	0	0	0	3.48837209302326	0	0	0	1.16279069767442	0	3.48837209302326	0	0	0	16.2790697674419	0	13.953488372093	0	1.16279069767442	0	0	1.16279069767442	0	0	0	9.30232558139535	3.48837209302326	2.32558139534884	0	0	0	0	8.13953488372093	0	1.16279069767442	1.16279069767442	0	0	0	1.16279069767442	1.16279069767442	0	1.16279069767442	0	1.16279069767442
1621	1674	"Laguna Pomacocha"	-11.75	-75.25	648	"AWI"	648	979	2567	1710	0.0226551880380607	0	0.113275940190304	0.0453103760761214	0	0	0.0113275940190304	0	0	0.0226551880380607	0.0113275940190304	0	0.0226551880380607	0	0.0453103760761214	0	0.0566379700951518	0.0113275940190304	0	0	0	0	0.0906207521522429	0	0	0	0.260534662437698	0	0.0679655641141822	98.6859990937925	0.0906207521522429	0.0113275940190304	0	0	0	0	0.0453103760761214	0.0226551880380607	0.0792931581332125	0.0453103760761214	0	0	0	0	0.0792931581332125	0	0.0453103760761214	0	0	0	0.0226551880380607	0	0.0113275940190304	0.0566379700951518	0.0113275940190304	0	0.0113275940190304
1621	1674	"Laguna Pomacocha"	-11.75	-75.25	654	"AWI"	654	1232	2828	1981	0.0773993808049536	0.0386996904024768	0.464396284829721	0.193498452012384	0	0	0	0	0	0	0	0.0773993808049536	0.232198142414861	0	0	0.11609907120743	0.0773993808049536	0.0386996904024768	0	0	0	0	0.270897832817337	0	0	0	0.464396284829721	0	0	0	88.312693498452	0	0.0773993808049536	0	0	0	0.270897832817337	0.11609907120743	0.11609907120743	0.0773993808049536	0	0	0	8.6687306501548	0	0	0	0	0	0	0	0	0	0.193498452012384	0.0773993808049536	0	0.0386996904024768
1621	1674	"Laguna Pomacocha"	-11.75	-75.25	660	"AWI"	660	1474	3084	2266	0	0.0974184120798831	0.730638090599123	0	0	0	0	0	0	0.0487092060399415	0	0.243546030199708	0.146127618119825	0	0	0	0.0974184120798831	0	0	0.0974184120798831	0.0487092060399415	0	0.0487092060399415	0	0	0	0.487092060399415	0	0.0974184120798831	0	97.4184120798831	0	0	0	0	0	0	0.0487092060399415	0.0487092060399415	0	0	0	0	0	0.0487092060399415	0	0.0487092060399415	0.146127618119825	0	0	0	0	0.0487092060399415	0.0487092060399415	0	0	0
1621	1674	"Laguna Pomacocha"	-11.75	-75.25	678	"AWI"	678	2267	3811	3089	0	0.141542816702052	0	0.0707714083510262	0	0	0	0	0	0.0707714083510262	0.141542816702052	0	0.0707714083510262	0	0	0	0.0707714083510262	0.0707714083510262	0	0	0.141542816702052	0	0.141542816702052	0	0	0	0.0707714083510262	0	0.283085633404105	98.0891719745223	0.141542816702052	0	0	0	0	0	0	0.141542816702052	0	0	0	0.0707714083510262	0	0	0.141542816702052	0	0	0	0	0	0	0.0707714083510262	0	0	0.0707714083510262	0	0
1621	1674	"Laguna Pomacocha"	-11.75	-75.25	706	"AWI"	706	3831	4707	4344	0.0213492741246798	0	0.170794192997438	0.0640478223740393	0	0	0	0	0	0.0213492741246798	0	0	0.0426985482493595	0	0.106746370623399	0.0213492741246798	0.0640478223740393	0	0	0	0	0	0.0213492741246798	0	0	0	0.149444918872758	0	0.106746370623399	98.9111870196413	0.0213492741246798	0	0	0	0	0	0.0213492741246798	0.0426985482493595	0.0213492741246798	0	0	0	0	0	0.0426985482493595	0	0.0213492741246798	0.0213492741246798	0	0	0.0213492741246798	0.0213492741246798	0	0	0.0640478223740393	0	0
1621	1674	"Laguna Pomacocha"	-11.75	-75.25	726	"AWI"	726	4921	6667	5602	0.0224769611148573	0.0224769611148573	0.0224769611148573	0	0	0	0	0	0	0.0674308833445718	0	0.0224769611148573	0.202292650033715	0	0	0	0	0	0	0	0	0	0.0899078444594291	0	0	0	0.0224769611148573	0	0.292200494493145	98.898628905372	0	0	0	0	0	0	0.0224769611148573	0.179815688918858	0	0.0449539222297145	0	0	0	0	0.0674308833445718	0	0	0.0224769611148573	0	0	0	0	0	0	0	0	0
1621	1674	"Laguna Pomacocha"	-11.75	-75.25	746	"AWI"	746	6044	8526	7209	0	0.454545454545455	0	0.454545454545455	0	0	0	0.454545454545455	0	0	0.909090909090909	0.454545454545455	0.909090909090909	0.454545454545455	0	0	0.454545454545455	0.454545454545455	0	0	0.909090909090909	0	1.36363636363636	0.454545454545455	0.909090909090909	0	5.90909090909091	0.454545454545455	5	61.3636363636364	0.454545454545455	0	0	0	0.909090909090909	0	2.72727272727273	1.36363636363636	1.36363636363636	1.36363636363636	0	0	6.81818181818182	0	0.909090909090909	0	0.454545454545455	0.454545454545455	0	0	0	0	0.909090909090909	0	0.909090909090909	0	0
1621	1674	"Laguna Pomacocha"	-11.75	-75.25	752	"AWI"	752	6474	9029	7691	0	0	0	0	0	0	0	0	0	3.7037037037037	0.740740740740741	0	3.7037037037037	0	0	0	1.48148148148148	0	0	0	0	0	3.7037037037037	0	0	0	1.48148148148148	0	7.40740740740741	62.2222222222222	0	0	0	0	0	0	0.740740740740741	5.92592592592593	0	0.740740740740741	0	0	0	0	2.22222222222222	0	0	0	0	0	0.740740740740741	0.740740740740741	0	2.22222222222222	2.22222222222222	0	0
1621	1674	"Laguna Pomacocha"	-11.75	-75.25	762	"AWI"	762	7209	9724	8494	0.148588410104012	1.33729569093611	0.148588410104012	0.297176820208024	0.148588410104012	0	0	0	0	0.148588410104012	0	0.148588410104012	0.891530460624071	0	0	0.148588410104012	0.445765230312036	0	0	0	0	0	1.1887072808321	0.148588410104012	0.148588410104012	0	1.48588410104012	0.148588410104012	3.86329866270431	82.7637444279346	0	0	0	0	0	0	0.891530460624071	1.93164933135215	0.445765230312036	0.742942050520059	0	0	0	0	1.48588410104012	0	0	0	0	0	0	0	0.297176820208024	0.148588410104012	0.297176820208024	0.148588410104012	0
1621	1674	"Laguna Pomacocha"	-11.75	-75.25	766	"AWI"	766	7523	9998	8808	0.746268656716418	1.11940298507463	0	0.373134328358209	0	0	0.373134328358209	0	0	0.746268656716418	0	0.746268656716418	0.373134328358209	0.373134328358209	0	0	0.746268656716418	0.373134328358209	0	0	0.373134328358209	0	0.373134328358209	0	0	0	0.746268656716418	0.373134328358209	2.98507462686567	80.5970149253731	1.49253731343284	0	0	0	0	0	0	1.86567164179104	0.373134328358209	0	0	0	0	0	2.23880597014925	0	0	0.373134328358209	0	0	0	0	0.373134328358209	0	1.86567164179104	0	0
