"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Caryophyllaceae"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fagus"	"Fraxinus"	"Ilex"	"Indeterminable"	"Isoëtes"	"Juglans"	"Larix"	"Myrica"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Populus"	"Quercus"	"Rumex"	"Salix"	"Sarcobataceae"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"
219	221	"Axe Lake"	45.38	-79.51	220	"AWI"	220	2442	4026	3266	0.490196078431373	0	0	0	0	0	0	22.5490196078431	0	0	0	0	0	0	0.490196078431373	2.94117647058824	0	0	1.96078431372549	0	0	0.490196078431373	0	0.980392156862745	0.490196078431373	58.8235294117647	0	0	0.490196078431373	0	1.96078431372549	0	0	0	0	0	6.86274509803922	1.47058823529412
219	221	"Axe Lake"	45.38	-79.51	240	"AWI"	240	2728	4306	3564	0.48780487804878	0	2.4390243902439	0.48780487804878	0	0	0	21.4634146341463	0	0	0	0.975609756097561	0	0	0	3.41463414634146	0	0.48780487804878	0.975609756097561	0	0	0.48780487804878	0	0	0.48780487804878	54.6341463414634	0	0	0	0	6.34146341463415	0	0	0	0	0	4.8780487804878	2.4390243902439
219	221	"Axe Lake"	45.38	-79.51	260	"AWI"	260	3057	4561	3865	0.50761421319797	0	0.50761421319797	0	0	1.01522842639594	0	21.3197969543147	0.50761421319797	0	0	0	0	0	0	2.53807106598985	0	0	1.01522842639594	0	0	0.50761421319797	0	0.50761421319797	2.53807106598985	61.4213197969543	0	0	0	0	4.06091370558376	0	0	0	0	0.50761421319797	3.04568527918782	0
219	221	"Axe Lake"	45.38	-79.51	280	"AWI"	280	3396	4832	4168	0.485436893203883	0	2.42718446601942	0	0	0.485436893203883	0	21.3592233009709	0	0	0	0.485436893203883	0	0	0	2.42718446601942	0	0	3.39805825242718	0	0	1.45631067961165	0	1.45631067961165	1.45631067961165	52.4271844660194	0	0	0	0	4.36893203883495	0	0	0	0	0	3.39805825242718	4.36893203883495
219	221	"Axe Lake"	45.38	-79.51	300	"AWI"	300	3724	5100	4477	0.495049504950495	0	0.99009900990099	0	0	0	0	23.2673267326733	0	0	0	0.99009900990099	0.495049504950495	0	0	2.97029702970297	0.99009900990099	0.495049504950495	2.47524752475248	0	0	0	0	1.98019801980198	0.495049504950495	50	0	0.495049504950495	0.495049504950495	0	6.43564356435644	0	0	0	0	0	1.98019801980198	4.95049504950495
219	221	"Axe Lake"	45.38	-79.51	320	"AWI"	320	4087	5337	4771	0	0	0.980392156862745	0	0	0.490196078431373	0	26.4705882352941	0.490196078431373	0	0	0.490196078431373	1.47058823529412	0	0	1.96078431372549	0.980392156862745	0	1.96078431372549	0	0	0.490196078431373	0	0.490196078431373	1.47058823529412	46.5686274509804	0	0	0.490196078431373	0	9.31372549019608	0	0	0	0	0.980392156862745	1.96078431372549	2.94117647058824
219	221	"Axe Lake"	45.38	-79.51	340	"AWI"	340	4460	5571	5065	0.480769230769231	0	0.961538461538462	0	0	0	0	25.9615384615385	0	0	0.480769230769231	0.480769230769231	0	0	0	2.88461538461538	0.961538461538462	0.480769230769231	0.961538461538462	0	0	0	0	0.480769230769231	0.480769230769231	52.8846153846154	0	0	0	0	5.76923076923077	0	0	0	0	0.480769230769231	4.32692307692308	1.92307692307692
219	221	"Axe Lake"	45.38	-79.51	360	"AWI"	360	4853	5793	5357	0.497512437810945	0	0.497512437810945	0	0	1.49253731343284	0	32.3383084577114	0	0	0	0	0.497512437810945	0	0	1.49253731343284	2.98507462686567	0	0	0	0	0	0	0.995024875621891	0.497512437810945	43.2835820895522	0	0	0	0	9.95024875621891	0	0	0	0	0	2.48756218905473	2.98507462686567
219	221	"Axe Lake"	45.38	-79.51	380	"AWI"	380	5268	6100	5663	0	0	0	0	0	0	0	22.2222222222222	0	0	0	0	0	0	0	1.51515151515152	0	0.505050505050505	1.01010101010101	0	0	0.505050505050505	0	0	3.03030303030303	48.989898989899	0	0	0.505050505050505	0	4.54545454545455	0	0	0	0	0	14.1414141414141	3.03030303030303
219	221	"Axe Lake"	45.38	-79.51	400	"AWI"	400	5552	6602	6024	0	0	1.50753768844221	0.50251256281407	0	0.50251256281407	0	24.1206030150754	0	0	0	0.50251256281407	0.50251256281407	0	0	3.01507537688442	0	1.00502512562814	1.00502512562814	0	0	0.50251256281407	0	2.01005025125628	0	45.2261306532663	0	0.50251256281407	0	0	9.04522613065327	0	0	0	0	0	8.5427135678392	1.50753768844221
219	221	"Axe Lake"	45.38	-79.51	420	"AWI"	420	5830	7034	6396	0	0	1	0	0	0	0	12	0	0	0	0.5	0	0	0	4	0	0	0.5	0	0	0	0	0.5	0.5	58	0	0	0.5	0	9	0	0	0	0	0	12	1.5
219	221	"Axe Lake"	45.38	-79.51	440	"AWI"	440	6164	7372	6775	0	0	0.50761421319797	0	0	0	0	5.0761421319797	0	0	0	0	0.50761421319797	0	0	0.50761421319797	0	0	0	0	0	0.50761421319797	0	0	0.50761421319797	74.6192893401015	0	0	0.50761421319797	0	7.10659898477157	0	0	0.50761421319797	0	0	7.61421319796954	2.03045685279188
219	221	"Axe Lake"	45.38	-79.51	460	"AWI"	460	6539	7700	7151	0	0	0	0	0	0	0	4.52261306532663	0	0	0	0	0	0	0	1.50753768844221	0	0	0	0	0	0	0	1.00502512562814	0	84.9246231155779	0	0	0.50251256281407	0	3.51758793969849	0	0	0	0	0.50251256281407	3.51758793969849	0
219	221	"Axe Lake"	45.38	-79.51	480	"AWI"	480	6931	7993	7527	0.50251256281407	0	0	0	0	0	0	3.51758793969849	0	0	0	1.00502512562814	0.50251256281407	0	0	1.50753768844221	0	0	0	0	0	0.50251256281407	0.50251256281407	0	0	76.8844221105528	0	0	0	0	12.5628140703518	0	0	0	0	0	1.50753768844221	1.00502512562814
219	221	"Axe Lake"	45.38	-79.51	500	"AWI"	500	7503	8236	7880	0.985221674876847	0	0.492610837438424	0	0	0	0	1.97044334975369	0	0	0	0	0	0	0	1.47783251231527	0	0.492610837438424	2.46305418719212	0	0	0	0	0	0.985221674876847	76.3546798029557	0	0	0.492610837438424	0	10.3448275862069	0	0	0	0	0	1.97044334975369	1.97044334975369
219	221	"Axe Lake"	45.38	-79.51	520	"AWI"	520	7785	8656	8191	1.96078431372549	0	0	0	0	0	0	6.86274509803922	0.490196078431373	0	0	0	0	0	0	0	0	0	1.96078431372549	0	0	0	0	0.490196078431373	1.96078431372549	78.4313725490196	0	0.490196078431373	0	0	4.90196078431373	0	0	0	0	0	0	2.45098039215686
219	221	"Axe Lake"	45.38	-79.51	540	"AWI"	540	8003	9059	8488	0	0	0	0.492610837438424	0	0.985221674876847	0	5.91133004926108	0	0	0	0	0.492610837438424	0	0	0.492610837438424	0	0	0	0	0	1.47783251231527	0	0	1.97044334975369	82.2660098522168	0	0.492610837438424	0	0	3.94088669950739	0	0	0	0	0	0.492610837438424	0.985221674876847
219	221	"Axe Lake"	45.38	-79.51	560	"AWI"	560	8275	9396	8803	1.47058823529412	0	0	0	0	0.490196078431373	0	14.2156862745098	0	0	0	0	0.980392156862745	0	0	0.490196078431373	0	0	0.490196078431373	0	0	0	0	0	1.96078431372549	70.5882352941177	0	0	0	0	7.84313725490196	0	0	0	0	0	0	1.47058823529412
219	221	"Axe Lake"	45.38	-79.51	580	"AWI"	580	8547	9733	9107	1.94174757281553	0	0.970873786407767	0	0	0	0	10.1941747572816	0.970873786407767	0	0	0.970873786407767	0.970873786407767	0	0	0	0	0	1.45631067961165	0	0	0.970873786407767	0	0	3.39805825242718	70.3883495145631	0	0	0	0	6.31067961165049	0	0	0	0	0	0	1.45631067961165
219	221	"Axe Lake"	45.38	-79.51	600	"AWI"	600	8824	10078	9415	0.480769230769231	0	0	0.480769230769231	0	0.480769230769231	0	11.0576923076923	0.480769230769231	0	0	0.480769230769231	1.44230769230769	0	0	0	0	0	1.44230769230769	0	0	0	0	0	2.40384615384615	69.2307692307692	0	0	0	0	5.28846153846154	0	0.480769230769231	0	0	0.480769230769231	1.44230769230769	4.32692307692308
219	221	"Axe Lake"	45.38	-79.51	620	"AWI"	620	9167	10346	9715	0	0	0	0	0.480769230769231	0.480769230769231	0	7.69230769230769	0	0	0	0.961538461538462	0.961538461538462	0	0	0	0	0	3.36538461538462	0	0	0.961538461538462	0	0.480769230769231	4.80769230769231	72.5961538461538	0	0	0	0	6.25	0	0.480769230769231	0	0	0	0	0.480769230769231
219	221	"Axe Lake"	45.38	-79.51	640	"AWI"	640	9509	10678	10026	0	0	0.465116279069767	0	0	0	0	7.90697674418605	0.465116279069767	0	0	0.465116279069767	4.18604651162791	0	0	0	0	0	1.3953488372093	0.465116279069767	0	0	0.465116279069767	0	36.7441860465116	34.8837209302326	0	0	0	0	9.76744186046512	0	0	0	0	0	0	2.7906976744186
219	221	"Axe Lake"	45.38	-79.51	660	"AWI"	660	9724	11196	10347	0.4149377593361	0	0.829875518672199	0	0	0	0	5.80912863070539	0	0	0	0.829875518672199	7.05394190871369	0	0	0	0	0	4.149377593361	2.0746887966805	0	0	0	0.4149377593361	13.6929460580913	49.792531120332	0	0	0.829875518672199	0.4149377593361	7.05394190871369	0	2.9045643153527	0	0	0	0.829875518672199	2.9045643153527
219	221	"Axe Lake"	45.38	-79.51	680	"AWI"	680	9984	11617	10680	0	0	4.41176470588235	0.490196078431373	0	6.37254901960784	0	29.9019607843137	0.490196078431373	0.980392156862745	0	0.490196078431373	8.82352941176471	0	0	0	0	0	4.90196078431373	0	0	0.980392156862745	0	0	5.3921568627451	18.6274509803922	0	0	1.47058823529412	2.45098039215686	6.37254901960784	0	1.47058823529412	0	0	0	0.980392156862745	5.3921568627451
219	221	"Axe Lake"	45.38	-79.51	700	"AWI"	700	10230	12050	11015	0	0	2.66272189349112	0.29585798816568	0	5.32544378698225	2.07100591715976	8.57988165680473	0.29585798816568	0.887573964497041	0	0.591715976331361	14.2011834319527	0	1.18343195266272	0	0	0	4.43786982248521	0	0	0	0	0	6.80473372781065	33.4319526627219	0	0	3.55029585798817	0.29585798816568	6.80473372781065	0	3.25443786982249	0	0	0	1.18343195266272	4.14201183431953
219	221	"Axe Lake"	45.38	-79.51	720	"AWI"	720	10482	12504	11343	0	0	2.38095238095238	0	0	7.82312925170068	0	13.9455782312925	0	0.340136054421769	0	0.680272108843537	16.6666666666667	0.340136054421769	1.36054421768707	0	0	0	3.06122448979592	0.340136054421769	0	0.340136054421769	0	0.340136054421769	8.50340136054422	25.5102040816327	0	0	2.72108843537415	1.02040816326531	6.80272108843537	0	3.06122448979592	0	0.340136054421769	0	1.36054421768707	3.06122448979592
