"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acanthaceae"	"Alchornea"	"Amaranthaceae"	"Anthodiscus"	"Apeiba"	"Apiaceae"	"Apocynaceae"	"Araceae"	"Araliaceae"	"Arecaceae"	"Asteraceae"	"Bauhinia"	"Begoniaceae"	"Berberidaceae"	"Bignoniaceae"	"Boraginaceae"	"Bromeliaceae"	"Burseraceae"	"Byrsonima"	"Calophyllaceae"	"Caryocar"	"Caryophyllaceae"	"Cassia"	"Catostemma"	"Cecropia"	"Cedrela"	"Celtis"	"Chrysophyllum"	"Clusia"	"Combretaceae"	"Combretum"	"Commelinaceae"	"Copaifera"	"Cordia"	"Cryosophila"	"Cyperaceae"	"Didymopanax"	"Dilleniaceae"	"Diospyros"	"Ericales"	"Erythroxylum"	"Euphorbiaceae"	"Fabaceae"	"Genipa"	"Gordonia"	"Guarea"	"Hedyosmum"	"Hieronyma"	"Humiriaceae"	"Ilex"	"Iriartea"	"Isoëtes"	"Lacmellea"	"Lamanonia"	"Lamiaceae"	"Loranthaceae"	"Luehea"	"Lythraceae"	"Mabea"	"Macrolobium"	"Malpighiaceae"	"Malvaceae"	"Maripa"	"Mauritia"	"Meliaceae"	"Meliosma"	"Menispermaceae"	"Myrsine"	"Myrtaceae"	"Onagraceae"	"Ouratea"	"Passiflora"	"Paullinia"	"Peraceae"	"Phyllanthaceae"	"Piperaceae"	"Poaceae"	"Podocarpus"	"Polygalaceae"	"Pouteria"	"Protium"	"Psychotria"	"Ranunculaceae"	"Roupala"	"Rubiaceae"	"Rutaceae"	"Sapindaceae"	"Sapium"	"Sapotaceae"	"Schizolobium"	"Solanaceae"	"Spondias"	"Symmeria"	"Symphonia"	"Symplocos"	"Tabebuia"	"Tachigali"	"Tapirira"	"Trichilia"	"Urticaceae"	"Verbenaceae"	"Virola"	"Vitaceae"	"Vochysiaceae"	"Weinmannia"
532	547	"Lagoa das Patas"	0.26667	-66.68333	50	"AWI"	50	5074	6584	5843	0	12.9496402877698	0	0	0.719424460431655	0	0	0	0	2.87769784172662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.9136690647482	0	0	4.31654676258993	0	0	0.719424460431655	0	0	0	0	0	0	0	0	0	0.719424460431655	0	0	0	2.15827338129496	0	0	0	0	0	0	0	0	0	1.43884892086331	0	0	0	40.2877697841727	0.719424460431655	0	0	0	0	0	0	0	0	0	0	0	20.1438848920863	0	0	0	1.43884892086331	0	0	0.719424460431655	0	0	0	0	0	0	0	0	0	0	0	0	0	1.43884892086331	0	1.43884892086331	0	0	0	0	0
532	547	"Lagoa das Patas"	0.26667	-66.68333	55	"AWI"	55	6662	8636	7588	0	16.6666666666667	0	0	0	0	0	0	0	0.333333333333333	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	2.66666666666667	0	0	0	0	0	0	44.6666666666667	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33333333333333	0.333333333333333	0	0	0	16.6666666666667	0	0	0.333333333333333	0	0	0	0	5	0	0	0.666666666666667	0.666666666666667	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	1.33333333333333	0	1.66666666666667	0	0	0	0	0
532	547	"Lagoa das Patas"	0.26667	-66.68333	55.5	"AWI"	55.5	6684.5	9027	7783.5	2.13903743315508	15.7754010695187	0	0	1.06951871657754	0	0	0	0	4.54545454545455	0	0	0	0	0	0	0.267379679144385	0	0	0	0	0	0	0	5.08021390374332	0	1.06951871657754	0	0	12.8342245989305	0.53475935828877	0	0	0	0	0	0.267379679144385	0	0	0.267379679144385	0.267379679144385	0	0	0	0	0	0.53475935828877	0.267379679144385	0	2.67379679144385	0	0	0.802139037433155	0	0	0	0	0	0	0.267379679144385	0	0	0.267379679144385	3.74331550802139	0	0	1.8716577540107	0.267379679144385	8.82352941176471	0	0	0	0	0	0	2.40641711229947	1.33689839572193	1.8716577540107	0.267379679144385	2.13903743315508	0.802139037433155	0	0	0.267379679144385	0	0.267379679144385	0	0.802139037433155	0	0	0.53475935828877	0.267379679144385	0	0	0	0	0	0.53475935828877	0.802139037433155	24.0641711229947	0	0	0	0	0
532	547	"Lagoa das Patas"	0.26667	-66.68333	57.5	"AWI"	57.5	7700.5	10856.5	9179	0	37.8378378378378	0	0	0	0	0	0	0.386100386100386	0.772200772200772	0	0	0	0	0	0	0	0	0	0	0.386100386100386	0	1.15830115830116	0	0.386100386100386	0.386100386100386	0	0	0	10.8108108108108	0.386100386100386	0	0	0	0	3.08880308880309	0	0	0	0	0	0	0	0.386100386100386	0	0	0.386100386100386	0	0	1.15830115830116	0	0	0	0	0	0	0	0	0	0.772200772200772	0	0	0	6.17760617760618	0.386100386100386	0	0	0.386100386100386	9.26640926640927	0	0	0	0	0	0	0	0	2.7027027027027	0	0.386100386100386	0.772200772200772	0	0	0	0	0	0	0.386100386100386	0	0	0	0.772200772200772	0	0	0	0	0	4.63320463320463	0.772200772200772	15.0579150579151	0	0	0	0	0
532	547	"Lagoa das Patas"	0.26667	-66.68333	59.5	"AWI"	59.5	11474	13424	12395	0	28.8617886178862	0	0	0.40650406504065	0	0	0	0	0.813008130081301	0	0	0	0	0	0	0	0	0	0	0	0	0.813008130081301	0	2.03252032520325	0	0	0	0	13.4146341463415	0.40650406504065	0	0	0	0	1.6260162601626	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0650406504065	0	0	0.40650406504065	0	0	0	0	0	0	0.813008130081301	0	0	0	6.09756097560976	2.03252032520325	0	0	0	9.75609756097561	0	0	0	0	0	0	0	2.84552845528455	4.0650406504065	0	0.813008130081301	0.813008130081301	0	0	0	0	0	0	0	0	0	0	0.813008130081301	0	0	0	0	0	4.8780487804878	0	14.2276422764228	0	0	0	0	0
532	547	"Lagoa das Patas"	0.26667	-66.68333	60	"AWI"	60	12415	14060	13200	0	13.8059701492537	0	0	0.746268656716418	0	0	0	0	0	1.49253731343284	0.746268656716418	0	0	0	0	0	0	0	0	0	0	2.23880597014925	0	0	0	0	0	0	34.3283582089552	0	0	8.58208955223881	0.373134328358209	0	0.373134328358209	0.373134328358209	0	0	0.373134328358209	0	0	0	0	0	0.373134328358209	0	0	0	1.11940298507463	0	0	0	0	0	0	0	0	0	0	0	0	0	0.373134328358209	0.373134328358209	0	0	2.23880597014925	8.58208955223881	0	0	0	0	0	0	0	4.85074626865672	11.5671641791045	0.373134328358209	0	0.373134328358209	0.746268656716418	0	0.746268656716418	0	0	0	0	0	0	0.373134328358209	0	0	0	0	0	0	1.11940298507463	0.746268656716418	2.61194029850746	0	0	0	0	0
532	547	"Lagoa das Patas"	0.26667	-66.68333	61.5	"AWI"	61.5	15223.5	16030.5	15603.5	0	32.9268292682927	0	0	0	0	0	0	0	2.03252032520325	0	0	0	0	0	0	0	0	0	0	0	0	0.40650406504065	0	2.84552845528455	0	0	0	0	15.8536585365854	0.40650406504065	0	0	0	0	1.6260162601626	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21951219512195	0	0	0.40650406504065	0	0	0	0.40650406504065	0	0	0	0	0	0	6.50406504065041	0.40650406504065	0	0	0	8.53658536585366	0	0	0	0	0	0	0	1.21951219512195	3.65853658536585	0	0.813008130081301	1.21951219512195	0	0	0	0	0.40650406504065	0	0	0	0	0.813008130081301	0.40650406504065	0	0	0	0	0	2.4390243902439	0	15.4471544715447	0	0	0	0	0
532	547	"Lagoa das Patas"	0.26667	-66.68333	62.5	"AWI"	62.5	16956.5	17484.5	17224	0	12.3134328358209	0	0	0	0	0	0	0	7.08955223880597	0	0	0	0	0	0	0	0	0	0	0.373134328358209	0.373134328358209	0.373134328358209	0	1.11940298507463	0	0	0	0	17.910447761194	0.746268656716418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.373134328358209	0	1.11940298507463	0	0	1.11940298507463	0	0	0	0	0	0	0.373134328358209	0	0	0.373134328358209	0.746268656716418	1.49253731343284	0	0	5.59701492537313	13.4328358208955	0	0	0	0	0	0	2.23880597014925	0.373134328358209	2.61194029850746	0	6.34328358208955	0.373134328358209	0.373134328358209	0	0	0	0.373134328358209	0	2.23880597014925	0	0	0	0	0	0	0	0	0	2.61194029850746	0.746268656716418	16.7910447761194	0	0	0	0	0
532	547	"Lagoa das Patas"	0.26667	-66.68333	63.5	"AWI"	63.5	18042.5	18584	18336	0	34.1269841269841	0	0	1.58730158730159	0	0	0	0	1.19047619047619	0	0	0	0	0	0	0.396825396825397	0	0	0	0	0	0.793650793650794	0	0.396825396825397	0	0	0	0	18.6507936507937	0	0	0	0	0	0.396825396825397	0.396825396825397	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58730158730159	0	0	0	0.396825396825397	9.92063492063492	0	0	0	0	0	0	0	0.793650793650794	3.57142857142857	0	0	1.19047619047619	0.396825396825397	0	0	0	0	0	0	0	0	0	1.19047619047619	0	0	0	0	0	1.58730158730159	0	19.047619047619	0	0	0	0	0
532	547	"Lagoa das Patas"	0.26667	-66.68333	67.5	"AWI"	67.5	18723	19152	18862	0	4.80769230769231	0	0	0.721153846153846	0	0	0	0	2.88461538461538	0	0	0	0	0	0	0.480769230769231	0	0	0	0	0	2.16346153846154	0	6.97115384615385	0.240384615384615	0	0	0	25.7211538461538	1.20192307692308	0	0	0	0	0.480769230769231	0.721153846153846	0	0	0.721153846153846	0	0	0	0	0.240384615384615	0	0	0	0	0.721153846153846	0	0	1.20192307692308	0	0	0	0	0	0	0	0	0	0	0.240384615384615	0	0	0	1.44230769230769	13.7019230769231	0	0	0	0	0	0	3.60576923076923	0.721153846153846	2.40384615384615	0	3.125	0.961538461538462	0.480769230769231	0	0	0	1.20192307692308	0	0	0	0	0	0	0	0	0	0	0	0.480769230769231	2.16346153846154	19.7115384615385	0.480769230769231	0	0	0	0
532	547	"Lagoa das Patas"	0.26667	-66.68333	69.5	"AWI"	69.5	18921	19491	19108	0	18.8461538461538	0	0	1.15384615384615	0	0	0	0	2.69230769230769	0	0	0	0	0	0	0	0	0	0	0	0	1.15384615384615	0	0.384615384615385	0.384615384615385	0	0.769230769230769	0	22.3076923076923	0.384615384615385	0	0.769230769230769	0	0	3.07692307692308	0	0	0	0	0	0	0	0	0	0	0	0	0	4.23076923076923	0	0	1.15384615384615	0	0	0	0	0	0.384615384615385	0	0	0	0	0	0.384615384615385	0	0	0.769230769230769	9.23076923076923	0	0	0	0.384615384615385	0	0	0	3.07692307692308	3.46153846153846	0	0.769230769230769	0.769230769230769	0.769230769230769	0	0.384615384615385	0	2.30769230769231	4.61538461538462	0	0	0	0	5	0	0	0	0	0	0	0	10.3846153846154	0	0	0	0	0
532	547	"Lagoa das Patas"	0.26667	-66.68333	70	"AWI"	70	19053	19639	19248	0	16.7701863354037	0	0	0.93167701863354	0	0	0	0	0	0	0.31055900621118	0	0	0	0	0	0	0	0	0	0	0.93167701863354	0	2.48447204968944	0	0	0	0	16.4596273291925	0	0	2.79503105590062	0	0	0.93167701863354	0	0	0	0	0	0	0	0	0	0	3.41614906832298	0	0	6.2111801242236	0	0	0.93167701863354	0	0	0	0.62111801242236	0.31055900621118	0	0.31055900621118	0	0	0	0.31055900621118	1.24223602484472	0	0	0	3.1055900621118	0	0	0	0.62111801242236	0	0	0.31055900621118	0.31055900621118	8.69565217391304	0	0	0	0.62111801242236	0	0	0	0	0	0	0	0.31055900621118	0	0	0	0	0	0	0	1.86335403726708	0.31055900621118	27.0186335403727	0	0	0	0	1.86335403726708
532	547	"Lagoa das Patas"	0.26667	-66.68333	71.5	"AWI"	71.5	20054.5	20613.5	20314.5	0	28.5714285714286	0	0	0.510204081632653	0	0	0	0	3.06122448979592	0	0	0	0	0	0	0.510204081632653	0	0	0	0.510204081632653	0	1.53061224489796	0	0.510204081632653	1.02040816326531	0	0	0	13.7755102040816	1.02040816326531	0	0	0	0	1.53061224489796	0	0	0	0	0	0	0	0	0	0	0.510204081632653	0	0	3.57142857142857	0	0	0	0	0	0	0	0	0	1.02040816326531	0	0	0.510204081632653	1.02040816326531	0	0	0	0	8.16326530612245	0	0	0	0	1.53061224489796	0	0	3.06122448979592	7.6530612244898	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53061224489796	0	0	0	0	0	0	0	18.8775510204082	0	0	0	0	0
532	547	"Lagoa das Patas"	0.26667	-66.68333	73.5	"AWI"	73.5	21255.5	22101	21697.5	0	4.35967302452316	0.272479564032698	0	0.544959128065395	0	0	0	0	3.54223433242507	0	0	0	0.272479564032698	0	0	0.272479564032698	0	0	0	0.272479564032698	0	0.272479564032698	0	3.81471389645777	1.36239782016349	0	0	0	20.9809264305177	2.45231607629428	0	0	0.817438692098093	0	0.272479564032698	0.272479564032698	0.817438692098093	1.90735694822888	0.272479564032698	0	0	0	0	0	0	0.544959128065395	0	0	2.17983651226158	0	0	1.90735694822888	0	0	0	0	0	0	0	0	0	0	0.544959128065395	0.272479564032698	0	0.544959128065395	1.90735694822888	9.26430517711172	0	0	0	0.272479564032698	0	0	4.63215258855586	1.08991825613079	4.63215258855586	0	3.54223433242507	1.63487738419619	1.36239782016349	0	0	0	0.272479564032698	0	0	0	0	0.544959128065395	2.17983651226158	0	0.272479564032698	0	0	0	0.272479564032698	0.272479564032698	18.2561307901907	0.544959128065395	0	0	0.272479564032698	0
532	547	"Lagoa das Patas"	0.26667	-66.68333	77	"AWI"	77	24523	25800	25174	0	17.0818505338078	0	0	0.711743772241993	0	0	0	0	1.42348754448399	0.711743772241993	0	0	0	0	0	0	0	0	0	0	0	1.77935943060498	0	1.77935943060498	1.06761565836299	0	0	0	15.6583629893238	0	0	0	0	0	2.49110320284698	0	0	0	1.42348754448399	0	0	0	0	0	0	5.33807829181495	0	0	7.11743772241993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42348754448399	0	0	0	7.82918149466192	0	0	0	0.355871886120996	0.355871886120996	0	0	0	3.91459074733096	0	0.355871886120996	2.13523131672598	1.06761565836299	0	0	0	0	0	0	0	0.355871886120996	0	0	0	0	0	0.355871886120996	0	3.55871886120996	0	18.1494661921708	0	0	0	0	3.55871886120996
532	547	"Lagoa das Patas"	0.26667	-66.68333	79.5	"AWI"	79.5	28827.5	30176.5	29586	0	5	0	0	0	0	0	0	0	2.30769230769231	0	0.384615384615385	0	0	0	0	0.384615384615385	0	0	0	0.384615384615385	0	1.15384615384615	0	3.07692307692308	0	0.769230769230769	0	0	35.3846153846154	0.384615384615385	0.769230769230769	0	0.384615384615385	0	0.769230769230769	0.384615384615385	0.384615384615385	0	0	0	0	0	0	0	0	0.384615384615385	0	0	0.384615384615385	0	0	1.53846153846154	0.384615384615385	0	0	0	0	0	0	0	0	0	0	0.384615384615385	0	0	0.384615384615385	14.2307692307692	0	0	0	0	0	0	5.38461538461539	3.84615384615385	4.23076923076923	0	1.53846153846154	0	0	0	0	0	0	0	0	0	0	0.384615384615385	0	0	0	0	0	0	0.769230769230769	0	13.4615384615385	0	0	0.384615384615385	0.384615384615385	0
532	547	"Lagoa das Patas"	0.26667	-66.68333	84.5	"AWI"	84.5	34302.5	35663	34988.5	0	4.9618320610687	0	0	0	0	0	0	0	4.9618320610687	0	0	0	0	0	0	0.381679389312977	0	0	0	0	0	1.52671755725191	0.381679389312977	10.6870229007634	0	2.29007633587786	0	0	24.0458015267176	0	0	0	0.381679389312977	0	0.381679389312977	0	0	0	0	0	0	0	0	0	0	0	0	0	2.29007633587786	0	0	1.14503816793893	0	0	0	0	0	0	0	0	0	0	0.381679389312977	0.381679389312977	0	0	0.381679389312977	9.9236641221374	0	0	0	0	0	0	4.9618320610687	2.29007633587786	3.43511450381679	0	2.29007633587786	1.14503816793893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.763358778625954	0	20.2290076335878	0	0	0	0.381679389312977	0
532	547	"Lagoa das Patas"	0.26667	-66.68333	90	"AWI"	90	35028	37647	35993	0	10.8761329305136	0	0	2.11480362537764	0	0	0	0	4.83383685800604	0	0	0	0	0	0	0	0	0	0	0.604229607250755	0	1.51057401812689	0	2.7190332326284	0	0.302114803625378	0	0	14.8036253776435	1.81268882175227	0	0	0	0	0	0.302114803625378	1.20845921450151	0.906344410876133	0	0.302114803625378	0	0	0	0.302114803625378	0	0.302114803625378	0.302114803625378	0	2.41691842900302	0	0	1.81268882175227	0.302114803625378	0.604229607250755	0	0	0	0	0	0	0	0	0.906344410876133	1.51057401812689	0	0	2.7190332326284	6.94864048338369	0.302114803625378	0	0	0	0	0	4.53172205438066	1.20845921450151	2.41691842900302	0	1.81268882175227	1.20845921450151	0.302114803625378	0	0.604229607250755	0	0.302114803625378	0	0	0	0	0	0	0	0.302114803625378	0	0	0	1.81268882175227	0	24.4712990936556	0	0.302114803625378	0	0	0
532	547	"Lagoa das Patas"	0.26667	-66.68333	92.5	"AWI"	92.5	35261	38004.5	36344	0	5.51470588235294	0.367647058823529	0	0.367647058823529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.367647058823529	0	1.83823529411765	0	6.25	0	0	0	0	29.0441176470588	0	0	0	0	0	1.47058823529412	0	0	0	0.735294117647059	0	0	0	0	0	0	0	0	0.735294117647059	1.10294117647059	0	0	0	0.367647058823529	0	0	0	0	0	0	0	0	0	0	0.367647058823529	0	0	1.10294117647059	12.1323529411765	0	0.367647058823529	0	0.367647058823529	0	0	0.367647058823529	0.735294117647059	2.20588235294118	0	1.47058823529412	0.367647058823529	0.367647058823529	0	0	0	0.367647058823529	0	0	0	0	0	0	0	0	0	0	0	1.83823529411765	0.367647058823529	28.3088235294118	0	0	0	0	1.10294117647059
