"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Caryophyllaceae"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Isoëtes"	"Juglans"	"Larix"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Thalictrum"	"Tsuga"	"Ulmus"
1553	1594	"Lake GB1"	55.11083	-75.24889	0.5	"AWI"	0.5	-99	112.5	-8.5	0	0.143061516452074	9.01287553648069	0.286123032904149	0.429184549356223	0	8.15450643776824	0	0.286123032904149	0	0.286123032904149	0.715307582260372	0.858369098712446	0	0	0	0	0	0.572246065808298	0	0	0	76.0371959942775	2.64663805436338	0	0.286123032904149	0	0.143061516452074	0	0	0	0.143061516452074	0	0	0
1553	1594	"Lake GB1"	55.11083	-75.24889	3	"AWI"	3	-14	419	148	0	0	15.0709219858156	0	0.177304964539007	0	11.1702127659574	0	0	0	0.354609929078014	1.24113475177305	1.06382978723404	0	0	0.177304964539007	0	0.177304964539007	0.709219858156028	0	0	0	66.8439716312057	1.95035460992908	0	0.709219858156028	0	0.177304964539007	0	0	0	0	0	0	0.177304964539007
1553	1594	"Lake GB1"	55.11083	-75.24889	6	"AWI"	6	117	680	350	0.15625	0.15625	12.8125	0.15625	1.09375	0	9.21875	0	0	0	0.15625	1.40625	1.5625	0	0	0.15625	1.09375	0	0.625	0.3125	0	0	69.53125	0	0	0.625	0	0.3125	0	0.46875	0	0	0	0	0.15625
1553	1594	"Lake GB1"	55.11083	-75.24889	8	"AWI"	8	211	838	487	0	0	12.3182207014542	0	0.684345594525235	0	6.67236954662104	0	0	0	0.684345594525235	0.171086398631309	0.684345594525235	0	0	0.171086398631309	1.36869118905047	0	0.684345594525235	0.513259195893926	0	0	72.9683490162532	2.05303678357571	0	0.513259195893926	0.171086398631309	0.342172797262618	0	0	0	0	0	0	0
1553	1594	"Lake GB1"	55.11083	-75.24889	10	"AWI"	10	313	990	622	0.149588631264024	0	17.5018698578908	0.149588631264024	0.598354525056096	0	10.3216155572177	0.149588631264024	0	0.149588631264024	0.448765893792072	0.598354525056096	1.19670905011219	0	0	0.149588631264024	0.149588631264024	0	0.448765893792072	0.448765893792072	0	0	61.2565445026178	4.18848167539267	0	0.897531787584144	0.149588631264024	0.149588631264024	0.149588631264024	0	0	0.149588631264024	0	0.149588631264024	0.448765893792072
1553	1594	"Lake GB1"	55.11083	-75.24889	15	"AWI"	15	621	1310	966	0	0	15.7817109144543	0.147492625368732	0.737463126843658	0	8.70206489675516	0	0	0	0.442477876106195	0.737463126843658	2.06489675516224	0	0.147492625368732	0.147492625368732	2.21238938053097	0	0.147492625368732	0.294985250737463	0	0	65.6342182890855	2.3598820058997	0	0.294985250737463	0	0	0	0	0	0.147492625368732	0	0	0
1553	1594	"Lake GB1"	55.11083	-75.24889	20	"AWI"	20	998	1596	1307	0	0	19.1960623461854	0	0.984413453650533	0	10.3363412633306	0	0	0	0.328137817883511	0.656275635767022	0.820344544708778	0	0	0	1.14848236259229	0	0.492206726825267	0.328137817883511	0	0	65.5455291222313	0	0	0	0	0	0	0	0	0	0.164068908941756	0	0
1553	1594	"Lake GB1"	55.11083	-75.24889	25	"AWI"	25	1409	1893	1634	0.17825311942959	0	21.0338680926916	0	0.89126559714795	0.35650623885918	11.4081996434938	0	0	0	0	0.71301247771836	1.60427807486631	0	0	0.53475935828877	4.99108734402852	0	0.17825311942959	0.71301247771836	0	0.17825311942959	56.3279857397504	0	0	0.71301247771836	0	0.17825311942959	0	0	0	0	0	0	0
1553	1594	"Lake GB1"	55.11083	-75.24889	29	"AWI"	29	1586	2214	1874	0	0	17.2684458398744	0.156985871271586	0.784929356357928	0	10.0470957613815	0	0	0	0	0.470957613814757	2.1978021978022	0	0	0	7.84929356357928	0	0.156985871271586	0.627943485086342	0	0.156985871271586	56.1224489795918	3.68916797488226	0	0.156985871271586	0	0	0	0	0.156985871271586	0.156985871271586	0	0	0
1553	1594	"Lake GB1"	55.11083	-75.24889	35	"AWI"	35	1882	2634	2242	0	0	23.201174743025	0	0.881057268722467	0	9.54478707782673	0	0	0	0	0.587371512481645	1.17474302496329	0	0	0.146842878120411	2.20264317180617	0	0.146842878120411	0.440528634361234	0	0	60.7929515418502	0	0	0.587371512481645	0	0	0	0	0	0.146842878120411	0	0	0.146842878120411
