"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Celtis"	"Cephalanthus"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Juglans"	"Lamiaceae"	"Larix"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Sarcobataceae"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Vitaceae"
656	672	"Decoy Lake"	43.23333	-80.36667	25	"AWI"	25	-77	491	97	0	3.8961038961039	0.25974025974026	1.03896103896104	0.25974025974026	0.779220779220779	15.5844155844156	5.71428571428571	0.779220779220779	1.55844155844156	0	0	0	0	0	0	4.15584415584416	0	0	3.11688311688312	0	0	0	0	0	2.85714285714286	0	0	0.25974025974026	0	18.7012987012987	0	0.779220779220779	32.2077922077922	0	0	0	0	0.25974025974026	0	0	0	1.2987012987013	1.03896103896104	4.67532467532468	0.779220779220779
656	672	"Decoy Lake"	43.23333	-80.36667	30	"AWI"	30	-51	1035	253	0	7.36842105263158	0.350877192982456	0.701754385964912	0	0.350877192982456	0	5.96491228070175	0.701754385964912	2.45614035087719	0	0	0	0	0	0.350877192982456	7.36842105263158	0	0	4.21052631578947	0	0	0	0	0	4.91228070175439	0	0	0	0	14.0350877192982	0	1.40350877192982	38.9473684210526	0	0	0	0	0.701754385964912	0	0	0	1.05263157894737	2.10526315789474	6.31578947368421	0.701754385964912
656	672	"Decoy Lake"	43.23333	-80.36667	35	"AWI"	35	53	1197	434	0	0	2.02429149797571	0.809716599190283	0	1.21457489878543	0	2.42914979757085	0	4.45344129554656	0.404858299595142	0	0	0	0	0	5.66801619433198	0	0	10.1214574898785	0	0	0	0	0	7.69230769230769	0	0	0	0	8.90688259109312	0	1.21457489878543	42.1052631578947	0	0	0	0	0.404858299595142	0	0	0	1.21457489878543	3.23886639676113	7.69230769230769	0.404858299595142
656	672	"Decoy Lake"	43.23333	-80.36667	40	"AWI"	40	105	1499	600	0	0	2.11864406779661	0	0	0.423728813559322	0	4.23728813559322	0	5.08474576271187	0	0	0	0	0	0	5.93220338983051	0	0	8.89830508474576	0	0	0	0	0	7.6271186440678	0	0	0	0	8.47457627118644	0	0.423728813559322	38.5593220338983	0	0	0	0	0	0	0	0	3.8135593220339	5.08474576271187	9.32203389830508	0
656	672	"Decoy Lake"	43.23333	-80.36667	45	"AWI"	45	263	1629	800	0	0	0.793650793650794	0.396825396825397	0	0.396825396825397	0	6.74603174603175	0	3.17460317460317	0	0	0	0	0	0.396825396825397	4.76190476190476	0	0	8.73015873015873	3.17460317460317	0	0	0	0	8.33333333333333	0	0	0.396825396825397	1.19047619047619	4.76190476190476	0	0.793650793650794	40.8730158730159	0	0	0	0	1.19047619047619	0	0	0	2.77777777777778	3.96825396825397	6.74603174603175	0.396825396825397
656	672	"Decoy Lake"	43.23333	-80.36667	50	"AWI"	50	347	1878	986	0	0	0.854700854700855	0	0	0.854700854700855	0	6.41025641025641	0	7.69230769230769	0.427350427350427	0	0	0	0	1.28205128205128	6.41025641025641	0	0	6.83760683760684	1.70940170940171	0	0	0	0	8.54700854700855	0	0	0	0	5.55555555555556	0	1.70940170940171	38.8888888888889	0	0	0	0	0	0	0	0	2.56410256410256	1.70940170940171	8.11965811965812	0.427350427350427
656	672	"Decoy Lake"	43.23333	-80.36667	55	"AWI"	55	513	2000	1185	0	0	0	0	0	0.400801603206413	0	5.21042084168337	0	3.2064128256513	0.400801603206413	0	0	0	0	0	10.4208416833667	0	0	6.01202404809619	2.80561122244489	0	0	0	0	5.21042084168337	0	0	0.400801603206413	1.60320641282565	8.81763527054108	0	3.60721442885772	40.0801603206413	0	0	0	0	0.400801603206413	0	0	0	1.60320641282565	1.80360721442886	8.01603206412826	0
656	672	"Decoy Lake"	43.23333	-80.36667	60	"AWI"	60	605	2174	1385	0	0	0	0	0	0	0	2.71493212669683	0	8.5972850678733	0	0	0	0	0	0.452488687782805	7.69230769230769	0	0	17.6470588235294	0	0	0	0	0	8.5972850678733	0	0	0	0.452488687782805	4.07239819004525	0	1.35746606334842	34.3891402714932	0	0	0	0	1.35746606334842	0	0	0	2.26244343891403	2.71493212669683	6.78733031674208	0.904977375565611
656	672	"Decoy Lake"	43.23333	-80.36667	65	"AWI"	65	760	2258	1566	0	0	0.865800865800866	0	0	0	0	4.32900432900433	0	4.32900432900433	0.432900432900433	0	0	0	0	0	8.22510822510823	0	0	13.8528138528139	1.73160173160173	0	0	0	0	11.6883116883117	0	0	0	0.432900432900433	0.432900432900433	0	0.432900432900433	39.3939393939394	0	0	0.432900432900433	0	0	0	0	0	1.73160173160173	2.16450216450216	9.52380952380952	0
656	672	"Decoy Lake"	43.23333	-80.36667	70	"AWI"	70	879	2423	1753	0	0	0.754716981132076	0	0	0	0	3.0188679245283	0.754716981132076	3.0188679245283	0	0	0	0	0	0	10.5660377358491	0	0	8.30188679245283	0.754716981132076	0	0	0	0	12.4528301886792	0	0	0	0.377358490566038	3.39622641509434	0	0.377358490566038	46.4150943396226	0	0	0	0	1.13207547169811	0	0	0	0.754716981132076	0.754716981132076	7.16981132075472	0
