"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Ceanothus"	"Cercocarpus"	"Cupressaceae"	"Cyperaceae"	"Ephedraceae"	"Euphorbiaceae"	"Fabaceae"	"Indeterminable"	"Lamiaceae"	"Picea"	"Pinus"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Salix"	"Sarcobataceae"	"Thalictrum"
699	719	"Dome Creek Meadow"	40.02417	-107.05083	205	"AWI"	205	3149	5243	4411	3.60576923076923	0	6.00961538461539	0	5.52884615384615	0	0	0	0	0	2.16346153846154	0	29.8076923076923	0	0	0	1.20192307692308	0	21.3942307692308	28.6057692307692	0.721153846153846	0	0.961538461538462	0	0	0	0	0	0
699	719	"Dome Creek Meadow"	40.02417	-107.05083	225	"AWI"	225	3558	5454	4868	5.81896551724138	0	2.37068965517241	0.431034482758621	3.66379310344828	0	0	0	0	0	1.29310344827586	0	32.7586206896552	0	0	0.21551724137931	1.29310344827586	0	24.5689655172414	27.1551724137931	0	0	0.21551724137931	0	0	0	0	0	0.21551724137931
699	719	"Dome Creek Meadow"	40.02417	-107.05083	245	"AWI"	245	4860	5622	5312	5.56792873051225	0	3.11804008908686	0	8.68596881959911	0	0	0.22271714922049	0	0.22271714922049	1.78173719376392	0.22271714922049	32.9621380846325	0.22271714922049	0	0	0.89086859688196	0	25.6124721603563	19.5991091314031	0	0	0.22271714922049	0	0	0	0.22271714922049	0.44543429844098	0
699	719	"Dome Creek Meadow"	40.02417	-107.05083	265	"AWI"	265	5392	6414	5793	4.46650124069479	0.248138957816377	6.45161290322581	0	5.95533498759305	0	0	0	0	0.248138957816377	2.23325062034739	0.496277915632754	44.6650124069479	0	0	0	2.72952853598015	0	7.94044665012407	22.8287841191067	0.248138957816377	0	0.496277915632754	0	0.248138957816377	0	0.248138957816377	0.496277915632754	0
699	719	"Dome Creek Meadow"	40.02417	-107.05083	285	"AWI"	285	5688	7191	6394	4.40140845070423	0.176056338028169	4.04929577464789	0.176056338028169	5.98591549295775	0	0.176056338028169	0	0.176056338028169	0	1.40845070422535	0.528169014084507	48.5915492957746	0	0	0	1.23239436619718	0.176056338028169	14.0845070422535	18.1338028169014	0	0	0.352112676056338	0	0	0.352112676056338	0	0	0
699	719	"Dome Creek Meadow"	40.02417	-107.05083	305	"AWI"	305	5981	8125	6958	2.01931518876207	0.175592625109745	2.80948200175593	0	4.30201931518876	0	0	0.0877963125548727	0	0	0.702370500438982	0.0877963125548727	73.4855136084284	0.175592625109745	0	0	0.263388937664618	0	6.40913081650571	9.04302019315189	0.175592625109745	0	0.0877963125548727	0	0	0	0	0.0877963125548727	0.0877963125548727
699	719	"Dome Creek Meadow"	40.02417	-107.05083	325	"AWI"	325	6535	8367	7581	3.43980343980344	0	5.15970515970516	0	4.54545454545455	0	0	0.368550368550369	0	0.122850122850123	1.47420147420147	0.491400491400491	60.3194103194103	0	0	0.122850122850123	1.10565110565111	0	7.002457002457	14.1277641277641	0.491400491400491	0	0.245700245700246	0	0	0	0.122850122850123	0.614250614250614	0.245700245700246
699	719	"Dome Creek Meadow"	40.02417	-107.05083	345	"AWI"	345	7248	8806	8192	11.7647058823529	0.294117647058824	5.88235294117647	0	3.52941176470588	0	0	0	0	0.882352941176471	0.588235294117647	0.882352941176471	12.3529411764706	0.294117647058824	0	0.588235294117647	1.17647058823529	0	26.1764705882353	32.9411764705882	1.17647058823529	0	0.588235294117647	0	0	0	0	0.588235294117647	0.294117647058824
699	719	"Dome Creek Meadow"	40.02417	-107.05083	365	"AWI"	365	8458	9312	8809	9.20245398773006	0	11.0429447852761	0	11.9631901840491	0	0	0.306748466257669	0	0	2.14723926380368	0.613496932515337	9.20245398773006	0	0	0	3.06748466257669	0	14.1104294478528	36.8098159509202	0.920245398773006	0	0.306748466257669	0	0	0	0.306748466257669	0	0
699	719	"Dome Creek Meadow"	40.02417	-107.05083	385	"AWI"	385	8750	10412	9401	13.2596685082873	0.552486187845304	9.39226519337017	0	16.0220994475138	0	0	3.86740331491713	0	0	0	0.552486187845304	0	0.552486187845304	0.552486187845304	0	7.73480662983425	0	43.646408839779	0	0.552486187845304	0	2.20994475138122	0	0	0	0	0.552486187845304	0.552486187845304
699	719	"Dome Creek Meadow"	40.02417	-107.05083	405	"AWI"	405	8975	10965	9982	22.6950354609929	0	5.67375886524823	0	9.9290780141844	0	0	2.83687943262411	0	0	2.83687943262411	1.41843971631206	5.67375886524823	0.709219858156028	0	0	4.9645390070922	0.709219858156028	39.7163120567376	0	0	0	2.12765957446809	0	0	0	0.709219858156028	0	0
699	719	"Dome Creek Meadow"	40.02417	-107.05083	425	"AWI"	425	9604	11473	10539	5.40540540540541	0.337837837837838	3.04054054054054	0.337837837837838	5.74324324324324	0	0	1.68918918918919	0.337837837837838	0	1.01351351351351	0.337837837837838	1.35135135135135	0	0.675675675675676	0	4.39189189189189	0	40.8783783783784	31.7567567567568	1.01351351351351	0	0.675675675675676	0.337837837837838	0	0	0	0	0.675675675675676
699	719	"Dome Creek Meadow"	40.02417	-107.05083	445	"AWI"	445	10359	11759	11159	5.49828178694158	0.687285223367698	5.15463917525773	0	10.6529209621993	0	0	1.3745704467354	0	0	1.03092783505155	0	4.46735395189003	0	0	0	2.40549828178694	0	33.3333333333333	32.6460481099656	0.687285223367698	0	1.03092783505155	1.03092783505155	0	0	0	0	0
699	719	"Dome Creek Meadow"	40.02417	-107.05083	465	"AWI"	465	10754	12070	11522	13.8801261829653	0.315457413249211	4.73186119873817	0	17.3501577287066	0	0	0.315457413249211	0	0	1.57728706624606	0.315457413249211	4.10094637223975	0	0	0	1.26182965299685	0	30.5993690851735	24.9211356466877	0.630914826498423	0	0	0	0	0	0	0	0
699	719	"Dome Creek Meadow"	40.02417	-107.05083	485	"AWI"	485	10978	12366	11755	11.6	1.2	10	0	33.6	0	0	1.6	0	0	1.2	1.6	7.2	0.4	0	0	5.6	0	22.8	0	2	0	0	0	0	0	0.8	0	0.4
699	719	"Dome Creek Meadow"	40.02417	-107.05083	505	"AWI"	505	11272	12561	11976	5.5045871559633	0.305810397553517	3.97553516819572	0.305810397553517	29.3577981651376	0	0	2.14067278287462	0	0	1.22324159021407	0.611620795107034	8.86850152905199	0.305810397553517	0	0	3.6697247706422	0	14.9847094801223	26.605504587156	0.305810397553517	0	0	0	0	0	1.52905198776758	0	0.305810397553517
699	719	"Dome Creek Meadow"	40.02417	-107.05083	525	"AWI"	525	11469	12775	12202	6.95652173913043	0.289855072463768	4.63768115942029	3.18840579710145	28.1159420289855	0	0.289855072463768	1.44927536231884	0	0	1.15942028985507	1.73913043478261	10.4347826086957	0	0	0	2.89855072463768	0	11.5942028985507	25.5072463768116	0	0	0	0	0	0	1.44927536231884	0	0.289855072463768
699	719	"Dome Creek Meadow"	40.02417	-107.05083	545	"AWI"	545	11846	12954	12457	9.77917981072555	0	5.04731861198738	0	29.9684542586751	0	0	1.57728706624606	0	0	0.315457413249211	0.315457413249211	3.78548895899054	0.315457413249211	0	0	2.52365930599369	0	20.1892744479495	25.2365930599369	0.630914826498423	0	0	0	0	0	0	0	0.315457413249211
699	719	"Dome Creek Meadow"	40.02417	-107.05083	565	"AWI"	565	12042	13295	12709	7.06713780918728	0	4.9469964664311	0	21.9081272084806	0	0.353356890459364	4.9469964664311	0	0	0.353356890459364	2.47349823321555	3.18021201413428	0.353356890459364	0	0	12.0141342756184	0	19.0812720848057	21.5547703180212	1.06007067137809	0	0	0	0	0	0.353356890459364	0	0.353356890459364
