"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Gentianaceae"	"Indeterminable"	"Juniperus"	"Onagraceae"	"Orobanchaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Thalictrum"
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	10	"AWI"	10	-31	1279	395	25.748502994012	0	0.598802395209581	0	26.0479041916168	0	0	0	5.68862275449102	0	0.898203592814371	0	0	0.898203592814371	0.29940119760479	0	0	34.4311377245509	0	0	4.19161676646707	0	0	0	0	0	0	1.19760479041916	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	20	"AWI"	20	18	2625	858	35.8904109589041	0	0.273972602739726	0	23.8356164383562	0	0	0	7.12328767123288	0	0.821917808219178	0	0	0.273972602739726	0.273972602739726	0	0	28.4931506849315	0	0	2.73972602739726	0	0	0	0	0	0	0.273972602739726	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	30	"AWI"	30	283	3280	1410	29.7658862876254	0	0.668896321070234	0	27.7591973244147	0.334448160535117	0	0	5.35117056856187	0	1.67224080267559	0	0	1.33779264214047	0	0	0	30.1003344481605	0	0	2.0066889632107	0	0	0	0	0	0	1.00334448160535	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	40	"AWI"	40	497	3748	2030	47.2813238770686	0	0.709219858156028	0	16.548463356974	0	0	0	5.67375886524823	0	0.709219858156028	0	0	0.236406619385343	0	0	0	25.531914893617	0	0	2.36406619385343	0	0	0	0	0	0	0.945626477541371	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	50	"AWI"	50	885	4376	2578	27.6139410187668	0	0	0	35.9249329758713	0	0	0.268096514745308	3.48525469168901	0	1.34048257372654	0	0	0	0	0	0	26.2734584450402	0	0	4.02144772117962	0	0	0	0	0	0	1.07238605898123	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	60	"AWI"	60	1502	4608	3238	36.8253968253968	0	0.317460317460317	0	22.2222222222222	0	0	0	6.98412698412698	0	2.53968253968254	0	0	0.634920634920635	0	0.317460317460317	0	26.984126984127	0	0	1.9047619047619	0	0	0	0	0	0	1.26984126984127	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	70	"AWI"	70	1859	5048	3896	33.6206896551724	0	0.28735632183908	0	27.2988505747126	0	0	0	5.74712643678161	0	0.862068965517241	0	0	0	0	0	0	27.0114942528736	0	0	2.8735632183908	0	0	0	0	0	0	2.29885057471264	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	80	"AWI"	80	3205	5128	4386	29.8387096774194	0	0.268817204301075	0	26.8817204301075	0	0	0	4.03225806451613	0	0.537634408602151	0	0	0	0.268817204301075	0	0	33.6021505376344	0.537634408602151	0	2.68817204301075	0	0	0	0	0	0	1.34408602150538	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	90	"AWI"	90	4424	5286	4891	46.6257668711656	0	0.306748466257669	0	19.3251533742331	0	0	0	2.76073619631902	0	2.14723926380368	0	0	0.613496932515337	0	0	0	23.3128834355828	0	0	1.84049079754601	0	0	0	0	0	0	3.06748466257669	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	100	"AWI"	100	4801	5573	5209	33.2446808510638	0	0	0	23.936170212766	0	0	0	6.11702127659574	0	0.797872340425532	0	0	0.531914893617021	0.265957446808511	0.265957446808511	0	30.0531914893617	0	0	2.3936170212766	0	0	0	0	0	0	2.3936170212766	0	0
