"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alchornea"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araucaria"	"Arecaceae"	"Asteraceae"	"Banara"	"Boraginaceae"	"Cannabaceae"	"Caprifoliaceae"	"Cecropia"	"Celtis"	"Clethra"	"Cyathea cf. C. delgadoi"	"Cyperaceae"	"Dodonaea"	"Drimys"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fuchsia"	"Gordonia"	"Griselinia"	"Ilex"	"Indeterminable"	"Iridaceae"	"Isoëtes"	"Lamanonia"	"Lamiaceae"	"Melastomataceae"	"Meliosma"	"Myrsine"	"Myrtaceae"	"Oxalidaceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Podocarpus"	"Rubiaceae"	"Schinus"	"Solanaceae"	"Styrax"	"Symplocos"	"Weinmannia"	"Xyridaceae"
288	294	"Serra da Boa Vista"	-27.7	-49.15	0	"AWI"	0	-118	43	-38	2.51221214235869	0.139567341242149	0	0	1.11653872993719	0.418702023726448	0	0.348918353105373	0	7.32728541521284	0.139567341242149	0.348918353105373	0.488485694347523	0	0.279134682484299	10.5373342637823	0.209351011863224	0	0	0	0	0	0.0697836706210747	0	2.51221214235869	2.58199581297976	0	0	0.0697836706210747	0.0697836706210747	3.62875087229588	0	10.258199581298	1.32588974180042	0	0.139567341242149	0	51.2909979064899	0.767620376831821	0	0	0.139567341242149	0	0.348918353105373	1.11653872993719	1.81437543614794
288	294	"Serra da Boa Vista"	-27.7	-49.15	4	"AWI"	4	74	1056	416	2.71210013908206	0.139082058414465	0	0	1.39082058414465	0.764951321279555	0	0.764951321279555	0.0695410292072323	8.06675938803894	0	0.208623087621697	0.834492350486787	0.278164116828929	0.208623087621697	12.0305980528512	0.278164116828929	0.0695410292072323	0	0	0	0	0	0	1.25173852573018	3.05980528511822	0	0	0.278164116828929	0	2.29485396383867	0.0695410292072323	10.778859527121	0.834492350486787	0	0.0695410292072323	0.347705146036161	48.191933240612	0.695410292072323	0	0	0.62586926286509	0	0	1.39082058414465	2.29485396383867
288	294	"Serra da Boa Vista"	-27.7	-49.15	8	"AWI"	8	339	1768	901	1.97775030902349	0.0618046971569839	0	0	1.29789864029666	0.432632880098888	0	0	0	7.04573547589617	0	0.30902348578492	0.494437577255871	0.556242274412855	0.0618046971569839	12.7317676143387	0.185414091470952	0.0618046971569839	0	0	0	0	0	0	0.803461063040791	1.97775030902349	2.03955500618047	0	0	0	2.22496909765142	0.123609394313968	9.57972805933251	2.34857849196539	0	0	0	45.4882571075402	0.370828182941904	0.0618046971569839	0	0.0618046971569839	0	0	2.34857849196539	7.35475896168109
288	294	"Serra da Boa Vista"	-27.7	-49.15	12	"AWI"	12	679	2339	1409	2.42424242424242	0.0606060606060606	0	0	1.75757575757576	0.363636363636364	0	0.0606060606060606	0	7.75757575757576	0.0606060606060606	0.181818181818182	0.545454545454546	0.363636363636364	0.303030303030303	16.2424242424242	0.303030303030303	0.121212121212121	0	0	0	0	0.0606060606060606	0.0606060606060606	1.51515151515152	1.45454545454545	0	0	0.181818181818182	0.303030303030303	1.57575757575758	0	8.60606060606061	2	0	0	0.242424242424242	48.7272727272727	0.606060606060606	0	0	0.181818181818182	0.121212121212121	0.424242424242424	2.18181818181818	1.21212121212121
288	294	"Serra da Boa Vista"	-27.7	-49.15	16	"AWI"	16	1076	2883	1901	0.982658959537572	0.115606936416185	0	0	1.96531791907514	0.404624277456647	0	0	0	3.58381502890173	0.23121387283237	0	0.520231213872832	0.289017341040462	0.0578034682080925	13.4682080924855	0.115606936416185	0	0.115606936416185	0	0	0	0.0578034682080925	0.115606936416185	4.6242774566474	3.41040462427746	0	0	0	0.0578034682080925	3.46820809248555	0.289017341040462	8.09248554913295	2.3121387283237	0	0	0	47.5722543352601	0.982658959537572	0	0	0.115606936416185	0	1.15606936416185	4.04624277456647	1.84971098265896
288	294	"Serra da Boa Vista"	-27.7	-49.15	20	"AWI"	20	1503	3421	2389	1.6271186440678	0.0677966101694915	0	0	1.49152542372881	0.474576271186441	0	0	0.0677966101694915	2.03389830508475	0.0677966101694915	0	0.271186440677966	0.406779661016949	0.0677966101694915	15.864406779661	0	0.203389830508475	0.0677966101694915	0	0	0.0677966101694915	0.135593220338983	0.203389830508475	7.86440677966102	4.06779661016949	0	0.203389830508475	0	0	2.03389830508475	0.135593220338983	6.71186440677966	2.71186440677966	0	0	0.406779661016949	35.0508474576271	1.6271186440678	0.0677966101694915	0	0.135593220338983	0	2.03389830508475	13.0169491525424	0.813559322033898
288	294	"Serra da Boa Vista"	-27.7	-49.15	24	"AWI"	24	2013	3902	2879	0.61307901907357	0	0	0	0.544959128065395	0.340599455040872	0	0	0.0681198910081744	0.885558583106267	0.0681198910081744	0	0.136239782016349	0.408719346049046	0	7.76566757493188	0.0681198910081744	0.408719346049046	0.544959128065395	0	0	0.0681198910081744	0.272479564032698	0.136239782016349	10.4223433242507	5.858310626703	0.272479564032698	0	0	0	2.11171662125341	0.272479564032698	5.72207084468665	4.15531335149864	0.0681198910081744	0	0.272479564032698	40.9400544959128	1.08991825613079	0	0	0	0.0681198910081744	2.86103542234332	13.283378746594	0.272479564032698
288	294	"Serra da Boa Vista"	-27.7	-49.15	28	"AWI"	28	2544	4380	3352	0.0574052812858783	0	0	0	0.0574052812858783	0.34443168771527	0	0	0	0.459242250287026	0.0574052812858783	0	0.0574052812858783	0.918484500574053	0.0574052812858783	2.18140068886338	0	0.0574052812858783	0.34443168771527	0	0	0	0.34443168771527	0.459242250287026	10.5625717566016	1.83696900114811	0.172215843857635	0	0	0	0.861079219288174	0	6.19977037887486	3.50172215843858	0.0574052812858783	0	0	27.3249138920781	0.975889781859931	0	0	0	0.172215843857635	3.21469575200919	39.6670493685419	0.0574052812858783
288	294	"Serra da Boa Vista"	-27.7	-49.15	30	"AWI"	30	2837	4614	3595	0.819672131147541	0	0	0	0.0819672131147541	0.163934426229508	0	0.163934426229508	0	1.22950819672131	0.0819672131147541	0	0.409836065573771	1.22950819672131	0.0819672131147541	4.26229508196721	0	0.245901639344262	0.0819672131147541	0	0	0.245901639344262	0.655737704918033	1.88524590163934	15.9016393442623	5.65573770491803	0	0.245901639344262	0.0819672131147541	0	0.983606557377049	0	10.4918032786885	3.36065573770492	0	0	0	21.1475409836066	1.0655737704918	0	0	0	0.163934426229508	4.42622950819672	24.5901639344262	0.245901639344262
288	294	"Serra da Boa Vista"	-27.7	-49.15	32	"AWI"	32	3245	4818	3828	0.455788514129444	0	0	0	0.182315405651778	0	0	0	0	0.546946216955333	0	0	0.182315405651778	2.00546946216955	0.0911577028258888	2.64357338195077	0	0.273473108477666	0.0911577028258888	0	0	0.0911577028258888	0.911577028258888	0.455788514129444	12.5797629899727	2.09662716499544	0	0.182315405651778	0	0	1.91431175934366	0.0911577028258888	11.8505013673655	2.73473108477666	0	0	0	22.7894257064722	0.455788514129444	0	0	0.182315405651778	0.182315405651778	3.55515041020966	33.4548769371012	0
