"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Indeterminable"	"Juniperus"	"Onagraceae"	"Picea"	"Pinus"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Pseudotsuga"	"Quercus"	"Ranunculaceae"	"Rhamnaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Sarcobataceae"	"Saxifragaceae"	"Thalictrum"	"Ulmaceae"
273	279	"Blacktail Pond"	44.955512	-110.601798	100	"AWI"	100	2472	4026	3205	1	1	14	0	98	0	8	0	0	2	0	0	1	0	3	4	0	2.5	201	3	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	110	"AWI"	110	2760	4370	3546	0	2	9	0	68	0	8	0	0	0	0	0	0	0	0	2	0	4.5	0	4	0	0	0	1	0	0	0	0	0	2	0	4	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	120	"AWI"	120	3056	4738	3885	0	2	4	1	62	0	2	0	0	0	0	0	0	0	2	1	0	1.5	0	2	0	0	2	2	0	0	0	0	0	1	0	1	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	127	"AWI"	127	3293	4978	4123	0	0	0	0	64	0	3	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	3	0	0	0	0	0	0	5	0	2	2	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	130	"AWI"	130	3378	5100	4231	0	1	11	0	64	0	5	0	0	5	0	0	0	0	1	3	0	6.5	0	7	0	0	1	1	0	0	0	0	0	1	1	1	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	140	"AWI"	140	3689	5433	4557	0	1	13	0	77	0	10	0	0	1	0	0	0	1	0	4	0	5.5	221	3	0	0	0	1	0	0	1	0	0	3	0	3	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	150	"AWI"	150	4000	5748	4889	0	0	12	0	106	0	7	0	0	2	0	0	0	0	2	3	0	22.5	0	11	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	160	"AWI"	160	4356	6076	5231	0	0	21	0	92	0	8	0	0	2	0	0	0	0	0	5	0	1.5	0	1	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	170	"AWI"	170	4707	6389	5572	0	1	13	0	70	0	9	0	0	2	0	0	1	0	2	3	0	4	0	7	0	0	0	1	0	0	0	0	0	8	0	1	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	180	"AWI"	180	5068	6695	5918	0	0	7	0	69	0	6	0	0	2	0	0	0	0	3	6	0	4.5	240	4	0	0	0	0	0	0	1	0	0	1	0	7	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	210	"AWI"	210	6215	7536	6920	0	0	11	0	63	4	1	0	0	8	0	0	0	0	0	11	0	9.5	251	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	220	"AWI"	220	6642	7825	7260	0	0	13	0	47	0	5	0	0	2	0	0	0	0	1	3	0	4	0	3	0	0	0	1	1	0	0	0	0	0	1	5	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	230	"AWI"	230	7101	8095	7581	0	0	20	0	52	0	3	0	0	1	0	0	0	0	0	5	0	1.5	0	2	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	240	"AWI"	240	7570	8498	7941	0	1	8	0	47	0	3	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	260	"AWI"	260	8197	9690	8839	0	0	11	0	29	0	0	0	0	0	0	0	0	0	0	1	0	2	278	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	270	"AWI"	270	8544	10201	9290	0	0	9	0	28	0	4	0	0	0	0	0	0	0	1	1	0	14	0	2	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	280	"AWI"	280	8906	10705	9770	0	0	12	0	55	0	9	0	0	3	0	0	0	0	1	1	0	0.5	243	7	0	0	0	0	0	0	0	0	0	7	0	1	0	1	0
273	279	"Blacktail Pond"	44.955512	-110.601798	290	"AWI"	290	9305	11179	10231	0	0	12	0	68	0	4	0	0	2	1	0	0	0	0	2	0	1.5	0	6	0	0	0	0	1	0	0	0	0	3	0	3	0	0	1
273	279	"Blacktail Pond"	44.955512	-110.601798	300	"AWI"	300	9735	11629	10680	0.5	0	1	0	7	0	0	0	0	1	0	0	0	0	0	1	0	8.5	301	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	305	"AWI"	305	9941	11838	10914	0	1	10	0	42	4	7	0	0	0	0	0	0	0	0	2	0	11.5	0	19	0	0	0	1	0	0	0	0	0	1	0	3	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	310	"AWI"	310	10184	12055	11138	0	0	6	0	42	0	2	0	0	1	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	315	"AWI"	315	10403	12253	11366	0	0	4	0	25	0	1	0	0	0	0	0	0	0	0	2	0	3	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0
273	279	"Blacktail Pond"	44.955512	-110.601798	320	"AWI"	320	10646	12433	11593	0	1	0	0	33	0	5	0	0	0	0	0	0	0	1	1	0	4.5	278.5	5	0	0	0	0	0	0	0	0	0	1	3	9	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	325	"AWI"	325	10884	12650	11818	0	0	5	0	21	0	2	0	0	0	0	0	0	0	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	330	"AWI"	330	11131	12838	12048	0	0	7	0	26	0	1	0	0	2	0	0	0	0	1	3	0	3.5	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	335	"AWI"	335	11385	13019	12274	0	0	14	0	95	0	9	0	0	5	0	0	0	0	0	4	0	4	0	4	0	0	0	0	0	0	1	0	0	2	0	3	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	340	"AWI"	340	11631	13211	12501	0	0	13	0	31	0	1	0	0	4	0	0	0	0	0	3	0	10.5	233.5	5	0	0	0	1	0	0	0	0	0	2	1	1	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	345	"AWI"	345	11903	13388	12726	0	0	13	0	33	0	5	0	0	0	0	0	0	0	1	0	0	3	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	350	"AWI"	350	12190	13549	12948	0	0	10	0	38	0	6	0	0	4	0	0	0	0	1	2	0	8	0	10	0	0	0	2	0	0	0	1	0	0	0	4	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	360	"AWI"	360	12811	13876	13396	0	0	7	0	18	0	1	0	0	0	0	0	0	0	0	1	0	2.5	304	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	365	"AWI"	365	13194	14017	13604	0	0	8	0	113	8	12	0	0	7	0	0	0	0	5	4	0	11	0	11	0	0	0	0	0	0	0	0	0	7	0	2	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	370	"AWI"	370	13331	14338	13779	0	1	10	0	186	12	1	0	0	1	0	0	0	0	4	4	0	10	0	15	0	0	0	5	0	1	1	0	3	4	0	8	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	375	"AWI"	375	13473	14610	13965	0	0	19	0	185	0	7	0	0	1	0	0	0	0	3	4	0	32	0	19	0	0	0	0	0	0	0	0	0	2	0	5	0	1	0
273	279	"Blacktail Pond"	44.955512	-110.601798	380	"AWI"	380	13616	14852	14156	0	2	6	0	157	6	9	0	1	1	0	0	0	0	1	6	0	37.5	97	26	0	0	0	1	0	0	1	0	1	7	0	3	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	385	"AWI"	385	13751	15113	14348	1	0	10	0	167	10	6	1	0	0	0	0	1	0	8	3	0	18.5	0	8	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	390	"AWI"	390	13904	15335	14542	0	0	13	0	169	0	15	0	0	2	2	0	0	0	15	2	0	9.5	0	16	0	0	0	0	0	0	2	0	0	2	0	5	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	395	"AWI"	395	14046	15573	14730	0	1	8	0	171	0	7	1	0	5	0	0	0	0	0	3	1	2	0	11	0	0	0	1	0	0	0	0	0	3	0	17	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	400	"AWI"	400	14206	15797	14917	0	1	15	0	172	10	7	0	0	4	0	0	0	0	0	3	0	4.5	0	20	0	0	0	1	0	0	0	0	0	1	0	8	0	1	0
273	279	"Blacktail Pond"	44.955512	-110.601798	420	"AWI"	420	14852	16626	15689	0	2	13	0	202	0	12	0	0	3	0	0	1	0	2	2	0	1.5	43.5	19	0	0	0	3	0	0	0	0	0	4	0	11	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	425	"AWI"	425	15020	16845	15889	1	0	12	0	182	8	1	0	0	4	0	0	0	0	8	2	0	6	0	15	0	0	0	2	0	0	0	0	0	4	0	5	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	430	"AWI"	430	15196	17034	16091	0	0	12	0	192	0	1	0	0	4	0	0	0	0	3	1	0	8	0	15	1	0	0	2	0	0	1	0	1	4	0	13	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	435	"AWI"	435	15373	17218	16279	0	0	13	0	245	0	6	0	0	2	0	0	0	0	1	7	0	1.5	0	9	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	440	"AWI"	440	15551	17418	16471	0	0	9	0	206	0	7	0	0	2	2	0	0	0	2	1	0	3.5	69.5	15	0	0	0	1	0	0	1	0	0	7	0	4	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	446	"AWI"	446	15758	17654	16697	0	0	4	0	169	0	1	0	0	5	0	0	0	0	1	4	0	4.5	0	4	0	0	0	0	0	0	1	0	0	5	0	9	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	449	"AWI"	449	15878	17765	16811	0	0	6	0	185	0	1	0	0	0	0	1	0	0	2	1	0	4.5	0	6	0	0	0	0	1	0	1	0	0	10	0	4	0	1	0
