"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Carya"	"Caryophyllaceae"	"Castanea"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fagus"	"Fraxinus"	"Ilex"	"Indeterminable"	"Isoëtes"	"Juglans"	"Juniperus"	"Larix"	"Morus"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Poaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Rhamnus"	"Rosaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Viburnum"
322	329	"Saint-Calixte"	45.96111	-73.86806	25	"AWI"	25	116	1087	498	0.950871632329636	0	2.69413629160063	0	0	0.158478605388273	0	0	47.2266244057052	0.158478605388273	0	0	0	0	0	0.316957210776545	0	0	10.7765451664025	0	0	0.63391442155309	0.316957210776545	0	4.91283676703645	0.316957210776545	0	0.475435816164818	0	0.158478605388273	0	9.03328050713154	0.63391442155309	0	0	0	4.5958795562599	0.316957210776545	0	0	0	0	0	0	0	0.792393026941363	12.6782884310618	2.85261489698891	0
322	329	"Saint-Calixte"	45.96111	-73.86806	50	"AWI"	50	500	1830	1093	0.322061191626409	0	1.28824476650564	0	0	0	0	0	54.4283413848631	0.161030595813205	0	0	0	0.322061191626409	0	0.322061191626409	0	0.161030595813205	15.780998389694	0	0	0.161030595813205	0	0	5.31400966183575	0.483091787439614	0	0	0	0.161030595813205	0	0	0	0	0	0	4.18679549114332	0	0	0	0	0	0.161030595813205	0	0	0.322061191626409	13.5265700483092	2.89855072463768	0
322	329	"Saint-Calixte"	45.96111	-73.86806	75	"AWI"	75	1021	2377	1699	0.396039603960396	0	2.57425742574257	0	0	0.594059405940594	0	0	65.7425742574257	0.198019801980198	0	0.396039603960396	0	0	0	0.99009900990099	0	0.198019801980198	14.0594059405941	0	0	0	0	0	1.98019801980198	0.198019801980198	0	0.198019801980198	0	0.198019801980198	0	0	0	0	0	0	4.35643564356436	0	0	0	0	0	0	0	0	0.396039603960396	5.54455445544555	1.98019801980198	0
322	329	"Saint-Calixte"	45.96111	-73.86806	100	"AWI"	100	1566	2918	2311	0.458715596330275	0	2.29357798165138	0	0	0	0	0.229357798165138	60.3211009174312	0.458715596330275	0	0.229357798165138	0	0.458715596330275	0	0.229357798165138	0	0.458715596330275	16.9724770642202	0	0	0	0	0	1.60550458715596	0.458715596330275	0	0	0	0.458715596330275	0	0	0	0	0	0	5.04587155963303	0	0	0.229357798165138	0	0	0	0.229357798165138	0	0	7.56880733944954	2.29357798165138	0
322	329	"Saint-Calixte"	45.96111	-73.86806	125	"AWI"	125	2274	3334	2893	0.209643605870021	0	2.51572327044025	0	0	0.209643605870021	0	0	64.3605870020964	0.209643605870021	0	0	0	0.209643605870021	0	0.209643605870021	0	0.209643605870021	15.0943396226415	0	0	0	0	0	0	0.209643605870021	0	0	0	0.628930817610063	0	0	0	0	0	0	5.45073375262055	0	0	0	0	0	0	0	0	0.419287211740042	5.24109014675052	4.82180293501048	0
322	329	"Saint-Calixte"	45.96111	-73.86806	150	"AWI"	150	3164	3701	3462	0.604229607250755	0	1.20845921450151	0	0	0.151057401812689	0	0	54.9848942598187	0.151057401812689	0	0	0	0.302114803625378	0	0	0	0.151057401812689	17.6737160120846	0	0	0	0	0	4.38066465256798	0.302114803625378	0	0.151057401812689	0	0	0	0	0.151057401812689	0	0	0	6.04229607250755	0.151057401812689	0	0	0	0	0	0.302114803625378	0	0.302114803625378	9.81873111782477	3.17220543806647	0
322	329	"Saint-Calixte"	45.96111	-73.86806	175	"AWI"	175	3576	4287	3879	0.194174757281553	0	2.33009708737864	0	0	0.194174757281553	0	0	60.9708737864078	0	0	0.194174757281553	0	0.194174757281553	0	0.194174757281553	0	0.194174757281553	18.6407766990291	0	0	0.388349514563107	0	0	4.66019417475728	0.388349514563107	0	0.58252427184466	0	0.970873786407767	0	0	0	0	0	0.194174757281553	3.30097087378641	0.194174757281553	0	0	0	0	0	0.194174757281553	0	0.388349514563107	2.52427184466019	3.10679611650485	0
322	329	"Saint-Calixte"	45.96111	-73.86806	200	"AWI"	200	3843	4829	4277	0.819672131147541	0	2.86885245901639	0	0	0	0	0	56.9672131147541	0.409836065573771	0	0.409836065573771	0	0.819672131147541	0	0	0	0.409836065573771	19.672131147541	0	0	0	0	0	4.71311475409836	0.614754098360656	0	0	0	0.204918032786885	0	0	0.409836065573771	0	0	0	3.27868852459016	0	0	0.204918032786885	0	0	0	0	0	0.409836065573771	4.71311475409836	3.07377049180328	0
322	329	"Saint-Calixte"	45.96111	-73.86806	225	"AWI"	225	4153	5274	4675	0.99403578528827	0	2.38568588469185	0	0	0	0	0	69.9801192842942	0	0	0	0	0	0	0	0	0.397614314115308	11.9284294234592	0	0	0.198807157057654	0	0	4.37375745526839	0.397614314115308	0	0.596421471172962	0	0.795228628230616	0	0	0	0	0	0	3.57852882703777	0	0.198807157057654	0	0	0	0	0.397614314115308	0	0.198807157057654	1.39165009940358	2.18687872763419	0
322	329	"Saint-Calixte"	45.96111	-73.86806	250	"AWI"	250	4484	5681	5074	0.398406374501992	0	0	0	0	0	0	0	60.9561752988048	0.398406374501992	0	0	0	0.199203187250996	0	0.398406374501992	0	0	13.7450199203187	0	0	0.398406374501992	0	0	2.58964143426295	0.398406374501992	0	0.597609561752988	0	0.398406374501992	0	12.1513944223108	0	0	0	0	2.78884462151394	0	0	0	0	0	0	0.398406374501992	0	0.597609561752988	1.19521912350598	2.39043824701195	0
322	329	"Saint-Calixte"	45.96111	-73.86806	275	"AWI"	275	4879	6051	5467	0.145560407569141	0	1.31004366812227	0	0	0.145560407569141	0	0	72.9257641921397	0	0.145560407569141	0.145560407569141	0	0.291120815138282	0	0.291120815138282	0	0.145560407569141	8.73362445414847	0	0	0.291120815138282	0	0	3.78457059679767	0.436681222707424	0	0.436681222707424	0	0.436681222707424	0	0	0	0	0	0	6.25909752547307	0	0	0	0	0	0	0.436681222707424	0	0.145560407569141	0.873362445414847	2.62008733624454	0
322	329	"Saint-Calixte"	45.96111	-73.86806	300	"AWI"	300	5261	6412	5876	0.291545189504373	0	3.2069970845481	0	0	0	0	0	64.7230320699708	0.145772594752187	0.145772594752187	0	0	0.583090379008746	0	0.728862973760933	0	0	11.3702623906706	0	0	0	0	0	4.3731778425656	0.291545189504373	0	0	0	0.728862973760933	0	0	0.291545189504373	0	0	0	7.14285714285714	0	0.145772594752187	0	0	0	0	0.145772594752187	0	0.43731778425656	2.04081632653061	3.2069970845481	0
322	329	"Saint-Calixte"	45.96111	-73.86806	325	"AWI"	325	5725	6739	6269	0.34965034965035	0	3.14685314685315	0	0	0	0	0	58.3916083916084	0.699300699300699	0	0	0	0	0	0	0	0	13.986013986014	0	0	0	0	0	3.4965034965035	0	0	0	0	2.44755244755245	0	0	0.699300699300699	0	0	0	5.24475524475525	0	0	0	0	0	0	0	0	0.34965034965035	6.64335664335664	4.54545454545455	0
322	329	"Saint-Calixte"	45.96111	-73.86806	340	"AWI"	340	5978	6919	6502	0	0	0	0	0	0	0	0	47.5113122171946	0.678733031674208	0	0	0	0.226244343891403	0	0.678733031674208	0	0	1.80995475113122	0	0	0	0.678733031674208	0	0	0	0	1.58371040723982	0	0.452488687782805	0	0	0.452488687782805	0	0	0	4.52488687782805	0	0.226244343891403	0	0	0	0	0	0	0.452488687782805	37.7828054298643	2.94117647058824	0
322	329	"Saint-Calixte"	45.96111	-73.86806	350	"AWI"	350	6178	7023	6663	0	0	1.27504553734062	0.182149362477231	0	0	0	0	55.0091074681239	0	0	0	0	0.182149362477231	0	0.546448087431694	0	0.364298724954463	3.64298724954463	0	0	0	0	0	0.364298724954463	0	0	0	0	0	0	13.6612021857924	0.182149362477231	0	0	0	3.64298724954463	0	0	0	0	0	0	1.09289617486339	0	0.182149362477231	17.1220400728597	2.55009107468124	0
322	329	"Saint-Calixte"	45.96111	-73.86806	365	"AWI"	365	6570	7170	6895	0	0	3.80549682875264	0	0	0	0	0	58.5623678646934	0.211416490486258	0.211416490486258	0	0	0.634249471458774	0	0	0	0	1.90274841437632	0	0	0	0.211416490486258	0	0	0.422832980972516	0	1.26849894291755	0	1.05708245243129	0	0	0	0	0	0	3.59408033826638	0	0	0	0	0	0	0	0	0.422832980972516	25.1585623678647	2.5369978858351	0
322	329	"Saint-Calixte"	45.96111	-73.86806	375	"AWI"	375	6802	7293	7058	0	0	4.25531914893617	0	0	0	0	0	52.6595744680851	0	0	0	0	0.531914893617021	0	0.265957446808511	0	0	1.59574468085106	0	0	0.531914893617021	0	0	0	0	0	0	0	0.265957446808511	0	0	0.265957446808511	0	0	0	7.97872340425532	0	0	0	0	0	0	0.531914893617021	0	0.265957446808511	26.5957446808511	4.25531914893617	0
322	329	"Saint-Calixte"	45.96111	-73.86806	385	"AWI"	385	6949	7571	7241	0.158730158730159	0	1.9047619047619	0	0	0	0	0	36.6666666666667	0.158730158730159	0	0	0	0.317460317460317	0	0.317460317460317	0	0	0.793650793650794	0	0	0	0	0	0.476190476190476	0.634920634920635	0	0	0	0.952380952380952	0	30.1587301587302	0	0	0	0	4.92063492063492	0	0	0	0	0	0	0.476190476190476	0	0.317460317460317	20.1587301587302	1.58730158730159	0
322	329	"Saint-Calixte"	45.96111	-73.86806	400	"AWI"	400	7145	8106	7541	1.51057401812689	0	3.92749244712991	0.302114803625378	0	0.302114803625378	0	0	38.368580060423	0.302114803625378	0.302114803625378	0	0	0.604229607250755	0	1.20845921450151	0	0.604229607250755	1.81268882175227	0	0	0.302114803625378	0	0	0	0	0.302114803625378	0.302114803625378	0	1.81268882175227	0	0	0.604229607250755	0	0	0	24.4712990936556	0	0	0	0	0	0	0.906344410876133	0	0.604229607250755	17.5226586102719	3.92749244712991	0
322	329	"Saint-Calixte"	45.96111	-73.86806	410	"AWI"	410	7286	8363	7759	2.03045685279188	0	0	0	0	0	0	0	40.6091370558376	0	0	0	0	0	0	1.52284263959391	0	0	4.56852791878173	0	0	0	0	0	0	0	0	1.01522842639594	0	0.50761421319797	0	0	0.50761421319797	0	0	0	28.9340101522843	0	0	0	0	0	0	1.01522842639594	0	0	12.6903553299492	6.5989847715736	0
322	329	"Saint-Calixte"	45.96111	-73.86806	425	"AWI"	425	7551	8661	8080	0.89974293059126	0	1.41388174807198	0	0	0.12853470437018	0	0	12.7249357326478	0	0.12853470437018	0	0	0.38560411311054	0	0.12853470437018	0	0	0.6426735218509	0	0	0.25706940874036	0	0	0.38560411311054	0	0	0.38560411311054	0	0.89974293059126	0	58.8688946015424	0.25706940874036	0	0	0	16.0668380462725	0	0.25706940874036	0	0	0	0	0.38560411311054	0	0	2.44215938303342	3.34190231362468	0
322	329	"Saint-Calixte"	45.96111	-73.86806	435	"AWI"	435	7744	8861	8298	0.427350427350427	0	4.27350427350427	0.427350427350427	0	0	0	0	41.025641025641	0	0	0	0	0.427350427350427	0	0	0	0.427350427350427	5.98290598290598	0	0	0	0	0	0	1.28205128205128	0	0	0	1.28205128205128	0	0	0	0	0	0	29.4871794871795	0	0	0	0	0	0	0	0	0	2.99145299145299	11.965811965812	0
322	329	"Saint-Calixte"	45.96111	-73.86806	450	"AWI"	450	8021	9160	8621	0.729040097205346	0	2.91616038882138	0.121506682867558	0	0	0	0	29.6476306196841	0	0	0.121506682867558	0	0.729040097205346	0	0.486026731470231	0	0.121506682867558	0.364520048602673	0	0	0.364520048602673	0.243013365735115	0	0	0.607533414337789	0	1.45808019441069	0	0.364520048602673	0	53.2199270959903	0	0	0.364520048602673	0	5.10328068043742	0	0	0	0	0	0	0.607533414337789	0	0	0.607533414337789	1.82260024301337	0
322	329	"Saint-Calixte"	45.96111	-73.86806	465	"AWI"	465	8377	9408	8939	0.50761421319797	0	8.12182741116751	0	0	0.50761421319797	0	0	58.3756345177665	1.01522842639594	0	0	0	0	0	4.56852791878173	0	0	1.01522842639594	0	0	0	0.50761421319797	0	0	1.01522842639594	0	1.52284263959391	0	0	0	0	0.50761421319797	0	0	0	13.1979695431472	0	0	0	0	0	0	0	0	0.50761421319797	1.52284263959391	7.10659898477157	0
322	329	"Saint-Calixte"	45.96111	-73.86806	475	"AWI"	475	8643	9582	9151	3.7037037037037	0	3.7037037037037	0.617283950617284	0	0	0	0	68.5185185185185	0	0	0	0	0	0	0	0	0	3.08641975308642	4.93827160493827	0	0	0	0	0	1.85185185185185	0	0.617283950617284	0	2.46913580246914	0	0	0	0	0	0	7.40740740740741	0	0	0	0	0	0	0	0	0	1.23456790123457	1.85185185185185	0
322	329	"Saint-Calixte"	45.96111	-73.86806	485	"AWI"	485	8960	9735	9354	1.47058823529412	0	7.35294117647059	0	0	0	0	0	65.5882352941177	1.47058823529412	0	0	0	0	0	3.52941176470588	0	0	1.76470588235294	0	0	0	0	0	0	0.294117647058824	0	1.47058823529412	0	0.882352941176471	0	0	0.588235294117647	0	0	0	11.7647058823529	0	0	0	0	0	0	0	0	0	0.882352941176471	2.94117647058824	0
322	329	"Saint-Calixte"	45.96111	-73.86806	500	"AWI"	500	9304	10035	9645	2.21606648199446	0	9.97229916897507	0.277008310249307	0	0.554016620498615	0	0	62.6038781163435	0	0.554016620498615	0	0	1.93905817174515	0	1.93905817174515	0	0	0	0	0	0	0	0	2.21606648199446	0	0.277008310249307	2.21606648199446	0	1.10803324099723	0	0	1.38504155124654	0	0	0	8.03324099722992	0	0	0	0	0	0	1.10803324099723	0	0	1.38504155124654	2.21606648199446	0
322	329	"Saint-Calixte"	45.96111	-73.86806	515	"AWI"	515	9553	10386	9924	0.479386385426654	0	6.90316395014382	0	0.0958772770853308	0.191754554170662	0	0	22.0517737296261	0	0	0	0	0.575263662511985	0	0.767018216682646	0	0	0	0	0	0.287631831255992	0	0	0	0.287631831255992	0	3.06807286673058	0	0.671140939597315	0	56.0882070949185	0.958772770853308	0	1.53403643336529	0	3.54745925215724	0	0	0	0	0	0	0.287631831255992	0	0	0.287631831255992	1.91754554170662	0
322	329	"Saint-Calixte"	45.96111	-73.86806	525	"AWI"	525	9707	10604	10116	0.175438596491228	0	12.280701754386	0.350877192982456	0	0.175438596491228	0	0	30.3508771929825	0	0	0	0	0.87719298245614	0	0.526315789473684	0	0.175438596491228	0	0	0	0	0	0	0	0.350877192982456	0	1.75438596491228	0	1.05263157894737	0	42.1052631578947	1.40350877192982	0	2.10526315789474	0	5.08771929824561	0	0	0	0	0	0	0	0	0	0.175438596491228	1.05263157894737	0
322	329	"Saint-Calixte"	45.96111	-73.86806	535	"AWI"	535	9858	10785	10306	0	0	0	0	0	0.62111801242236	0	0	69.8757763975155	0	0	0	0	0.62111801242236	0	1.24223602484472	0	0	0.62111801242236	0	0	0	0.31055900621118	0	0	0.62111801242236	0	4.03726708074534	0	2.48447204968944	4.03726708074534	0	0	0	7.14285714285714	0	7.14285714285714	0	0	0	0	0	0	0	0	0	0.31055900621118	0.93167701863354	0
322	329	"Saint-Calixte"	45.96111	-73.86806	542.5	"AWI"	542.5	9984	10923.5	10448	0	0	9.62962962962963	0.148148148148148	0	0.592592592592593	0	0	61.9259259259259	0.148148148148148	0	0	0	1.03703703703704	0	1.18518518518519	0	0	0	0	0	0	0.148148148148148	0	0	0.296296296296296	0	5.18518518518519	0	1.48148148148148	0	0	1.48148148148148	0	6.81481481481481	0	7.55555555555556	0	0	0	0	0	0	0	0	0	0.888888888888889	1.48148148148148	0
322	329	"Saint-Calixte"	45.96111	-73.86806	550	"AWI"	550	10099	11056	10595	0.460829493087558	0	0	0.230414746543779	0	0.460829493087558	0	0	41.705069124424	0.230414746543779	0	0	0.230414746543779	0.460829493087558	0	2.99539170506912	0	0	0	0	0	0.230414746543779	0.460829493087558	0	0	0.921658986175115	0	12.9032258064516	0	1.15207373271889	0	16.8202764976959	1.84331797235023	0	8.52534562211982	0	7.37327188940092	0	0.230414746543779	0	0	0	0	0.921658986175115	0	0	0.230414746543779	1.61290322580645	0
322	329	"Saint-Calixte"	45.96111	-73.86806	560	"AWI"	560	10311	11233	10781	0.130718954248366	0	1.56862745098039	0.130718954248366	0	0.784313725490196	0	0	20	0.261437908496732	0	0.130718954248366	0	0.784313725490196	0	2.74509803921569	0	0	0	0	0	0	0.130718954248366	0	4.05228758169935	0.130718954248366	0.130718954248366	7.18954248366013	0	1.04575163398693	13.7254901960784	15.4248366013072	0.65359477124183	0	18.9542483660131	0	10.1960784313725	0	0	0	0	0	0	0	0	0	0.261437908496732	1.56862745098039	0
322	329	"Saint-Calixte"	45.96111	-73.86806	575	"AWI"	575	10684	11501	11091	0.0983284169124877	0	1.08161258603736	0	0	1.08161258603736	0	0	17.5024582104228	0	0.0983284169124877	0.0983284169124877	0.196656833824975	0.393313667649951	0	4.32645034414946	0	0.196656833824975	0.196656833824975	0	0	0.0983284169124877	1.17994100294985	0	8.35791543756146	0.0983284169124877	0	14.5526057030482	0.0983284169124877	0.688298918387414	0	7.57128810226155	0.491642084562439	0	36.283185840708	0	4.12979351032448	0	0	0	0	0.196656833824975	0	0.294985250737463	0	0	0.0983284169124877	0.589970501474926	0
