"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Carya"	"Castanea"	"Celtis"	"Cornus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Ilex"	"Indeterminable"	"Juglans"	"Lamiaceae"	"Larix"	"Morus"	"Myrica"	"Nyssa"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Populus"	"Quercus"	"Rhamnaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sarcobataceae"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"	"Vitaceae"
1123	1157	"Jack Lake"	47.31667	-81.76667	90	"AWI"	90	1472	2547	2012	1.17878192534381	0.392927308447937	0	0	0	0.196463654223969	0	33.5952848722986	0	0	0.196463654223969	0	0	0	0.392927308447937	7.07269155206287	0.785854616895874	0	1.57170923379175	0	0.392927308447937	0.785854616895874	0	0.196463654223969	0	0	1.57170923379175	0	0.589390962671906	0	0	4.32220039292731	41.8467583497053	0	0.196463654223969	1.17878192534381	0.196463654223969	1.17878192534381	0	0	0	0	0	0	0	0	0.589390962671906	1.57170923379175	0	0
1123	1157	"Jack Lake"	47.31667	-81.76667	100	"AWI"	100	1704	2766	2243	0.327332242225859	0.16366612111293	0	0.327332242225859	0	0.490998363338789	0	33.3878887070376	0	0	0.16366612111293	0	0	0	0	7.52864157119476	0.818330605564648	0	1.96399345335516	0	0.654664484451719	1.14566284779051	0.16366612111293	0.327332242225859	0	0	2.12765957446809	0	0.654664484451719	0	0.327332242225859	3.43698854337152	40.0981996726678	0	0	0.16366612111293	1.14566284779051	2.61865793780687	0	0	0	0	0.654664484451719	0	0	0	0.490998363338789	0.818330605564648	0	0
1123	1157	"Jack Lake"	47.31667	-81.76667	110	"AWI"	110	1939	2976	2473	1.5817223198594	0.175746924428822	0	0	0	0.351493848857645	0	25.6590509666081	0	0	0.175746924428822	0.175746924428822	0	0	0.351493848857645	3.33919156414763	1.5817223198594	0	1.40597539543058	0	0.351493848857645	1.75746924428823	0	0.175746924428822	0	0	0.70298769771529	0	0.175746924428822	0	0.351493848857645	5.62390158172232	49.5606326889279	0	0.175746924428822	0.527240773286467	0.878734622144113	3.16344463971881	0	0	0	0	0.175746924428822	0	0	0	0.70298769771529	0.878734622144113	0	0
1123	1157	"Jack Lake"	47.31667	-81.76667	120	"AWI"	120	2198	3169	2703	1.72786177105832	0.215982721382289	0	0.215982721382289	0	0.431965442764579	0	26.133909287257	0	0	0.215982721382289	0.215982721382289	0	0.215982721382289	0	11.2311015118791	0.863930885529158	0.215982721382289	0	0	0.647948164146868	1.29589632829374	0	0.215982721382289	0	0	2.59179265658747	0	0	0	0.215982721382289	2.15982721382289	43.1965442764579	0	0.215982721382289	1.07991360691145	1.29589632829374	3.45572354211663	0	0	0	0	0.215982721382289	0	0	0	0.863930885529158	0.863930885529158	0	0
1123	1157	"Jack Lake"	47.31667	-81.76667	130	"AWI"	130	2451	3363	2939	1.3215859030837	0.66079295154185	0	0	0	0.440528634361234	0	32.15859030837	0	0	0	0	0	0	0.220264317180617	3.08370044052863	0.440528634361234	0	0.881057268722467	0	0	0.66079295154185	0	0	0	0	0.881057268722467	0	0.220264317180617	0	0.220264317180617	5.50660792951542	47.7973568281938	0	0.440528634361234	0.881057268722467	0.220264317180617	2.20264317180617	0	0	0	0	0	0	0	0	0.66079295154185	1.10132158590308	0	0
1123	1157	"Jack Lake"	47.31667	-81.76667	140	"AWI"	140	2706	3550	3173	0.408997955010225	0	0	0.204498977505113	0	0.204498977505113	0	34.1513292433538	0	0	0	0	0	0	0	10.0204498977505	0.408997955010225	0	1.6359918200409	0	0.81799591002045	0.613496932515337	0	0.613496932515337	0	0	1.43149284253579	0	0.81799591002045	0	1.02249488752556	3.06748466257669	40.2862985685072	0	0.204498977505113	0.613496932515337	0.408997955010225	1.22699386503067	0	0	0	0	0	0.204498977505113	0	0	0.613496932515337	1.02249488752556	0	0
1123	1157	"Jack Lake"	47.31667	-81.76667	150	"AWI"	150	3000	3729	3404	0.757575757575758	0.378787878787879	0	0	0	0.568181818181818	0	34.0909090909091	0	0	0	0	0	0	0.757575757575758	5.68181818181818	1.13636363636364	0	0.757575757575758	0	0.189393939393939	0	0	0.189393939393939	0	0	0.757575757575758	0	0.378787878787879	0	0.189393939393939	4.54545454545455	43.9393939393939	0.189393939393939	0.378787878787879	0.568181818181818	1.13636363636364	1.70454545454545	0	0	0	0	0.189393939393939	0	0	0	0.189393939393939	1.13636363636364	0	0.189393939393939
1123	1157	"Jack Lake"	47.31667	-81.76667	160	"AWI"	160	3330	3906	3625	0.562851782363977	0.187617260787992	0	0.187617260787992	0	0.375234521575985	0	27.7673545966229	0.187617260787992	0	0	0	0	0	0	6.94183864915572	1.31332082551595	0	0	0	0.562851782363977	0	0	0.187617260787992	0	0.187617260787992	0.562851782363977	0.187617260787992	0.75046904315197	0	0.562851782363977	3.00187617260788	52.7204502814259	0	0.187617260787992	0.562851782363977	0.187617260787992	1.12570356472795	0	0	0	0	0.375234521575985	0.187617260787992	0	0	0.187617260787992	0.938086303939963	0	0
1123	1157	"Jack Lake"	47.31667	-81.76667	170	"AWI"	170	3617	4219	3861	1.0443864229765	0	0	0.261096605744125	0	0.261096605744125	0	27.6762402088773	0	0	0.261096605744125	0	0	0	0.261096605744125	7.04960835509138	0.522193211488251	0	0	0	0.522193211488251	0	0	0	0	0	1.30548302872063	0	0.522193211488251	0	0	4.96083550913838	50.9138381201044	0	0.261096605744125	0.522193211488251	0.261096605744125	1.56657963446475	0	0	0	0	0	0	0	0	0	1.82767624020888	0	0
1123	1157	"Jack Lake"	47.31667	-81.76667	180	"AWI"	180	3795	4652	4137	1.54440154440154	0	0	0.772200772200772	0	0.193050193050193	0	24.5173745173745	0	0	0	0	0	0	0	4.05405405405405	0.579150579150579	0	0	0	0.193050193050193	0	0	0.579150579150579	0	0	0.772200772200772	0	0.772200772200772	0	0.193050193050193	2.31660231660232	57.5289575289575	0	0.386100386100386	0.772200772200772	0	3.86100386100386	0	0	0	0	0.193050193050193	0	0.193050193050193	0	0.193050193050193	0.386100386100386	0	0
1123	1157	"Jack Lake"	47.31667	-81.76667	190	"AWI"	190	4014	4989	4427	0.490196078431373	0	0	0	0	0.980392156862745	0	26.7156862745098	0	0	0	0	0	0	0.490196078431373	10.2941176470588	0.735294117647059	0	0	0	0	0	0	0.245098039215686	0	0	0.980392156862745	0	0.735294117647059	0	0.735294117647059	2.45098039215686	51.2254901960784	0	0.245098039215686	0.245098039215686	0.735294117647059	1.96078431372549	0.245098039215686	0	0	0	0	0	0	0	0	0.490196078431373	0	0
1123	1157	"Jack Lake"	47.31667	-81.76667	200	"AWI"	200	4243	5345	4722	0.667779632721202	0.500834724540901	0	0	0	0.667779632721202	0	28.5475792988314	0	0.1669449081803	0	0	0	0	0	7.67946577629382	0.834724540901502	0	0.667779632721202	0	0.500834724540901	0.500834724540901	0	0.1669449081803	0	0	0.834724540901502	0	0.333889816360601	0	0.500834724540901	1.1686143572621	50.9181969949916	0	0.1669449081803	0.834724540901502	1.3355592654424	2.67111853088481	0	0	0	0	0	0	0	0	0.1669449081803	0.1669449081803	0	0
1123	1157	"Jack Lake"	47.31667	-81.76667	210	"AWI"	210	4469	5696	5013	0	0.232558139534884	0	0	0	0.465116279069767	0	29.3023255813954	0	0	0	0	0	0	1.3953488372093	5.34883720930233	0.465116279069767	0.232558139534884	0	0	1.3953488372093	0.465116279069767	0	0.465116279069767	0	0	0.465116279069767	0	0.232558139534884	0	0	1.3953488372093	52.3255813953488	0	0.465116279069767	0.232558139534884	0.697674418604651	1.86046511627907	0.465116279069767	0	0	0	0	0	0.232558139534884	0	0	1.86046511627907	0	0
1123	1157	"Jack Lake"	47.31667	-81.76667	220	"AWI"	220	4713	5976	5311	0.442477876106195	0.221238938053097	0	0.221238938053097	0	0.442477876106195	0	20.353982300885	0	0	0	0	0	0	0	9.29203539823009	1.54867256637168	0	0	0	0	0.663716814159292	0	0.442477876106195	0	0	1.10619469026549	0	0.221238938053097	0	0.221238938053097	2.87610619469027	57.9646017699115	0	0.221238938053097	0.442477876106195	0.884955752212389	1.99115044247788	0	0	0	0	0.221238938053097	0	0	0	0	0.221238938053097	0	0
1123	1157	"Jack Lake"	47.31667	-81.76667	230	"AWI"	230	4963	6281	5602	0.163132137030995	0.65252854812398	0	0	0	0.163132137030995	0	16.9657422512235	0	0	0.163132137030995	0	0	0	0.163132137030995	13.3768352365416	1.63132137030995	0	0	0	0	0.32626427406199	0	0.163132137030995	0	0	0.489396411092985	0	1.14192495921697	0	0.65252854812398	1.14192495921697	57.2593800978793	0	0.32626427406199	0.65252854812398	1.30505709624796	2.93637846655791	0	0	0	0	0	0	0	0	0	0.32626427406199	0	0
1123	1157	"Jack Lake"	47.31667	-81.76667	240	"AWI"	240	5249	6570	5894	0.145772594752187	0.583090379008746	0	0.145772594752187	0	0.583090379008746	0	17.201166180758	0	0	0	0	0	0	0.583090379008746	11.0787172011662	0.728862973760933	0	0	0	0.291545189504373	1.74927113702624	0	0.145772594752187	0	0	1.45772594752187	0	0	0	0.43731778425656	0.728862973760933	58.8921282798834	0	0.728862973760933	0.728862973760933	1.31195335276968	1.89504373177843	0	0	0	0	0	0	0	0	0	0.583090379008746	0	0
1123	1157	"Jack Lake"	47.31667	-81.76667	250	"AWI"	250	5518	6847	6179	0.655021834061135	0.436681222707424	0	0	0	1.96506550218341	0	8.73362445414847	0	0	0	0	0	0.436681222707424	0.436681222707424	6.98689956331878	1.31004366812227	0	0	0	0.655021834061135	1.52838427947598	0	1.52838427947598	0	0	0	0	0.218340611353712	0.218340611353712	0.436681222707424	0.655021834061135	67.9039301310044	0	0.655021834061135	0.436681222707424	0.218340611353712	1.96506550218341	0	0	0	0	0.436681222707424	0	0	0	0.436681222707424	1.74672489082969	0	0
1123	1157	"Jack Lake"	47.31667	-81.76667	260	"AWI"	260	5810	7111	6472	0.263157894736842	1.05263157894737	0	0	0	0.789473684210526	0	12.6315789473684	0	0	0	0	0	0	0	8.42105263157895	0.526315789473684	0	0	0	1.31578947368421	0	0	0	0	0	0.263157894736842	0	0.263157894736842	0	0	3.42105263157895	65	0	0	0.263157894736842	1.05263157894737	2.36842105263158	0	0	0	0	0.263157894736842	0.263157894736842	0	0.263157894736842	0.526315789473684	1.05263157894737	0	0
1123	1157	"Jack Lake"	47.31667	-81.76667	270	"AWI"	270	6110	7384	6766	0.193423597678917	0	0	0.386847195357834	0	0.193423597678917	0	11.4119922630561	0	0	0	0	0	0	0.386847195357834	7.54352030947776	0.580270793036751	0	0	0	0.386847195357834	1.74081237911025	0	0.773694390715667	0	0	1.1605415860735	0	0	0	0.580270793036751	2.90135396518375	64.0232108317215	0	0.580270793036751	0.967117988394584	0.193423597678917	2.90135396518375	0	0	0	0	0.193423597678917	0	0	0	0.773694390715667	1.93423597678917	0.193423597678917	0
1123	1157	"Jack Lake"	47.31667	-81.76667	280	"AWI"	280	6413	7632	7052	0	0.506329113924051	0	0.506329113924051	0	0.253164556962025	0	10.6329113924051	0	0	0	0	0	0	0.253164556962025	6.32911392405063	1.51898734177215	0	0	0	0.759493670886076	1.0126582278481	0	0	0	0	0.253164556962025	0	0.253164556962025	0	0.759493670886076	1.77215189873418	68.1012658227848	0	0.506329113924051	1.0126582278481	1.0126582278481	2.78481012658228	0	0	0	0	0	0	0	0	0	1.77215189873418	0	0
1123	1157	"Jack Lake"	47.31667	-81.76667	290	"AWI"	290	6723	7897	7346	0	0.217391304347826	0	0.434782608695652	0	0.217391304347826	0	11.304347826087	0	0	0.217391304347826	0	0	0.217391304347826	0.217391304347826	3.69565217391304	0.217391304347826	0	0	0	0.434782608695652	1.52173913043478	0	1.30434782608696	0	0	0.217391304347826	0	0.652173913043478	0	0.869565217391304	0.434782608695652	70.4347826086957	0	1.08695652173913	0.217391304347826	0	3.26086956521739	0	0	0	0	0.217391304347826	0	0	0	0.217391304347826	2.39130434782609	0	0
1123	1157	"Jack Lake"	47.31667	-81.76667	300	"AWI"	300	7055	8117	7631	0.643776824034335	0.429184549356223	0	0.214592274678112	0	0.429184549356223	0	14.1630901287554	0	0	0	0	0	0	1.07296137339056	2.36051502145923	0.858369098712446	0	0	0	0	0	0	0.643776824034335	0	0	1.07296137339056	0	0.643776824034335	0	0.643776824034335	2.36051502145923	66.0944206008584	0	0.858369098712446	0.858369098712446	1.71673819742489	2.78969957081545	0	0	0	0	0.214592274678112	0	0	0	0.214592274678112	1.71673819742489	0	0
1123	1157	"Jack Lake"	47.31667	-81.76667	310	"AWI"	310	7427	8336	7918	0.204081632653061	0.204081632653061	0	0.408163265306122	0	0.408163265306122	0	16.734693877551	0	0	0	0	0.408163265306122	0	1.02040816326531	3.87755102040816	1.02040816326531	0	0	0	0	0	0	1.22448979591837	0	0	1.63265306122449	0.204081632653061	0.612244897959184	0	2.04081632653061	1.02040816326531	55.9183673469388	0	0.612244897959184	1.83673469387755	2.04081632653061	5.10204081632653	0	0	0	0	0.408163265306122	0	0	0	0	3.06122448979592	0	0
1123	1157	"Jack Lake"	47.31667	-81.76667	320	"AWI"	320	7830	8557	8190	0.221729490022173	0	0	1.55210643015521	0	0.221729490022173	0	23.5033259423503	0	0	0	0	0	0	0.665188470066519	2.21729490022173	0.665188470066519	0	0	0	0.221729490022173	1.77383592017738	0	0	0	0	1.55210643015521	0	0	0	1.10864745011086	1.10864745011086	54.3237250554324	0	0.443458980044346	0.443458980044346	4.65631929046563	3.10421286031042	0	0	0	0	0.221729490022173	0	0	0	0	1.99556541019956	0	0
1123	1157	"Jack Lake"	47.31667	-81.76667	330	"AWI"	330	8213	9011	8506	0.353356890459364	0.530035335689046	0	0.530035335689046	0	0.530035335689046	0	26.1484098939929	0	0	0	0	0	0	1.9434628975265	1.9434628975265	1.23674911660777	0	0	0	0	0	0	1.06007067137809	0	0	0.88339222614841	0	0.176678445229682	0	0.88339222614841	3.53356890459364	51.5901060070671	0	0.706713780918728	1.06007067137809	0.530035335689046	3.71024734982332	0	0	0	0	0.530035335689046	0	0	0	0.176678445229682	1.9434628975265	0	0
1123	1157	"Jack Lake"	47.31667	-81.76667	340	"AWI"	340	8475	9480	8913	0	0.663716814159292	0	0.884955752212389	0	0.884955752212389	0	9.95575221238938	0	0	0.221238938053097	0	0	0	0.221238938053097	1.54867256637168	2.21238938053097	0	0	0	0.221238938053097	0	0	0.221238938053097	0	0	2.65486725663717	0.221238938053097	1.76991150442478	0	1.32743362831858	3.31858407079646	65.4867256637168	0	0.442477876106195	1.54867256637168	2.65486725663717	1.32743362831858	0	0	0	0	0.884955752212389	0	0	0	0	1.32743362831858	0	0
1123	1157	"Jack Lake"	47.31667	-81.76667	350	"AWI"	350	8794	9879	9315	0.583657587548638	0.194552529182879	0	0.972762645914397	0.194552529182879	0.778210116731518	0	14.0077821011673	0	0	0	0	0	0	0	3.50194552529183	0.972762645914397	0	0	0	0	0.583657587548638	0	0.778210116731518	0	0	1.16731517509728	0	1.94552529182879	0	1.16731517509728	3.69649805447471	60.8949416342412	0	0.389105058365759	1.94552529182879	2.52918287937743	2.72373540856031	0	0	0	0	0	0	0	0	0.194552529182879	0.778210116731518	0	0
1123	1157	"Jack Lake"	47.31667	-81.76667	360	"AWI"	360	9188	10219	9722	1.03305785123967	0.206611570247934	0	0.206611570247934	0	1.2396694214876	0	16.9421487603306	0	0	0.206611570247934	0	0	0	0.413223140495868	0.826446280991736	1.44628099173554	0	0	0	0	1.2396694214876	0	0.413223140495868	0	0	0.826446280991736	0	2.47933884297521	0	2.47933884297521	5.78512396694215	53.3057851239669	0	0.413223140495868	1.03305785123967	4.54545454545455	2.27272727272727	0	0	0	0	0.413223140495868	0	0	0	0	2.06611570247934	0	0.206611570247934
1123	1157	"Jack Lake"	47.31667	-81.76667	370	"AWI"	370	9625	10523	10127	2.05223880597015	0	0	0.746268656716418	0	0.932835820895522	0	19.0298507462687	0	0	0.186567164179104	0	0.186567164179104	0	0.373134328358209	2.23880597014925	1.86567164179104	0	0.746268656716418	0	0	0.746268656716418	0	0.932835820895522	0	0	3.54477611940298	0.186567164179104	1.86567164179104	0	0.746268656716418	7.83582089552239	47.3880597014925	0	0.559701492537313	0.559701492537313	0.932835820895522	3.73134328358209	0	0	0	0	0.559701492537313	0	0	0	0	2.05223880597015	0	0
1123	1157	"Jack Lake"	47.31667	-81.76667	380	"AWI"	380	10052	10878	10485	2.15982721382289	0	0	0.647948164146868	0	1.51187904967603	0	17.92656587473	0	0	0	0	0	0	0.215982721382289	3.45572354211663	1.51187904967603	0	0	0	0	1.29589632829374	0	1.51187904967603	0	0	1.51187904967603	0.215982721382289	0.431965442764579	0.215982721382289	1.07991360691145	4.53563714902808	50.5399568034557	0	0.215982721382289	1.9438444924406	3.45572354211663	3.45572354211663	0	0.431965442764579	0	0	0.431965442764579	0.215982721382289	0	0	0	1.07991360691145	0	0
1123	1157	"Jack Lake"	47.31667	-81.76667	390	"AWI"	390	10327	11390	10793	1.18343195266272	0.19723865877712	0	1.57790927021696	0	1.18343195266272	0	11.439842209073	0	0	0.591715976331361	0	0	0	0.19723865877712	3.94477317554241	2.16962524654832	0	0	0.19723865877712	0	0	0	2.56410256410256	0	0	2.9585798816568	0.19723865877712	0	0	2.16962524654832	13.6094674556213	44.5759368836292	0	0.591715976331361	0.591715976331361	4.14201183431953	3.15581854043393	0	0	0	0	1.18343195266272	0.19723865877712	0	0	0	1.18343195266272	0	0.19723865877712
1123	1157	"Jack Lake"	47.31667	-81.76667	395	"AWI"	395	10439	11618	10949	0.446428571428571	0	0	2.90178571428571	0	1.78571428571429	0	19.8660714285714	0.446428571428571	0	0.223214285714286	0	0	0.223214285714286	0.223214285714286	4.6875	2.67857142857143	0	0	0	0	1.33928571428571	0	1.11607142857143	0	0	5.80357142857143	0	0	0	1.78571428571429	15.4017857142857	29.4642857142857	0	0.223214285714286	1.33928571428571	3.125	5.35714285714286	0	0	0	0	0.446428571428571	0	0	0	0	1.11607142857143	0	0
1123	1157	"Jack Lake"	47.31667	-81.76667	403	"AWI"	403	10641	11958	11209	0	0.301204819277108	0	0	0	1.20481927710843	0	8.43373493975904	0.301204819277108	0	0	0	0.602409638554217	0	0.301204819277108	5.42168674698795	3.91566265060241	0.301204819277108	0	0	0	0.602409638554217	0	1.80722891566265	0	0	4.51807228915663	0	0.602409638554217	0	2.10843373493976	20.7831325301205	29.5180722891566	0	1.20481927710843	0.602409638554217	7.53012048192771	4.81927710843374	0	0	0	0	1.50602409638554	0.301204819277108	0	0	0	3.31325301204819	0	0
1123	1157	"Jack Lake"	47.31667	-81.76667	413	"AWI"	413	10887	12399	11527	0.65359477124183	0	0	0.326797385620915	0	2.94117647058824	0	7.84313725490196	0	0	0	0	0	0	0.326797385620915	5.55555555555556	4.2483660130719	0	0	0	0	0	0.326797385620915	1.63398692810458	0	0	5.22875816993464	0	0.326797385620915	0	1.96078431372549	31.6993464052288	19.9346405228758	0	0.326797385620915	0.65359477124183	4.57516339869281	7.84313725490196	0	0	0	0	0.326797385620915	0	0	0.326797385620915	0	2.94117647058824	0	0
1123	1157	"Jack Lake"	47.31667	-81.76667	423	"AWI"	423	11127	12825	11850	0	1.04166666666667	0	0	0	10.4166666666667	0	3.125	0	0	0	0	0	0	0	4.16666666666667	16.6666666666667	1.04166666666667	0	0	0	0	0	5.20833333333333	0	0	2.08333333333333	0	0	0	2.08333333333333	20.8333333333333	0	0	2.08333333333333	2.08333333333333	1.04166666666667	15.625	0	0	0	0	1.04166666666667	1.04166666666667	0	0	0	10.4166666666667	0	0
1123	1157	"Jack Lake"	47.31667	-81.76667	435	"AWI"	435	11412	13305	12239	0	3.125	0	0	0	4.16666666666667	0	6.25	0	1.04166666666667	0	0	0	0	3.125	1.04166666666667	17.7083333333333	1.04166666666667	0	0	0	2.08333333333333	0	15.625	0	0	2.08333333333333	0	0	0	1.04166666666667	13.5416666666667	0	0	2.08333333333333	4.16666666666667	1.04166666666667	6.25	0	3.125	0	0	0	0	1.04166666666667	0	0	10.4166666666667	0	0
1123	1157	"Jack Lake"	47.31667	-81.76667	450	"AWI"	450	11791	13885	12734	0	0	0	0	0	0	0	36.8421052631579	0	0	0	0	0	0	0	5.26315789473684	2.63157894736842	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	18.4210526315789	0	0	2.63157894736842	0	7.89473684210526	7.89473684210526	0	0	0	0	5.26315789473684	0	0	0	0	7.89473684210526	0	0
