"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Asteraceae"	"Caryophyllaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Gentianaceae"	"Geraniaceae"	"Isoëtes"	"Malvaceae"	"Myrica"	"Plantaginaceae"	"Poaceae"	"Podocarpus"	"Polylepis"	"Solanaceae"
1603	1654	"Laguna Milloc"	-11.56667	-76.35	20	"AWI"	20	-59	856	197	0.793650793650794	0	0	0	3.96825396825397	25.3968253968254	0	0	34.9206349206349	0	0	0	0	15.0793650793651	11.9047619047619	0.793650793650794	0	7.14285714285714
1603	1654	"Laguna Milloc"	-11.56667	-76.35	70	"AWI"	70	117	2893	892	1.67364016736402	0	0	0	2.92887029288703	66.9456066945607	0	0	5.85774058577406	0	0.418410041841004	0	0	5.43933054393306	8.78661087866109	0.418410041841004	0	7.53138075313808
1603	1654	"Laguna Milloc"	-11.56667	-76.35	185	"AWI"	185	1132	4814	2895	1.14942528735632	0	0	0	1.14942528735632	4.59770114942529	0	0	3.44827586206897	1.14942528735632	0	0	0	6.89655172413793	72.4137931034483	3.44827586206897	0	5.74712643678161
1603	1654	"Laguna Milloc"	-11.56667	-76.35	320	"AWI"	320	3572	6200	5227	0.522193211488251	0.261096605744125	0.783289817232376	0	5.22193211488251	73.1070496083551	0	0	13.5770234986945	1.30548302872063	0.261096605744125	0	0	2.34986945169713	2.088772845953	0.261096605744125	0	0.261096605744125
1603	1654	"Laguna Milloc"	-11.56667	-76.35	340	"AWI"	340	4377	6297	5509	2.3121387283237	0	0	0	2.3121387283237	9.82658959537572	0	0	1.15606936416185	0	0	0	0.578034682080925	0	80.9248554913295	1.15606936416185	0	1.73410404624277
1603	1654	"Laguna Milloc"	-11.56667	-76.35	420	"AWI"	420	6082	7770	6732	2.53164556962025	3.79746835443038	0	0	5.06329113924051	12.6582278481013	0	0	6.32911392405063	1.26582278481013	0	0	1.26582278481013	2.53164556962025	48.1012658227848	2.53164556962025	1.26582278481013	12.6582278481013
1603	1654	"Laguna Milloc"	-11.56667	-76.35	485	"AWI"	485	6576	9455	7777	2.40963855421687	1.20481927710843	0	0	2.40963855421687	4.81927710843374	0	0	1.20481927710843	0	3.6144578313253	1.20481927710843	1.20481927710843	2.40963855421687	79.5180722891566	0	0	0
1603	1654	"Laguna Milloc"	-11.56667	-76.35	560	"AWI"	560	7317	10804	9079	2.45901639344262	0	0	0	1.63934426229508	1.63934426229508	0	0	2.45901639344262	0	0	0	1.63934426229508	1.63934426229508	84.4262295081967	3.27868852459016	0.819672131147541	0
1603	1654	"Laguna Milloc"	-11.56667	-76.35	645	"AWI"	645	8926	11841	10525	3.40909090909091	1.13636363636364	0	0	1.13636363636364	5.68181818181818	1.13636363636364	1.13636363636364	1.13636363636364	0	1.13636363636364	0	2.27272727272727	1.13636363636364	80.6818181818182	0	0	0
1603	1654	"Laguna Milloc"	-11.56667	-76.35	720	"AWI"	720	10719	12451	11685	0	0	0	0	0	10.4477611940298	1.49253731343284	0	2.98507462686567	0	1.49253731343284	0	0	0	74.6268656716418	4.47761194029851	0	4.47761194029851
1603	1654	"Laguna Milloc"	-11.56667	-76.35	750	"AWI"	750	11281	12796	12111	0	0	0	0	3.33333333333333	6.66666666666667	0	1.11111111111111	0	0	0	0	3.33333333333333	0	84.4444444444444	0	0	1.11111111111111
1603	1654	"Laguna Milloc"	-11.56667	-76.35	790	"AWI"	790	11597	13166	12415	1.12359550561798	0	0	0	0	5.61797752808989	1.12359550561798	0	0	0	0	0	0	0	92.1348314606742	0	0	0
1603	1654	"Laguna Milloc"	-11.56667	-76.35	810	"AWI"	810	11692	13477	12563	2.32558139534884	0	0	0	0	3.48837209302326	0	0	0	0	0	1.16279069767442	4.65116279069767	1.16279069767442	81.3953488372093	2.32558139534884	3.48837209302326	0
1603	1654	"Laguna Milloc"	-11.56667	-76.35	825	"AWI"	825	11834	13616	12677	0	0	0	0	5.45454545454545	0	0	0	0	0	0	0	1.81818181818182	1.81818181818182	87.2727272727273	0	0	3.63636363636364
1603	1654	"Laguna Milloc"	-11.56667	-76.35	890	"AWI"	890	12351	14460	13261	0	0	0	0	3.77358490566038	69.1823899371069	0	0	0.628930817610063	0	0	0	1.25786163522013	0	23.8993710691824	0.628930817610063	0.628930817610063	0
1603	1654	"Laguna Milloc"	-11.56667	-76.35	940	"AWI"	940	12685	16025	13843	2.38095238095238	0	0	0	0	0	2.38095238095238	0	0	0	0	0	2.38095238095238	0	80.9523809523809	0	0	11.9047619047619
