"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Celtis"	"Cephalanthus"	"Corylus"	"Cupressus"	"Cyperaceae"	"Fagus"	"Fraxinus"	"Indeterminable"	"Juglans"	"Larix"	"Ostrya.Carpinus"	"Picea"	"Pinaceae"	"Pinus"	"Poaceae"	"Populus"	"Quercus"	"Rosaceae"	"Salix"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"
337	345	"Carter Site"	40.21667	-84.68056	8	"AWI"	8	13338	14719	13750	0	0.639658848614073	0.426439232409382	0	1.06609808102345	1.49253731343284	2.13219616204691	0.852878464818763	0.426439232409382	0	1.70575692963753	0	5.75692963752665	0	9.16844349680171	1.27931769722815	0.213219616204691	0.213219616204691	3.83795309168444	2.98507462686567	1.70575692963753	0	50.9594882729211	0.213219616204691	9.80810234541578	0.639658848614073	1.06609808102345	0.852878464818763	0	0	2.55863539445629
337	345	"Carter Site"	40.21667	-84.68056	18	"AWI"	18	13421	14771	13838	0.227272727272727	0.227272727272727	0.454545454545455	0.681818181818182	0.227272727272727	2.04545454545455	1.81818181818182	0.227272727272727	0	0	1.13636363636364	0	6.13636363636364	0.454545454545455	14.3181818181818	2.27272727272727	0	0.227272727272727	5.45454545454545	2.27272727272727	4.54545454545455	0	44.7727272727273	0	7.95454545454545	0.454545454545455	1.13636363636364	0.227272727272727	0	0.227272727272727	2.5
337	345	"Carter Site"	40.21667	-84.68056	28	"AWI"	28	13478	14821	13928	0	0	0	0.263157894736842	1.05263157894737	3.42105263157895	0.526315789473684	0.263157894736842	0.263157894736842	0	1.05263157894737	0	7.63157894736842	0.263157894736842	15.2631578947368	1.05263157894737	0	0	3.42105263157895	3.15789473684211	3.94736842105263	0	45.7894736842105	0.263157894736842	8.42105263157895	0	0.789473684210526	1.05263157894737	0	0	2.10526315789474
337	345	"Carter Site"	40.21667	-84.68056	38	"AWI"	38	13570	14878	14025	0	0.230414746543779	0.230414746543779	0	0.230414746543779	2.53456221198157	0.460829493087558	0.921658986175115	0.230414746543779	0.230414746543779	3.2258064516129	0	7.14285714285714	0.230414746543779	10.1382488479263	0.460829493087558	0	0.230414746543779	3.68663594470046	1.61290322580645	2.53456221198157	0	54.3778801843318	0.230414746543779	6.91244239631336	0.230414746543779	0	0.460829493087558	0.230414746543779	0	3.2258064516129
337	345	"Carter Site"	40.21667	-84.68056	46	"AWI"	46	13614	14921	14099	0	0	0.226757369614512	0.453514739229025	0.680272108843537	1.36054421768707	0.453514739229025	0.680272108843537	0.453514739229025	0.226757369614512	2.94784580498866	0	8.61678004535147	0.680272108843537	12.9251700680272	2.04081632653061	0.226757369614512	0	6.12244897959184	3.40136054421769	4.08163265306122	0.680272108843537	40.1360544217687	0	7.93650793650794	0.226757369614512	1.8140589569161	0.226757369614512	0	0	3.40136054421769
337	345	"Carter Site"	40.21667	-84.68056	58	"AWI"	58	13707	15001	14206	0.479616306954436	0.479616306954436	0	0.239808153477218	0.959232613908873	3.35731414868106	0	0.239808153477218	0.239808153477218	0	0.719424460431655	0	9.59232613908873	0.239808153477218	8.39328537170264	0.959232613908873	0.239808153477218	0	3.11750599520384	3.11750599520384	2.87769784172662	0	55.6354916067146	0.479616306954436	4.31654676258993	0	1.43884892086331	0.719424460431655	0	0	2.15827338129496
337	345	"Carter Site"	40.21667	-84.68056	68	"AWI"	68	13787	15067	14301	0.253164556962025	0	0.759493670886076	0.506329113924051	0.253164556962025	1.77215189873418	0	0.253164556962025	0	0.253164556962025	2.27848101265823	0.506329113924051	11.1392405063291	1.0126582278481	11.1392405063291	1.51898734177215	0	0.253164556962025	4.05063291139241	1.77215189873418	3.54430379746835	0	45.8227848101266	0.253164556962025	8.86075949367089	0.253164556962025	1.26582278481013	0.506329113924051	0	0	1.77215189873418
337	345	"Carter Site"	40.21667	-84.68056	78	"AWI"	78	13846	15143	14395	0.235294117647059	0.470588235294118	0	0	0.470588235294118	1.41176470588235	0.470588235294118	0.470588235294118	0.470588235294118	0	0.705882352941177	0	11.2941176470588	0	3.76470588235294	1.17647058823529	0	0	1.17647058823529	2.35294117647059	3.29411764705882	0	62.3529411764706	0.941176470588235	4.47058823529412	0.470588235294118	0.705882352941177	0.705882352941177	0	0	2.58823529411765
337	345	"Carter Site"	40.21667	-84.68056	88	"AWI"	88	13947	15212	14485	0.207900207900208	0.623700623700624	1.03950103950104	0	0.623700623700624	2.28690228690229	3.53430353430353	0	0.415800415800416	0	1.24740124740125	0	9.56340956340956	0.207900207900208	8.10810810810811	2.28690228690229	0.207900207900208	0	4.57380457380457	14.968814968815	16.8399168399168	0	25.1559251559252	0	6.65280665280665	0	0.623700623700624	0	0	0	0.831600831600832
337	345	"Carter Site"	40.21667	-84.68056	218	"AWI"	218	15125	16161	15631	0.392927308447937	0.392927308447937	0.196463654223969	0.589390962671906	1.17878192534381	2.94695481335953	2.94695481335953	0.982318271119843	0.392927308447937	0	0.196463654223969	0	21.2180746561886	0	16.1100196463654	2.75049115913556	0.392927308447937	0	8.84086444007858	9.03732809430256	1.96463654223969	0	9.23379174852652	0	15.3241650294695	0.589390962671906	1.37524557956778	0.196463654223969	0	0	2.75049115913556
