"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Caryophyllaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Indeterminable"	"Juglans"	"Juniperus"	"Malvaceae"	"Nyctaginaceae"	"Picea"	"Pinaceae"	"Pinus"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Pseudotsuga"	"Quercus"	"Rosaceae"	"Salix"	"Sarcobataceae"	"Thalictrum"	"Ulmus"
655	671	"Toadlena Lake [Dead Man Lake]"	36.236518	-108.953646	29	"AWI"	29	22791	26122	24503	0	0	0	3.53075170842825	45.8997722095672	2.96127562642369	0	0.569476082004556	0	0	0	9.33940774487472	0	0	0	0	7.28929384965831	4.44191343963553	23.5763097949886	2.27790432801822	0	0	0	0	0.113895216400911	0	0	0	0	0
655	671	"Toadlena Lake [Dead Man Lake]"	36.236518	-108.953646	30	"AWI"	30	22801	26131	24516	0	0	0	3.28358208955224	63.2835820895522	0	0	0.298507462686567	0	0	0.298507462686567	0	0	0.298507462686567	0	0	1.49253731343284	10.4477611940298	18.2089552238806	2.38805970149254	0	0	0	0	0	0	0	0	0	0
655	671	"Toadlena Lake [Dead Man Lake]"	36.236518	-108.953646	60	"AWI"	60	23164	26413	24829	0	0	0	5.9662775616083	37.8728923476005	5.18806744487678	0	0.12970168612192	0	0	0	6.6147859922179	0	0	0	0	5.44747081712062	3.63164721141375	31.5175097276265	3.24254215304799	0	0	0	0	0	0	0	0.389105058365759	0	0
655	671	"Toadlena Lake [Dead Man Lake]"	36.236518	-108.953646	72	"AWI"	72	23308	26524	24960	0	0	0	5.32319391634981	44.4866920152091	0	0	0.380228136882129	0	0	0	0	0	0	0	0	5.32319391634981	15.2091254752852	25.4752851711027	2.6615969581749	0	0	0	0	0.380228136882129	0	0	0.760456273764259	0	0
655	671	"Toadlena Lake [Dead Man Lake]"	36.236518	-108.953646	76	"AWI"	76	23351	26556	25000	0	0	0	4.32098765432099	47.5308641975309	0	0	0.617283950617284	0.617283950617284	0	0	4.93827160493827	0	0	0	0	9.25925925925926	4.93827160493827	18.5185185185185	9.25925925925926	0	0	0	0	0	0	0	0	0	0
655	671	"Toadlena Lake [Dead Man Lake]"	36.236518	-108.953646	79	"AWI"	79	23375	26574	25031	0.237247924080664	0	0	3.08422301304864	41.6370106761566	5.81257413997628	0	0.237247924080664	0	0	0	6.04982206405694	0	0	0	0	9.37129300118624	3.44009489916963	25.7413997627521	3.44009489916963	0	0.118623962040332	0	0	0.355871886120996	0	0	0.474495848161329	0	0
655	671	"Toadlena Lake [Dead Man Lake]"	36.236518	-108.953646	84	"AWI"	84	23440	26625	25083	0.11441647597254	0	0	6.8649885583524	42.9061784897025	8.0091533180778	0	0.22883295194508	0.22883295194508	0	0	5.94965675057208	0	0.11441647597254	0	0	0	1.37299771167048	29.8627002288329	3.20366132723112	0	0.34324942791762	0	0	0.11441647597254	0	0	0.68649885583524	0	0
655	671	"Toadlena Lake [Dead Man Lake]"	36.236518	-108.953646	98	"AWI"	98	23615	26763	25235	0	0	0	5.82959641255605	42.9372197309417	6.05381165919283	0	0	0	0	0.112107623318386	6.16591928251121	0	0.112107623318386	0	0	6.16591928251121	2.69058295964126	26.5695067264574	3.25112107623318	0	0	0	0	0.112107623318386	0	0	0	0	0
655	671	"Toadlena Lake [Dead Man Lake]"	36.236518	-108.953646	105	"AWI"	105	23690	26823	25305	0.10482180293501	0	0	5.34591194968553	45.4926624737945	5.0314465408805	0	0	0	0	0	6.60377358490566	0	0.10482180293501	0	0.10482180293501	7.33752620545073	2.83018867924528	22.8511530398323	3.87840670859539	0	0.10482180293501	0	0.209643605870021	0	0	0	0	0	0
655	671	"Toadlena Lake [Dead Man Lake]"	36.236518	-108.953646	131	"AWI"	131	24000	27081	25588	1.51975683890578	0	0	4.25531914893617	47.112462006079	0	0	0.303951367781155	0	0	0.303951367781155	0	0	0	0	0	10.3343465045593	0	26.1398176291793	7.59878419452887	0	0	0	0	2.12765957446809	0.303951367781155	0	0	0	0
655	671	"Toadlena Lake [Dead Man Lake]"	36.236518	-108.953646	132	"AWI"	132	24010	27086	25597	0.144717800289436	0	0	6.80173661360347	34.5875542691751	4.63096960926194	0	0	0.578871201157742	0	0	5.49927641099855	0	1.30246020260492	0	0	6.36758321273517	2.89435600578871	31.6931982633864	4.77568740955137	0	0	0.434153400868307	0.144717800289436	0.144717800289436	0	0	0	0	0
655	671	"Toadlena Lake [Dead Man Lake]"	36.236518	-108.953646	157	"AWI"	157	24341	27330	25864	0.557103064066852	0	0.278551532033426	9.47075208913649	36.4902506963788	9.47075208913649	0.278551532033426	0.278551532033426	0	0	0	8.63509749303621	0	0.557103064066852	0	0	4.17827298050139	0.835654596100279	23.1197771587744	1.94986072423398	0	0.835654596100279	0	0	1.39275766016713	0	0	1.67130919220056	0	0
655	671	"Toadlena Lake [Dead Man Lake]"	36.236518	-108.953646	176	"AWI"	176	24538	27521	26068	0.423728813559322	0	0	7.06214689265537	42.5141242937853	8.05084745762712	0	0	0	0	0	6.92090395480226	0	0.282485875706215	0	0.141242937853107	3.10734463276836	1.69491525423729	25.2824858757062	3.24858757062147	0	0	0	0	0.141242937853107	0.141242937853107	0	0.847457627118644	0.141242937853107	0
655	671	"Toadlena Lake [Dead Man Lake]"	36.236518	-108.953646	191	"AWI"	191	24718	27662	26221	0.15220700152207	0	0	8.37138508371385	41.8569254185693	9.43683409436834	0	0.60882800608828	0	0	0	1.97869101978691	0	0.76103500761035	0	0	4.87062404870624	1.5220700152207	26.3318112633181	3.50076103500761	0	0	0	0.30441400304414	0.30441400304414	0	0	0	0	0
