"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Caprifoliaceae"	"Caryophyllaceae"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Indeterminable"	"Juniperus"	"Liliaceae"	"Onagraceae"	"Orobanchaceae"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Thalictrum"	"Viburnum"
513	527	"Crowsnest Lake"	68.33333	-146.48333	100	"AWI"	100	1262	4262	2597	0	0.392156862745098	1.17647058823529	0	32.156862745098	0	0	0	26.6666666666667	1.56862745098039	0	0	0	0.784313725490196	0	0	0	0	30.1960784313725	0.392156862745098	0	3.52941176470588	0	0	0.392156862745098	0	0	0	2.35294117647059	0	0	0.392156862745098
513	527	"Crowsnest Lake"	68.33333	-146.48333	110	"AWI"	110	1435	4566	2868	0	0	0	0	40	0	0	0	27.6595744680851	0.851063829787234	0	0	0	0	0	0	0	0	25.531914893617	0	0	3.40425531914894	0	0	0	0	0	0	2.5531914893617	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	120	"AWI"	120	1711	4761	3158	0	0.26525198938992	0	0	45.3580901856764	0	0	0	26.790450928382	0	0	0	0.26525198938992	0	0	0.26525198938992	0	0	20.9549071618037	0	0	3.18302387267904	0	0	0	0	0	0	2.6525198938992	0	0	0.26525198938992
513	527	"Crowsnest Lake"	68.33333	-146.48333	130	"AWI"	130	1872	5036	3434	0	0.628930817610063	0.628930817610063	0	26.4150943396226	0	0	0	33.9622641509434	1.25786163522013	0	0	0	0	0	0	0	0	30.188679245283	0	0	3.77358490566038	0	0	0.628930817610063	0	0	0	2.51572327044025	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	140	"AWI"	140	2171	5248	3718	0	0	0	0	36.5217391304348	0	0	0.434782608695652	30	0.434782608695652	0	0	1.30434782608696	0	0	0	0	0	25.6521739130435	0.434782608695652	0	3.04347826086957	0	0	0.434782608695652	0	0	0	1.73913043478261	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	150	"AWI"	150	2364	5510	3997	0	0	0.413223140495868	0	43.801652892562	0	0	0	23.1404958677686	0.826446280991736	0	0	0.826446280991736	0.826446280991736	0	0	0	0	24.7933884297521	0	0	2.47933884297521	0	0	0.826446280991736	0	0	0	2.06611570247934	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	160	"AWI"	160	2709	5711	4276	0	0	0	0	47.3684210526316	0	0	0	24.2914979757085	1.61943319838057	0	0	0	0	0	0	0	0	17.4089068825911	0.404858299595142	0	3.64372469635628	0	0	0.404858299595142	0	0	0	4.8582995951417	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	170	"AWI"	170	2934	5970	4545	0	0	1.35135135135135	0	43.6936936936937	0	0	0	26.1261261261261	0.45045045045045	0	0	1.35135135135135	0	0	0	0	0	18.4684684684685	0.900900900900901	0	3.6036036036036	0	0	0.45045045045045	0	0	0	3.6036036036036	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	180	"AWI"	180	3251	6187	4808	0	0	1.6	0	29.6	0	0.4	0	26.8	5.2	0	0	0.4	0	0	0	0	0	29.6	0	0	4	0	0	0	0	0	0	2	0	0.4	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	190	"AWI"	190	3520	6394	5082	0	0	0	0	43.8271604938272	0	0	0	16.6666666666667	0.925925925925926	0	0	0	0	0	0	0	0	31.7901234567901	1.23456790123457	0	1.85185185185185	0	0	1.23456790123457	0	0	0	2.46913580246914	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	200	"AWI"	200	3824	6612	5348	0	0	1.10497237569061	0	27.0718232044199	0	2.20994475138122	0	32.5966850828729	1.10497237569061	0	0	4.97237569060773	0	0	0	0	0	24.8618784530387	0	0	4.97237569060773	0	0	0	0	0	0	1.10497237569061	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	210	"AWI"	210	4115	6791	5617	0	0.289855072463768	1.44927536231884	0	57.1014492753623	0	0	0	15.6521739130435	0	0	0	0.579710144927536	0	0	0	0	0	17.3913043478261	0	0	5.50724637681159	0	0	0	0	0	0	2.02898550724638	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	220	"AWI"	220	4429	6999	5882	0	0	0.668896321070234	0	48.1605351170569	0	0.334448160535117	0	25.4180602006689	0.668896321070234	0	0	0	0	0	0	0	0	15.7190635451505	0	0	4.34782608695652	0	0	0	0	0	0.668896321070234	4.0133779264214	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	230	"AWI"	230	4838	7154	6155	0	0	2.42914979757085	0	53.0364372469636	0	0	0	21.0526315789474	0	0	0	1.61943319838057	0	0	0	0	0	11.7408906882591	0	0	7.28744939271255	0	0	0	0	0	0	2.83400809716599	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	240	"AWI"	240	5156	7391	6430	0	0.342465753424658	3.08219178082192	0	51.3698630136986	0	0	0	18.8356164383562	0.684931506849315	0	0	0.684931506849315	0	0	0	0	0	16.7808219178082	0	0	5.13698630136986	0	0	0.342465753424658	0	0	0	2.73972602739726	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	250	"AWI"	250	5538	7525	6669	0	0	1.25	0	49.6875	0	0	0	15.3125	0	0	0	0	0.3125	0	0	0	0	25.3125	0	0	5	0	0	0	0	0	0.3125	2.5	0	0.3125	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	260	"AWI"	260	5775	7760	6922	0	0.337837837837838	0	0	51.6891891891892	0	0	0	22.972972972973	0.337837837837838	0	0	0.337837837837838	0	0	0	0	0	19.2567567567568	0.337837837837838	0	2.02702702702703	0	0	0.337837837837838	0	0	0	2.36486486486486	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	270	"AWI"	270	5985	7961	7107	0	0.248138957816377	1.48883374689826	0	48.6352357320099	0	0.248138957816377	0	22.3325062034739	0.248138957816377	0	0.248138957816377	0	0	0	0	0	0	17.12158808933	0	0	6.45161290322581	0	0	0	0	0	0	2.97766749379653	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	275	"AWI"	275	6078	8098	7201	0	0	0.364963503649635	0	41.6058394160584	0	0.72992700729927	0	36.1313868613139	0	0	0	1.09489051094891	0	0	0	0	0	11.6788321167883	0	0	5.10948905109489	0	0	0	0	0	0	3.28467153284672	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	280	"AWI"	280	6152	8256	7293	0	0	2.9023746701847	0	43.0079155672823	0	0.263852242744063	0	33.7730870712401	0.79155672823219	0	0	0	0.79155672823219	0.527704485488127	0	0	0	13.1926121372032	0	0	3.43007915567282	0	0	0.263852242744063	0	0	0	1.05540897097625	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	290	"AWI"	290	6332	8442	7475	0	0	3.35570469798658	0	53.0201342281879	0	0	0	18.7919463087248	1.34228187919463	0	0	1.34228187919463	0	0	0	0	0	13.0872483221477	0	0	7.04697986577181	0	0	0.335570469798658	0	0	0	1.67785234899329	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	301	"AWI"	301	6477	8681	7683	0	0	3.37423312883436	0	47.5460122699387	0	1.22699386503067	0	23.3128834355828	0.306748466257669	0	0	0.920245398773006	0.306748466257669	0	0.306748466257669	0	0	15.6441717791411	0	0	5.8282208588957	0	0	0	0	0	0	1.22699386503067	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	310	"AWI"	310	6690	8833	7853	0	0.257731958762887	2.31958762886598	0	53.3505154639175	0	0.257731958762887	0	27.8350515463918	0.257731958762887	0	0	0	0	0	0	0	0	10.3092783505155	0	0	3.8659793814433	0	0	0	0	0	0	1.54639175257732	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	320	"AWI"	320	6876	9017	8044	0	0	3.95480225988701	0	31.0734463276836	0	0	0	31.0734463276836	2.25988700564972	0	0	2.82485875706215	0	0	0.564971751412429	0	0	16.9491525423729	0	0	8.47457627118644	0	0	1.12994350282486	0	0	0	1.69491525423729	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	330	"AWI"	330	7059	9202	8228	0	0.338983050847458	1.35593220338983	2.03389830508475	24.7457627118644	0	0.338983050847458	0	27.4576271186441	4.06779661016949	0	0.338983050847458	4.06779661016949	0.338983050847458	0	1.69491525423729	0	0	21.0169491525424	0	0.677966101694915	9.15254237288136	0	0	0	0	0	0	2.3728813559322	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	340	"AWI"	340	7248	9372	8423	0	0.272479564032698	1.63487738419619	0	31.8801089918256	0	0.272479564032698	0	35.9673024523161	0.544959128065395	0	0	0	0	0	0	0	0	18.2561307901907	0	0	8.17438692098093	0	0	0.272479564032698	0	0	0	2.17983651226158	0	0	0.544959128065395
513	527	"Crowsnest Lake"	68.33333	-146.48333	350	"AWI"	350	7443	9567	8612	0	0	2.19435736677116	0	71.4733542319749	0	0	0	12.8526645768025	0	0	0	0.626959247648903	0	0	0	0	0	5.32915360501567	0	0	4.70219435736677	0	0	0	0	0	0	2.82131661442006	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	357	"AWI"	357	7626	9658	8743	0	0.217864923747277	1.30718954248366	0	45.9694989106754	0	0.217864923747277	0	22.0043572984749	0.217864923747277	0	0	0.435729847494553	0	0	0	0	0	21.5686274509804	0	0	4.79302832244009	0	0	1.74291938997821	0	0	0	1.52505446623094	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	370	"AWI"	370	7891	9891	8983	0	0	1.86046511627907	0	39.5348837209302	0	1.3953488372093	0	28.3720930232558	1.3953488372093	1.3953488372093	0	0.930232558139535	0	0.930232558139535	0.465116279069767	0	0	14.4186046511628	0	0	7.90697674418605	0	0	0	0	0	0	1.3953488372093	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	380	"AWI"	380	8147	9990	9169	0	0	0.934579439252336	0	65.1090342679128	0	0	0	16.8224299065421	0.311526479750779	0	0	0.623052959501558	0	0	0	0	0	10.9034267912773	0	0	2.80373831775701	0	0	0.623052959501558	0	0	0	1.86915887850467	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	390	"AWI"	390	8335	10167	9355	0	0	2.38095238095238	0	54.7619047619048	0	0	0	30.3571428571429	0.595238095238095	0	0	0.297619047619048	0	0	0	0	0	7.73809523809524	0	0	2.67857142857143	0	0	0	0	0	0	1.19047619047619	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	400	"AWI"	400	8710	10237	9517	0	0	1.49253731343284	0	30.8457711442786	0	0.497512437810945	0	44.2786069651741	4.47761194029851	0	0.497512437810945	0.497512437810945	0	0	0.497512437810945	0	0	9.95024875621891	0	0	3.48258706467662	0	0	0	0	0	0	3.48258706467662	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	406	"AWI"	406	8864	10299	9620	0	0.317460317460317	0.634920634920635	0	54.6031746031746	0	0.952380952380952	0	23.1746031746032	1.26984126984127	0	0	0.634920634920635	0.952380952380952	0	0	0	0	9.52380952380952	0	0	4.76190476190476	0	0	0.952380952380952	0	0	0	2.22222222222222	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	415	"AWI"	415	9045	10421	9755	0	0	0.666666666666667	0	58.6666666666667	0	0	0	30.6666666666667	0.666666666666667	0	0	0.333333333333333	0	0	0	0	0	1.33333333333333	0	0	4.66666666666667	0	0	0.333333333333333	0	0	0	2.33333333333333	0	0	0.333333333333333
513	527	"Crowsnest Lake"	68.33333	-146.48333	422	"AWI"	422	9147	10483	9821	0	0	0.319488817891374	0	54.9520766773163	0	0	0	26.8370607028754	3.19488817891374	0	0	0.958466453674121	0.319488817891374	0	0.319488817891374	0	0	6.0702875399361	0	0	2.23642172523962	0	0	0	0	0	0	4.79233226837061	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	425	"AWI"	425	9190	10514	9854	0	0	0	0	25.3588516746411	0	0	0	32.0574162679426	9.56937799043062	0	0	1.91387559808612	0	0.478468899521531	0	0	0	23.444976076555	0	0	4.78468899521531	0	0	0	0	0	0	2.39234449760766	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	426	"AWI"	426	9213	10528	9867	0	0	1.01010101010101	0	37.8787878787879	0	0	0	29.2929292929293	12.1212121212121	0	0.505050505050505	0.505050505050505	0	0	0	0	0	9.09090909090909	0	0	4.04040404040404	0	0	0.505050505050505	0	0	0	5.05050505050505	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	430	"AWI"	430	9276	10586	9917	0	0	0.775193798449612	0	65.8914728682171	0	0	0	17.8294573643411	0.775193798449612	0	0	0.516795865633075	0.516795865633075	0	0	0	0.258397932816538	6.2015503875969	0	0	3.87596899224806	0	0	0	0	0	0	3.35917312661499	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	440	"AWI"	440	9394	10681	10002	0	0	1.76470588235294	0	55	0	0	0	28.2352941176471	0.294117647058824	0	0.294117647058824	1.17647058823529	0	0	0.588235294117647	0	0	2.64705882352941	0	0	5.29411764705882	0	0	0.294117647058824	0	0	0	4.41176470588235	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	450	"AWI"	450	9485	10762	10070	0	0	1.49253731343284	0	56.2189054726368	0	0.497512437810945	0	21.8905472636816	1.49253731343284	0	0	3.98009950248756	0	0	0	0	0	3.98009950248756	0	0	4.47761194029851	0	0	2.48756218905473	0	0	0	3.48258706467662	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	460	"AWI"	460	9581	10846	10138	0	0	2.46913580246914	0	57.4074074074074	0	0.308641975308642	0	26.2345679012346	3.08641975308642	0	0	0.617283950617284	0.925925925925926	0	0	0	0	2.77777777777778	0	0	2.77777777777778	0	0	0	0	0	0	3.39506172839506	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	475	"AWI"	475	9720	10963	10244	0	0.328947368421053	1.31578947368421	0	50	0	0	0	34.5394736842105	3.94736842105263	0	0.328947368421053	0.986842105263158	0.657894736842105	0.328947368421053	0	0	0	2.30263157894737	0	0	2.96052631578947	0	0	0.328947368421053	0	0	0	1.97368421052632	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	490	"AWI"	490	9885	11053	10342	0	0	1.62866449511401	0	49.8371335504886	0	0.325732899022801	0	29.6416938110749	2.60586319218241	0	0	1.95439739413681	0.325732899022801	0.325732899022801	0.325732899022801	0	0	4.56026058631922	0	0	2.93159609120521	0	0	0.977198697068404	0.651465798045603	0	0	3.90879478827362	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	505	"AWI"	505	10045	11167	10476	0	0	1.52905198776758	0	52.9051987767584	0	0	0	31.1926605504587	1.8348623853211	0	0	0.611620795107034	0.305810397553517	0	0.611620795107034	0.305810397553517	0	1.8348623853211	0	0	2.75229357798165	0	0	0	0	0	0	6.11620795107034	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	515	"AWI"	515	10135	11319	10592	0	0	0	0	35.3741496598639	0	0	0	56.1224489795918	1.70068027210884	0	0	0.680272108843537	0	0	0	0	0	1.02040816326531	0	0	2.38095238095238	0	0	0.340136054421769	0	0	0	2.38095238095238	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	525	"AWI"	525	10246	11483	10733	0	0	0.411522633744856	0	32.5102880658436	0	0	0	53.4979423868313	1.23456790123457	0	0	3.29218106995885	0	0	0	0	0	0.411522633744856	0	0	5.76131687242798	0	0	0	0	0	0	2.88065843621399	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	535	"AWI"	535	10330	11659	10892	0	0	0	0	59.5667870036101	0	0	0	31.7689530685921	0.36101083032491	0	0	0	0.72202166064982	0.36101083032491	0	0	0	0	0	0	3.24909747292419	0	0	0	0	0	0	3.97111913357401	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	551	"AWI"	551	10510	11927	11143	0	0	1.46627565982405	0	53.0791788856305	0	0.293255131964809	0	30.791788856305	2.05278592375367	0	0	0.293255131964809	1.17302052785924	0	0	0	0	0.293255131964809	0	0	2.93255131964809	0	0	2.34604105571848	0	0	0	5.27859237536657	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	560	"AWI"	560	10596	12047	11295	0	0	1.73410404624277	0	46.5317919075145	0	0	0	35.2601156069364	4.33526011560694	0	0.289017341040462	2.3121387283237	0	0.289017341040462	0	0	0	0.867052023121387	0	0	2.60115606936416	0	0	1.15606936416185	0	0	0	4.6242774566474	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	575	"AWI"	575	10789	12251	11520	0	0	1.2987012987013	0	35.9307359307359	0	0.432900432900433	0	46.3203463203463	0.865800865800866	0	0	0.432900432900433	0	0.432900432900433	0	0	0	0.865800865800866	0	0	9.09090909090909	0	0	0.432900432900433	0	0	0	3.8961038961039	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	590	"AWI"	590	10974	12457	11745	0	0	0.65359477124183	0	53.921568627451	0	0	0	34.9673202614379	6.5359477124183	0	0	0	0	0	0	0	0	0	0	0	1.96078431372549	0	0	0.65359477124183	0	0	0	1.30718954248366	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	600	"AWI"	600	11119	12559	11892	0	0	0.641025641025641	0	47.4358974358974	0	0.961538461538462	0	36.5384615384615	0	0	0	1.28205128205128	0.32051282051282	0	0	0	0	0.32051282051282	0	0	11.5384615384615	0	0	0	0	0	0	0.641025641025641	0	0	0.32051282051282
513	527	"Crowsnest Lake"	68.33333	-146.48333	610	"AWI"	610	11252	12676	12031	0	0	0.314465408805031	0	58.4905660377358	0	0	0	31.7610062893082	0.314465408805031	0	0	0.628930817610063	0	0	0	0	0	0.314465408805031	0	0	3.14465408805031	0	0	1.57232704402516	0	0	0	3.45911949685535	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	620	"AWI"	620	11419	12771	12182	0	0	0	0	33.4310850439883	0	0	0	58.9442815249267	0.293255131964809	0	0	1.17302052785924	0	0	0	0	0	0.293255131964809	0	0	3.81231671554252	0	0	0.293255131964809	0	0	0	1.75953079178886	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	630	"AWI"	630	11540	12931	12333	0	0.448430493273543	0	0	39.0134529147982	0	0	0	45.7399103139013	1.79372197309417	0	0	1.34529147982063	0	0	0	0	0	0	0	0	8.07174887892377	0	0	0.896860986547085	0	0	0	2.69058295964126	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	635	"AWI"	635	11604	13046	12402	0	0	2.3696682464455	0	40.7582938388626	0	0.4739336492891	0	46.4454976303318	0.947867298578199	0	0	1.4218009478673	0	0	0	0	0	0.4739336492891	0	0	4.2654028436019	0	0	0	0	0	0	2.8436018957346	0	0	0
513	527	"Crowsnest Lake"	68.33333	-146.48333	650	"AWI"	650	11746	13485	12592	0	0	0.497512437810945	0	34.3283582089552	0	0.995024875621891	0	31.3432835820896	18.9054726368159	0	0	0.995024875621891	0.497512437810945	0	0.497512437810945	0	0	0.497512437810945	0	0	7.96019900497512	0.497512437810945	0	0	0	0	0	2.48756218905473	0	0	0.497512437810945
