"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Cyperaceae"	"Ericales"	"Isoëtes"	"Larix"	"Myrica"	"Onagraceae"	"Picea"	"Pinus"	"Poaceae"	"Populus"	"Quercus"	"Rosaceae"	"Rumex"	"Salix"	"Sarcobataceae"	"Tsuga"
297	303	"Border Beacon"	55.33333	-63.2	1475	"AWI"	1475	2667	3231	2978	0.911854103343465	17.9331306990881	0	0.303951367781155	0	11.854103343465	0	0	2.43161094224924	0.303951367781155	0	0	0	0	64.4376899696049	1.21580547112462	0.303951367781155	0	0	0	0	0.303951367781155	0	0
297	303	"Border Beacon"	55.33333	-63.2	1505	"AWI"	1505	3182	3909	3528	1.26182965299685	14.8264984227129	0	0	0	12.6182965299685	0	0	1.57728706624606	0.315457413249211	0	0	0	0	65.615141955836	2.20820189274448	0.946372239747634	0	0.315457413249211	0	0.315457413249211	0	0	0
297	303	"Border Beacon"	55.33333	-63.2	1515	"AWI"	1515	3397	4085	3705	1.47492625368732	12.094395280236	0	0.589970501474926	0.589970501474926	11.7994100294985	0	0	0.589970501474926	0	0.294985250737463	0	0	0	71.0914454277286	0.884955752212389	0	0	0.294985250737463	0	0	0.294985250737463	0	0
297	303	"Border Beacon"	55.33333	-63.2	1525	"AWI"	1525	3641	4316	3928	1.19402985074627	17.0149253731343	0	0	0	9.85074626865672	0	0	0	0	1.19402985074627	0	0	0	68.0597014925373	1.7910447761194	0.895522388059702	0	0	0	0	0	0	0
297	303	"Border Beacon"	55.33333	-63.2	1535	"AWI"	1535	3834	4719	4239	3.25732899022801	16.9381107491857	0	0	0	23.4527687296417	0	0	0	0	0.651465798045603	0.651465798045603	0	0	53.4201954397394	1.30293159609121	0	0	0	0	0	0.325732899022801	0	0
297	303	"Border Beacon"	55.33333	-63.2	1545	"AWI"	1545	4060	5075	4573	1.56739811912226	18.8087774294671	0	0	0	15.0470219435737	0	0	0.626959247648903	0	0	0	0	0	61.128526645768	0.940438871473354	1.25391849529781	0	0.313479623824451	0	0	0.313479623824451	0	0
297	303	"Border Beacon"	55.33333	-63.2	1555	"AWI"	1555	4395	5323	4911	1.59151193633952	9.54907161803713	0	0	0	12.7320954907162	0.26525198938992	0	0.530503978779841	0.530503978779841	0	0	0	0	74.2705570291777	0.530503978779841	0	0	0	0	0	0	0	0
297	303	"Border Beacon"	55.33333	-63.2	1565	"AWI"	1565	4879	5493	5232	2.75229357798165	24.3119266055046	0	0	0	19.4954128440367	0	0	1.60550458715596	0.229357798165138	0	0.688073394495413	0	0	49.3119266055046	1.37614678899083	0	0	0	0	0	0.229357798165138	0	0
297	303	"Border Beacon"	55.33333	-63.2	1575	"AWI"	1575	5293	5792	5550	0.26525198938992	28.1167108753316	0	0	0	28.3819628647215	0	0	1.3262599469496	0	0	1.3262599469496	0.26525198938992	0	38.4615384615385	0.795755968169761	0.795755968169761	0	0	0	0	0.26525198938992	0	0
297	303	"Border Beacon"	55.33333	-63.2	1585	"AWI"	1585	5470	6335	5843	1	28	0	0	0	28.75	0	0	0	1	0	1.75	0	0	38	0.75	0.25	0.25	0	0	0	0.25	0	0
297	303	"Border Beacon"	55.33333	-63.2	1595	"AWI"	1595	5669	6709	6150	0.785340314136126	47.1204188481675	0	0.261780104712042	0	30.8900523560209	0	0	1.83246073298429	0.261780104712042	0	0	0	0	15.9685863874346	2.09424083769634	0.523560209424084	0	0	0	0	0.261780104712042	0	0
297	303	"Border Beacon"	55.33333	-63.2	1605	"AWI"	1605	5898	6987	6457	0.706713780918728	43.1095406360424	0.353356890459364	0	0	30.0353356890459	0	0	1.76678445229682	0.353356890459364	0	0.353356890459364	0.706713780918728	0	20.1413427561837	1.41342756183746	0.353356890459364	0	0	0	0	0.706713780918728	0	0
297	303	"Border Beacon"	55.33333	-63.2	1615	"AWI"	1615	6201	7216	6777	0	73.3118971061093	0	0	0	20.2572347266881	0	0	0.643086816720257	0	0	0	0	0	4.18006430868167	0.964630225080386	0	0	0	0	0	0.643086816720257	0	0
297	303	"Border Beacon"	55.33333	-63.2	1620	"AWI"	1620	6311	7354	6935	0.315457413249211	62.1451104100946	0	0	0	25.5520504731861	0	0	5.04731861198738	0.315457413249211	0	0	0	0	4.10094637223975	0.630914826498423	0.630914826498423	0.315457413249211	0	0	0	0.946372239747634	0	0
297	303	"Border Beacon"	55.33333	-63.2	1630	"AWI"	1630	6777	7521	7236	0.518134715025907	30.3108808290155	0.259067357512953	0.259067357512953	0	33.9378238341969	0	0	11.3989637305699	2.84974093264249	0	0	0	0	10.6217616580311	6.99481865284974	0.518134715025907	0	0.518134715025907	0	0	1.81347150259067	0	0
297	303	"Border Beacon"	55.33333	-63.2	1635	"AWI"	1635	7025	7611	7377	0.920245398773006	35.2760736196319	0.920245398773006	0	0	44.7852760736196	0	0	6.44171779141104	0.613496932515337	0	0	0	0	5.21472392638037	1.84049079754601	1.53374233128834	0	0.306748466257669	0	0	1.84049079754601	0	0.306748466257669
297	303	"Border Beacon"	55.33333	-63.2	1645	"AWI"	1645	7236	8135	7655	0	27.0557029177719	0.26525198938992	0	0	40.8488063660477	0.26525198938992	0	7.16180371352785	0.530503978779841	0	0	0	0	17.7718832891247	3.18302387267904	0.530503978779841	0	0	0	0	2.38726790450928	0	0
