"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Gentianaceae"	"Grossulariaceae"	"Lamiaceae"	"Larix"	"Liliaceae"	"Montiaceae"	"Onagraceae"	"Orchidaceae"	"Orobanchaceae"	"Oxalidaceae"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Primulaceae"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tsuga"	"Urticaceae"
773	792	"Elgennya Lake"	62.08333	149	0	"AWI"	0	-133	31	-51	49.8039215686275	0	0	0.156862745098039	1.25490196078431	0	29.8823529411765	0	0	0	0.313725490196078	5.01960784313725	5.64705882352941	0	0	0	0	0.0784313725490196	0.0784313725490196	0	0	0	0.156862745098039	0	0	0	0	0	0	3.52941176470588	0	0	0	1.09803921568627	0.156862745098039	0	0	0	1.80392156862745	0.470588235294118	0.549019607843137	0	0	0
773	792	"Elgennya Lake"	62.08333	149	10	"AWI"	10	-5	692	235	55.1155115511551	0	0	0.0825082508250825	0.825082508250825	0.165016501650165	24.5049504950495	0	0	0	0.577557755775578	5.52805280528053	3.96039603960396	0	0	0	0	0.0825082508250825	0	0	0	0	0.0825082508250825	0	0	0	0	0	0	3.63036303630363	0	0	0.165016501650165	1.32013201320132	0.495049504950495	0	0	0	2.88778877887789	0.247524752475248	0.33003300330033	0	0	0
773	792	"Elgennya Lake"	62.08333	149	20	"AWI"	20	172	1086	557	66.6666666666667	0	0	0	0.444444444444444	0	19.3333333333333	0	0	0	0	5.33333333333333	2.66666666666667	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	1.77777777777778	0	0	0	0.222222222222222	0	0	0	0	1.55555555555556	0.444444444444444	0.888888888888889	0	0	0
773	792	"Elgennya Lake"	62.08333	149	30	"AWI"	30	401	1414	905	56.6448801742919	0	0	0.108932461873638	0	0	24.1830065359477	0	0	0	0.326797385620915	3.81263616557734	6.97167755991285	0	0	0	0	0.65359477124183	0	0	0	0	0	0	0	0	0	0	0	3.26797385620915	0	0	0	1.4161220043573	0.326797385620915	0	0	0	1.96078431372549	0.108932461873638	0.108932461873638	0.108932461873638	0	0
773	792	"Elgennya Lake"	62.08333	149	40	"AWI"	40	717	1642	1229	59.3607305936073	0	0	0	0.228310502283105	0	24.4292237442922	0	0	0	0.228310502283105	6.16438356164384	4.79452054794521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.05479452054794	0	0	0	0.45662100456621	0	0	0	0	0.91324200913242	0	1.36986301369863	0	0	0
773	792	"Elgennya Lake"	62.08333	149	50	"AWI"	50	1168	1850	1568	59.4298245614035	0	0	0	0.87719298245614	0	23.2456140350877	0	0	0	0.219298245614035	5.48245614035088	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41228070175439	0	0	0	0.219298245614035	0	0	0	0	1.75438596491228	0.657894736842105	0.43859649122807	0	0	0
773	792	"Elgennya Lake"	62.08333	149	57	"AWI"	57	1485	1965	1765	52.9761904761905	0	0	0	1.07142857142857	0	25.2380952380952	0	0	0	0.119047619047619	3.57142857142857	6.42857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.52380952380952	0	0	0	1.66666666666667	1.07142857142857	0	0	0	2.5	0.476190476190476	0.357142857142857	0	0	0
773	792	"Elgennya Lake"	62.08333	149	70	"AWI"	70	1697	2235	1983	50.8264462809917	0	0	0.413223140495868	1.2396694214876	0	26.0330578512397	0	0	0	0	8.26446280991736	10.3305785123967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2396694214876	0	0	0	0	0	0	0	0	0.413223140495868	0	1.2396694214876	0	0	0
773	792	"Elgennya Lake"	62.08333	149	80	"AWI"	80	1812	2408	2115	57.8202406227884	0	0	0	0.707714083510262	0	24.274593064402	0	0	0	0.0707714083510262	2.689313517339	5.30785562632696	0.0707714083510262	0	0	0	0.0707714083510262	0	0	0	0	0.0707714083510262	0	0	0	0	0	0	4.81245576786978	0	0	0	1.13234253361642	0.283085633404105	0	0	0	2.19391365888181	0.141542816702052	0.353857041755131	0	0	0
773	792	"Elgennya Lake"	62.08333	149	90	"AWI"	90	1931	2579	2248	61.5480649188514	0	0	0.124843945068664	0.624219725343321	0	23.0961298377029	0	0	0	0.124843945068664	3.4956304619226	1.99750312109863	0	0	0	0	0.873907615480649	0	0	0.249687890137328	0	0	0	0	0	0	0	0	1.87265917602996	0	0	0	1.49812734082397	0.249687890137328	0	0	0	3.4956304619226	0.374531835205993	0.374531835205993	0	0	0
773	792	"Elgennya Lake"	62.08333	149	100	"AWI"	100	2074	2720	2385	57.2643979057592	0	0	0.196335078534031	0	0	27.1596858638743	0	0	0	0.327225130890052	3.1413612565445	5.03926701570681	0	0	0	0	0.130890052356021	0	0	0	0	0.0654450261780105	0	0	0	0	0	0	4.05759162303665	0	0	0	0.981675392670157	0.261780104712042	0	0	0	0.981675392670157	0.130890052356021	0.261780104712042	0	0	0
773	792	"Elgennya Lake"	62.08333	149	110	"AWI"	110	2225	2870	2519	60.7476635514019	0	0	0	0	0	28.0373831775701	0	0	0	0	4.20560747663551	3.27102803738318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4018691588785	0	0	0	0.467289719626168	0	0	0	0	0.934579439252336	0	0.934579439252336	0	0	0
773	792	"Elgennya Lake"	62.08333	149	120	"AWI"	120	2376	3013	2654	61.7611580217129	0	0	0	0.965018094089264	0	19.6622436670688	0	0	0	0	3.13630880579011	7.4788902291918	0	0	0	0	1.56815440289505	0	0	0	0	0	0	0	0	0	0	0	2.65379975874548	0	0	0.120627261761158	1.4475271411339	0.361881785283474	0	0	0	0.361881785283474	0.120627261761158	0.120627261761158	0.241254523522316	0	0
