"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alchornea"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castilla"	"Cecropia"	"Cupressaceae"	"Cyperaceae"	"Dodonaea"	"Drimys"	"Ephedraceae"	"Ericales"	"Escallonia"	"Euphorbiaceae"	"Fabaceae"	"Gentianaceae"	"Geraniaceae"	"Hedyosmum"	"Hypericaceae"	"Ilex"	"Juglans"	"Lamiaceae"	"Malvaceae"	"Melastomataceae"	"Moraceae"	"Myrica"	"Myrsinaceae"	"Myrsine"	"Myrtaceae"	"Onagraceae"	"Plantaginaceae"	"Poaceae"	"Podocarpus"	"Polygonaceae"	"Polylepis"	"Ranunculaceae"	"Rosaceae"	"Salix"	"Schinus"	"Solanaceae"	"Thalictrum"	"Trema"	"Urticaceae"	"Weinmannia"
1584	1631	"Laguna Huatacocha"	-10.76667	-76.61667	236	"AWI"	236	916	1450	1131	0	4	0	1	3	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	168	0	0	1	1	2	0	0	0	0	0	0	0
1584	1631	"Laguna Huatacocha"	-10.76667	-76.61667	265	"AWI"	265	1097	1940	1439	1	6	0	3	3	0	0	0	0	1	3	2	0	0	8	0	0	1	0	0	0	0	0	0	5	1	0	0	0	0	0	0	1	0	1	0	0	0	130	3	0	2	0	0	0	0	0	0	0	0	0
1584	1631	"Laguna Huatacocha"	-10.76667	-76.61667	280	"AWI"	280	1201	2168	1597	0	7	0	0	1	0	0	0	0	1	2	0	0	0	3	0	0	1	0	0	0	0	0	0	4	0	0	1	0	1	1	0	0	0	0	0	0	0	197	0	0	1	1	0	0	2	0	0	0	0	0
1584	1631	"Laguna Huatacocha"	-10.76667	-76.61667	320	"AWI"	320	1515	2711	2038	0	4	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	171	4	0	0	0	0	0	0	0	0	1	0	0
1584	1631	"Laguna Huatacocha"	-10.76667	-76.61667	345	"AWI"	345	1734	3022	2311	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	252	1	0	3	0	0	0	0	1	0	0	0	0
1584	1631	"Laguna Huatacocha"	-10.76667	-76.61667	372	"AWI"	372	1996	3378	2609	1	6	0	1	1	0	0	0	0	0	4	0	0	1	5	0	1	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	10	123	5	0	0	2	0	0	0	0	0	0	0	0
1584	1631	"Laguna Huatacocha"	-10.76667	-76.61667	385	"AWI"	385	2112	3548	2752	0	9	0	0	0	0	0	1	0	2	7	0	0	0	3	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	2	0	0	0	0	0	0	0	259	2	0	1	0	0	0	0	0	0	0	0	0
1584	1631	"Laguna Huatacocha"	-10.76667	-76.61667	400	"AWI"	400	2247	3719	2922	0	27	0	0	1	18	0	0	0	0	2	0	0	0	2	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	2	0	0	0	0	0	160	2	0	0	1	0	0	0	0	1	0	0	0
1584	1631	"Laguna Huatacocha"	-10.76667	-76.61667	515	"AWI"	515	3396	5034	4189	1	9	0	1	4	0	0	0	0	0	2	0	0	0	2	0	0	1	0	0	0	1	0	0	3	0	0	0	0	0	0	2	3	0	0	0	0	0	130	6	0	0	0	0	0	0	0	0	0	0	1
1584	1631	"Laguna Huatacocha"	-10.76667	-76.61667	540	"AWI"	540	3673	5294	4464	1	12	0	0	3	0	0	0	0	0	1	1	0	0	4	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	3	0	0	0	0	0	159	4	0	0	1	0	0	0	0	1	0	0	0
1584	1631	"Laguna Huatacocha"	-10.76667	-76.61667	570	"AWI"	570	4034	5621	4789	0	15	0	1	4	0	0	0	0	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	2	0	0	0	0	0	185	2	0	1	0	0	1	0	0	0	0	0	1
1584	1631	"Laguna Huatacocha"	-10.76667	-76.61667	595	"AWI"	595	4308	5908	5062	1	6	0	0	3	0	0	0	0	0	4	0	0	0	5	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	2	0	0	0	0	0	176	3	0	0	0	0	0	0	0	0	0	0	0
1584	1631	"Laguna Huatacocha"	-10.76667	-76.61667	630	"AWI"	630	4723	6274	5446	0	14	0	1	1	0	0	0	0	0	4	1	0	0	5	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	2	2	0	0	0	0	0	164	6	0	1	1	0	1	1	0	1	0	0	0
1584	1631	"Laguna Huatacocha"	-10.76667	-76.61667	660	"AWI"	660	5127	6595	5774	0	10	0	0	7	0	0	0	0	1	3	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	0	1	0	0	0	0	0	255	2	0	0	0	0	0	0	0	0	0	0	0
1584	1631	"Laguna Huatacocha"	-10.76667	-76.61667	690	"AWI"	690	5529	6924	6099	0	7	0	0	2	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0
1584	1631	"Laguna Huatacocha"	-10.76667	-76.61667	720	"AWI"	720	6055	7230	6399	0	25	0	3	7	0	0	0	0	0	2	3	1	0	3	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	2	1	0	0	0	0	0	218	3	0	1	1	0	0	0	0	0	1	3	3
1584	1631	"Laguna Huatacocha"	-10.76667	-76.61667	750	"AWI"	750	6541	7952	6996	0	33	0	0	2	0	0	0	0	0	1	0	0	0	5	0	0	1	0	0	2	0	0	0	7	1	0	0	0	0	0	0	1	0	0	0	0	0	158	6	0	1	1	0	0	0	0	2	0	0	0
1584	1631	"Laguna Huatacocha"	-10.76667	-76.61667	810	"AWI"	810	7757	9995	8854	0	45	0	2	5	0	0	0	0	2	0	6	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	2	1	0	1	0	0	0	87	8	0	0	0	0	0	0	0	1	0	0	0
1584	1631	"Laguna Huatacocha"	-10.76667	-76.61667	840	"AWI"	840	8626	10746	9765	5	46	0	0	2	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	4	1	1	0	1	0	0	0	0	0	2	2	1	0	0	0	0	0	115	7	1	2	0	0	1	0	0	1	0	0	0
1584	1631	"Laguna Huatacocha"	-10.76667	-76.61667	860	"AWI"	860	9246	11218	10387	0	39	0	0	5	0	1	0	0	0	1	5	0	0	4	0	0	0	0	0	6	0	0	0	3	3	0	0	0	0	1	5	1	0	0	0	0	0	166	2	0	0	0	0	0	1	0	4	0	2	0
1584	1631	"Laguna Huatacocha"	-10.76667	-76.61667	880	"AWI"	880	10163	11566	10977	1	49	0	2	4	0	0	0	0	1	2	4	0	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	1	1	0	156	6	0	4	0	0	0	0	0	1	0	0	1
1584	1631	"Laguna Huatacocha"	-10.76667	-76.61667	890	"AWI"	890	10596	11746	11246	2	57	5	1	9	0	2	0	5	0	1	1	0	0	1	0	0	0	0	0	8	0	0	0	1	0	0	1	0	0	0	5	0	2	3	1	0	0	148	4	0	0	0	0	0	0	0	2	0	0	0
1584	1631	"Laguna Huatacocha"	-10.76667	-76.61667	910	"AWI"	910	11117	12289	11702	0	39	4	3	7	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	5	0	2	0	0	0	116	10	0	0	2	0	0	0	0	3	0	0	1
1584	1631	"Laguna Huatacocha"	-10.76667	-76.61667	920	"AWI"	920	11291	12702	11880	0	50	0	0	5	0	0	0	0	0	0	4	0	0	5	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	2	0	0	0	0	0	76	11	0	0	0	0	0	0	0	1	0	0	0
