"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Ceanothus"	"Cercocarpus"	"Cyperaceae"	"Ephedraceae"	"Fabaceae"	"Fraxinus"	"Indeterminable"	"Juglans"	"Juniperus"	"Onagraceae"	"Orobanchaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Pseudotsuga"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Santalaceae"	"Sarcobataceae"	"Scrophulariaceae"	"Thalictrum"	"Tsuga"	"Urticaceae"
311	318	"Buckbean Fen"	44.29861	-110.26056	0	"AWI"	0	-135	34	-51	0.308641975308642	0	0	0.925925925925926	0	8.64197530864197	0	0	0	0	0	0	0.617283950617284	8.95061728395062	0	0	0	4.93827160493827	0	0	0	0	1.54320987654321	70.9876543209877	0	0.617283950617284	0	0	0	0	0.308641975308642	0	0.617283950617284	0	0	1.23456790123457	0.308641975308642	0	0	0	0
311	318	"Buckbean Fen"	44.29861	-110.26056	20	"AWI"	20	-56	593	134	2.09424083769634	0	0.261780104712042	3.40314136125654	0	8.1151832460733	0	0	0	0	0	0	0	17.2774869109948	0	0	0	0.785340314136126	0	0.261780104712042	0	0	0.785340314136126	63.0890052356021	0	2.35602094240838	0	0	0	0.785340314136126	0	0	0	0	0	0	0.785340314136126	0	0	0	0
311	318	"Buckbean Fen"	44.29861	-110.26056	40	"AWI"	40	24	1053	340	0.690448791714614	0	0.115074798619102	1.15074798619102	0	7.13463751438435	0	0	0	0	0	0	0	1.72612197928654	0	0	0	0	0	0.46029919447641	0	0	0.575373993095512	86.0759493670886	0	1.38089758342923	0	0	0	0	0	0	0	0	0	0	0.690448791714614	0	0	0	0
311	318	"Buckbean Fen"	44.29861	-110.26056	60	"AWI"	60	97	1389	566	1.60642570281124	0	0	2.81124497991968	0	8.83534136546185	0	1.20481927710843	0	0	0	0	0	1.20481927710843	0	0	0	1.60642570281124	0	0	0	0	0.803212851405622	80.3212851405623	0	0.803212851405622	0	0	0	0	0.803212851405622	0	0	0	0	0	0	0	0	0	0
311	318	"Buckbean Fen"	44.29861	-110.26056	80	"AWI"	80	247	1654	805	0.318471337579618	0	0	1.59235668789809	0	8.28025477707006	0	0	0	0	0	0	0	1.27388535031847	0	0	0	0	0	0	0	0	1.91082802547771	83.4394904458599	0	2.22929936305732	0	0	0	0	0	0	0	0	0.636942675159236	0	0	0	0.318471337579618	0	0
311	318	"Buckbean Fen"	44.29861	-110.26056	105	"AWI"	105	421	2015	1098	1.12612612612613	0	0.225225225225225	2.02702702702703	0	6.75675675675676	0	0	0	0.225225225225225	0	0	0.225225225225225	5.40540540540541	0	0	0	0	0	0.225225225225225	0	0	1.8018018018018	80.4054054054054	0	1.12612612612613	0	0	0	0	0	0	0	0	0.225225225225225	0	0.225225225225225	0	0	0	0
311	318	"Buckbean Fen"	44.29861	-110.26056	125	"AWI"	125	556	2261	1332	0.523560209424084	0	0	1.83246073298429	0	7.85340314136126	0	0	0	0	0	0	0	11.7801047120419	0	0	0	0.523560209424084	0	0.261780104712042	0	0	1.57068062827225	72.7748691099476	0	2.09424083769634	0	0	0	0.261780104712042	0	0	0	0	0.261780104712042	0	0.261780104712042	0	0	0	0
311	318	"Buckbean Fen"	44.29861	-110.26056	140	"AWI"	140	723	2420	1498	1.55440414507772	0	0	1.55440414507772	0	3.62694300518135	0	0	0	0	0	0	0	15.5440414507772	0	0	0	1.55440414507772	0	0	0	0	1.03626943005181	74.0932642487047	0	1.03626943005181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
311	318	"Buckbean Fen"	44.29861	-110.26056	160	"AWI"	160	883	2670	1730	0.675675675675676	0	0.337837837837838	0.675675675675676	0	3.71621621621622	0	0	0	0	0	0	0	16.8918918918919	0	0	0	0	0	0.337837837837838	0	0	2.36486486486486	71.2837837837838	0	1.01351351351351	0	0	0	0	0	0	0	0	0.337837837837838	0.337837837837838	2.02702702702703	0	0	0	0
311	318	"Buckbean Fen"	44.29861	-110.26056	180	"AWI"	180	1161	2843	1955	1.70454545454545	0	0	1.13636363636364	0	8.23863636363636	0	0	0	0	0	0	0	10.5113636363636	0	0	0	0	0	0.568181818181818	0	0	1.98863636363636	71.875	0	2.84090909090909	0	0	0	0	0.284090909090909	0	0	0	0	0.284090909090909	0.568181818181818	0	0	0	0
311	318	"Buckbean Fen"	44.29861	-110.26056	200	"AWI"	200	1410	3071	2182	1.8018018018018	0	0	1.5015015015015	0	5.10510510510511	0	0	0	0	0	0	0	10.2102102102102	0	0	0	2.1021021021021	0	0	0	0	2.4024024024024	73.8738738738739	0	2.4024024024024	0	0	0	0	0	0	0	0	0	0	0.600600600600601	0	0	0	0
311	318	"Buckbean Fen"	44.29861	-110.26056	220	"AWI"	220	1650	3309	2408	0	0	0	1.12359550561798	0	4.49438202247191	0	0	0	0	0	0	0	39.8876404494382	0	0	0	0	0	0.561797752808989	0	0	1.40449438202247	50.8426966292135	0	0.561797752808989	0	0	0	0.561797752808989	0	0	0	0	0.280898876404494	0	0.280898876404494	0	0	0	0
