"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Celtis"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fagus"	"Fraxinus"	"Indeterminable"	"Juglans"	"Larix"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Poaceae"	"Populus"	"Quercus"	"Rosaceae"	"Salix"	"Sarcobataceae"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"
952	982	"Green Lake"	44.88333	-85.11667	10	"AWI"	10	57	893	344	0	8.93536121673004	1.71102661596958	0.380228136882129	0.760456273764259	0	23.574144486692	1.52091254752852	0	0	0.570342205323194	0	0	0	0	15.7794676806084	1.52091254752852	2.47148288973384	0.570342205323194	0	4.37262357414449	0.190114068441065	6.4638783269962	0.190114068441065	1.33079847908745	9.31558935361217	0	0.380228136882129	0	0	3.04182509505703	5.893536121673	11.0266159695817
952	982	"Green Lake"	44.88333	-85.11667	15	"AWI"	15	160	1193	543	0	7.10059171597633	0.788954635108481	0	0.394477317554241	0	24.2603550295858	1.38067061143984	0	0	0.19723865877712	0	0	0	0	14.2011834319527	1.57790927021696	0.986193293885602	0.394477317554241	0	1.9723865877712	0.19723865877712	13.8067061143984	0.394477317554241	0.591715976331361	8.87573964497041	0	0	0	0	0.788954635108481	7.69230769230769	14.3984220907298
952	982	"Green Lake"	44.88333	-85.11667	20	"AWI"	20	275	1453	746	0	6.03112840466926	0.972762645914397	0.194552529182879	0.972762645914397	0	33.0739299610895	0.389105058365759	0	0.389105058365759	0.194552529182879	0.389105058365759	0	0	0	10.1167315175097	1.16731517509728	1.16731517509728	0.194552529182879	0	4.08560311284047	0.389105058365759	6.80933852140078	0.194552529182879	0.972762645914397	13.0350194552529	0	0.194552529182879	0	0	2.14007782101167	4.47470817120623	12.4513618677043
952	982	"Green Lake"	44.88333	-85.11667	25	"AWI"	25	406	1683	949	0	6.02636534839925	1.50659133709981	0.564971751412429	0.564971751412429	0	23.5404896421846	0.941619585687382	0	0	0.188323917137476	0	0	0	0	12.0527306967985	3.2015065913371	1.31826741996234	0.376647834274953	0	3.76647834274953	0.188323917137476	9.98116760828625	0.564971751412429	1.88323917137476	10.1694915254237	0.376647834274953	0	0	0	0.564971751412429	9.79284369114878	12.4293785310734
952	982	"Green Lake"	44.88333	-85.11667	30	"AWI"	30	565	1873	1157	0.395256916996047	9.09090909090909	0.988142292490119	0.395256916996047	0.197628458498024	0.790513833992095	18.9723320158103	0.592885375494071	0	0	0.395256916996047	0	0	0	0	11.2648221343874	2.17391304347826	1.58102766798419	0	0	2.17391304347826	0.790513833992095	8.300395256917	0.988142292490119	2.17391304347826	6.71936758893281	0.395256916996047	0	0.197628458498024	0	0.790513833992095	19.3675889328063	11.2648221343874
952	982	"Green Lake"	44.88333	-85.11667	35	"AWI"	35	738	2062	1370	0	7.28597449908925	1.82149362477231	0.182149362477231	0.546448087431694	0.728597449908925	27.3224043715847	0.910746812386157	0	0	0.910746812386157	0	0	0	0	16.2112932604736	1.09289617486339	1.45719489981785	0.182149362477231	0	3.4608378870674	0	4.73588342440801	0.728597449908925	0.182149362477231	7.83242258652095	0	0.364298724954463	0	0	1.09289617486339	10.7468123861566	12.2040072859745
952	982	"Green Lake"	44.88333	-85.11667	40	"AWI"	40	925	2251	1580	0	7.28971962616822	0.373831775700935	0.186915887850467	0.747663551401869	1.30841121495327	24.2990654205607	1.1214953271028	0.560747663551402	0	0.373831775700935	0.373831775700935	0	0	0	17.196261682243	1.49532710280374	1.49532710280374	0	0	5.60747663551402	0.373831775700935	8.5981308411215	0.560747663551402	1.30841121495327	6.35514018691589	0	0.186915887850467	0	0	0.373831775700935	9.7196261682243	10.0934579439252
952	982	"Green Lake"	44.88333	-85.11667	45	"AWI"	45	1093	2445	1783	0	8.25515947467167	0.938086303939963	0.562851782363977	0.75046904315197	0	14.4465290806754	0.938086303939963	0	0	0.187617260787992	0.375234521575985	0	0	0	16.6979362101313	1.50093808630394	0.938086303939963	0.562851782363977	0	1.12570356472795	0.375234521575985	12.3827392120075	0	0.938086303939963	7.12945590994371	0.187617260787992	0	0	0.187617260787992	0	18.9493433395872	12.5703564727955
952	982	"Green Lake"	44.88333	-85.11667	50	"AWI"	50	1273	2617	1991	0	6.85714285714286	2.28571428571429	0	1.52380952380952	0.761904761904762	24	0.571428571428571	0	0.380952380952381	0.380952380952381	0	0	0	0	15.8095238095238	2.0952380952381	1.52380952380952	0.380952380952381	0	3.80952380952381	0	7.04761904761905	0.19047619047619	0.761904761904762	7.80952380952381	0.19047619047619	0.19047619047619	0	0	0.761904761904762	11.047619047619	11.6190476190476
952	982	"Green Lake"	44.88333	-85.11667	55	"AWI"	55	1514	2773	2198	0.193050193050193	4.82625482625483	2.50965250965251	0.386100386100386	0.772200772200772	1.15830115830116	19.3050193050193	0.386100386100386	0	0	0.193050193050193	0.193050193050193	0	0	0	19.1119691119691	1.35135135135135	1.73745173745174	0.386100386100386	0	2.50965250965251	0.193050193050193	5.98455598455598	0.772200772200772	0.579150579150579	8.68725868725869	0.193050193050193	0	0	0	0.579150579150579	11.1969111969112	16.7953667953668
