"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Celtis"	"Cephalanthus"	"Cornus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Heliotropium"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Isoëtes"	"Juglans"	"Larix"	"Liquidambar"	"Magnolia"	"Myrica"	"Nyssa"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rhus"	"Rosaceae"	"Rumex"	"Salix"	"Taxodium"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Verbenaceae"	"Vitaceae"
480	492	"Clear Pond"	33.798804	-78.95349	217	"AWI"	217	-116	43	-40	0	0	1.30718954248366	1.96078431372549	0	0.65359477124183	0	0	3.92156862745098	0	0	0	3.26797385620915	0	0.65359477124183	0	0	0	0	0.65359477124183	0	0	0	0	0	0	0	0	0	1.30718954248366	7.18954248366013	0	0	0	5.88235294117647	0	4.57516339869281	1.96078431372549	0	0.65359477124183	0	0	0	0.65359477124183	5.22875816993464	0	0	0	54.9019607843137	0	0	0	0	0	1.30718954248366	0	0	0	0	3.92156862745098	0	0
480	492	"Clear Pond"	33.798804	-78.95349	219	"AWI"	219	-75	60	-11	0	0	1.2396694214876	1.65289256198347	0	0	0	0	11.9834710743802	0	0	0	3.30578512396694	0	0.413223140495868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06611570247934	0	0	0	4.13223140495868	0	0.413223140495868	3.71900826446281	0	3.30578512396694	0	0	0	0	10.3305785123967	0	0	0.413223140495868	52.4793388429752	0	0	0	0	0	0	1.2396694214876	0	0	0.413223140495868	2.89256198347107	0	0
480	492	"Clear Pond"	33.798804	-78.95349	221	"AWI"	221	-40	80	19	0	0	0	0.617283950617284	0	0	0	0	7.40740740740741	0	0	0	2.46913580246914	0	0.617283950617284	0	0	0	0	3.08641975308642	0	0	0	0	0	0	0	0	0	0	3.08641975308642	0	0	0	6.17283950617284	0	0.617283950617284	1.85185185185185	0	1.85185185185185	0	0	0	0	4.32098765432099	0	0	0.617283950617284	61.7283950617284	0.617283950617284	0	0.617283950617284	0	0	0	0	0	0	0	4.32098765432099	0	0
480	492	"Clear Pond"	33.798804	-78.95349	223	"AWI"	223	-15	106	49	0	0	1.26582278481013	0	0	0	0	0	10.126582278481	0	0	0	2.53164556962025	0	0	0	0	0.632911392405063	0	0	0	0	0.632911392405063	0	0	0	0.632911392405063	0	0	1.89873417721519	6.32911392405063	0	0	0	3.16455696202532	0	0	4.43037974683544	0	1.26582278481013	0	0	0	0.632911392405063	16.4556962025316	0	0	0	44.9367088607595	0.632911392405063	0	0	0	0	0.632911392405063	0.632911392405063	0	0	0	3.16455696202532	0	0
480	492	"Clear Pond"	33.798804	-78.95349	225	"AWI"	225	6	139	80	0	0	1.74672489082969	0.873362445414847	0	0	0	0	12.2270742358079	0	0	0	3.05676855895197	0	0.436681222707424	0	0	0	0	0	1.31004366812227	0.436681222707424	0	0	0	0	0	0	0.436681222707424	1.31004366812227	3.05676855895197	0	0	0	6.11353711790393	0	0.436681222707424	3.05676855895197	0	2.62008733624454	0	0	0	0.436681222707424	9.60698689956332	0	0	0.436681222707424	48.471615720524	0	0	0	0	0	0.873362445414847	0	0	0	0	3.05676855895197	0	0
480	492	"Clear Pond"	33.798804	-78.95349	227	"AWI"	227	22	179	110	0	0	4.08163265306122	0	0	0	0	0	11.2244897959184	0	0	1.02040816326531	1.02040816326531	0	0	0	0	0	0	0	0	1.02040816326531	1.02040816326531	0	0	0	0	0	0	0	6.12244897959184	0	0	0	8.16326530612245	0	0	4.08163265306122	0	2.04081632653061	0	0	0	0	10.2040816326531	0	0	0	46.9387755102041	0	0	0	0	0	0	0	0	0	0	3.06122448979592	0	0
480	492	"Clear Pond"	33.798804	-78.95349	229	"AWI"	229	120	286	190	0	0	1.17647058823529	0	0	3.13725490196078	0	0	7.84313725490196	0.392156862745098	0	0	2.35294117647059	0	0	0	0	0	0	0	0.784313725490196	0	0.784313725490196	0	0	0	0	0	0	0.392156862745098	3.92156862745098	0	0	0	6.66666666666667	0	0.784313725490196	4.31372549019608	0	3.92156862745098	0	0	0	0.392156862745098	5.88235294117647	0	0	0.392156862745098	52.9411764705882	0	0	0	0	0	0	1.17647058823529	0	0	0	2.74509803921569	0	0
480	492	"Clear Pond"	33.798804	-78.95349	231	"AWI"	231	144	510	261	0	0	2.88461538461538	0.961538461538462	0	0	0	0	7.69230769230769	0	0	0	0.961538461538462	0	0	0	0	0	0	0.961538461538462	0	0	0.961538461538462	0	0	0	0	0	0	0	7.69230769230769	0	0.961538461538462	0	9.61538461538462	0	0.961538461538462	5.76923076923077	0	0.961538461538462	0	0	0	0	12.5	0	0	2.88461538461538	41.3461538461538	0	0	0	0	0	0	1.92307692307692	0	0	0	0.961538461538462	0	0
480	492	"Clear Pond"	33.798804	-78.95349	233	"AWI"	233	157	740	333	0	0	0.704225352112676	0	0	0	0	0	7.74647887323944	0	0	0	4.22535211267606	0	0	0	0	0	0	0	0.704225352112676	0	0	0	0	0	0	0	0	0.704225352112676	3.52112676056338	0	0	0	5.63380281690141	0	0	2.11267605633803	0	0.704225352112676	0	0	0	0	9.85915492957746	0	0	1.40845070422535	55.6338028169014	0	0	0	0	0	0.704225352112676	1.40845070422535	0	0	0	3.52112676056338	0	1.40845070422535
480	492	"Clear Pond"	33.798804	-78.95349	235	"AWI"	235	169	965	407	0	0	3.44827586206897	0	0	0	0	0	9.6551724137931	0	0	0	2.75862068965517	0	0	0	0	0	0	0	0.689655172413793	0.689655172413793	0	0	0	0	0	0	0	1.37931034482759	3.44827586206897	0	0.689655172413793	0	6.20689655172414	0	1.37931034482759	3.44827586206897	0	1.37931034482759	0.689655172413793	0	0	0.689655172413793	12.4137931034483	0	0	0	48.2758620689655	0	0	0	0	0	0	0	0	0	0.689655172413793	2.06896551724138	0	0
