"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Carya"	"Caryophyllaceae"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Fagus"	"Fraxinus"	"Indeterminable"	"Juglans"	"Lamiaceae"	"Larix"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rumex"	"Salix"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Vitaceae"
1103	1136	"Humber Pond 5"	43.64	-79.49	1	"AWI"	1	-101	67	-21	0	3.7914691943128	0	0.947867298578199	0	0	0	0	12.7962085308057	0	0	0	0	0	1.8957345971564	1.8957345971564	0	1.8957345971564	0	5.68720379146919	0.947867298578199	0	0	0	0	1.4218009478673	1.4218009478673	9.00473933649289	0.4739336492891	1.4218009478673	0	9.00473933649289	42.1800947867299	0	0	2.3696682464455	0	0.947867298578199	0	1.4218009478673	0.4739336492891
1103	1136	"Humber Pond 5"	43.64	-79.49	80	"AWI"	80	107	589	309	0	8.53658536585366	2.4390243902439	4.47154471544715	0	0.40650406504065	0	0.40650406504065	10.1626016260163	0.813008130081301	0	0.40650406504065	0	0.813008130081301	0	5.28455284552846	0	0.813008130081301	0	4.8780487804878	0	0	0	0	0	0.40650406504065	1.21951219512195	16.6666666666667	0.813008130081301	0	0	5.69105691056911	20.3252032520325	0.40650406504065	2.4390243902439	3.2520325203252	0	0.40650406504065	0.40650406504065	8.13008130081301	0.40650406504065
1103	1136	"Humber Pond 5"	43.64	-79.49	120	"AWI"	120	236	787	483	0	2.38095238095238	2.38095238095238	2.72108843537415	0	0.680272108843537	0	0	2.04081632653061	0	0	1.02040816326531	0	0	1.70068027210884	1.36054421768707	0	3.40136054421769	0	3.40136054421769	0	0	0	0	0	0.340136054421769	1.36054421768707	19.3877551020408	0	1.02040816326531	30.6122448979592	1.36054421768707	8.84353741496599	0.680272108843537	0	0	0	5.10204081632653	5.78231292517007	4.42176870748299	0
1103	1136	"Humber Pond 5"	43.64	-79.49	140	"AWI"	140	306	880	572	0	0.824175824175824	1.92307692307692	1.64835164835165	0	0.274725274725275	0	0	1.92307692307692	0.549450549450549	0	0.824175824175824	0	0.549450549450549	0.549450549450549	3.02197802197802	0	1.0989010989011	1.64835164835165	5.76923076923077	0	0.274725274725275	0	0	0.274725274725275	0.824175824175824	1.37362637362637	28.5714285714286	0.274725274725275	0.274725274725275	30.7692307692308	0.549450549450549	3.2967032967033	0	1.37362637362637	0.274725274725275	0	1.0989010989011	4.3956043956044	5.76923076923077	0
1103	1136	"Humber Pond 5"	43.64	-79.49	170	"AWI"	170	411	1023	702	0.480769230769231	6.25	2.40384615384615	1.44230769230769	0	1.44230769230769	0	0	2.88461538461538	0	0	0.480769230769231	0	0	0.480769230769231	0.480769230769231	0	3.84615384615385	0	1.92307692307692	0	0	0	0	0	0.961538461538462	3.84615384615385	32.2115384615385	0	0	0	0.961538461538462	3.36538461538462	0	0	0	0	3.36538461538462	25.9615384615385	7.21153846153846	0
1103	1136	"Humber Pond 5"	43.64	-79.49	180	"AWI"	180	455	1062	747	0	0	3.24074074074074	0.925925925925926	0	0	0	0	6.01851851851852	0	0	0.462962962962963	0	0	0.462962962962963	0.462962962962963	0.462962962962963	4.16666666666667	11.1111111111111	2.31481481481481	0	0	0	0	0	2.31481481481481	0.925925925925926	31.4814814814815	0	0	0	0.925925925925926	11.5740740740741	0	2.31481481481481	0	0.462962962962963	1.85185185185185	8.7962962962963	9.72222222222222	0
1103	1136	"Humber Pond 5"	43.64	-79.49	190	"AWI"	190	496	1109	790	0	0	2.67857142857143	0	0	0.892857142857143	0	0	5.35714285714286	0	0.446428571428571	0.446428571428571	0.446428571428571	0	0.892857142857143	3.125	0	8.48214285714286	0	8.48214285714286	0	0	0	0	0	1.78571428571429	0.446428571428571	34.8214285714286	0	0	0	0	8.48214285714286	0	1.33928571428571	0.446428571428571	0	4.01785714285714	13.3928571428571	3.57142857142857	0.446428571428571
1103	1136	"Humber Pond 5"	43.64	-79.49	200	"AWI"	200	537	1147	836	0.429184549356223	3.86266094420601	0.429184549356223	0.858369098712446	0	0	0	0	7.29613733905579	1.28755364806867	0	1.28755364806867	0.429184549356223	0	0.858369098712446	3.43347639484979	0	4.72103004291846	2.57510729613734	5.15021459227468	0	0	0	0	0	1.28755364806867	0.429184549356223	30.0429184549356	0	0.858369098712446	0	1.71673819742489	8.15450643776824	0	1.71673819742489	0.429184549356223	0	2.57510729613734	16.7381974248927	3.43347639484979	0
1103	1136	"Humber Pond 5"	43.64	-79.49	210	"AWI"	210	573	1199	882	0	0	5.05050505050505	0.505050505050505	0	0	0	0	6.56565656565657	0	0	2.02020202020202	0	0	0.505050505050505	4.04040404040404	0	4.04040404040404	0	0.505050505050505	0	0	0	0	0	2.02020202020202	0.505050505050505	43.4343434343434	0	0.505050505050505	0	0	21.7171717171717	0	0	0	0	0.505050505050505	3.53535353535354	4.54545454545455	0
1103	1136	"Humber Pond 5"	43.64	-79.49	220	"AWI"	220	619	1235	926	0	0	8.25242718446602	0.485436893203883	0	0	0	0	7.28155339805825	0	0	2.42718446601942	0	0.485436893203883	1.45631067961165	1.94174757281553	0	4.36893203883495	0	1.45631067961165	0	0	0	0	0	6.79611650485437	0	29.126213592233	0	0	0	0.970873786407767	22.8155339805825	0	0	0.485436893203883	0	0.485436893203883	6.31067961165049	4.85436893203883	0
