"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cyperaceae"	"Elaeagnus"	"Ericales"	"Fabaceae"	"Larix"	"Liliaceae"	"Montiaceae"	"Onagraceae"	"Picea"	"Pinus"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Portulacaceae"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Urticaceae"	"Violaceae"
255	261	"Betenkyos Exposure, Adycha River"	67.66667	135.58333	0	"AWI"	0	-143	14	-60	24.6498599439776	0	0.280112044817927	0.840336134453782	1.40056022408964	18.7675070028011	1.96078431372549	0	0.560224089635854	12.8851540616246	0	7.28291316526611	0.280112044817927	4.48179271708683	0	0.280112044817927	0	0.280112044817927	0	21.5686274509804	0.280112044817927	0	0	1.12044817927171	0	0	0.280112044817927	2.52100840336134	0	0	0.280112044817927	0	0
255	261	"Betenkyos Exposure, Adycha River"	67.66667	135.58333	30	"AWI"	30	7	264	124	38.2926829268293	0.24390243902439	0	0.24390243902439	0	31.7073170731707	0.24390243902439	0	0.731707317073171	5.85365853658537	0	2.4390243902439	0.24390243902439	0.731707317073171	0	0	0.975609756097561	0.24390243902439	0	12.9268292682927	0.24390243902439	0	0	0.24390243902439	0	0	0.24390243902439	4.14634146341463	0	0	0.24390243902439	0	0
255	261	"Betenkyos Exposure, Adycha River"	67.66667	135.58333	50	"AWI"	50	111	407	248	44.7811447811448	0	0	2.69360269360269	1.01010101010101	13.4680134680135	0.336700336700337	0	1.68350168350168	8.08080808080808	0	13.4680134680135	0	1.01010101010101	0	0	0	0.336700336700337	0	9.09090909090909	0	0	0	0.336700336700337	0	0	0.336700336700337	1.68350168350168	0	0	0.336700336700337	1.34680134680135	0
255	261	"Betenkyos Exposure, Adycha River"	67.66667	135.58333	80	"AWI"	80	280	609	434	20.5882352941176	0.490196078431373	0.490196078431373	1.7156862745098	0.980392156862745	31.1274509803922	0	0	0.245098039215686	11.7647058823529	0	6.86274509803922	0	1.22549019607843	0	0	0.735294117647059	0.245098039215686	0	19.1176470588235	0	0	0	0.245098039215686	0	0	0.245098039215686	3.18627450980392	0	0	0.245098039215686	0.490196078431373	0
255	261	"Betenkyos Exposure, Adycha River"	67.66667	135.58333	125	"AWI"	125	568	895	710	27.2264631043257	0.254452926208651	0	2.54452926208651	0	35.1145038167939	0.508905852417303	0	1.52671755725191	7.88804071246819	0	5.85241730279898	0.254452926208651	0.763358778625954	0.254452926208651	0.254452926208651	1.52671755725191	0	0	13.2315521628499	0	0	0	0.254452926208651	0	0	0	2.03562340966921	0.254452926208651	0	0.254452926208651	0	0
255	261	"Betenkyos Exposure, Adycha River"	67.66667	135.58333	175	"AWI"	175	870	1247	1042	20.5378973105134	0	0.244498777506112	2.93398533007335	0.733496332518337	39.8533007334963	0.244498777506112	0	0.244498777506112	7.09046454767726	0	6.11246943765281	0	0.733496332518337	0.244498777506112	0	0.97799511002445	0	0	17.359413202934	0	0	0	0.244498777506112	0	0	0	1.9559902200489	0.244498777506112	0	0	0	0.244498777506112
255	261	"Betenkyos Exposure, Adycha River"	67.66667	135.58333	225	"AWI"	225	1204	1588	1366	17.5	0.25	0	1.5	0.5	34.5	0.5	0	0.75	4.75	0	7	0	1	0.25	0	2	0.25	14.75	13.75	0	0	0	0.5	0	0	0	0	0.25	0	0	0	0
255	261	"Betenkyos Exposure, Adycha River"	67.66667	135.58333	300	"AWI"	300	1668	2238	1923	20.5314009661836	0.241545893719807	0.241545893719807	0.72463768115942	0	30.4347826086957	0	0	0.241545893719807	7.48792270531401	0	6.76328502415459	0	2.17391304347826	0	0.241545893719807	1.20772946859903	0.483091787439614	14.7342995169082	11.5942028985507	0	0	0	0.241545893719807	0	0	0	2.17391304347826	0.241545893719807	0	0.241545893719807	0	0
255	261	"Betenkyos Exposure, Adycha River"	67.66667	135.58333	380	"AWI"	380	2178	2905	2515	20.8955223880597	0	0	2.48756218905473	0.497512437810945	39.8009950248756	0	0	0.497512437810945	6.71641791044776	0	5.72139303482587	0	0.248756218905473	0	0.248756218905473	0.995024875621891	0	0	16.6666666666667	0	0	0.248756218905473	0.248756218905473	0	0	0.248756218905473	3.98009950248756	0	0.248756218905473	0.248756218905473	0	0
255	261	"Betenkyos Exposure, Adycha River"	67.66667	135.58333	440	"AWI"	440	2569	3389	2958	22.0708446866485	0.272479564032698	0.544959128065395	1.90735694822888	0.544959128065395	37.0572207084469	0	0	0.272479564032698	5.17711171662125	0.272479564032698	4.08719346049046	0	0.272479564032698	0.272479564032698	0.272479564032698	0.817438692098093	0.272479564032698	4.35967302452316	14.9863760217984	0	0	0	0.817438692098093	1.90735694822888	0	0	2.72479564032698	0.817438692098093	0	0	0.272479564032698	0
