"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Gentianaceae"	"Indeterminable"	"Isoëtes"	"Liliaceae"	"Myrica"	"Onagraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Populus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Salix"	"Santalaceae"	"Thalictrum"	"Tsuga"	"Viburnum"
1585	1632	"Lily Lake"	59.2	-135.4	135	"AWI"	135	4206	4834	4517	0	0	198	0	0	0	1	9	0	0	0	4	0	0	0	0	3	0	1	0	0	133	14	0	0	0	0	0	0	0	3	0	0	163	0
1585	1632	"Lily Lake"	59.2	-135.4	140	"AWI"	140	4370	5225	4812	0	0	161	0	0	3	0	7	0	0	0	3	0	0	0	0	6	0	4	0	0	125	7	0	0	0	1	0	0	0	0	0	0	245	0
1585	1632	"Lily Lake"	59.2	-135.4	145	"AWI"	145	4827	5664	5255	0	0	304	0	0	1	0	9	0	0	1	2	0	0	0	0	1	0	4	0	0	137	8	0	0	0	1	1	0	1	1	0	0	311	0
1585	1632	"Lily Lake"	59.2	-135.4	150	"AWI"	150	4964	6565	5675	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	3	0	0	80	4	0	0	0	0	0	0	0	1	0	0	140	0
1585	1632	"Lily Lake"	59.2	-135.4	155	"AWI"	155	5748	6680	6165	0	0	176	0	0	1	0	7	0	0	0	0	0	0	0	2	0	0	8	0	0	95	6	0	0	0	1	0	0	0	3	0	0	191	0
1585	1632	"Lily Lake"	59.2	-135.4	160	"AWI"	160	6242	7020	6672	0	0	0	0	0	2	0	2	0	0	0	2	0	0	0	0	1	0	3	0	0	53	2	0	2	0	1	0	0	0	0	0	0	113	0
1585	1632	"Lily Lake"	59.2	-135.4	165	"AWI"	165	6526	7177	6873	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	1	0	5	0	1	108	5	0	0	0	0	0	0	0	1	0	0	218	0
1585	1632	"Lily Lake"	59.2	-135.4	170	"AWI"	170	6650	7543	7060	0	0	589	0	0	0	0	9	0	0	1	5	0	0	0	2	4	2	18	0	0	217	9	0	0	0	2	0	0	0	6	0	0	347	0
1585	1632	"Lily Lake"	59.2	-135.4	175	"AWI"	175	6821	7633	7231	0	0	414	0	0	2	0	8	0	0	1	3	0	0	0	2	1	7	10	0	0	204	9	0	2	0	0	0	0	0	0	0	0	277	0
1585	1632	"Lily Lake"	59.2	-135.4	180	"AWI"	180	6922	7810	7403	0	0	200	0	0	1	0	15	0	0	0	0	0	0	0	0	0	0	5	0	0	61	2	0	1	0	1	0	0	0	3	0	0	59	0
1585	1632	"Lily Lake"	59.2	-135.4	185	"AWI"	185	7223	7873	7550	0	0	0	0	0	5	0	3	0	0	2	4	0	0	0	0	1	0	7	0	0	175	1	0	1	0	3	0	0	1	1	0	0	136	0
1585	1632	"Lily Lake"	59.2	-135.4	190	"AWI"	190	7391	8023	7711	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	3	0	4	0	0	95	1	0	0	0	0	0	0	0	0	0	0	110	0
1585	1632	"Lily Lake"	59.2	-135.4	195	"AWI"	195	7531	8131	7832	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0	6	1	0	6	0	0	176	3	0	0	0	0	0	0	0	2	0	0	119	0
1585	1632	"Lily Lake"	59.2	-135.4	205	"AWI"	205	7708	8445	8064	0	0	469	0	0	2	0	3	0	0	0	4	0	0	0	3	1	0	7	0	0	197	6	0	0	0	3	0	0	1	2	0	0	130	0
1585	1632	"Lily Lake"	59.2	-135.4	210	"AWI"	210	7771	8611	8176	0	0	111	0	1	0	0	3	0	0	1	1	0	0	0	0	0	2	3	0	0	125	7	0	1	0	1	0	0	0	0	0	0	0	0
1585	1632	"Lily Lake"	59.2	-135.4	215	"AWI"	215	7896	8686	8287	0	0	0	0	0	3	0	2	0	0	1	0	0	0	0	2	2	0	3	0	0	160	7	0	1	0	1	0	0	0	1	0	0	96	0
1585	1632	"Lily Lake"	59.2	-135.4	220	"AWI"	220	7971	8815	8403	0	0	266	0	0	5	0	6	0	0	0	3	0	0	0	0	5	6	7	0	0	190	2	0	1	0	1	0	0	0	1	0	1	118	0
1585	1632	"Lily Lake"	59.2	-135.4	225	"AWI"	225	8126	8882	8511	0	0	648	0	0	2	1	5	0	0	2	3	0	2	0	0	3	0	6	0	0	284	4	0	0	0	7	0	0	0	2	0	0	133	0
1585	1632	"Lily Lake"	59.2	-135.4	230	"AWI"	230	8223	8989	8625	0	0	122	0	0	2	0	1	0	0	0	0	0	0	0	0	2	7	3	0	0	177	3	0	0	0	1	0	0	0	0	0	0	36	0
1585	1632	"Lily Lake"	59.2	-135.4	235	"AWI"	235	8417	9058	8749	0	0	493	0	0	1	0	3	0	0	1	0	0	0	0	1	3	4	0	0	0	231	7	0	0	0	4	0	0	0	3	0	0	35	0
1585	1632	"Lily Lake"	59.2	-135.4	240	"AWI"	240	8524	9180	8870	0	0	216	0	1	1	0	0	0	0	0	0	0	0	0	0	1	12	0	0	0	109	5	0	0	0	2	0	0	0	1	0	0	0	0
1585	1632	"Lily Lake"	59.2	-135.4	245	"AWI"	245	8691	9283	9002	0	0	658	0	0	2	1	6	0	0	1	1	0	0	0	2	6	6	1	0	0	274	6	0	0	0	5	1	0	0	4	0	0	11	0
1585	1632	"Lily Lake"	59.2	-135.4	250	"AWI"	250	8778	9454	9128	0	0	167	0	0	1	0	3	0	0	0	1	0	0	0	0	1	8	1	0	0	121	8	0	0	0	1	0	0	0	2	0	0	0	0
1585	1632	"Lily Lake"	59.2	-135.4	255	"AWI"	255	9033	9553	9314	0	0	282	0	0	0	0	2	0	0	1	0	0	0	0	1	1	0	4	0	0	212	13	0	1	0	3	0	0	0	1	0	0	0	0
1585	1632	"Lily Lake"	59.2	-135.4	260	"AWI"	260	9121	9881	9484	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	144	3	0	0	0	3	0	0	0	2	0	0	0	0
1585	1632	"Lily Lake"	59.2	-135.4	265	"AWI"	265	9362	10015	9667	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	7	1	1	0	0	198	6	0	0	0	6	0	0	0	4	0	0	0	0
1585	1632	"Lily Lake"	59.2	-135.4	270	"AWI"	270	9491	10278	9862	0	0	201	0	1	1	0	3	0	0	0	1	0	0	0	0	1	10	0	0	0	100	3	0	0	0	1	0	0	0	0	0	0	0	0
1585	1632	"Lily Lake"	59.2	-135.4	275	"AWI"	275	9628	10334	9961	0	0	250	0	0	1	0	4	0	0	0	1	0	0	0	0	1	4	2	0	0	126	12	0	0	0	15	0	0	0	1	0	0	0	0
1585	1632	"Lily Lake"	59.2	-135.4	280	"AWI"	280	9696	10440	10068	0	0	234	0	0	0	0	5	0	0	0	2	0	0	0	0	0	3	0	0	0	97	5	0	0	0	6	0	0	0	4	0	0	0	0
1585	1632	"Lily Lake"	59.2	-135.4	285	"AWI"	285	9817	10502	10150	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	1	3	2	0	0	0	307	7	0	0	0	8	0	0	0	1	0	0	0	0
1585	1632	"Lily Lake"	59.2	-135.4	290	"AWI"	290	9887	10599	10238	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	1	0	0	0	92	3	0	0	0	6	0	0	0	4	0	0	0	0
1585	1632	"Lily Lake"	59.2	-135.4	295	"AWI"	295	9984	10679	10335	0	0	0	0	2	1	0	1	0	0	0	1	0	0	0	0	2	2	0	0	0	118	11	0	0	0	5	0	0	0	3	0	0	0	0
1585	1632	"Lily Lake"	59.2	-135.4	300	"AWI"	300	10046	10827	10429	0	0	226	0	0	1	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	64	8	0	1	0	3	0	0	0	5	0	0	0	0
1585	1632	"Lily Lake"	59.2	-135.4	305	"AWI"	305	10164	10906	10529	0	0	531	0	0	6	0	3	0	0	0	0	0	0	0	0	7	0	0	0	0	171	82	1	0	0	14	0	0	0	8	0	0	0	0
1585	1632	"Lily Lake"	59.2	-135.4	310	"AWI"	310	10232	11040	10620	0	0	286	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	32	14	0	1	0	11	0	0	0	5	0	0	0	0
1585	1632	"Lily Lake"	59.2	-135.4	315	"AWI"	315	10371	11121	10734	0	0	0	0	1	0	0	5	0	0	0	4	0	0	0	0	3	2	0	0	0	29	29	0	0	0	11	0	0	0	15	0	0	0	0
1585	1632	"Lily Lake"	59.2	-135.4	317	"AWI"	317	10407	11171	10780	0	0	684	0	3	5	1	5	0	2	0	2	0	0	0	0	3	0	0	0	0	43	41	0	1	0	6	0	0	0	10	0	0	0	0
1585	1632	"Lily Lake"	59.2	-135.4	318	"AWI"	318	10419	11206	10804	0	0	431	0	0	5	0	10	0	0	0	2	0	0	0	0	3	0	1	0	0	37	26	0	0	0	2	0	0	0	8	0	0	0	0
1585	1632	"Lily Lake"	59.2	-135.4	320	"AWI"	320	10440	11289	10850	0	0	270	0	1	2	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	26	21	0	1	0	4	0	0	0	4	0	0	0	0
1585	1632	"Lily Lake"	59.2	-135.4	325	"AWI"	325	10609	11442	11020	0	0	429	0	0	2	0	2	0	0	0	3	0	0	0	0	3	0	1	0	1	17	31	0	1	0	3	0	0	0	3	0	0	0	0
1585	1632	"Lily Lake"	59.2	-135.4	330	"AWI"	330	10694	11688	11183	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	1	1	0	0	0	3	16	0	1	0	2	0	0	0	5	0	0	0	0
1585	1632	"Lily Lake"	59.2	-135.4	335	"AWI"	335	10961	11793	11335	0	0	0	0	9	5	0	5	0	0	0	4	1	0	0	0	9	0	0	0	0	4	69	0	1	0	4	0	0	0	14	0	0	0	1
1585	1632	"Lily Lake"	59.2	-135.4	340	"AWI"	340	11122	11972	11497	0	0	292	0	3	2	0	4	0	0	0	2	0	0	0	0	2	0	0	0	0	2	19	0	1	0	0	0	0	0	2	0	0	0	0
1585	1632	"Lily Lake"	59.2	-135.4	345	"AWI"	345	11294	12103	11649	0	0	0	0	1	14	1	3	0	0	0	4	0	0	0	0	4	3	0	0	0	1	34	0	0	0	1	0	0	0	7	0	0	0	0
1585	1632	"Lily Lake"	59.2	-135.4	350	"AWI"	350	11364	12359	11798	0	0	0	0	1	4	1	6	0	0	0	9	0	0	0	0	8	0	0	0	0	2	74	0	2	0	1	0	0	0	10	0	0	0	0
1585	1632	"Lily Lake"	59.2	-135.4	355	"AWI"	355	11487	12486	11951	0	0	0	0	4	38	2	1	0	1	1	37	0	0	1	0	6	0	0	0	2	0	28	0	6	0	3	0	0	2	26	0	0	0	0
1585	1632	"Lily Lake"	59.2	-135.4	360	"AWI"	360	11561	12684	12102	0	0	287	0	1	33	1	3	0	1	0	65	0	4	0	0	10	0	0	0	1	3	37	0	5	0	2	0	0	0	23	0	0	0	0
1585	1632	"Lily Lake"	59.2	-135.4	365	"AWI"	365	11731	12778	12257	0	0	0	1	3	6	3	3	0	4	0	59	0	0	0	0	4	4	0	0	0	2	43	0	2	0	2	0	0	1	38	0	0	0	0
1585	1632	"Lily Lake"	59.2	-135.4	370	"AWI"	370	11825	12951	12423	0	0	149	0	1	0	1	0	0	0	0	47	0	0	0	0	6	0	0	0	0	4	139	0	1	0	11	0	0	0	60	0	0	0	0
1585	1632	"Lily Lake"	59.2	-135.4	375	"AWI"	375	11972	13108	12584	0	0	26	0	1	0	1	1	0	0	0	127	0	0	0	0	3	0	0	0	1	1	94	0	4	0	1	0	0	1	162	0	0	0	0
