"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Ilex"	"Indeterminable"	"Isoëtes"	"Juniperus"	"Larix"	"Myrica"	"Onagraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Taxus"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"
489	501	"Compass Pond"	50.03417	-56.19639	1	"AWI"	1	-101	75	-16	2.89855072463768	0	21.4492753623188	0	0	0	0	30.7246376811594	0	0	0.289855072463768	0	0	0.289855072463768	0	0.579710144927536	0	0	0	0	0	3.76811594202899	0.289855072463768	0	0	4.05797101449275	0	34.7826086956522	0	0	0	0.289855072463768	0	0.289855072463768	0.289855072463768	0	0	0	0	0	0	0	0	0	0
489	501	"Compass Pond"	50.03417	-56.19639	5	"AWI"	5	-70	268	55	5.61056105610561	0	27.3927392739274	0	0	0.33003300330033	0	21.1221122112211	0	0	0	0	0	0.33003300330033	0	0	0	0	0	0	0	1.98019801980198	0	0	0	2.64026402640264	0	39.6039603960396	0	0	0	0.33003300330033	0	0	0	0.66006600660066	0	0	0	0	0	0	0	0	0
489	501	"Compass Pond"	50.03417	-56.19639	10	"AWI"	10	-46	556	140	4.17754569190601	0	32.1148825065274	0	0	0.261096605744125	0	22.976501305483	0	0	0	0	0	1.0443864229765	0	0	0	0	0	0	0	3.39425587467363	0.261096605744125	0.522193211488251	0	2.87206266318538	0	28.9817232375979	1.0443864229765	0	0	1.30548302872063	0	0.261096605744125	0.261096605744125	0	0	0	0	0	0	0.522193211488251	0	0	0
489	501	"Compass Pond"	50.03417	-56.19639	20	"AWI"	20	46	820	346	5	0	17.6470588235294	0	0	0	0	31.7647058823529	0	0	0	0	0	1.47058823529412	0	0	0	0.294117647058824	0	0	0	2.35294117647059	1.47058823529412	0.588235294117647	0	2.35294117647059	0	37.0588235294118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
489	501	"Compass Pond"	50.03417	-56.19639	30	"AWI"	30	166	1058	558	7.29483282674772	0.303951367781155	12.1580547112462	0	0	0.303951367781155	0	31.306990881459	0	0	0	0	0	0.303951367781155	0	0.303951367781155	0	0	0	0	0	2.43161094224924	0.303951367781155	0.303951367781155	0	2.73556231003039	0	40.1215805471125	0	0	0	0.911854103343465	0	0	0.911854103343465	0	0	0	0	0	0	0.303951367781155	0	0	0
489	501	"Compass Pond"	50.03417	-56.19639	40	"AWI"	40	310	1292	770	9.81912144702842	0	12.6614987080103	0	0	0.258397932816538	0	35.9173126614987	0	0	0	0	0	0.516795865633075	0	0.258397932816538	0	0	0	0	0	1.03359173126615	0.775193798449612	0.516795865633075	0	2.58397932816537	0	32.2997416020672	2.0671834625323	0	0	1.03359173126615	0	0	0	0	0	0	0	0	0	0	0	0	0.258397932816538
489	501	"Compass Pond"	50.03417	-56.19639	45	"AWI"	45	402	1386	878	7.94117647058823	0.294117647058824	11.1764705882353	0	0	0.294117647058824	0	37.6470588235294	0	0	0	0	0	0.588235294117647	0	0	0	0	0	0	0	2.94117647058824	0.294117647058824	0.294117647058824	0	4.70588235294118	0	33.2352941176471	0	0	0	0.588235294117647	0	0	0	0	0	0	0	0	0	0	0	0	0
489	501	"Compass Pond"	50.03417	-56.19639	50	"AWI"	50	482	1483	984	7.6056338028169	0	13.8028169014085	0	0	0	0	30.7042253521127	0	0	0	0	0	0.845070422535211	0	0.563380281690141	0	0.28169014084507	0	0	0	3.94366197183099	0.563380281690141	0.845070422535211	0	3.94366197183099	0	35.7746478873239	0	0	0	0.563380281690141	0	0.28169014084507	0	0	0	0	0	0	0	0	0.28169014084507	0	0
489	501	"Compass Pond"	50.03417	-56.19639	60	"AWI"	60	684	1649	1194	7.14285714285714	0	15.2173913043478	0	0	0	0	31.9875776397516	0	0	0	0	0	0.93167701863354	0	0	0	0.31055900621118	0	0	0	2.79503105590062	0.62111801242236	0.62111801242236	0	1.86335403726708	0	38.1987577639752	0	0	0	0.31055900621118	0	0	0	0	0	0	0	0	0	0	0	0	0
489	501	"Compass Pond"	50.03417	-56.19639	70	"AWI"	70	900	1808	1400	6.29139072847682	0	19.205298013245	0	0	0	0	35.7615894039735	0	0	0	0	0	0.993377483443709	0	0.662251655629139	0	0.33112582781457	0	0	0	0.662251655629139	0	0.662251655629139	0	3.97350993377483	0	30.4635761589404	0	0	0	0.33112582781457	0	0.33112582781457	0.33112582781457	0	0	0	0	0	0	0	0	0	0
