"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula (<20 µm)"	"Betula (>20 µm)"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Fagus"	"Ilex"	"Indeterminable"	"Isoëtes"	"Juglans"	"Juniperus"	"Lamiaceae"	"Myrica"	"Picea"	"Pinus"	"Poaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"
979	1010	"Hawke Hills Kettle"	47.32222	-53.13333	0	"AWI"	0	-101	68	-24	3.78787878787879	0	2.52525252525253	0.252525252525253	0	0	1.01010101010101	10.1010101010101	0	0	0	0	0	10.8585858585859	4.04040404040404	0	1.51515151515152	23.4848484848485	0	0	0.252525252525253	0	16.9191919191919	19.4444444444444	0.252525252525253	2.27272727272727	0	0	0	0	0	0	0	0	0.252525252525253	3.03030303030303	0	0	0	0
979	1010	"Hawke Hills Kettle"	47.32222	-53.13333	10	"AWI"	10	14	1269	370	4.32220039292731	0	1.57170923379175	0	0	3.33988212180747	0.982318271119843	17.4852652259332	0.196463654223969	0	0	0	0	2.75049115913556	7.46561886051081	0	1.76817288801572	19.2534381139489	0	0.196463654223969	0	0	15.3241650294695	19.8428290766208	0.196463654223969	0.392927308447937	0	0	0	0	0	0	0	0	0.589390962671906	4.32220039292731	0	0	0	0
979	1010	"Hawke Hills Kettle"	47.32222	-53.13333	15	"AWI"	15	136	1493	625	8.52272727272727	0	1.13636363636364	0.189393939393939	0	0	0.189393939393939	16.0984848484848	0.189393939393939	0.568181818181818	0.189393939393939	0.189393939393939	0	7.95454545454545	7.57575757575758	0	0.757575757575758	18.3712121212121	0.189393939393939	0	0.568181818181818	0	15.719696969697	15.9090909090909	0	0.568181818181818	0	0	0	0	0	0	0	0	0.757575757575758	4.35606060606061	0	0	0	0
979	1010	"Hawke Hills Kettle"	47.32222	-53.13333	20	"AWI"	20	209	1821	857	3.4965034965035	0	2.33100233100233	0.233100233100233	0	0	0.233100233100233	19.3473193473193	0	0.233100233100233	0.466200466200466	0	0.233100233100233	5.82750582750583	8.62470862470862	0.466200466200466	0.932400932400932	9.79020979020979	1.63170163170163	0	0.233100233100233	0	13.986013986014	25.8741258741259	1.3986013986014	0.932400932400932	0	0	0.233100233100233	0	0	0	0.233100233100233	0	0	3.26340326340326	0	0	0	0
979	1010	"Hawke Hills Kettle"	47.32222	-53.13333	25	"AWI"	25	395	1991	1104	4.28893905191874	0	1.12866817155756	0.451467268623025	0	0	1.35440180586907	12.1896162528217	0.225733634311512	0	0	0	0	14.2212189616253	3.6117381489842	0	1.12866817155756	16.7042889390519	0	0	2.48306997742664	0	16.2528216704289	18.7358916478555	0	1.8058690744921	0	0	0.451467268623025	0	0	0	0	0	0.90293453724605	3.6117381489842	0	0.451467268623025	0	0
979	1010	"Hawke Hills Kettle"	47.32222	-53.13333	30	"AWI"	30	505	2288	1352	6.5052950075643	0	1.36157337367625	0.302571860816944	0	0	1.51285930408472	18.6081694402421	0	0.151285930408472	0.453857791225416	0	0	7.71558245083207	5.74886535552194	0.453857791225416	0.907715582450832	10.1361573373676	0.605143721633888	0	0.151285930408472	0	17.5491679273828	20.2723146747353	0.75642965204236	0.907715582450832	0	0	0.151285930408472	0	0	0	0	0	0.151285930408472	5.59757942511346	0	0	0	0
979	1010	"Hawke Hills Kettle"	47.32222	-53.13333	35	"AWI"	35	760	2454	1596	2.88065843621399	0	2.05761316872428	0	0	3.49794238683128	1.64609053497942	14.40329218107	0	0.205761316872428	0.411522633744856	0	0.411522633744856	14.8148148148148	4.32098765432099	0.205761316872428	0.823045267489712	14.6090534979424	0	0	1.440329218107	0	13.9917695473251	16.0493827160494	1.23456790123457	2.46913580246914	0.205761316872428	0	0.205761316872428	0.823045267489712	0	0	0	0	0	3.08641975308642	0	0.205761316872428	0	0
979	1010	"Hawke Hills Kettle"	47.32222	-53.13333	40	"AWI"	40	900	2712	1838	4.7112462006079	0	2.58358662613982	0	0	0	1.67173252279635	18.2370820668693	0	0.303951367781155	0	0.151975683890578	0	12.9179331306991	6.68693009118541	0.151975683890578	0.303951367781155	8.81458966565349	0.303951367781155	0	0.455927051671732	0	15.8054711246201	19.6048632218845	1.51975683890578	2.88753799392097	0	0	0.151975683890578	0.303951367781155	0	0	0.303951367781155	0	0.455927051671732	1.67173252279635	0	0	0	0
979	1010	"Hawke Hills Kettle"	47.32222	-53.13333	45	"AWI"	45	1201	2822	2082	7.09382151029748	0.22883295194508	0.68649885583524	0.22883295194508	0	2.51716247139588	1.37299771167048	20.137299771167	0.22883295194508	0	0	0	0	8.92448512585812	5.94965675057208	0.22883295194508	0.45766590389016	15.3318077803204	0	0	0.45766590389016	0	13.9588100686499	18.0778032036613	0.68649885583524	1.37299771167048	0	0	0	0	0	0	0	0	0.22883295194508	1.83066361556064	0	0	0	0
979	1010	"Hawke Hills Kettle"	47.32222	-53.13333	50	"AWI"	50	1367	3030	2332	5.19187358916479	0	1.58013544018059	0	0	0	1.12866817155756	20.0902934537246	0	0	0	0	0	11.7381489841986	4.51467268623025	0.225733634311512	1.12866817155756	10.6094808126411	0.225733634311512	0	0.225733634311512	0	20.3160270880361	16.2528216704289	1.35440180586907	2.03160270880361	0	0	0.225733634311512	0	0	0	0	0	0.677200902934537	2.25733634311512	0	0	0.225733634311512	0
