"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Caryophyllaceae"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Indeterminable"	"Larix"	"Myrica"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Poaceae"	"Polygalaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Salix"	"Sarcobataceae"	"Saxifragaceae"	"Thalictrum"	"Ulmus"	"Urticaceae"
511	524	"Cristal Lake"	52.11667	-90.08333	290	"AWI"	290	74	838	352	3.50877192982456	0	12.531328320802	0.25062656641604	3.00751879699248	0	10.0250626566416	0.25062656641604	0	0.50125313283208	0	0	0	0	0	0	0	3.00751879699248	0	0.25062656641604	65.1629072681704	0	0.25062656641604	0	0.25062656641604	0	0.50125313283208	0	0	0	0.50125313283208	0	0	0	0	0
511	524	"Cristal Lake"	52.11667	-90.08333	735	"AWI"	735	6523	7181	6895	2.14168039538715	0	7.74299835255354	0.329489291598023	1.4827018121911	0	15.3212520593081	0	0	0	0.823723228995058	0.164744645799012	0	0	0	0	0.164744645799012	1.31795716639209	0	0	21.5815485996705	47.6112026359143	0.164744645799012	0	0.823723228995058	0	0	0	0	0	0.329489291598023	0	0	0	0	0
511	524	"Cristal Lake"	52.11667	-90.08333	745	"AWI"	745	6707	7282	7043	0.559701492537313	0	18.2835820895522	0.186567164179104	0.186567164179104	1.30597014925373	16.2313432835821	0	0	0	0.746268656716418	1.86567164179104	0	0	0	0	0.186567164179104	0	0.373134328358209	0.559701492537313	8.3955223880597	48.6940298507463	1.11940298507463	0	0.186567164179104	0	0.559701492537313	0	0	0	0.186567164179104	0	0	0.186567164179104	0.186567164179104	0
511	524	"Cristal Lake"	52.11667	-90.08333	750	"AWI"	750	6822	7322	7111	2.31481481481481	0	11.2654320987654	0.771604938271605	1.85185185185185	0	13.1172839506173	0	0	0.154320987654321	0.771604938271605	0.771604938271605	0	0	0	0.925925925925926	0.154320987654321	0.308641975308642	0.154320987654321	0	19.2901234567901	46.2962962962963	0.462962962962963	0	0	0	0.462962962962963	0.154320987654321	0	0	0.617283950617284	0	0	0	0.154320987654321	0
511	524	"Cristal Lake"	52.11667	-90.08333	755	"AWI"	755	6900	7373	7181	1.30293159609121	0	17.1009771986971	0.488599348534202	0.162866449511401	1.46579804560261	15.1465798045603	0.162866449511401	0	0	1.30293159609121	0	0	0	0	0	0.162866449511401	0.488599348534202	0.162866449511401	0.162866449511401	14.1693811074919	44.7882736156352	0.814332247557003	0	0.162866449511401	0	0.977198697068404	0	0	0	0.814332247557003	0	0	0.162866449511401	0	0
511	524	"Cristal Lake"	52.11667	-90.08333	760	"AWI"	760	7025	7398	7247	1.97869101978691	0	7.00152207001522	0.30441400304414	2.43531202435312	0	11.7199391171994	0	0	0.15220700152207	0.76103500761035	1.97869101978691	0	0.30441400304414	0	0	0.45662100456621	0.60882800608828	0.45662100456621	0	22.5266362252664	47.3363774733638	0.60882800608828	0.15220700152207	0	0	0.76103500761035	0	0	0	0.15220700152207	0.15220700152207	0	0	0.15220700152207	0
511	524	"Cristal Lake"	52.11667	-90.08333	765	"AWI"	765	7103	7457	7314	2.28471001757469	0	10.0175746924429	0.70298769771529	2.81195079086116	0	11.0720562390158	0	0	0.70298769771529	1.40597539543058	1.23022847100176	0	0	0.175746924428822	0	0.175746924428822	1.05448154657293	0.175746924428822	0.175746924428822	18.4534270650264	47.4516695957821	0.70298769771529	0	0.527240773286467	0	0.175746924428822	0	0	0	0	0.175746924428822	0	0	0.527240773286467	0
511	524	"Cristal Lake"	52.11667	-90.08333	770	"AWI"	770	7175	7514	7370	1.11111111111111	0	9.02777777777778	0.277777777777778	2.22222222222222	0	16.5277777777778	0	0	0	1.80555555555556	1.25	0.138888888888889	0.138888888888889	0	0	0.138888888888889	0	0.138888888888889	0.138888888888889	13.4722222222222	50.5555555555556	0.694444444444444	0	0.416666666666667	0	0.972222222222222	0	0	0	0.694444444444444	0.277777777777778	0	0	0	0
511	524	"Cristal Lake"	52.11667	-90.08333	775	"AWI"	775	7242	7588	7423	0.99601593625498	0	15.3386454183267	0.796812749003984	0	0	21.3147410358566	0	0	0.199203187250996	0.796812749003984	0	0	0.199203187250996	0	0	0.199203187250996	0.199203187250996	0	0.199203187250996	11.9521912350598	44.8207171314741	0.597609561752988	0	0.199203187250996	0	0.796812749003984	0	0.199203187250996	0	0.597609561752988	0.199203187250996	0	0	0.398406374501992	0
511	524	"Cristal Lake"	52.11667	-90.08333	780	"AWI"	780	7310	7629	7480	1.32547864506627	0	10.0147275405007	1.03092783505155	1.32547864506627	0	20.9131075110457	0	0	0.441826215022091	0.589101620029455	1.32547864506627	0	0	0	0	0.736377025036819	0.883652430044183	0	0	14.1384388807069	45.360824742268	0.589101620029455	0.294550810014728	0.147275405007364	0.147275405007364	0.147275405007364	0	0	0	0.441826215022091	0	0	0	0.147275405007364	0
