"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Castanea"	"Celtis"	"Cornus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fraxinus"	"Ilex"	"Juglans"	"Liliaceae"	"Malvaceae"	"Myrica"	"Nyssa"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Quercus"	"Rhus"	"Salix"	"Tilia"	"Ulmus"
298	304	"Boriack Bog"	30.36	-97.12611	5	"AWI"	5	-141	26	-64	0	0	0	0.558659217877095	0	0	0	0	0	0	0	1.11731843575419	6.70391061452514	0	0	2.79329608938547	0	0	0	0	0	6.14525139664804	0	0	0	0	0	65.9217877094972	0	16.7597765363128	0	0	0	0
298	304	"Boriack Bog"	30.36	-97.12611	15	"AWI"	15	109	2290	771	0	0	0	0	1.76991150442478	0	0	0	0	0	0	3.53982300884956	16.8141592920354	0	0	0	0	0	0	0	0	7.07964601769912	0	0	0	0	0	58.4070796460177	7.9646017699115	2.65486725663717	0	0	0	1.76991150442478
298	304	"Boriack Bog"	30.36	-97.12611	25	"AWI"	25	728	3299	1951	0	0	0	0.588235294117647	0	0	0	0	0	0	0	1.17647058823529	8.82352941176471	0	0	3.52941176470588	0	0	0	0	0	1.17647058823529	0	0	0	0	0	68.2352941176471	0	16.4705882352941	0	0	0	0
298	304	"Boriack Bog"	30.36	-97.12611	35	"AWI"	35	2025	3890	3132	0	0	0	0	0.602409638554217	0	0	0	0	0	0	0	10.8433734939759	0	0	1.80722891566265	0	0	0	0	0	1.20481927710843	0	0	0	0	0	63.2530120481928	0	22.289156626506	0	0	0	0
298	304	"Boriack Bog"	30.36	-97.12611	45	"AWI"	45	3506	4351	3980	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	8.66666666666667	0	0	2	0	0	0	0	0	2	0	0	0	0	0	66.6666666666667	0.666666666666667	18.6666666666667	0	0	0	0
298	304	"Boriack Bog"	30.36	-97.12611	55	"AWI"	55	3838	5051	4396	0	0	0	0	0	0	0	0	0	0	0	0	19.7278911564626	0	0	1.36054421768707	0	0	0	0	0	0	0	0	0	0	0	57.1428571428571	0	21.7687074829932	0	0	0	0
298	304	"Boriack Bog"	30.36	-97.12611	65	"AWI"	65	4073	5605	4734	0	0	0	1.40845070422535	1.40845070422535	0	0	0	0	0	0	0	11.9718309859155	0	0	4.22535211267606	0	0	0	0	0	0	0	0	0	0	0	66.9014084507042	0	14.0845070422535	0	0	0	0
298	304	"Boriack Bog"	30.36	-97.12611	75	"AWI"	75	4310	6077	5065	0	0	1.24223602484472	3.1055900621118	0.62111801242236	0	0	0	0	0	0	0	3.1055900621118	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62111801242236	78.8819875776398	0	12.4223602484472	0	0	0	0
298	304	"Boriack Bog"	30.36	-97.12611	85	"AWI"	85	4542	6498	5405	0	0	0	2.64900662251656	0	0	0	0	0	0	0	0	7.28476821192053	0	0	0	0	0	0	0	0	0.662251655629139	0	0	0	0	0	82.7814569536424	0	6.62251655629139	0	0	0	0
298	304	"Boriack Bog"	30.36	-97.12611	95	"AWI"	95	4789	6888	5751	0	0.78125	0	2.34375	2.34375	0	0	0	0	0	0	0	11.71875	0	0	2.34375	0	0	0	0	0	0.78125	0	0	0	0	0	64.84375	1.5625	13.28125	0	0	0	0
298	304	"Boriack Bog"	30.36	-97.12611	105	"AWI"	105	5089	7285	6092	0	0	0	8.33333333333333	1.92307692307692	0	0	0	0.641025641025641	0	0	0	9.61538461538462	0	0	2.56410256410256	0	0	0	0	0	0.641025641025641	0	0	0	0	0	64.1025641025641	1.92307692307692	10.2564102564103	0	0	0	0
298	304	"Boriack Bog"	30.36	-97.12611	115	"AWI"	115	5389	7620	6441	0	1.40845070422535	0	4.92957746478873	4.22535211267606	0	0	0	0	0	0	0	10.5633802816901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.7042253521127	2.11267605633803	24.6478873239437	0	1.40845070422535	0	0
298	304	"Boriack Bog"	30.36	-97.12611	125	"AWI"	125	5684	7971	6787	0	2.18978102189781	1.45985401459854	3.64963503649635	6.56934306569343	0	0	0	0	0	0	0	0	0	0	1.45985401459854	0	0	0	0	0	0.72992700729927	0	0	0	0	0	44.5255474452555	2.18978102189781	37.2262773722628	0	0	0	0
