"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Caryophyllaceae"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ericales"	"Fraxinus"	"Indeterminable"	"Iridaceae"	"Isoëtes"	"Juglans"	"Larix"	"Morus"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Platanus"	"Poaceae"	"Populus"	"Quercus"	"Rhamnus"	"Rhus"	"Rosaceae"	"Salix"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"
755	774	"Dunnigan Lake"	47.706578	-91.632396	0.25	"AWI"	0.25	-61	-7.25	-33	0.389105058365759	0	3.89105058365759	0	1.94552529182879	5.83657587548638	19.0661478599222	0	0	0.389105058365759	0	1.55642023346304	0	0	0.778210116731518	0	8.17120622568093	0	0	0	0.778210116731518	4.66926070038911	47.0817120622568	0	1.55642023346304	0.389105058365759	2.33463035019455	0	0.389105058365759	0	0	0	0	0.389105058365759	0.389105058365759
755	774	"Dunnigan Lake"	47.706578	-91.632396	1.25	"AWI"	1.25	-53.75	-4.25	-28.75	0.884955752212389	0.884955752212389	3.98230088495575	1.32743362831858	0.442477876106195	0	16.8141592920354	0	0	0	1.32743362831858	0.884955752212389	0	0.884955752212389	0.884955752212389	0.442477876106195	7.9646017699115	0	0.442477876106195	0	0.442477876106195	7.07964601769912	47.3451327433628	0	1.32743362831858	0.884955752212389	2.65486725663717	0	0	0	0.442477876106195	0	0.442477876106195	0.884955752212389	1.32743362831858
755	774	"Dunnigan Lake"	47.706578	-91.632396	2.75	"AWI"	2.75	-46.25	1	-22	1.31578947368421	0	6.14035087719298	1.31578947368421	1.31578947368421	0	15.7894736842105	0.43859649122807	0	0	0.87719298245614	0.43859649122807	0	0.87719298245614	0	0	7.89473684210526	0	0.43859649122807	0	0.43859649122807	7.89473684210526	50.8771929824561	0	1.31578947368421	0.43859649122807	1.31578947368421	0	0	0	0.87719298245614	0	0	0	0
755	774	"Dunnigan Lake"	47.706578	-91.632396	4.25	"AWI"	4.25	-38	6.25	-15	0.917431192660551	0	3.21100917431193	0.458715596330275	1.37614678899083	3.21100917431193	14.2201834862385	0	0	0	0.458715596330275	0	0	0	1.37614678899083	0	4.12844036697248	0	0	0	0.458715596330275	6.42201834862385	54.5871559633027	0	2.29357798165138	2.29357798165138	3.6697247706422	0.458715596330275	0	0.458715596330275	0	0	0	0	0
755	774	"Dunnigan Lake"	47.706578	-91.632396	5.25	"AWI"	5.25	-33.25	11	-10.75	0.91324200913242	0	6.84931506849315	0.91324200913242	0.91324200913242	5.47945205479452	15.9817351598174	0.45662100456621	0	0.45662100456621	0.91324200913242	0	0	0	0.91324200913242	0	6.39269406392694	0	0.91324200913242	0	0	4.10958904109589	48.8584474885845	0	0.91324200913242	0.91324200913242	4.10958904109589	0	0	0	0	0	0	0	0
755	774	"Dunnigan Lake"	47.706578	-91.632396	6.25	"AWI"	6.25	-27	15.25	-5.75	0.387596899224806	0	4.26356589147287	0.775193798449612	2.71317829457364	4.65116279069767	20.9302325581395	0.387596899224806	0	0	0.387596899224806	0.775193798449612	0	0	0.775193798449612	0	7.36434108527132	0	0.387596899224806	0	1.16279069767442	6.58914728682171	43.4108527131783	0	1.93798449612403	0.775193798449612	0.775193798449612	0	0	0	0.775193798449612	0	0.387596899224806	0.387596899224806	0
755	774	"Dunnigan Lake"	47.706578	-91.632396	8.25	"AWI"	8.25	-16.75	25	4.25	0.632911392405063	0	3.16455696202532	0.632911392405063	1.58227848101266	5.06329113924051	20.253164556962	0	0	0.316455696202532	0	0	0	0	0.632911392405063	0	5.37974683544304	0	0.632911392405063	0	0.632911392405063	6.64556962025316	49.6835443037975	0.316455696202532	0.632911392405063	0	2.84810126582278	0	0	0	0.316455696202532	0.316455696202532	0	0.316455696202532	0
755	774	"Dunnigan Lake"	47.706578	-91.632396	9.25	"AWI"	9.25	-12.25	29.75	9.25	2.44897959183673	0	4.48979591836735	0.408163265306122	2.04081632653061	6.53061224489796	12.2448979591837	0.408163265306122	0	0	0.816326530612245	0.408163265306122	0	0	0.816326530612245	0	5.30612244897959	0	0.408163265306122	0.816326530612245	0	7.75510204081633	53.469387755102	0	0	0.408163265306122	0.816326530612245	0	0	0	0	0	0	0.408163265306122	0
755	774	"Dunnigan Lake"	47.706578	-91.632396	11.25	"AWI"	11.25	-3	40.25	19.25	0.454545454545455	0	5.45454545454545	0.909090909090909	0	0	10.4545454545455	0	0.454545454545455	0.454545454545455	0.454545454545455	0.454545454545455	0.454545454545455	0	0	0	9.54545454545455	0	0.454545454545455	0	0.454545454545455	7.72727272727273	58.1818181818182	0	1.36363636363636	0	1.81818181818182	0.454545454545455	0	0	0	0	0.454545454545455	0	0
755	774	"Dunnigan Lake"	47.706578	-91.632396	12.75	"AWI"	12.75	4.5	48.5	26.75	0.829875518672199	0	4.149377593361	0.4149377593361	1.2448132780083	2.4896265560166	13.2780082987552	0	0.4149377593361	0	0.829875518672199	0.829875518672199	0	0	0.4149377593361	0	9.54356846473029	0	0.4149377593361	0	0.829875518672199	3.3195020746888	56.0165975103734	0	1.2448132780083	0.4149377593361	1.6597510373444	0.4149377593361	0	0	0.829875518672199	0	0.4149377593361	0	0
