"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Myrica"	"Onagraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Urticaceae"
495	507	"Coppermine Saddleback"	67.83333	-115.31667	0	"AWI"	0	-148	16	-69	0	12.8060263653484	0	1.69491525423729	0	21.4689265536723	0	0	0	0	5.27306967984934	0	20.7156308851224	0	0	1.69491525423729	6.21468926553672	0	0	5.08474576271187	0	0	0.376647834274953	0	24.4821092278719	0	0.188323917137476
495	507	"Coppermine Saddleback"	67.83333	-115.31667	2.5	"AWI"	2.5	-68.5	129.5	26	0.139082058414465	6.95410292072323	0	0.417246175243394	0	13.9082058414465	0	0	0.139082058414465	0	2.50347705146036	0	50.0695410292072	1.25173852573018	0	1.9471488178025	2.64255910987483	0	0.139082058414465	3.19888734353268	0	0	0	0	16.5507649513213	0	0.139082058414465
495	507	"Coppermine Saddleback"	67.83333	-115.31667	5	"AWI"	5	-25	306	121	0	2.20588235294118	0	0.980392156862745	0	5.3921568627451	0	0	0	0	0.980392156862745	0	75.9803921568627	0.735294117647059	0	1.22549019607843	1.7156862745098	0	0	2.45098039215686	0	0.980392156862745	0	0.245098039215686	7.1078431372549	0	0
495	507	"Coppermine Saddleback"	67.83333	-115.31667	7.5	"AWI"	7.5	3.5	496.5	215.5	0	3.57142857142857	0	0.105042016806723	0	4.83193277310924	0.105042016806723	0	0	0.105042016806723	0.315126050420168	0	60.609243697479	0.210084033613445	0	0.420168067226891	0.945378151260504	0	0	1.15546218487395	0	0.105042016806723	0	0	27.3109243697479	0	0.210084033613445
495	507	"Coppermine Saddleback"	67.83333	-115.31667	10	"AWI"	10	27	683	309	0	9.83606557377049	0.819672131147541	2.45901639344262	0	9.01639344262295	0	0	0	0	4.0983606557377	0	16.3934426229508	0.819672131147541	3.27868852459016	4.0983606557377	0.819672131147541	0	0	13.9344262295082	0	1.63934426229508	0	0	32.7868852459016	0	0
495	507	"Coppermine Saddleback"	67.83333	-115.31667	12.5	"AWI"	12.5	264.5	914	590.5	0	3.39805825242718	0	0.970873786407767	0	1.69902912621359	0	0	0	0	2.42718446601942	0	4.36893203883495	0.485436893203883	0	0.970873786407767	1.94174757281553	0.242718446601942	0.242718446601942	7.03883495145631	0	1.45631067961165	0	0	74.7572815533981	0	0
495	507	"Coppermine Saddleback"	67.83333	-115.31667	15	"AWI"	15	408	1235	890	0	9	0	1	0	20	0	0	0	0	4	0	9	0	0	5	4	0	0	6	0	0	3	0	39	0	0
495	507	"Coppermine Saddleback"	67.83333	-115.31667	17.5	"AWI"	17.5	517.5	1615.5	1186.5	0.23696682464455	11.3744075829384	0.23696682464455	0.23696682464455	0	15.6398104265403	0	0	0	0	2.60663507109005	0	10.9004739336493	2.13270142180095	0	3.08056872037915	3.7914691943128	0	0.710900473933649	6.39810426540284	0.23696682464455	0.4739336492891	0	0	40.9952606635071	0	0.947867298578199
495	507	"Coppermine Saddleback"	67.83333	-115.31667	20	"AWI"	20	601	2024	1476	0	7.84313725490196	0	0.980392156862745	0	39.2156862745098	0	0	0	0	3.92156862745098	0	8.82352941176471	3.92156862745098	0	0.980392156862745	3.92156862745098	0	0	2.94117647058824	0	0	0	0	27.4509803921569	0	0
495	507	"Coppermine Saddleback"	67.83333	-115.31667	22.5	"AWI"	22.5	963.5	2070	1618.5	0	6.27615062761506	0	0	0	43.0962343096234	0	0.209205020920502	0	0	2.51046025104602	0	5.64853556485356	0.836820083682008	0	1.88284518828452	1.88284518828452	0	0	2.30125523012552	0	0.209205020920502	0	0	35.1464435146443	0	0
495	507	"Coppermine Saddleback"	67.83333	-115.31667	25	"AWI"	25	1269	2133	1766	0	5.78703703703704	0	0.231481481481481	0	51.3888888888889	0	0.231481481481481	0	0	1.38888888888889	0	13.8888888888889	1.38888888888889	0	3.93518518518519	1.62037037037037	0	0	1.62037037037037	0	0	0	0	18.5185185185185	0	0
495	507	"Coppermine Saddleback"	67.83333	-115.31667	27.5	"AWI"	27.5	1461.5	2249.5	1927.5	0	4.739336492891	0	0.23696682464455	0	66.5876777251185	0.23696682464455	0	0	0.23696682464455	2.8436018957346	0	4.97630331753555	0.710900473933649	0	0.947867298578199	1.18483412322275	0	0	1.18483412322275	0	0.947867298578199	0	0	13.9810426540284	0	1.18483412322275
495	507	"Coppermine Saddleback"	67.83333	-115.31667	30	"AWI"	30	1586	2474	2077	0	6.78733031674208	0	0	0	55.8823529411765	0	0	0	0	1.35746606334842	0	12.6696832579186	1.58371040723982	0	2.03619909502262	1.13122171945701	0	0	1.13122171945701	0	0	0	0	17.420814479638	0	0
495	507	"Coppermine Saddleback"	67.83333	-115.31667	32.5	"AWI"	32.5	1652.5	2520	2130.5	0	4.34782608695652	0	0	0	60.6280193236715	0.241545893719807	0.241545893719807	0	0	2.65700483091787	0	8.21256038647343	2.89855072463768	0	0.72463768115942	0.72463768115942	0	0	1.20772946859903	0	0	0	0	18.1159420289855	0	0
495	507	"Coppermine Saddleback"	67.83333	-115.31667	35	"AWI"	35	1705	2583	2183	0	6.89655172413793	0	0.246305418719212	0	59.1133004926108	0	0	0	0	2.21674876847291	0	6.89655172413793	4.92610837438424	0	1.72413793103448	1.23152709359606	0	0	0.985221674876847	0	0	0	0	15.7635467980296	0	0
495	507	"Coppermine Saddleback"	67.83333	-115.31667	37.5	"AWI"	37.5	1754	2659.5	2232	0	4.23940149625935	0	0	0	61.0972568578554	0	0	0	0	1.24688279301746	0	7.23192019950125	5.48628428927681	0.249376558603491	0.997506234413965	0.498753117206983	0	0	0.997506234413965	0	0	0	0	17.9551122194514	0	0
495	507	"Coppermine Saddleback"	67.83333	-115.31667	40	"AWI"	40	1786	2761	2281	0	8.27586206896552	0	0	0	60.6896551724138	0	0	0	0	2.75862068965517	0.229885057471264	8.73563218390805	0.459770114942529	0	1.14942528735632	0.689655172413793	0	0	2.75862068965517	0	0	0	0	14.2528735632184	0	0
495	507	"Coppermine Saddleback"	67.83333	-115.31667	42.5	"AWI"	42.5	1842.5	2803	2338	0	6.85279187817259	0.50761421319797	0.253807106598985	0	62.1827411167513	0	0	0	0	0.253807106598985	0	6.85279187817259	4.56852791878173	0	1.26903553299492	0.50761421319797	0	0	0.50761421319797	0	0	0	0	16.243654822335	0	0
495	507	"Coppermine Saddleback"	67.83333	-115.31667	45	"AWI"	45	1896	2851	2396	0	5.47619047619048	0	0.238095238095238	0	60.7142857142857	0	0.476190476190476	0	0	1.9047619047619	0	9.52380952380952	1.9047619047619	0	0.952380952380952	0.714285714285714	0	0	1.66666666666667	0	0	0	0	16.4285714285714	0	0
495	507	"Coppermine Saddleback"	67.83333	-115.31667	47.5	"AWI"	47.5	1941.5	2913.5	2453.5	0	6.69975186104218	0	0	0	64.5161290322581	0	0.248138957816377	0	0	1.73697270471464	0	4.21836228287841	2.48138957816377	0	0.496277915632754	0.248138957816377	0	0	1.24069478908189	0	0.248138957816377	0	0	17.8660049627792	0	0
495	507	"Coppermine Saddleback"	67.83333	-115.31667	50	"AWI"	50	1980	2993	2507	0	5.64334085778781	0	0.225733634311512	0	60.4966139954853	0	0	0	0	2.25733634311512	0	11.5124153498871	1.12866817155756	0	0.451467268623025	0.451467268623025	0	0	1.8058690744921	0	0	0	0	16.0270880361174	0	0
495	507	"Coppermine Saddleback"	67.83333	-115.31667	52.5	"AWI"	52.5	2058	3027.5	2563	0	5.52884615384615	0	0	0	59.6153846153846	0.240384615384615	0.240384615384615	0	0	2.40384615384615	0	8.17307692307692	4.32692307692308	0	0.721153846153846	0.721153846153846	0	0	0.961538461538462	0	0	0	0	17.0673076923077	0	0
495	507	"Coppermine Saddleback"	67.83333	-115.31667	55	"AWI"	55	2127	3070	2621	0	4.83091787439614	0	0	0	64.2512077294686	0	0	0	0	1.69082125603865	0	9.42028985507246	2.41545893719807	0	0.966183574879227	0.72463768115942	0	0	2.41545893719807	0	0	0	0	13.2850241545894	0	0
495	507	"Coppermine Saddleback"	67.83333	-115.31667	57.5	"AWI"	57.5	2181	3120	2682	0	4.58937198067633	0	0	0	62.3188405797101	0	0	0	0	2.41545893719807	0	6.76328502415459	1.20772946859903	0	0.72463768115942	0.72463768115942	0	0	1.44927536231884	0	0	0	0	19.8067632850242	0	0
495	507	"Coppermine Saddleback"	67.83333	-115.31667	60	"AWI"	60	2223	3189	2740	0	8.08314087759815	0	0	0	60.9699769053118	0	0.23094688221709	0	0	1.15473441108545	0	11.3163972286374	1.15473441108545	0	1.38568129330254	1.15473441108545	0	0	2.3094688221709	0	0	0	0	12.2401847575058	0	0
495	507	"Coppermine Saddleback"	67.83333	-115.31667	62.5	"AWI"	62.5	2317.5	3217	2794.5	0	3.51758793969849	0	0.251256281407035	0	67.5879396984925	0	0	0	0	0.753768844221105	0	7.03517587939699	2.76381909547739	0	0.753768844221105	0.753768844221105	0	0	0.50251256281407	0	0	0	0	16.0804020100502	0	0
495	507	"Coppermine Saddleback"	67.83333	-115.31667	65	"AWI"	65	2382	3258	2854	0	7.74818401937046	0	0	0	66.8280871670702	0	0.242130750605327	0	0	2.90556900726392	0	4.11622276029056	2.42130750605327	0.242130750605327	0.968523002421308	0.484261501210654	0	0	0.484261501210654	0	0	0	0	13.5593220338983	0	0
495	507	"Coppermine Saddleback"	67.83333	-115.31667	67.5	"AWI"	67.5	2436	3310	2911	0	5.7356608478803	0	0	0	67.5810473815461	0	0	0	0	0.748129675810474	0	6.73316708229426	1.99501246882793	0	1.49625935162095	0.498753117206983	0	0	0.498753117206983	0	0	0	0	14.713216957606	0	0
495	507	"Coppermine Saddleback"	67.83333	-115.31667	70	"AWI"	70	2477	3383	2967	0	7.09382151029748	0	0.22883295194508	0	65.2173913043478	0	0	0	0	2.97482837528604	0	10.0686498855835	0.45766590389016	0	0.68649885583524	1.1441647597254	0	0	0.68649885583524	0	0	0	0	11.441647597254	0	0
495	507	"Coppermine Saddleback"	67.83333	-115.31667	72.5	"AWI"	72.5	2581	3410	3019.5	0	5.5	0	0	0	70.5	0	0.25	0	0	1	0	5.5	1	0	0.5	1.5	0	0	0.25	0	0	0	0	14	0	0
495	507	"Coppermine Saddleback"	67.83333	-115.31667	75	"AWI"	75	2667	3447	3073	0	7.05596107055961	0	0.24330900243309	0	68.8564476885645	0	0.48661800486618	0	0	1.45985401459854	0	5.10948905109489	1.70316301703163	0.24330900243309	1.45985401459854	0.24330900243309	0	0	1.45985401459854	0	0	0	0	11.6788321167883	0	0
495	507	"Coppermine Saddleback"	67.83333	-115.31667	77.5	"AWI"	77.5	2728.5	3495	3129	0	4.97512437810945	0	0	0	70.3980099502487	0	0	0	0	1.49253731343284	0	6.71641791044776	0	0	1.24378109452736	0.746268656716418	0	0	0.497512437810945	0	0	0	0	13.9303482587065	0	0
495	507	"Coppermine Saddleback"	67.83333	-115.31667	80	"AWI"	80	2769	3555	3185	0	5.85365853658537	0	0.48780487804878	0	62.6829268292683	0	0	0	0	1.70731707317073	0	6.82926829268293	5.36585365853659	0.48780487804878	2.19512195121951	1.21951219512195	0	0	0.731707317073171	0	0	0	0	12.4390243902439	0	0
