"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Celtis"	"Cephalanthus"	"Cornus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Elaeagnus"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Ilex"	"Indeterminable"	"Isoëtes"	"Juglans"	"Lamiaceae"	"Larix"	"Liliaceae"	"Myrica"	"Nyssa"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"
941	971	"Gould Pond"	44.98333	-69.31667	740.5	"AWI"	740.5	-105.5	56.5	-27	2.1505376344086	0	4.6594982078853	0	0	0	5.73476702508961	0.716845878136201	25.4480286738351	0	0	0	0	0	0	0	0	1.4336917562724	2.5089605734767	1.0752688172043	0	0	0	0	1.7921146953405	0	0	3.584229390681	0	0	0	0	0	0	0	0	0.3584229390681	6.81003584229391	11.4695340501792	0	0	13.6200716845878	0	0.716845878136201	0	3.9426523297491	0	0	0	1.4336917562724	0	0	0	0.716845878136201	10.752688172043	1.0752688172043	0
941	971	"Gould Pond"	44.98333	-69.31667	748.5	"AWI"	748.5	-58.5	109.5	20	2.16450216450216	0	0	0	0	0	0	0.432900432900433	37.6623376623377	0	0	0	0	0	0	0	0	2.16450216450216	3.46320346320346	1.73160173160173	0	0	0	0	3.8961038961039	0	0	2.5974025974026	0	0	0	0	0	0	0	0	1.2987012987013	5.62770562770563	0	0	0	21.2121212121212	0	0.432900432900433	0.432900432900433	3.46320346320346	0	0	0	1.2987012987013	0	0	0	0	9.52380952380952	2.5974025974026	0
941	971	"Gould Pond"	44.98333	-69.31667	756.5	"AWI"	756.5	-25	171.5	68	1.32013201320132	0	6.93069306930693	0	0	0.33003300330033	6.27062706270627	0	26.4026402640264	0	0	0	0	0	0	0	0	1.32013201320132	3.96039603960396	0	0	0	0	0	3.96039603960396	0	0.33003300330033	5.61056105610561	0	0	0	0	0	0	0	0	0.66006600660066	3.96039603960396	8.58085808580858	0	0	16.5016501650165	0	0	0	3.63036303630363	0	0	0	1.65016501650165	0	0	0	0	6.93069306930693	1.65016501650165	0
941	971	"Gould Pond"	44.98333	-69.31667	764.5	"AWI"	764.5	-0.5	241.5	115	0.677966101694915	0	7.45762711864407	0	0	0	5.08474576271187	0	29.8305084745763	0	0	0	0	0	0	0	0	1.01694915254237	5.76271186440678	1.01694915254237	0	0	0	0	3.72881355932203	0	0	3.72881355932203	0	0	0	0.677966101694915	0	0.338983050847458	0	0	1.01694915254237	5.76271186440678	8.8135593220339	0	0	14.5762711864407	0	0	0.338983050847458	2.3728813559322	0	0	0	1.01694915254237	0	0	0	0	6.44067796610169	0.338983050847458	0
941	971	"Gould Pond"	44.98333	-69.31667	768.5	"AWI"	768.5	11	279	140	1.83150183150183	0	14.2857142857143	0.732600732600733	0	0	4.02930402930403	0	31.8681318681319	0.366300366300366	0	0.366300366300366	0	0	0	0	0	1.83150183150183	3.66300366300366	1.0989010989011	0	0	0	0	5.49450549450549	0	0	4.3956043956044	0	0	0	0	0	0.732600732600733	0	0	0.732600732600733	5.12820512820513	0	0	0	12.4542124542125	0	1.0989010989011	0	2.1978021978022	0	0	0	1.0989010989011	0	0	0	0	4.02930402930403	2.56410256410256	0
941	971	"Gould Pond"	44.98333	-69.31667	770	"AWI"	770	15	293	148	1.31578947368421	0	0	0	0.43859649122807	0	7.45614035087719	0	38.5964912280702	0	0	0	0	0	0	0	0	0.43859649122807	1.31578947368421	0.87719298245614	0	0	0	0	8.7719298245614	0	0	7.45614035087719	0	0	0	0	0	0.43859649122807	0	0	0.87719298245614	3.07017543859649	0	0	0	11.8421052631579	0	2.63157894736842	0	4.3859649122807	0	0	0	0.43859649122807	0	0	0	0	8.7719298245614	0.87719298245614	0
941	971	"Gould Pond"	44.98333	-69.31667	772.5	"AWI"	772.5	22	316	163	3.04182509505703	0	9.88593155893536	0	0	0.760456273764259	0	0	37.6425855513308	0	0	0	0	0.380228136882129	0	0	0	3.42205323193916	8.36501901140684	1.52091254752852	0	0	0	0	2.28136882129278	0	0	6.4638783269962	0	0	0	0	0	0	0	0	0.380228136882129	1.14068441064639	0	0	0	12.9277566539924	0	1.14068441064639	0	3.04182509505703	0	0	0	1.90114068441065	0	0	0	0	3.42205323193916	2.28136882129278	0
941	971	"Gould Pond"	44.98333	-69.31667	780	"AWI"	780	39	389	208	1.2448132780083	0	0	0	0	0	0	0	53.9419087136929	0	0	0	0	0	0	0	0	1.2448132780083	5.39419087136929	0.4149377593361	0	0	0	0	2.0746887966805	0	0	4.9792531120332	0	0	0	0	0	0.829875518672199	0	0	0.4149377593361	2.9045643153527	0	0	0	7.05394190871369	0	1.2448132780083	0.4149377593361	5.80912863070539	0	0	0	2.0746887966805	0	0	0	0	6.63900414937759	3.3195020746888	0
941	971	"Gould Pond"	44.98333	-69.31667	800	"AWI"	800	80	584	325	1	0	10	0.666666666666667	0.333333333333333	0.666666666666667	0	0	34	0	0	0	0	0	0	0	0	1.33333333333333	2	2.33333333333333	0	0	0	0	5.66666666666667	0	0	5.33333333333333	0	0	0	0	0	0.333333333333333	0	0	0.333333333333333	5.66666666666667	10.6666666666667	0	0	7.66666666666667	0	0.333333333333333	0	3	0	0	0	1	0	0	0	0.333333333333333	6.66666666666667	0.666666666666667	0
941	971	"Gould Pond"	44.98333	-69.31667	820	"AWI"	820	121	786	444	0.983606557377049	0	0	0	0	0.327868852459016	0	0	37.3770491803279	0	0	0	0	0	0	0	0	0.655737704918033	0.655737704918033	0	0	0	0	0	12.1311475409836	0	0	2.29508196721311	0	0	0	0.655737704918033	0	0	0.327868852459016	0	0.327868852459016	5.57377049180328	9.83606557377049	0	0	0.983606557377049	0	0.327868852459016	0	4.26229508196721	0	0	0	0	0	0	0	0	22.9508196721311	0.327868852459016	0
