"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Cannabaceae"	"Carya"	"Caryophyllaceae"	"Celtis"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fraxinus"	"Indeterminable"	"Juglans"	"Larix"	"Liliaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Sarcobataceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
202	202	"Anderson Lake"	46.41667	-92.71667	755	"AWI"	755	11224	12146	11696	1.76470588235294	0	9.70588235294118	0.294117647058824	1.17647058823529	0	20	0.294117647058824	0.294117647058824	0	0	0	0.294117647058824	2.94117647058824	0	0	0	0	3.52941176470588	0	1.17647058823529	0	0	1.47058823529412	9.11764705882353	26.4705882352941	0.882352941176471	1.76470588235294	0	1.47058823529412	5	0	0	0	1.47058823529412	0	0	0	10.8823529411765	0	0
202	202	"Anderson Lake"	46.41667	-92.71667	760	"AWI"	760	11243	12168	11720	0.291545189504373	0	11.0787172011662	0.291545189504373	1.45772594752187	0	16.0349854227405	0	1.16618075801749	0	0	0	0	1.45772594752187	0	0	0	0	6.41399416909621	0	1.16618075801749	0	0	0.87463556851312	5.53935860058309	31.7784256559767	0	1.74927113702624	0	2.91545189504373	7.28862973760933	0	0	0	2.04081632653061	0	0	0	8.45481049562682	0	0
202	202	"Anderson Lake"	46.41667	-92.71667	770	"AWI"	770	11292	12217	11768	0.449438202247191	0	2.92134831460674	1.12359550561798	1.34831460674157	0	16.8539325842697	0	0.449438202247191	0	0.449438202247191	0	0	2.02247191011236	0	0	0	0	5.39325842696629	0	2.24719101123596	0	0	2.02247191011236	11.0112359550562	34.1573033707865	0	2.24719101123596	0	1.57303370786517	8.76404494382022	0	0	0	2.02247191011236	0.224719101123596	0	0	4.49438202247191	0	0.224719101123596
202	202	"Anderson Lake"	46.41667	-92.71667	780	"AWI"	780	11339	12257	11812	0	0	3.02114803625378	0	4.22960725075529	2.7190332326284	14.5015105740181	0.302114803625378	0.302114803625378	0	0	0.604229607250755	0	1.51057401812689	0	0	0	0	1.81268882175227	0	1.81268882175227	0	0	2.11480362537764	14.5015105740181	30.5135951661631	0.604229607250755	1.51057401812689	0	2.11480362537764	7.25075528700906	0	0	0	3.62537764350453	0	0	0.302114803625378	6.64652567975831	0	0
202	202	"Anderson Lake"	46.41667	-92.71667	790	"AWI"	790	11385	12302	11860	0.479616306954436	0	1.67865707434053	0.239808153477218	4.07673860911271	0	8.63309352517986	0.239808153477218	0.479616306954436	0	0	0.479616306954436	0.719424460431655	2.15827338129496	0	0	0	4.79616306954436	5.51558752997602	0	0.959232613908873	0	0	1.43884892086331	18.2254196642686	30.9352517985612	0	1.67865707434053	0	0.479616306954436	6.95443645083933	0	0	0	3.83693045563549	0.479616306954436	0	0	5.51558752997602	0	0
202	202	"Anderson Lake"	46.41667	-92.71667	800	"AWI"	800	11434	12348	11905	0.464037122969838	0	1.16009280742459	0.232018561484919	3.48027842227378	0	5.80046403712297	0	0	0	0	0.464037122969838	0.232018561484919	1.62412993039443	0	0	0	4.17633410672854	3.94431554524362	0.928074245939675	2.78422273781903	0	0	0.464037122969838	35.0348027842227	25.754060324826	0	2.08816705336427	0	0.464037122969838	3.94431554524362	0.232018561484919	0	0	1.16009280742459	0	0	0	5.56844547563805	0	0
202	202	"Anderson Lake"	46.41667	-92.71667	810	"AWI"	810	11478	12390	11951	0	0	1.47420147420147	0.491400491400491	3.43980343980344	0	9.09090909090909	0	0.245700245700246	0	0.491400491400491	0.491400491400491	0.245700245700246	4.91400491400491	0	0	0	0	2.7027027027027	0	2.7027027027027	0	0	2.21130221130221	39.8034398034398	14.987714987715	0	0.982800982800983	0	2.45700245700246	5.40540540540541	0	0	0	1.22850122850123	0.245700245700246	0	0	6.38820638820639	0	0
202	202	"Anderson Lake"	46.41667	-92.71667	820	"AWI"	820	11528	12437	11997	0.859598853868195	0	2.57879656160458	0	4.01146131805158	0	6.01719197707736	0.286532951289398	0	0	0	0.286532951289398	0	6.59025787965616	0.573065902578797	0	0	0	1.43266475644699	0	4.01146131805158	0	0.286532951289398	1.43266475644699	37.5358166189112	13.7535816618911	0	0.859598853868195	0	1.43266475644699	4.58452722063037	0.573065902578797	0	0.573065902578797	4.58452722063037	0	0	0	7.73638968481375	0	0
202	202	"Anderson Lake"	46.41667	-92.71667	830	"AWI"	830	11571	12484	12044	0.368324125230203	0.736648250460405	0.920810313075507	0.920810313075507	3.49907918968692	0	6.44567219152855	0.184162062615101	0	0.184162062615101	0	1.28913443830571	0.552486187845304	3.13075506445672	0	0	0	5.34069981583794	5.89318600368324	0	5.52486187845304	0.368324125230203	0.184162062615101	0.368324125230203	36.8324125230203	7.91896869244936	0	1.65745856353591	0	2.57826887661142	4.23572744014733	0.184162062615101	0	0	3.68324125230203	0.184162062615101	0	0	6.81399631675875	0	0
202	202	"Anderson Lake"	46.41667	-92.71667	835	"AWI"	835	11593	12503	12068	0	0	3.54609929078014	0.709219858156028	2.83687943262411	0	3.54609929078014	0	0	0	0	0	1.41843971631206	7.09219858156028	0	0	0	0	1.41843971631206	0	11.3475177304965	0.709219858156028	0	0	39.7163120567376	8.51063829787234	0	1.41843971631206	0	2.12765957446809	4.9645390070922	0	0	0	4.25531914893617	0	0	0	6.38297872340426	0	0
