"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caryophyllaceae"	"Castanea"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Indeterminable"	"Isoëtes"	"Juglans"	"Juniperus"	"Myrica"	"Onagraceae"	"Picea"	"Pinus"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Salix"	"Saxifragaceae"	"Thalictrum"	"Tsuga"	"Ulmus"	"Viburnum"
669	688	"Diana 375"	60.9875	-69.95833	0	"AWI"	0	-66	109	15	0	9.18918918918919	0	0	0.810810810810811	0	0	5.40540540540541	0	0.27027027027027	1.08108108108108	0	64.5945945945946	1.62162162162162	0.540540540540541	0	0	0	0	0	0.27027027027027	0	0.27027027027027	6.21621621621622	0	7.83783783783784	0	0	0	0.810810810810811	0.810810810810811	0	0	0	0	0.27027027027027	0
669	688	"Diana 375"	60.9875	-69.95833	145	"AWI"	145	7519	8478	7905	0	0	0.263157894736842	0	1.05263157894737	0	0	1.84210526315789	0.263157894736842	0	0.526315789473684	0	21.8421052631579	0.263157894736842	0	0	0	1.05263157894737	0	0	0	0	0.263157894736842	1.31578947368421	0	32.8947368421053	0	0.263157894736842	0.263157894736842	34.4736842105263	3.42105263157895	0	0	0	0	0	0
669	688	"Diana 375"	60.9875	-69.95833	150	"AWI"	150	7575	8934	8051	0	0	0.305810397553517	0	2.44648318042813	0	0	0	0	0	0.917431192660551	0	24.4648318042813	0.611620795107034	0	0	0	0.611620795107034	0	0	0	0.305810397553517	0	0.917431192660551	0	33.0275229357798	0	0	0	33.0275229357798	3.36391437308868	0	0	0	0	0	0
669	688	"Diana 375"	60.9875	-69.95833	5	"AWI"	5	52	1234	457	0	7.35294117647059	0.420168067226891	0	1.26050420168067	0	0	15.1260504201681	0	0	1.26050420168067	0	50.2100840336134	2.10084033613445	0.210084033613445	0	0	0	0	0	0.210084033613445	0	0.210084033613445	6.30252100840336	0	14.9159663865546	0	0	0	0.420168067226891	0	0	0	0	0	0	0
669	688	"Diana 375"	60.9875	-69.95833	12.5	"AWI"	12.5	334.5	2597.5	1180	0	7.80730897009967	0.166112956810631	0	0.498338870431894	0	0	5.64784053156146	0	0	0.830564784053156	0	59.8006644518272	1.16279069767442	0.498338870431894	0	0.498338870431894	0.498338870431894	0	0	0	0	0	4.31893687707641	3.65448504983389	12.9568106312292	0	0.830564784053156	0.166112956810631	0.664451827242525	0	0	0	0	0	0	0
669	688	"Diana 375"	60.9875	-69.95833	20	"AWI"	20	655	3462	2014	0	14.0625	0.223214285714286	0	0.892857142857143	0	0	20.7589285714286	0	0	0.669642857142857	0	39.7321428571429	1.33928571428571	0.446428571428571	0	0	0.223214285714286	0	0	0	0	0	8.48214285714286	0	12.0535714285714	0	0	0	0.892857142857143	0.223214285714286	0	0	0	0	0	0
669	688	"Diana 375"	60.9875	-69.95833	27.5	"AWI"	27.5	1357	3842	2852	0	0	0.275482093663912	0	0.826446280991736	0	0.550964187327824	7.98898071625344	0	0	0.826446280991736	0	67.7685950413223	0.550964187327824	0.275482093663912	0	0	0	0	0	0	0	0	6.33608815426997	0	13.4986225895317	0	0	0	0.275482093663912	0	0	0	0.275482093663912	0	0	0.550964187327824
669	688	"Diana 375"	60.9875	-69.95833	35	"AWI"	35	2663	4219	3556	0	15.9663865546218	0.420168067226891	0	1.47058823529412	0	0	17.0168067226891	0	0	0	0	34.0336134453782	2.10084033613445	0	0	0	0	0	0	0	0	0	16.5966386554622	0	5.88235294117647	0	0	0	0.840336134453782	0	5.67226890756303	0	0	0	0	0
669	688	"Diana 375"	60.9875	-69.95833	42.5	"AWI"	42.5	3601.5	4654	4143	0	34.0952380952381	0	0	0.761904761904762	0	0	7.42857142857143	0	0	0.19047619047619	0	32.5714285714286	1.14285714285714	0	0	0	0	0	0	0	0.380952380952381	0	10.6666666666667	0	10.4761904761905	0	0	0	1.9047619047619	0.380952380952381	0	0	0	0	0	0
669	688	"Diana 375"	60.9875	-69.95833	50	"AWI"	50	3799	5463	4489	0	0	0	0	3.27868852459016	0	0	31.1475409836066	0	0.409836065573771	0.409836065573771	0	44.2622950819672	1.22950819672131	0.819672131147541	0	0	0	0	0.409836065573771	0.409836065573771	0	0	8.19672131147541	0	8.19672131147541	0	0	0	1.22950819672131	0	0	0	0	0	0	0
