"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Carya"	"Corylus"	"Cyperaceae"	"Diapensiaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Grossulariaceae"	"Ilex"	"Indeterminable"	"Isoëtes"	"Juglans"	"Juniperus"	"Larix"	"Morus"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Salix"	"Taxus"	"Thalictrum"	"Tsuga"	"Ulmus"	"Viburnum"
659	677	"Delorme 2"	54.42361	-69.92972	255	"AWI"	255	6790	7643	7235	0.404858299595142	0	0	0	0.809716599190283	0	42.914979757085	0	0	0	3.64372469635628	0	2.02429149797571	0	0	0	0	0	0	0	0	0.809716599190283	0	7.69230769230769	0	0	28.3400809716599	8.90688259109312	0	0	0	1.21457489878543	0	0	2.83400809716599	0	0	0.404858299595142	0	0
659	677	"Delorme 2"	54.42361	-69.92972	260	"AWI"	260	6858	7836	7343	0.241545893719807	0	61.3526570048309	0	0.483091787439614	0	24.5169082125604	0.120772946859903	0	0	1.20772946859903	0	0.72463768115942	0.120772946859903	0	0	0	0	0.241545893719807	0	0	0	0	1.44927536231884	0	0	5.55555555555556	1.93236714975845	1.08695652173913	0	0	0.36231884057971	0	0	0.603864734299517	0	0	0	0	0
659	677	"Delorme 2"	54.42361	-69.92972	5	"AWI"	5	23	695	429	0.440528634361234	0	15.8590308370044	0.220264317180617	0.440528634361234	0.440528634361234	19.3832599118943	0	0	0.220264317180617	0.66079295154185	0	0.881057268722467	0	0	0	0	0	0.881057268722467	0	0	0.66079295154185	0	2.42290748898678	0	0.66079295154185	49.3392070484581	5.2863436123348	0.881057268722467	0	0	1.10132158590308	0	0	0.220264317180617	0	0	0	0	0
659	677	"Delorme 2"	54.42361	-69.92972	10	"AWI"	10	125	1440	915	0.518134715025907	0	12.6079447322971	0.172711571675302	0.345423143350604	0	20.552677029361	0	0	0	0.863557858376511	0	1.38169257340242	0	0	0	0	0	1.03626943005181	0	0	1.20898100172712	0	1.20898100172712	0	0	53.0224525043178	5.18134715025907	1.20898100172712	0	0	0.345423143350604	0	0	0.172711571675302	0.172711571675302	0	0	0	0
659	677	"Delorme 2"	54.42361	-69.92972	15	"AWI"	15	861	1541	1238	0.24330900243309	0	14.1119221411192	0	0.97323600973236	0	16.301703163017	0	0	0	1.94647201946472	0	0.72992700729927	0	0	0	0	0	0.24330900243309	0	0	0.72992700729927	0	1.21654501216545	0	0	61.0705596107056	0	1.45985401459854	0	0	0.48661800486618	0	0	0.48661800486618	0	0	0	0	0
659	677	"Delorme 2"	54.42361	-69.92972	20	"AWI"	20	1180	1935	1578	0	0	18.0511182108626	0	0.319488817891374	0	21.0862619808307	0	0	0.159744408945687	1.43769968051118	0	0.798722044728434	0.638977635782748	0	0	0	0	0.798722044728434	0	0	0.798722044728434	0	2.07667731629393	0	0	45.2076677316294	7.02875399361022	0.798722044728434	0	0	0.479233226837061	0.159744408945687	0.159744408945687	0	0	0	0	0	0
659	677	"Delorme 2"	54.42361	-69.92972	25	"AWI"	25	1313	2115	1720	0.223214285714286	0	12.1651785714286	0.111607142857143	0.223214285714286	0	18.9732142857143	0	0	0	1.33928571428571	0	1.45089285714286	0.334821428571429	0	0	0	0	0.558035714285714	0	0	0.78125	0	1.22767857142857	0	0	51.8973214285714	8.92857142857143	0.78125	0	0	0.558035714285714	0	0	0.446428571428571	0	0	0	0	0
659	677	"Delorme 2"	54.42361	-69.92972	30	"AWI"	30	1396	2422	1849	0.313479623824451	0	12.0689655172414	0	0.470219435736677	0	17.0846394984326	0	0	0	0.783699059561128	0	1.09717868338558	0.156739811912226	0	0	0	0	1.72413793103448	0	0	0.783699059561128	0	3.44827586206897	0	0.156739811912226	54.3887147335423	5.79937304075235	1.25391849529781	0	0	0.156739811912226	0.156739811912226	0	0.156739811912226	0	0	0	0	0
659	677	"Delorme 2"	54.42361	-69.92972	35	"AWI"	35	1523	2547	1998	0.201612903225806	0	10.2822580645161	0	0.604838709677419	0	13.3064516129032	0	0	0	1.41129032258065	0	0.604838709677419	0	0	0	0	0	1.41129032258065	0	0	0.604838709677419	0	2.21774193548387	0	0	62.7016129032258	5.24193548387097	0.806451612903226	0	0	0.201612903225806	0	0	0.201612903225806	0	0	0.201612903225806	0	0
659	677	"Delorme 2"	54.42361	-69.92972	40	"AWI"	40	1601	2760	2144	0.180831826401447	0	19.8915009041591	0.180831826401447	0.180831826401447	0	16.6365280289331	0	0	0	0.54249547920434	0	1.26582278481013	0	0	0	0.180831826401447	0	0.904159132007233	0	0	0.180831826401447	0	3.43580470162749	0	0	50.2712477396022	3.79746835443038	1.08499095840868	0	0	0.180831826401447	0	0.180831826401447	0.723327305605787	0	0.180831826401447	0	0	0
659	677	"Delorme 2"	54.42361	-69.92972	45	"AWI"	45	1755	2871	2296	0.498753117206983	0	14.4638403990025	0.249376558603491	0.249376558603491	0.498753117206983	10.7231920199501	0	0	0	0.997506234413965	0	0.498753117206983	0	0	0	0	0	0.748129675810474	0	0	0.748129675810474	0	5.48628428927681	0	0	57.85536159601	5.7356608478803	0.748129675810474	0	0	0.249376558603491	0	0	0.249376558603491	0	0	0	0	0
659	677	"Delorme 2"	54.42361	-69.92972	50	"AWI"	50	1852	3051	2446	0.121802679658952	0	15.7125456760049	0.121802679658952	0.365408038976857	0	18.3922046285018	0	0	0.121802679658952	1.21802679658952	0	0.730816077953715	0.365408038976857	0	0	0	0	1.21802679658952	0	0	0.121802679658952	0	4.01948842874543	0	0	52.1315468940317	3.89768574908648	0.609013398294762	0	0	0	0	0	0.243605359317905	0.121802679658952	0	0	0.48721071863581	0
659	677	"Delorme 2"	54.42361	-69.92972	55	"AWI"	55	2036	3136	2596	0.191204588910134	0	15.2963671128107	0.191204588910134	0.956022944550669	0	12.6195028680688	0	0	0	1.52963671128107	0	1.33843212237094	0	0	0	0	0.191204588910134	1.33843212237094	0	0	0.382409177820268	0	3.05927342256214	0	0	54.302103250478	6.50095602294455	1.33843212237094	0	0	0.382409177820268	0	0	0.382409177820268	0	0	0	0	0
659	677	"Delorme 2"	54.42361	-69.92972	60	"AWI"	60	2140	3293	2750	0	0	18	0	0.5	0	17.75	0	0	0	1.5	0	1	0.25	0.5	0	0	0	1.25	0	0	0.5	0	2	0	0	50.25	5.75	0.25	0	0	0.25	0	0	0	0	0	0	0.25	0
659	677	"Delorme 2"	54.42361	-69.92972	65	"AWI"	65	2359	3388	2895	0.171232876712329	0	20.7191780821918	0.171232876712329	0.171232876712329	0	19.3493150684932	0	0	0	1.1986301369863	0	0.856164383561644	0	0	0	0	0	1.02739726027397	0	0	0.513698630136986	0	2.3972602739726	0	0	48.1164383561644	4.79452054794521	0.513698630136986	0	0	0	0	0	0	0	0	0	0	0
659	677	"Delorme 2"	54.42361	-69.92972	70	"AWI"	70	2495	3538	3047	0.344234079173838	0	23.407917383821	0	0.516351118760757	0	18.0722891566265	0	0	0.172117039586919	1.03270223752151	0	0.860585197934595	0	0.344234079173838	0	0	0	0.516351118760757	0	0	0	0	2.75387263339071	0	0	48.5370051635112	2.58175559380379	0.344234079173838	0	0	0.344234079173838	0	0	0.172117039586919	0	0	0	0	0
659	677	"Delorme 2"	54.42361	-69.92972	75	"AWI"	75	2788	3635	3191	0.353982300884956	0	24.7787610619469	0	0.707964601769911	0	15.929203539823	0	0	0	0	0	1.94690265486726	0.176991150442478	0	0	0	0	1.41592920353982	0	0	0	0	4.42477876106195	0	0	44.6017699115044	3.89380530973451	0.530973451327434	0	0	0.176991150442478	0	0	0.530973451327434	0.176991150442478	0	0	0.353982300884956	0
659	677	"Delorme 2"	54.42361	-69.92972	80	"AWI"	80	2924	3793	3344	0.171232876712329	0	20.0342465753425	0	0.171232876712329	0	21.4041095890411	0	0	0	1.02739726027397	0.171232876712329	0.856164383561644	0.171232876712329	0	0	0	0	0.684931506849315	0	0	0	0	3.42465753424658	0.171232876712329	0	47.4315068493151	2.91095890410959	0.684931506849315	0	0	0.171232876712329	0	0	0.171232876712329	0	0	0	0.342465753424658	0
659	677	"Delorme 2"	54.42361	-69.92972	85	"AWI"	85	3062	3975	3500	0.498753117206983	0	21.1970074812968	0	0.249376558603491	0	25.6857855361596	0	0	0	0.498753117206983	0	0.498753117206983	0	0	0	0	0	0.498753117206983	0	0	0.249376558603491	0	2.24438902743142	0	0	43.8902743142145	3.99002493765586	0	0	0	0	0	0	0.498753117206983	0	0	0	0	0
