"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Carya"	"Castanea"	"Celtis"	"Cephalanthus"	"Cornus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Indeterminable"	"Juglans"	"Lamiaceae"	"Larix"	"Liquidambar"	"Nyssa"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Sarcobataceae"	"Taxus"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Vitaceae"
1102	1135	"Humber Pond 3"	43.64	-79.48	1	"AWI"	1	-130	31	-40	0	0	0	3.53982300884956	0	0.884955752212389	0	0	13.2743362831858	0	0	1.76991150442478	0	0	0.884955752212389	0	0.884955752212389	4.42477876106195	6.19469026548673	0	0	1.76991150442478	0	14.1592920353982	0	0	0	0	0	3.53982300884956	0.884955752212389	13.2743362831858	0	0	0	0	7.07964601769912	19.4690265486726	0.884955752212389	0	0	0	0	0	0	0	0	0	5.30973451327434	1.76991150442478	0
1102	1135	"Humber Pond 3"	43.64	-79.48	10	"AWI"	10	-118	44	-27	0	0	0	2.4390243902439	0	1.6260162601626	0	0	13.0081300813008	2.4390243902439	0	0	0	0	0.813008130081301	0	0	6.50406504065041	5.69105691056911	0	0	4.0650406504065	0	0.813008130081301	0	0	0	0	0	4.8780487804878	0	10.5691056910569	0	0	0	0	5.69105691056911	26.8292682926829	1.6260162601626	0.813008130081301	0	0	4.8780487804878	0	0	0	0	0.813008130081301	2.4390243902439	4.0650406504065	0
1102	1135	"Humber Pond 3"	43.64	-79.48	20	"AWI"	20	-105	63	-14	0	0	3.90625	3.90625	0.78125	0	0	0	11.71875	0	0	0	0	0	0.78125	0	0	4.6875	6.25	0	0	0.78125	21.875	0.78125	0	0	0	0	0	0	0	10.15625	0.78125	1.5625	0	0	7.03125	18.75	0	0	0	0	0	0	0	0	0	1.5625	0	4.6875	0
1102	1135	"Humber Pond 3"	43.64	-79.48	30	"AWI"	30	-97	86	-2	0	0	2.91970802919708	2.18978102189781	0	0.72992700729927	0	2.18978102189781	3.64963503649635	0.72992700729927	0	0	0	0	0	0	2.18978102189781	0	8.75912408759124	0	2.91970802919708	0.72992700729927	10.2189781021898	7.2992700729927	0	0	1.45985401459854	0.72992700729927	0.72992700729927	4.37956204379562	0.72992700729927	10.2189781021898	0	0.72992700729927	0	0	4.37956204379562	22.6277372262774	0	0	0	1.45985401459854	0.72992700729927	0	0	0	0.72992700729927	0	0.72992700729927	5.10948905109489	0.72992700729927
1102	1135	"Humber Pond 3"	43.64	-79.48	40	"AWI"	40	-89	113	10	0	0	0.793650793650794	3.17460317460317	0.793650793650794	0.793650793650794	0	0.793650793650794	6.34920634920635	0	0	2.38095238095238	0	0	0	0	1.58730158730159	11.9047619047619	7.14285714285714	0	0	0.793650793650794	0	11.1111111111111	0	0	0	0	0	0	0.793650793650794	9.52380952380952	0	0	0	0.793650793650794	5.55555555555556	28.5714285714286	0	0.793650793650794	0	0	1.58730158730159	0	0	0	0	2.38095238095238	0	1.58730158730159	0.793650793650794
1102	1135	"Humber Pond 3"	43.64	-79.48	50	"AWI"	50	-82	143	22	0	0	0.806451612903226	3.2258064516129	0	0.806451612903226	0	0	5.64516129032258	0	0	0.806451612903226	0	0	0	0	1.61290322580645	33.0645161290323	12.9032258064516	0	0	0	0	7.25806451612903	0	0	0	0	0	0	0	12.0967741935484	0	1.61290322580645	0	0	1.61290322580645	8.87096774193548	0	0	0.806451612903226	0.806451612903226	5.64516129032258	0	0	0	0	0	0	2.41935483870968	0
1102	1135	"Humber Pond 3"	43.64	-79.48	60	"AWI"	60	-77	175	34	0	0	2.4390243902439	1.6260162601626	0	1.6260162601626	0	0.813008130081301	8.13008130081301	0	0	0.813008130081301	0	0	0	0	0	8.94308943089431	3.2520325203252	0	0.813008130081301	0.813008130081301	0	10.5691056910569	0	0	0	0	0	8.13008130081301	1.6260162601626	11.3821138211382	0	1.6260162601626	0	0	2.4390243902439	19.5121951219512	0	0.813008130081301	0	0	0.813008130081301	0	0.813008130081301	0.813008130081301	0	0	3.2520325203252	8.94308943089431	0
1102	1135	"Humber Pond 3"	43.64	-79.48	70	"AWI"	70	-72	208	46	0	0	0.769230769230769	3.84615384615385	0.769230769230769	1.53846153846154	0	0	10	0	0	1.53846153846154	0	0	1.53846153846154	0.769230769230769	0.769230769230769	7.69230769230769	2.30769230769231	0	1.53846153846154	0	0	11.5384615384615	0	0	0	0	0	0	0.769230769230769	8.46153846153846	0.769230769230769	0	0	0	3.84615384615385	27.6923076923077	0	0	0	0.769230769230769	4.61538461538462	0	0	0	0	0.769230769230769	0.769230769230769	6.92307692307692	0
1102	1135	"Humber Pond 3"	43.64	-79.48	80	"AWI"	80	-56	221	59	1.13636363636364	0	1.13636363636364	1.13636363636364	0	1.13636363636364	0	0	3.40909090909091	1.13636363636364	0	0	0	0	2.27272727272727	0	2.27272727272727	7.95454545454545	11.3636363636364	0	0	2.27272727272727	0	29.5454545454545	0	0	0	0	0	1.13636363636364	0	3.40909090909091	0	0	0	0	3.40909090909091	11.3636363636364	1.13636363636364	0	0	0	2.27272727272727	0	0	0	0	1.13636363636364	5.68181818181818	5.68181818181818	0
1102	1135	"Humber Pond 3"	43.64	-79.48	90	"AWI"	90	-45	233	73	0	0	1.44927536231884	2.89855072463768	0	0	0	0	10.8695652173913	0.72463768115942	0	0	0	0.72463768115942	0	0	0	1.44927536231884	4.34782608695652	0	5.79710144927536	0	0	12.3188405797101	0	0	0	0	0	0.72463768115942	0	15.9420289855072	0.72463768115942	0	0	0	3.6231884057971	21.0144927536232	0	0	0	0.72463768115942	1.44927536231884	0	0	0.72463768115942	0	0.72463768115942	0	13.768115942029	0
