"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Corylus"	"Cupressaceae"	"Fagus"	"Fraxinus"	"Indeterminable"	"Juglans"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Platanus"	"Poaceae"	"Quercus"	"Salix"	"Tilia"	"Tsuga"	"Ulmus"
1541	1581	"Lake 27"	45.06667	-84.78333	12	"AWI"	12	-11	253	108	0.617283950617284	0	0.308641975308642	0	0.617283950617284	0.617283950617284	11.1111111111111	0	0.308641975308642	0	6.17283950617284	0.617283950617284	0	0	0.617283950617284	0.617283950617284	43.8271604938272	0.617283950617284	0.617283950617284	7.40740740740741	0	0.308641975308642	19.4444444444444	6.17283950617284
1541	1581	"Lake 27"	45.06667	-84.78333	16	"AWI"	16	30	328	168	0	0	4.44444444444444	0	0	1.11111111111111	27.7777777777778	0	0	0	10	3.33333333333333	0	0	3.33333333333333	0	0	0	0	11.1111111111111	1.11111111111111	1.11111111111111	30	6.66666666666667
1541	1581	"Lake 27"	45.06667	-84.78333	20	"AWI"	20	63	413	227	0	0	0.337837837837838	0.337837837837838	0.675675675675676	0	13.1756756756757	0.337837837837838	1.01351351351351	0	8.10810810810811	0.675675675675676	0	0	0	0.675675675675676	40.8783783783784	0	0.337837837837838	6.75675675675676	0	1.01351351351351	21.2837837837838	4.39189189189189
1541	1581	"Lake 27"	45.06667	-84.78333	24	"AWI"	24	114	468	287	0	0	4.54545454545455	0	2.27272727272727	0	21.5909090909091	1.13636363636364	0	0	11.3636363636364	1.13636363636364	0	0	1.13636363636364	2.27272727272727	0	0	1.13636363636364	9.09090909090909	0	1.13636363636364	35.2272727272727	7.95454545454545
1541	1581	"Lake 27"	45.06667	-84.78333	28	"AWI"	28	169	534	346	0.564971751412429	9.03954802259887	1.12994350282486	0.564971751412429	0.564971751412429	0.564971751412429	22.5988700564972	0.564971751412429	1.69491525423729	0	5.08474576271187	1.12994350282486	5.64971751412429	0	0.564971751412429	1.69491525423729	0	1.12994350282486	0.564971751412429	5.64971751412429	0	0.564971751412429	33.8983050847458	6.77966101694915
1541	1581	"Lake 27"	45.06667	-84.78333	32	"AWI"	32	225	604	405	0	0	1.66666666666667	0	0	1.66666666666667	15	0.833333333333333	2.5	0	5	0	0	0.833333333333333	0	3.33333333333333	0	0	0	14.1666666666667	1.66666666666667	2.5	39.1666666666667	11.6666666666667
1541	1581	"Lake 27"	45.06667	-84.78333	36	"AWI"	36	284	663	463	0	0	1.52671755725191	0	0	3.81679389312977	29.0076335877863	0.763358778625954	0.763358778625954	0	4.58015267175572	3.05343511450382	1.52671755725191	0.763358778625954	0.763358778625954	1.52671755725191	0	0	0.763358778625954	8.3969465648855	0.763358778625954	1.52671755725191	28.2442748091603	12.2137404580153
1541	1581	"Lake 27"	45.06667	-84.78333	40	"AWI"	40	342	730	524	0	0	1.16618075801749	0.291545189504373	0.87463556851312	0.291545189504373	12.536443148688	0.87463556851312	0	0	2.91545189504373	0.583090379008746	0	0	0	2.04081632653061	48.9795918367347	0	0.291545189504373	7.5801749271137	0	0.583090379008746	12.8279883381924	8.16326530612245
1541	1581	"Lake 27"	45.06667	-84.78333	44	"AWI"	44	417	784	582	0	0	0	0	0.687285223367698	0	14.7766323024055	0	0.343642611683849	0.343642611683849	2.06185567010309	2.06185567010309	0.343642611683849	0	0	0.343642611683849	44.6735395189003	0.343642611683849	1.03092783505155	4.46735395189003	0	0.343642611683849	19.5876288659794	8.59106529209622
1541	1581	"Lake 27"	45.06667	-84.78333	48	"AWI"	48	510	841	634	0.350877192982456	10.5263157894737	0.701754385964912	0	0	1.05263157894737	11.2280701754386	0.350877192982456	1.05263157894737	0	3.15789473684211	0.350877192982456	0	0.350877192982456	0.701754385964912	2.80701754385965	37.1929824561403	0	0	6.31578947368421	0.350877192982456	0.350877192982456	16.4912280701754	6.66666666666667
1541	1581	"Lake 27"	45.06667	-84.78333	57	"AWI"	57	645	1078	806	0	0	0.371747211895911	0.371747211895911	0.371747211895911	0.371747211895911	16.728624535316	0.371747211895911	1.11524163568773	0.371747211895911	6.69144981412639	1.11524163568773	1.48698884758364	0	0.371747211895911	0.743494423791822	39.7769516728625	0	1.48698884758364	5.57620817843866	1.11524163568773	1.11524163568773	11.8959107806691	8.55018587360595
1541	1581	"Lake 27"	45.06667	-84.78333	65	"AWI"	65	751	1369	992	0	0	0.645161290322581	0	0.32258064516129	0.32258064516129	24.5161290322581	0.645161290322581	0.645161290322581	0	7.09677419354839	0.645161290322581	3.87096774193548	0	1.29032258064516	0	34.8387096774194	0.32258064516129	0.645161290322581	4.83870967741935	0	0	12.5806451612903	6.7741935483871
1541	1581	"Lake 27"	45.06667	-84.78333	73	"AWI"	73	879	1606	1179	0	0	0	0	2.11640211640212	1.58730158730159	33.3333333333333	0	0	0	7.93650793650794	1.05820105820106	0.529100529100529	0	0.529100529100529	0.529100529100529	0	0.529100529100529	1.05820105820106	13.7566137566138	0	2.11640211640212	19.5767195767196	15.3439153439153
1541	1581	"Lake 27"	45.06667	-84.78333	81	"AWI"	81	1019	1832	1369	0.387596899224806	0	3.10077519379845	0	0.387596899224806	0.387596899224806	14.7286821705426	0.387596899224806	0.775193798449612	0	6.58914728682171	0.775193798449612	5.03875968992248	0	1.93798449612403	0.387596899224806	29.4573643410853	0	0	6.58914728682171	0.387596899224806	0	22.093023255814	6.58914728682171
1541	1581	"Lake 27"	45.06667	-84.78333	89	"AWI"	89	1164	2045	1562	0.309597523219814	8.04953560371517	2.47678018575851	0	1.23839009287926	0.309597523219814	15.1702786377709	0.619195046439629	0.619195046439629	0	7.73993808049536	0.928792569659443	4.64396284829721	1.23839009287926	1.23839009287926	0.928792569659443	23.5294117647059	0.309597523219814	0.309597523219814	4.02476780185759	0	0.309597523219814	20.1238390092879	5.88235294117647
