"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Brassicaceae"	"Cactaceae"	"Campanulaceae"	"Caryophyllaceae"	"Cyperaceae"	"Ephedraceae"	"Fabaceae"	"Fraxinus"	"Indeterminable"	"Juniperus"	"Liliaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnaceae"	"Salix"	"Sarcobataceae"
209	210	"Antelope Playa"	43.5	-105.45	0	"AWI"	0	-141	31	-54	0	15.1162790697674	0	23.2558139534884	0	2.90697674418605	1.16279069767442	0	1.16279069767442	17.4418604651163	0	0	0	1.16279069767442	4.06976744186047	0	0	16.8604651162791	0.581395348837209	13.3720930232558	0	0.581395348837209	0	0	0	0.581395348837209	1.74418604651163
209	210	"Antelope Playa"	43.5	-105.45	10	"AWI"	10	62	1359	496	0	30.2439024390244	2.4390243902439	22.9268292682927	0	8.29268292682927	0	0	0.48780487804878	16.5853658536585	0	0	0	0	1.95121951219512	0	0	6.34146341463415	0	8.29268292682927	0	0	0.48780487804878	0	0	0.48780487804878	1.46341463414634
209	210	"Antelope Playa"	43.5	-105.45	20	"AWI"	20	407	2068	1067	0.485436893203883	34.4660194174757	0	31.5533980582524	0	0.970873786407767	0	0	0	8.7378640776699	0.485436893203883	0	0	1.45631067961165	2.42718446601942	0	0	10.6796116504854	0.485436893203883	4.85436893203883	0	0	0.485436893203883	0.485436893203883	0	0.970873786407767	1.45631067961165
209	210	"Antelope Playa"	43.5	-105.45	30	"AWI"	30	808	2738	1642	0	35.8490566037736	0	26.8867924528302	0	0	0	0.471698113207547	0	10.8490566037736	1.88679245283019	0	0	1.88679245283019	1.41509433962264	0	0	12.7358490566038	0.943396226415094	2.35849056603774	0	0	0	0	0.471698113207547	0.943396226415094	3.30188679245283
209	210	"Antelope Playa"	43.5	-105.45	40	"AWI"	40	1262	3331	2208	0	27.9569892473118	0	20.4301075268817	0	3.76344086021505	0	0	0	13.4408602150538	0.537634408602151	0	0	0	5.37634408602151	0	0	16.6666666666667	0	9.13978494623656	0	1.0752688172043	0	0	0	1.0752688172043	0.537634408602151
209	210	"Antelope Playa"	43.5	-105.45	46	"AWI"	46	1571	3659	2556	0	31.924882629108	0.469483568075117	28.169014084507	0	0	0	0	0	13.1455399061033	0.469483568075117	0	0	0.469483568075117	2.8169014084507	0	0	16.9014084507042	0	3.75586854460094	0	0	0	0	0	0.469483568075117	1.40845070422535
209	210	"Antelope Playa"	43.5	-105.45	55	"AWI"	55	2021	4149	3074	0	28.4313725490196	0.980392156862745	29.4117647058824	0	1.96078431372549	0	0	0	12.2549019607843	0	0	0	0.490196078431373	3.92156862745098	0	0	11.7647058823529	0	5.3921568627451	0	0.490196078431373	0.980392156862745	0	0	0	3.92156862745098
209	210	"Antelope Playa"	43.5	-105.45	60	"AWI"	60	2284	4396	3368	0	33.4975369458128	0	34.9753694581281	0	0	0	0	0	7.88177339901478	0	0	0	0.492610837438424	0.492610837438424	0	0	12.807881773399	0	4.92610837438424	0	0	0	0	0	0.985221674876847	3.94088669950739
209	210	"Antelope Playa"	43.5	-105.45	70	"AWI"	70	2843	4896	3933	0.436681222707424	43.2314410480349	0	19.6506550218341	0	1.74672489082969	0	0	0.436681222707424	11.7903930131004	0	0.436681222707424	0	1.31004366812227	1.31004366812227	0	0	12.2270742358079	0	5.24017467248908	0	0	0.436681222707424	0.873362445414847	0	0	0.873362445414847
209	210	"Antelope Playa"	43.5	-105.45	80	"AWI"	80	3467	5340	4492	0	22.4719101123595	0	27.5280898876405	9.55056179775281	0	0.561797752808989	0	0	8.42696629213483	0	0.561797752808989	0	0	3.93258426966292	0	0	14.0449438202247	0	10.6741573033708	0	0.561797752808989	0	0	0	0.561797752808989	1.12359550561798
209	210	"Antelope Playa"	43.5	-105.45	88	"AWI"	88	4006	5638	4935	0	37.1308016877637	0.421940928270042	27.0042194092827	0	1.26582278481013	0	0	0	8.86075949367089	0	0	0	0.421940928270042	1.26582278481013	0	0	11.3924050632911	0.843881856540084	8.0168776371308	0	0.843881856540084	0	0	0	0	2.53164556962025
209	210	"Antelope Playa"	43.5	-105.45	96	"AWI"	96	4607	5978	5374	0.561797752808989	47.752808988764	0	25.8426966292135	0	0	0	0	0	5.0561797752809	0	0	0	1.12359550561798	1.68539325842697	0	0	10.6741573033708	0.561797752808989	4.49438202247191	0	0	0	0	0	1.68539325842697	0.561797752808989
209	210	"Antelope Playa"	43.5	-105.45	102	"AWI"	102	5158	6186	5691	0	28.5714285714286	0	26.1083743842365	0	0	0	0	0	10.3448275862069	0.492610837438424	0	0	0	4.43349753694581	0	0	14.2857142857143	0.985221674876847	9.85221674876847	0	1.47783251231527	0	0	0	0.492610837438424	2.95566502463054
209	210	"Antelope Playa"	43.5	-105.45	120	"AWI"	120	6298	8232	7065	0	44.1489361702128	0	20.2127659574468	0	1.59574468085106	0	0	0	9.04255319148936	0	0.531914893617021	0	0.531914893617021	1.59574468085106	0	0.531914893617021	11.1702127659574	0.531914893617021	5.31914893617021	0	2.65957446808511	0.531914893617021	0	0	0	1.59574468085106
209	210	"Antelope Playa"	43.5	-105.45	125	"AWI"	125	6604	8757	7527	0	35.7575757575758	0	30.3030303030303	0	0	0	0	0	5.45454545454545	0	1.21212121212121	0.606060606060606	0.606060606060606	1.81818181818182	0	0	10.9090909090909	0.606060606060606	7.27272727272727	0	0	0	0	0	1.81818181818182	3.63636363636364
209	210	"Antelope Playa"	43.5	-105.45	133	"AWI"	133	7230	9481	8260	0	39.5121951219512	0	23.4146341463415	0	1.46341463414634	0	0	0	6.82926829268293	0	0	0	2.4390243902439	2.92682926829268	0	0	13.1707317073171	0	6.34146341463415	0	0.48780487804878	0	0	0	0.975609756097561	2.4390243902439
209	210	"Antelope Playa"	43.5	-105.45	141	"AWI"	141	7866	10189	8983	0.413223140495868	52.0661157024793	0	16.5289256198347	0	0.826446280991736	0	0	0	4.95867768595041	0	0	0	0.826446280991736	1.65289256198347	0	0	14.8760330578512	0	5.37190082644628	0	0	0	0	0	0	2.47933884297521
209	210	"Antelope Playa"	43.5	-105.45	149	"AWI"	149	8726	10854	9691	0	37.1287128712871	0	21.2871287128713	0	0	0	0	0	7.92079207920792	0	0	0	0.495049504950495	3.46534653465347	0	0	17.3267326732673	0	6.93069306930693	0	0	0	0	0	0	5.44554455445545
209	210	"Antelope Playa"	43.5	-105.45	157	"AWI"	157	9626	11705	10495	0.301204819277108	57.2289156626506	0.301204819277108	17.7710843373494	0	0	0	0	0	3.6144578313253	0	0	0	0.602409638554217	2.71084337349398	0	0.602409638554217	11.4457831325301	0	3.01204819277108	0	0	0	0	0	0.903614457831325	1.50602409638554
209	210	"Antelope Playa"	43.5	-105.45	164	"AWI"	164	10202	12926	11345	0	43.9189189189189	0.337837837837838	22.2972972972973	0	1.01351351351351	0	0	0	3.71621621621622	0	0	0	0.337837837837838	1.01351351351351	0.675675675675676	0	16.2162162162162	1.35135135135135	5.06756756756757	0	0	0	0	0	0.675675675675676	3.37837837837838
209	210	"Antelope Playa"	43.5	-105.45	172	"AWI"	172	10985	14063	12360	0.480769230769231	50.9615384615385	0	13.9423076923077	0	1.44230769230769	0	0	0	5.28846153846154	0	0	0	0.961538461538462	0.961538461538462	0.480769230769231	0	17.3076923076923	1.44230769230769	3.84615384615385	0	0.480769230769231	0	0	0	0.480769230769231	1.92307692307692
209	210	"Antelope Playa"	43.5	-105.45	184	"AWI"	184	12272	15646	13883	0	57.7235772357724	0	11.3821138211382	0	0.40650406504065	0	0	0	4.8780487804878	0	0	0	0	2.4390243902439	0	0	17.0731707317073	0.40650406504065	4.8780487804878	0	0	0	0	0	0	0.813008130081301
209	210	"Antelope Playa"	43.5	-105.45	190	"AWI"	190	13022	16392	14629	0	53.6231884057971	0	17.8743961352657	0	0	0	0	0	2.89855072463768	0	0	0	0.966183574879227	1.44927536231884	0	0	15.4589371980676	0	4.83091787439614	0	0	0.483091787439614	0	0	0	2.41545893719807
209	210	"Antelope Playa"	43.5	-105.45	199	"AWI"	199	14086	17590	15735	0	58.9830508474576	0	10.8474576271186	0	1.01694915254237	0	0	0	1.35593220338983	0	0	0	1.01694915254237	2.71186440677966	0	0	15.5932203389831	0	6.44067796610169	0	0.338983050847458	0	0	0	0	1.69491525423729
209	210	"Antelope Playa"	43.5	-105.45	205	"AWI"	205	14597	18781	16446	0	60.8187134502924	0	10.5263157894737	0	0	0	0	0	3.50877192982456	0	0	0	0	5.26315789473684	0	0.584795321637427	11.1111111111111	0	7.60233918128655	0	0	0	0	0	0	0.584795321637427
