"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Betulaceae"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Euphorbiaceae"	"Fabaceae"	"Fraxinus"	"Genista"	"Gentianaceae"	"Hypericaceae"	"Indeterminable"	"Juniperus"	"Larix"	"Liliaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinaceae"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polemoniaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sarcobataceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
213	214	"Arrington Marsh"	39.495	-95.52667	313	"AWI"	313	18012	20736	19358	0	0.721153846153846	0.240384615384615	0	0	1.20192307692308	0	0	0	0	0.480769230769231	0	0	0.240384615384615	6.49038461538462	0	0	0.240384615384615	0	16.3461538461538	0	0.240384615384615	0	0.240384615384615	0	0	0	0.240384615384615	0.240384615384615	0	0	0.240384615384615	0	58.8942307692308	0	1.20192307692308	0	0.240384615384615	7.93269230769231	0	0	0	2.40384615384615	0	0	0	0	1.20192307692308	0	0	0.961538461538462	0	0	0	0	0	0
213	214	"Arrington Marsh"	39.495	-95.52667	333	"AWI"	333	18418	21156	19777	0.851788756388416	0.170357751277683	0.511073253833049	0	0.851788756388416	2.72572402044293	0	0.340715502555366	0	0	0	0	0	0	1.0221465076661	0	0	0.170357751277683	0	17.0357751277683	0	0	0	0.511073253833049	0	0	0	0	0.851788756388416	0	0	0	0	49.9148211243612	0	1.0221465076661	0.170357751277683	0.340715502555366	20.954003407155	0.851788756388416	0	0	0.681431005110733	0	0	0	0	0.851788756388416	0	0	0.170357751277683	0	0	0	0	0	0
213	214	"Arrington Marsh"	39.495	-95.52667	353	"AWI"	353	18845	21573	20201	0.730994152046784	0.43859649122807	0.292397660818713	0	0.43859649122807	3.50877192982456	0	0.292397660818713	0	0	0.146198830409357	0	0	0.146198830409357	1.90058479532164	0	0	0.146198830409357	0	29.5321637426901	0.146198830409357	0	0	0	0	0	0	0	0.730994152046784	0	0.146198830409357	0.292397660818713	0.146198830409357	39.327485380117	0.730994152046784	1.46198830409357	0	0	15.3508771929825	0	0	0.730994152046784	2.19298245614035	0	0	0	0	1.0233918128655	0	0	0.146198830409357	0	0	0	0	0	0
213	214	"Arrington Marsh"	39.495	-95.52667	373	"AWI"	373	19273	22008	20623	0.606060606060606	0.303030303030303	0.606060606060606	0	0	6.96969696969697	0	0.606060606060606	0	0	0.303030303030303	0	0	0.303030303030303	0.606060606060606	0	0	0	0	16.6666666666667	0	0	0	0	0	0	0	2.72727272727273	0.606060606060606	0	0	0	0.303030303030303	58.7878787878788	0.303030303030303	2.42424242424242	0	0.303030303030303	4.24242424242424	0	0	0	2.72727272727273	0	0	0	0	0.303030303030303	0	0	0.303030303030303	0	0	0	0	0	0
213	214	"Arrington Marsh"	39.495	-95.52667	393	"AWI"	393	19696	22424	21050	0.249376558603491	0.748129675810474	0	0	0	3.24189526184539	0	0	0	0	0	0	0	0	1.49625935162095	0.249376558603491	0	0	0	25.9351620947631	0	0	0	0	0	0	0	2.24438902743142	1.49625935162095	0	0	0	0	56.6084788029925	0	0.997506234413965	0	0	4.73815461346633	0	0	0	0.997506234413965	0	0	0	0	0.249376558603491	0.249376558603491	0	0.249376558603491	0	0.249376558603491	0	0	0	0
213	214	"Arrington Marsh"	39.495	-95.52667	414	"AWI"	414	20139	22875	21482	1.8970189701897	0.2710027100271	0.2710027100271	0	0	3.7940379403794	0	0.813008130081301	0	0	0	0	0	0.2710027100271	0.5420054200542	0	0	0	0	19.7831978319783	0	0	0	0.2710027100271	0	1.0840108401084	0	0.813008130081301	0.2710027100271	0	0	0	0.5420054200542	59.6205962059621	0	0.813008130081301	0	0.2710027100271	4.6070460704607	0	0	0	2.710027100271	0	0	0	0	1.0840108401084	0	0	0	0	0	0	0	0	0.2710027100271
213	214	"Arrington Marsh"	39.495	-95.52667	433	"AWI"	433	20517	23272	21888	2.26244343891403	0	0.226244343891403	0	0	2.03619909502262	0	0.904977375565611	0	0	0	0	0	0	0	0	0.226244343891403	0.226244343891403	0	13.5746606334842	0	0	0	0	0	0	0	0.678733031674208	2.71493212669683	0	0.226244343891403	0	0	64.7058823529412	0.226244343891403	5.42986425339367	0	0	3.61990950226244	0	0	0	0.452488687782805	0	0	0	0	2.03619909502262	0	0	0.226244343891403	0	0	0	0	0	0.226244343891403
213	214	"Arrington Marsh"	39.495	-95.52667	458	"AWI"	458	21034	23812	22415	2.47933884297521	0	0	0	0.275482093663912	3.58126721763085	0	0.550964187327824	0	0	0	0	0	0.275482093663912	0.275482093663912	0	0	0.275482093663912	0	19.2837465564738	0	0	0	0	0	0	0	1.37741046831956	0.550964187327824	0	0	0.275482093663912	0	59.228650137741	0	2.75482093663912	0	0	7.16253443526171	0	0	0	0.275482093663912	0	0	0	0	0.550964187327824	0	0	0.826446280991736	0	0	0	0	0	0
213	214	"Arrington Marsh"	39.495	-95.52667	473	"AWI"	473	21361	24131	22731	1.51515151515152	0.505050505050505	0	0	0	4.29292929292929	1.76767676767677	0.757575757575758	0	0	0	0	0	0	0.757575757575758	0	0	0	0	17.4242424242424	0	0	0	0	0	0	0	0.757575757575758	0.252525252525253	0	0	0	0.252525252525253	60.1010101010101	0	2.52525252525253	0	0	5.55555555555556	0	0	0	2.02020202020202	0	0	0	0	1.51515151515152	0	0	0	0	0	0	0	0	0
213	214	"Arrington Marsh"	39.495	-95.52667	493	"AWI"	493	21793	24561	23158	0.943396226415094	0.707547169811321	0.235849056603774	0	0	3.77358490566038	0	0.471698113207547	0.471698113207547	0	0	0	0	0.235849056603774	2.59433962264151	0	0	0.471698113207547	0	19.5754716981132	0	0	0	0	0	0	0	0.943396226415094	0.943396226415094	0	0	0.235849056603774	0	58.4905660377358	0	2.59433962264151	0	0	5.42452830188679	0	0	0	0.235849056603774	0	0	0	0	0.943396226415094	0	0	0.707547169811321	0	0	0	0	0	0
