"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Euphorbiaceae"	"Lamiaceae"	"Larix"	"Onagraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Sorbus"	"Tamaricaceae"	"Thalictrum"	"Tilia"	"Ulmus"
1511	1549	"Kotyrkol' Peat Bog"	52.96222	70.38044	0	"AWI"	0	-149	14	-69	0	2.03252032520325	0.40650406504065	6.91056910569106	0	56.9105691056911	0	0	0	0.813008130081301	0	0	0	0	0	0	30.8943089430894	0	0.40650406504065	0	0	0	0	0	0	0	0.40650406504065	0.813008130081301	0.40650406504065	0	0	0	0
1511	1549	"Kotyrkol' Peat Bog"	52.96222	70.38044	10	"AWI"	10	-72	417	101	0	1.41342756183746	0	15.1943462897526	0	26.8551236749117	0	0	0	2.47349823321555	0	0	0	0	0	0	51.2367491166078	0	1.06007067137809	0	0	0	0.706713780918728	0	0.353356890459364	0	0	0	0	0	0.706713780918728	0	0
1511	1549	"Kotyrkol' Peat Bog"	52.96222	70.38044	20	"AWI"	20	32	682	299	0.340136054421769	1.70068027210884	0	13.9455782312925	0.680272108843537	24.1496598639456	0	0	0	5.4421768707483	0	0	0	0	0	0	49.3197278911565	0	2.38095238095238	0	0	0	0	0	0	0	0.340136054421769	1.70068027210884	0	0	0	0	0
1511	1549	"Kotyrkol' Peat Bog"	52.96222	70.38044	30	"AWI"	30	153	891	507	0	3.7037037037037	0	14.4781144781145	0	14.1414141414141	0	0	0	9.42760942760943	0	0	0	0	0	0	50.8417508417508	0.336700336700337	4.37710437710438	0	0	0	0	0	0.336700336700337	0	0	2.02020202020202	0	0	0.336700336700337	0	0
1511	1549	"Kotyrkol' Peat Bog"	52.96222	70.38044	40	"AWI"	40	309	1036	715	0.355871886120996	3.20284697508897	0	17.4377224199288	0	19.5729537366548	0	0.355871886120996	0	3.20284697508897	0	0	0	0	0	0	50.5338078291815	0	2.49110320284698	0.355871886120996	0	0	0.711743772241993	0	0.355871886120996	0	0	1.06761565836299	0	0	0.355871886120996	0	0
1511	1549	"Kotyrkol' Peat Bog"	52.96222	70.38044	50	"AWI"	50	650	1158	903	0.303951367781155	2.73556231003039	0	9.72644376899696	0	30.0911854103343	0	0	0	7.29483282674772	0.60790273556231	0	0	0	0	0	42.8571428571429	0	4.55927051671733	0	0	0	0.60790273556231	0	0	0	0	0.911854103343465	0	0	0.303951367781155	0	0
1511	1549	"Kotyrkol' Peat Bog"	52.96222	70.38044	60	"AWI"	60	849	1361	1097	0	0.34965034965035	0	15.3846153846154	0	25.5244755244755	0	0	0	5.59440559440559	0	0	0	0	0	0	48.2517482517483	0	2.7972027972028	0	0	0	0	0	0	0	0.699300699300699	1.04895104895105	0	0	0.34965034965035	0	0
1511	1549	"Kotyrkol' Peat Bog"	52.96222	70.38044	70	"AWI"	70	936	1783	1272	0.923076923076923	3.69230769230769	0	14.4615384615385	0	18.7692307692308	0	0	0	10.4615384615385	0	0	0	0	0	0	44.3076923076923	0	4.61538461538462	0.307692307692308	0	0	0	0	0	0	0.615384615384615	1.53846153846154	0	0	0.307692307692308	0	0
1511	1549	"Kotyrkol' Peat Bog"	52.96222	70.38044	80	"AWI"	80	1106	2000	1467	0.4149377593361	4.149377593361	0	12.8630705394191	1.6597510373444	33.195020746888	0	0	0	2.9045643153527	0	0	0	0	0.4149377593361	0	37.344398340249	0	2.9045643153527	0.4149377593361	0.4149377593361	0	0.4149377593361	0	0.4149377593361	0	0.4149377593361	1.2448132780083	0	0	0.829875518672199	0	0
1511	1549	"Kotyrkol' Peat Bog"	52.96222	70.38044	90	"AWI"	90	1342	2315	1781	0.72202166064982	2.52707581227437	0.36101083032491	10.1083032490975	0	24.9097472924188	0.36101083032491	0	0.36101083032491	3.24909747292419	0	0	0	0	0	0	47.6534296028881	1.08303249097473	2.16606498194946	0.36101083032491	0	0.36101083032491	0.36101083032491	0	1.08303249097473	0	1.80505415162455	1.80505415162455	0	0	0.72202166064982	0	0
1511	1549	"Kotyrkol' Peat Bog"	52.96222	70.38044	100	"AWI"	100	1612	2781	2174	1.26984126984127	2.22222222222222	0	15.8730158730159	0.634920634920635	21.2698412698413	0	0	0.634920634920635	3.49206349206349	0	0	0	0	0	0	42.5396825396825	0	6.03174603174603	0	0	0	0.952380952380952	0	0	0	0.317460317460317	4.44444444444444	0	0	0.317460317460317	0	0
1511	1549	"Kotyrkol' Peat Bog"	52.96222	70.38044	110	"AWI"	110	2096	3013	2613	0.341296928327645	1.36518771331058	0.341296928327645	13.6518771331058	0.68259385665529	17.7474402730375	0.68259385665529	0	0.68259385665529	6.8259385665529	0	0	0	0	0	0	51.1945392491468	0	3.41296928327645	0	0	0	0.341296928327645	0	0	0	0.68259385665529	0.68259385665529	0	0	0.68259385665529	0	0.68259385665529
1511	1549	"Kotyrkol' Peat Bog"	52.96222	70.38044	120	"AWI"	120	2384	3238	2884	0.341296928327645	1.70648464163823	0	15.358361774744	2.04778156996587	19.4539249146758	0	0	0.341296928327645	6.8259385665529	0	0	0	0	0	0	47.098976109215	0	4.09556313993174	0.341296928327645	0	0	0	0	0.341296928327645	0	0.341296928327645	1.70648464163823	0	0	0	0	0
1511	1549	"Kotyrkol' Peat Bog"	52.96222	70.38044	130	"AWI"	130	2519	3482	3076	0.353356890459364	0.353356890459364	0.706713780918728	11.3074204946996	0	20.4946996466431	0.706713780918728	0	0	6.36042402826855	0	0	0	0	0	0	56.1837455830389	0	2.12014134275618	0	0	0	0.706713780918728	0	0	0	0.353356890459364	0.353356890459364	0	0	0	0	0
1511	1549	"Kotyrkol' Peat Bog"	52.96222	70.38044	140	"AWI"	140	2652	3639	3241	0	1.01351351351351	0.337837837837838	14.527027027027	0	29.7297297297297	0	0	0	11.1486486486486	0	0	0.337837837837838	0.675675675675676	0	0	36.1486486486487	0	2.36486486486486	0	0	0	2.02702702702703	0	0	0	0.337837837837838	0.337837837837838	0	0	1.01351351351351	0	0
1511	1549	"Kotyrkol' Peat Bog"	52.96222	70.38044	150	"AWI"	150	2775	3712	3351	0.371747211895911	2.23048327137546	0	11.5241635687732	0	27.1375464684015	1.48698884758364	0	0	11.1524163568773	0	0	0	0	0	0	39.4052044609665	0	4.46096654275093	0.371747211895911	0	0	0.371747211895911	0	0	0	0	1.11524163568773	0.371747211895911	0	0	0	0
1511	1549	"Kotyrkol' Peat Bog"	52.96222	70.38044	160	"AWI"	160	2860	3803	3454	0.378787878787879	9.46969696969697	1.51515151515152	13.2575757575758	0	9.46969696969697	0	0	0	3.78787878787879	0	0	0	0	0	0	48.1060606060606	0	9.84848484848485	0	0	0	0.378787878787879	0	0	0.378787878787879	0.378787878787879	2.65151515151515	0	0	0.378787878787879	0	0
1511	1549	"Kotyrkol' Peat Bog"	52.96222	70.38044	170	"AWI"	170	2939	3898	3540	0	2.75862068965517	0.689655172413793	10.3448275862069	0	19.6551724137931	0	0	0.344827586206897	11.7241379310345	0	0	0	0.344827586206897	0	0.344827586206897	43.1034482758621	0.344827586206897	7.24137931034483	0	0	0	0.689655172413793	0	0	0	0.689655172413793	1.37931034482759	0	0	0.344827586206897	0	0
1511	1549	"Kotyrkol' Peat Bog"	52.96222	70.38044	180	"AWI"	180	3000	3998	3601	0.588235294117647	2.35294117647059	1.17647058823529	18.8235294117647	0	13.5294117647059	0.588235294117647	0	0	10	1.17647058823529	0	0	0	0	0	34.7058823529412	0	10.5882352941176	0	0	0.588235294117647	0.588235294117647	0	0	0	1.17647058823529	3.52941176470588	0	0	0.588235294117647	0	0
1511	1549	"Kotyrkol' Peat Bog"	52.96222	70.38044	190	"AWI"	190	3074	4086	3667	7.14285714285714	0	0	7.14285714285714	0	42.8571428571429	0	0	0	0	0	0	0	0	0	0	21.4285714285714	0	14.2857142857143	0	0	0	0	0	0	0	0	7.14285714285714	0	0	0	0	0
